A PARIO, Chez l’Autheur, dans la Cour du Palais, à l’Enſeigne de la Couronne, chez vn Orlogier.	À PARIO, Chez l'Auteur, dans la Cour du Palais, à l'Enseigne de la Couronne, chez un Orogier.
Mais ſi quelqu’vn y vient pour réver à ſa Belle.	Mais si quelqu'amour y vient pour réver à sa Belle.
Sabine.	Sabine.
Soyez fort en repos ie feray ſentinelle, Decetmerigue ley le veuxauon lhomeur.	Soyez fort en repos ainsi ferai sentinelle, Décetmerigue le le veuxavon lomeur.
Manlius entre à pas contez le manteau ſur ſon nez.	Manlius entre à pas comptez le manteau sur son nez.
Sulpicie.	Sulpicie.
l’apperçois Manlius, qui vient comme vn voleur, Il vient contant ſes pas auec grande meſure.	l'aperçois Manlius, qui vient comme un voleur, Il vient contant ses pas auecours mesure.
Sabine.	Sabine.
Vn ſoin bien circonſpect marque vne flame pure.	Un soin bien circonspect marque une flamme pure.
SCENE V.	SCÈNE V.
arlantins, shipieie, suerno;	arlantins, shipieie, suerno;
Manlius.	Manlius.
Puiſqu’enfin le deſtin nous force malgré nous De parler dans ce bois où l’on voit tant de loups, Puiſ que pour aſſeurer nos precieux myſteres Faut prendre ſon azile aux endroits ſolitaires:	Puisqu'enfin le destin nous force malgré nous De parler dans ce bois où l'on voit tant de loups, Puis que pour assurer nos précieux mystères Faut prendre son asile aux endroits solitaires:
Comment puis-je répondre à ce cœur genereux Qui vous fair mépriſer le peril de ces lieux;	Comment puis-je répondre à ce cœur généreux Qui vous fair mépriser le péril de ces lieux;
Cét excés d’amitié vient ſi fort me confondre Que mes yeux tous baignez vont en larmes ſe fondre, Et ie ne ſçay comment pour répondre à mon tour Ie pourray égaller vn ſi parfait amour:	Cet excès d'amitié vient si fort me confondre Que mes yeux tous baignez vont en larmes se fondre, Et ainsi ne sais comment pour répondre à mon tour Je pourrai égaller un si parfait amour:
I’ay dans vn cœur mortel d’immortelles bleſſures, Il a pour vous fouffert de cruelles tortures;	J'ai dans un cœur mortel d'immortelles blessures, Il a pour vous souffert de cruelles tortures;
Il a pour vous ſouffert la peine des enfers Quand Liuie a voulu forger de nouueaux fers:	Il a pour vous souffert la peine des enfers Quand Livie a voulu forger de nouveaux fers:
De ſes ordres mon ame au dernier point outrée Penſa laiſſer ſon corps pour vne autre contrée, Qui ne pouuant ſouffrir d’eſtre priué de vous Reſta ſans mouuement de la voix & du poux:	De ses ordres mon âme au dernier point outrée Pensa laisser son corps pour une autre contrée, Qui ne pouvant souffrir d'être privé de vous Resta sans mouvement de la voix et du poux:
Et ie n’ay conſenty à reuoir la lumiere Que quand l’amie fait ma fortune premiere.	Et ici n'ai consenti à revoir la lumière Que quand l'amie fait ma fortune première.
Il montre Sabine.	Il montre Sabine.
A preſent que ie puis vous voir tout à loiſir Iugez, iugez, quel eſt l’excez de mon plaiſir:	À présent que je puis vous voir tout à loisir Jugez, jugez, quel est l'excès de mon plaisir:
Vos yeux font vne ioye en moy ſi delicate Qu’il faut que ſon tranſport deſſus les miens éclate;	Vos yeux font rien joie en moi si délicate Qu'il faut que son transport dessus les miens éclate;
Et ie ne ſçay pas bien comme on peut reſiſter Au plaiſir de reuoir ce qu’on a crû quitter;	Et ici ne sais pas bien comme on peut résister Au plaisir de revoir ce qu'on a cru quitter;
Mais comme enfin l’eſtat de mon ame amoureuſe Eſt le ſeul bien qui peut rendre ma vie heureuſe, Ie crains d’en voir la fin par cét eſprit jaloux Par quelqu'autre ennemy ol peuſt-eltre par vous.	Mais comme enfin l'état de mon âme amoureuse Est le seul bien qui peut rendre ma vie heureuse, Je crains d'en voir la fin par cet esprit jaloux Par quelqu'autre ennemi ol pût-eltre par vous.
Sulpicie.	Sulpicie.
Iauouë, Manlius, que i’ay beaucoup de ioye Quand ie voy le chagrin où voſtre ame ſe noye, Vos craintes ſans raiſon, voſtre inutile peur Me donnent du plaiſir, & font ma belle humeur;	Iauouë, Manlius, que j'ai beaucoup de joie Quand ie moi le chagrin où votre âme se noie, Vos craintes sans raison, votre inutile peur Me donnent du plaisir, et font ma belle humeur;
Vous ſçauez eſtre aimée, vous craignez quelque choſe Voſtre cœur n’eſt plus voſtre, à preſent i’en diſpoſe:	Vous savez être aimée, vous craignez quelque chose Votre cœur n'est plus vôtre, à présent j'en dispose:
Et lors que vous craignez de perdre mon amour Le mien vous eſt acquis ſans eſpoir de retour.	Et lors que vous craignez de perdre mon amour Le mien vous est acquis sans espoir de retour.
Sabine.	Sabine.
Il faut aprehender que la noire Liuie Ne fiſt pour me chercher vne étrange ſortie.	Il faut appréhender que la noire Livie Ne fît pour me chercher une étrange sortie.
Manlius.	Manlius.
Madame, il ne faut pas plus long-temps demeurer I’eſtime fort l’auis qu’elle vient inſpirer.	Madame, il ne faut pas plus longtemps demeurer J'estime fort l'avis qu'elle vient inspirer.
SCENE VI.	SCÈNE VI.
l Liuie, Sabine,	 Livie, Sabine,
Liuie.	Livie.
Vous auez bien long temps reſté en promenade, L’excés dans le plaiſir, rend le plaiſir bien fade.	Vous avez bien long temps resté en promenade, L'excès dans le plaisir, rend le plaisir bien fade.
Sabine.	Sabine.
Madame, ie marchois pour vous aller trouuer;	Madame, Seigneur marchais pour vous aller trouver;
Mais pour me ſoulager vous venez d’arriuer, Vous me croyez ſans doute à mon deuoir bien lente, Vous qui pour vos amis eſtes ſi vigilante.	Mais pour me soulager vous venez d'arriver, Vous me croyez sans doute à mon devoir bien lente, Vous qui pour vos amis êtes si vigilante.
Liuie.	Livie.
Sçais-tu bien que Procule, en veut à mes appas, Il a depuis vn an pour moy bien fait des pas:	Sais-tu bien que Procule, en veut à mes appas, Il a depuis un an pour moi bien fait des pas:
Il a touſiours bruſlé de flames fort diſcrettes;	Il a toujours brûlé de flammes fort discrettes;
Mais ſes yeux de ſon cœur fidelles interpretes,	Mais ses yeux de son cœur fidèles interprètes,
D 1 Me l’ont bien fait ſçauoir, quand i’y ſonge en effet Plus vn amour le cache & plus il eſt parfait.	D 1 Me l'ont bien fait savoir, quand j'y songe en effet Plus un amour le cache et plus il est parfait.
Sabine.	Sabine.
Auez-vous témoigné vne fierté fort grande Auez-vous mépriſé ſes feux & ſon offrande?	Avez-vous témoigné une fierté fort grande Avez-vous méprisé ses feux et son offrande?
Liuie.	Livie.
Ouy, sauie, l’ay rait dignement mon dedoir, Il en eſt plus épris, il bruſle de me voir.	Oui, savie, l'ai rait dignement mon dédoir, Il en est plus épris, il brûle de me voir.
Sabine.	Sabine.
Il vous faut gouuerner auec grande prudence S’il vous aime beaucoup, faut peu de complaiſance, S’il vient à ſe laſſer coulés quelques douceurs C’eſt ainſi que l’on ſçait ſe conſeruer les cœurs:	Il vous faut gouverner ner grande prudence S'il vous aime beaucoup, faut peu de complaisance, S'il vient à se lasser coulés quelques douceurs C'est ainsi que l'on sait se conserver les cœurs:
Pour que ſa paſſion dure toute ſa vie Souffrez que librement il voye Sulpicie, Cét abandonnement vous ſera glorieux Comme vous pouuez bien vous paſſer de ſes yeux, Procule eſtant à vous, ſoyez plus genereuſe, Et laiſſez en repos la pauure mal-heureuſe :	Pour que sa passion dure toute sa vie Souffrez que librement il voie Sulpicie, Cet abandonnement vous sera glorieux Comme vous pouvez bien vous passer de ses yeux, Procule étant à vous, soyez plus généreux, Et laissez en repos la pauvre malheureuse :
Et comme il eſt à vous, il ne peut eſtre à deux.	Et comme il est à vous, il ne peut être à deux.
Liuie.	Livie.
Mais ſi pour mon mal-heur il s’en fait amoureux.	Mais si pour mon malheur il s'en fait amoureux.
Sab ne.	Sab ne.
Si vous continuez à faſcher Sulpicie Ce la fera parler de voſtre ialouſie, Pour ſe bien eſtablir, faut mieux ſe gouuerner Vous deuez prendre ſoin de ne la point geſner.	Si vous continuez à fâcher Sulpicie Ce la fera parler de votre jalousie, Pour se bien établir, faut mieux se gouverner Vous devez prendre soin de ne la point gêner.
Liuie.	Livie.
I’eſtime le conſeil que ta bonté me donne, C’eſt ainſi qu’vn eſprit fort bien ſenſé raiſonne:	J'estime le conseil que ta bonté me donne, C'est ainsi qu'un esprit fort bien sensé raisonne:
I’ay failly mille fois par trop d’emportement Le Conſul que tu ſçais qui fait tout grauement, A l’eſprit allarmé de mes rediſeries I'eſpere quelque iour corriger mes folies;	J'ai failly mille fois par trop d'emportement Le Consul que tu sais qui fait tout gravement, A l'esprit alarmé de mes rédiseries J'espère quelque jour corriger mes folies;
Et le dés abuſer de ce diſ ours trompeur, Qui met dans ſon eſprit tant d’allarme & de peur.	Et le dès abuser de ce dis ours trompeur, Qui met dans son esprit tant d'alarme et de peur.
ACTE III.	ACTE III.
JOEMIPRMMIERE Le Conſul, Ariſte,	JOEMIPRMMIERE Le Consul, Ariste,
Le Conſul.	Le Consul.
A nature tremblante & fertile en chimeres, LAfflige en cent façons nos eſprits debonnaires, Vn pere bien ſenſé qui cherit fort ſon fils Le croit touſiours meſlé parmy ſes ennemis, Sur tout quand il luy croit vne amour qui le preſſe, Il craint par ſon riual, par luy, par ſa maiſtreſſe, Il craint dans ſon riual vn eſprit irrité, Dans la Dame vn meſpris ou trop de cruauté, Qui font que bien ſouuent l’amant ſe deſeſpere, Voyant vne beauté ſauuage & trop ſeuere, Ie ne ſens point pour moy les meſmes mouuemens, Que ie reſſens pour luy dans ſes euenemens;	À nature tremblante et fertile en chimères, LAffligume en par façons nos esprits débonnaires, Un père bien sensé qui chérit fort son fils Le croit toujours mêlé parmi ses ennemis, Sur tout quand il le croit une amour qui le presse, Il craint par son rival, par lui, mi sa maîtresse, Il craint dans son rival esprit irrité, Dans la Dame un mépris ou trop de cruauté, Qui font que bien souvent l'amant bien désespère, Voyant une beauté sauvage et trop beauté, Je ne sens point pour moi les mêmes mouvements, Que Il ressens pour lui dans ses euenemens;
Quand ie voy dans mon fils quelque ſuiet de joye, Moname en ſon tranſport s’abandonne & ſe noye, Et s’il eſt menacé du moindre des malheurs, Je ne puis retenir le cours de mes douleurs Mais nos enfans n’ont pas pour nous meſme tendreſſe La longueur de nos ans les chagrine & les bleſſe;	Quand jour vois dans mon fils quelque sujet de joie, Moname en son transport s'abandonne et se noie, Et s'il est menacé du moindre des malheurs, Je ne puis retenir le cours de mes douleurs Mais nos enfants n'ont pas pour nous -même tendresse La longueur de nos ans les chagrine et les blesse;
Ils voudroient de nos jours voir le cours arreſté, Preſſans de leurs deſirs noſtre mortalité;	Ils voudraient de nos jours voir le cours arrêté, Pressants de leurs désirs notre mortalité;
Pour le moins auiourd’huy mes craintes domeſtiques Deuiendront des ſuccés ou des pertes publiques, D iij	Pour mes criques aujourd'hui mes craintes domestiques Deuiendront des succés ou des succès publiques ou DES su
Faites venir mon fils il eſt bon de le voir Pour qu’il ne puiſſe plus douter de ſon deuoir, I’ay bien voulu ietter les yeux ſur ſa perſonne, L’Etat eſt attaqué, l’ennemy nous talonne, C’eſt auiourd’huy qu’il doit partir ſans plus tarder.	Faites venir mon fils il est bon de le voir Pour qu'il ne puisse plus douter de son devoir, J'ai bien voulu jeter les yeux sur sa personne, L'État est attaqué, l'ennemi nous talonne, C'est aujourd'hui qu'il doit partir sans plus tarder.
Ariſte ſort & va chercher Manlius.	Ariste sort et va chercher Manlius.
Le Conſul continuë.	Le Consul continue.
La nature ne peut ſans crainte ſe hazarder.	La nature ne peut sans crainte se hasarder.
SCENE II.	SCÈNE II.
Le Conſul, Ariſte, Manlius,	Le Consul, Ariste, Manlius,
Ariſte.	Ariste.
Son ordre n’eſt plus faux, & il vous faudra ſuiure, Celuy que par ſes mains le Senat vous deliure.	Son ordre n'est plus faux, et il vous faudra suivre, Celui que par ses mains le Sénat vous délivre.
Le Conſul.	Le Consul.
Il faut ſans plus tarder marcher aux ennemis, Sans diſcourir beaucoup il faut partir mon fils, Le temps preſſe & i’ay cru que vous iriés ſans peine, Attaquer l’ennemy de la grandeur Romaine;	Il faut sans plus tarder marcher aux ennemis, Sans discourir beaucoup il faut partir mon fils, Le temps presse et j'ai cru que vous iriez sans peine, Attaquer l'ennemi de la grandeur Romaine;
Que le Senat pouuoit ſur vous ſe repoſer, Quand ces bras inſolens ſont preſts de tout oſer, Ils lont bien pres de nous joignes donc noſtre armée, Qui de tous leurs progrés eſt beaucoup allarmée, L’Etat de nos ſoldats demande vn General, Qui les puiſſe exempter de la peur & du mal.	Que le Sénat pouvait sur vous se reposer, Quand ces bras insolents sont prêts de tout oser, Ils lont bien pres de nous joignes donc nôtre armée, Qui de tous leurs progrès est beaucoup alarmée, L'État de nos soldats demande un Général, Qui les puisse exempter de la peur et du mal.
Manlius.	Manlius.
Partir tout ſur le champ, le Senat le deſire, Ne me ſera-t’il pas permis que ie reſpire?	Partir tout sur le champ, le Sénat le désire, Ne me sera-t-il pas permis que ie respire?
Le Conſul.	Le Consul.
Mon fils, il faut partir, lans nul retardement.	Mon fils, il faut partir, lans nul retardement.
Helas !	Hélas !
Manlius.	Manlius.
Le Conſul.	Le Consul.
D’où peut venir ce refroidiſſement, mnoi aho irntde partir vous enguuen incaure, Quelque obſtacle qu’en fin voſtre eſprit vous propoſe.	D'où peut venir ce refroidissement, mnoi aho irntde partir vous enguen incaure, Quelque obstacle qu'en fin votre esprit vous propose.
Ai anlius.	Ai anlius.
Ie n’y puis conſentir.	Je n'y puis consentir.
Le Conſul.	Le Consul.
Mon fils voſtre refus, Apres ce que i’ay dit rend mon eſprit confus, Pauols lale lurqu lej rond lar verre cedrage.	Mon fils votre refus, Après ce que j'ai dit rend mon esprit confus, Pavols lale lurqu lej rond lar verre cedrage.
Manlius.	Manlius.
Seigneur i’en ay auſſi.	Seigneur j'en ai aussi.
Le Conſul.	Le Consul.
Vous n’eſtes donc pas ſage, Dittes moy franchement qui vous peut empeſcher, De courir vn employ qui vous doit eſtre cher?	Vous n'êtes donc pas sage, Dittes moi franchement qui vous peut empêcher, De courir un emploi qui vous doit être cher?
Manlius.	Manlius.
ceigneur le ne ſçay pas a preſent que répondre.	ceigneur le ne sais pas à présent que répondre.
Ariſte.	Ariste.
Tout voſtre empreſſement ne ſert qu’à le confondre, Laiſſés l’en paix icy diſſiper ſes regrets.	Tout votre empressement ne sert qu'à le confondre, Laissés l'en paix ici dissiper ses regrets.
Le Conſul.	Le Consul.
I’approuue ton conſeil & ie ſors tout exprés.	J'approuve ton conseil et ton sors tout exprès.
Le Conſul ſort & Ariſte.	Le Consul sort et Ariste.
Manlius ſeul.	Manlius seul.
TANCES.	TANCES.
Surpris, confus & immobile, Ie ne ſçay plus que deuenir, Mon ſang s’échauffe au ſouuenir Qu’à preſent faut quitter la ville, Ie ſens bien que mon pauure cœur, Aimant tendrement Sulpicie, Et mon honneur plus que ma vie, Eſt preſt d’expirer de douleur.	Surpris, confus et immobile, Je ne sais plus que devenir, Mon sang s'échauffe au souvenir Qu'à présent faut quitter la ville, Je sens bien que mon pauvre cœur, Aimant tendrement Sulpicie, Et mon honneur plus que ma vie, Est prêt d'expirer de douleur.
Helas!	Hélas!
mon pere s’imagine, Qu’ainſi l’on quitte ſon amour, Tyran viens ſçauoir que le iour Eſt moins qu’vne flame diuine, Vn cœur eſpris bien viuement, ne réclat charmant d’vne Belle, Sans heſiter fait tout pour elle, Et ſe des-honore afſement.	mon père s'imagine, Qu'ainsi l'on quitte son amour, Tyran viens sçauoir que le jour Est moins qu'une flamme divine, Un cœur épris bien vivement, ne réclat charmant d'une Belle, Sans hésiter fait tout pour elle, Et se déshonore afsement.
Mais quoy dans l’eſprit de l’armée.	Mais quoi dans l'esprit de l'armée.
Voudrois tu te des honorer?	Voudrais -tu te des honorer?
Quoy pourrois tu te ſeparer!	Quoi pourrais -tu te séparer!
D’vne ſi belle renommée?	D'une si belle renommée?
Dieux à quoy ſe determiner, Mon eſprit ne peut dans la geine Que luy fait cette double peine, Ny reſoudre ny raiſonner.	Dieux à quoi se déterminer, Mon esprit ne peut dans la geine Que tu fait cette double peine, Ni résoudre ni raisonner.
D’vn coſté mon pere me preſſe, Mon ambition, mon honneur, De l’autre l’amour de mon cœur, Et les charmes de ma maiſtreſſe.	D'un côté mon père me presse, Mon ambition, mon honneur, De l'autre l'amour de mon cœur, Et les charmes de ma maîtresse.
Parlez deuoir, honneur, amour Parlés que faut il que ie faſſe?	Parlez devoir, honneur, amour Parlés que faut -il que ie fasse?
Mais mon diſcours n’eſt que grimaſſe, Puiſqu’au leur ie veux eſtre ſourd.	Mais mon discours n'est que grimasse, Puisqu'au leur sens veux été sourd.
Mais Mais tu dois partir tout à l’heure, Non ie ne ſçaurois conſentir, Ny de reſter ny de partir;	Mais Mais tu dois partir tout à l'heure, Non esprit ne saurais consentir, Ni de rester ni de partir;
Que faire donc?	Que faire donc?
faut que ie meure, Mourant i’éuite le mal-heur, Aprés cét ordre qui me preſſe, De renoncer à ma maiſtreſſe, Ny renoncer à mon honneur.	faut que personne meure, Mourant j'évite le malheur, Après cet ordre qui me presse, De renoncer à ma maîtresse, N renoncer à mon honneur.
Le Conſul.	Le Consul.
Et bien vous reſte t’il encor quelque caprice, Ettes vous feloldo	Et bien vous reste t'il encor quelque caprice, Ettes vous foldo
Manlius.	Manlius.
Faut bien que i’obeïſſe.	Faut bien que j'obéisse.
Le Conſul.	Le Consul.
Voſtre bon-heur eſt grand, voſtre ſort eſt ſi doux, Qu’il fait dans noſtre Cour grand nombre de ialoux, Ie ne ſçauois que dire & ie ne pouuois croire, Que vous euſſiez voulu renoncer à la gloire.	Votre bonheur est grand, votre sort est si doux, Qu'il fait dans notre Cour grand nombre de jaloux, Je ne savais que dire et ainsi ne pouvais croire, Que vous eussiez voulu renoncer à la gloire.
Manlius.	Manlius.
Tire ſon eſpée, C’en eſt fait, & ce fer que ie tiens dans ma main, Sçaura vanger l’honneur de tout l’état Romain, Ie veux pour ſon bon-heur auoir tant de conduite, Qu’on verra dedans peu tous leurs ſoldats en fuite, Et ie crois fermement que le Dieu des combats, Conduira prudemment ma ceruelle & mon bras.	Tire son épée, C'en est fait, et ce fer que votre tiens dans ma main, Saura venger l'honneur de tout l'état Romain, Je veux pour son bonheur avoir tant de conduite, Qu'on verra dedans peu tous leurs soldats en fuite, Et ie mais fermement que le Dieu des combats, Conduira prudemment ma cervelle et mon bras.
Le Conſul.	Le Consul.
Allés, allés, partés:	Allez, assez, partez:
mais ſur tout prenés garde, Que rien de voſtre part ſe faſſe, & ſe haſarde, Sans des ordres prefix de moy & du Senat, Il n’eſt point de pardon pour les crimes d’Etat, Allés, allés, partés, en toute diligence:	mais sur tout prenez garde, Que rien de votre part se fasse, et se hasarde, Sans des ordres préfix de moi et du Sénat, Il n'est point de pardon pour les crimes d'État, Allz, assez, partés, en toute diligence:
Mais ſur tout euités la fatale preſence, Des femmes que ie voy qui s’en viennent à nous, Croyes entout ecluy (qur ne ſonge qu’à vous.	Mais sur tout évités la fatale présence, Des femmes que je vois qui s'en viennent à nous, Croyes entout eclui (qur ne songe qu'à vous.
SCENE III.	SCÈNE III.
Le Conſul, Liuie, Sulpicie, Sabine,	Le Consul, Livie, Sulpicie, Sabine,
Le Conſul.	Le Consul.
Madame dittes moy vn mot en confidence.	Madame dites -moi un mot en confidence.
Liuic.	Livis.
Elle parle à Sulpicie.	Elle parle à Sulpicie.
Ma fille, i’ay beſoin, de la ſeule preſence, De Sabine qui ſçait mes ftimes ſecrets, Touchant le bien public, & d’autres intereſts.	Ma fille, j'ai besoin, de la seule présence, De Sabine qui sait mes ftimes secrets, Touchant le bien public, et d'autres intérêts.
Sulpicie s’en va.	Sulpicie s'en va.
Le Conſul.	Le Consul.
Sçaués vous ſi la foy de Manlius l’engage, A l’inſceu de nous deux de faire vn mariage.	Savez -vous si la foi de Manlius l'engage, À l'inscu de nous deux de faire un mariage.
Liuie.	Livie.
Seigneur, i’eus fort grand tort quad le vous fis la peur I’eſtois en vous par ant de fort meſchante humeur;	Seigneur, j'eus fort grand tort quad le vous fis la peur J'étais en vous par ant de fort méchante humeur;
Mais ie vous diray bien que Manlius eſt ſage, Et n’oſera ſans vous conclure vn mariage.	Mais ici vous dirai bien que Manlius est sage, Et n'osera sans vous conclure un mariage.
Le Conſul.	Le Consul.
Mes ſoins à l’auenir vont pour luy redoubler.	Mes soins à l'avenir vont pour venir redoubler.
A Dieu dans vos ſecrets ie crains de vous troubler.	À Dieu dans vos secrets ie crains de vous troubler.
Il s’en va.	Il s'en va.
Liuie.	Livie.
Sçais tu bien que Procule eſpris de mon merite.	Sais -tu bien que Procule épris de mon mérite.
Continuë touſiours à me rendre viſite, Son amour m’a paru plus fort de la moitié I'ay veu plus de chaleur dedans ſon amitié;	Continue toujours à me rendre visite, Son amour m'a paru plus fort de la moitié J'ai vue plus de chaleur dedans son amitié;
Mais comme i’ay des feux remplis d’impatience, Ie trouue qu’il n’a pas aſſés de complaiſance, Son eſprit pareſſeux ne répond pas aſſés, Aux ſouſpirs que mon cœur en ſecret a pouſſés;	Mais comme j'ai des feux remplis d'impatience, Je trouve qu'il n'a pas assez de complaisance, Son esprit paresseux ne répond pas assez, Aux soupirs que mon cœur en secret a poussés;
, Lors que pour luy chez moy la porte fut ouuerte, Sa paſſion deuoit eſtre bien plus à lerte, Quand i’ouuris mon logis dés ce premier ſignal, Il deuoit bien des ſiens eſtre plus liberal, Et comme cét eſprit eſt plein de ramierie, Ie crains que tout ſon ieu ne ſoit que menterie,	, Lors que pour lui chez moi la porte fut ouverte, Sa passion devait été bien plus à lerte, Quand j'ouvris mon logis dès ce premier signal,Ai deuoit bien des siens était plus libéral, Et comme cet esprit est plein de ramierie, Je crains que tout son jeu ne soit que menterie,
Sabine.	Sabine.
Non, non, ie ne croy pas qu’il vous faſſe vn faux bon;	Non, non, Madame ne crois pas qu'il vous fasse un faux bon;
Mais le veux aulourd huy le ionder tout de bon, Ie ſçauray bien au vray ce qu’il a dedans l’ame3 Laiſſez moy donc icy.	Mais le veux aulourd hui le ionder tout de bon, Je saurai bien au vrai ce qu'il a dedans l'âme3 Laissez moi donc ici.
216	216
Liuie ſort.	Livie sort.
Sab ne continuë.	Sab ne continue.
Faut acheuer ma trame.	Faut achever ma trame.
Et faire reüſſir tout mon ſubtil deſſein, Procule heureuſement tombe deſſous ma main.	Et faire réussir tout mon subtil dessein, Procule heureusement tombe dessous ma main.
SCENE IV.	SCÈNE IV.
4 ſtand doutpl edo[ Sabine, Procule, Agis.	4 stand doutpl édo[ Sabine, Procule, Agis.
324s.	324s.
2 Tout le plus fort eſt fait vous anez veu Liuie, Il faut voir à preſent tout de bon Sulpicie, Vous pouuez de Sabine eſtre fort bien ſeruy.	2 Tout le plus fort est fait vous anez vu Livie, Il faut voir à présent tout de bon Sulpicie, Vous pouvez de Sabine être fort bien servi.
Sabine.	Sabine.
Si ie le puis, Seigneur, mon cœur ſera rauy.	Si ici le puis, Seigneur, mon cœur sera ravi.
Pour mieux vous faire voir la ehaieur de mon zele, Dans vn petit moment vous verrez cette Belle.	Pour mieux vous faire voir la éhaiteur de mon zèle, Dans un petit moment vous verrez cette Belle.
E ij	E ij
Procule.	Procule.
Que puis-je cher Agis, pour tant de ſoins rendus Certes il ne faut point, que ſes pas ſoient perdus.	Que puis-je cher Agis, pour tant de soins rendus Certes il ne faut point, que ses pas soient perdus.
SCENE V.	SCÈNE V.
Sulpicie, Sabine, Procule, Agis,	Sulpicie, Sabine, Procule, Agis,
Procule.	Procule.
Enfin depuis long-tempsſ, aimable Sulpicie, En ſouſpirant pour vous que ie traiſne ma vie, Ie n’ay pû rencontrer que ce petit moment, Pour vous entretenir de mon cruel tourment;	Enfin depuis longtempss, aimable Sulpicie, En soupirant pour vous que ie traîne ma vie, Je n'ai pu rencontrer que ce petit moment, Pour vous entretenir de mon cruel tourment;
Mes yeux vous ont parlé mille ſois de mes peines, Sans auoir iamais fait que des rencontres vaines, Et ſans auoir iamais pû dire à cœur ouuert, Le mal rude & preſſant que mon ame a ſouffert;	Mes yeux vous ont parlé mille sois de mes peines, Sans avoir jamais fait que des rencontres vaines, Et sans avoir jamais pu dire à cœur ouvert, Le mal rude et pressant que mon âme a souffert;
Puiſque preſentement l’occaſion eſt belle), De vous entretenir de ma flame fidelle, Ne puis-ie point ſçauoir ſi vos yeux moins cruels, Iamais ne finiront mes ſouſpirs eternels, Me ferez vous ſçauoir ſçachant que ie vous aime, Que vous auez perdu cette rigueur extreme?	Puisque présentement l'occasion est belle), De vous entretenir de ma flamme fidèle, Ne puis-je point avoir si vos yeux moins cruels, Jamais ne finiront mes soupirs éternels, Me ferez vous avoir sçachant que je vous aime, Que vous avez perdu cette rigueur extrême?
Mais d’vn autre coſté ie crains de trop ſçauoir, I’aime mieux ignorant conſeruer mon eſpoir, Ie crains auec raiſon que trop de connoiſſance, Ne ſoit de mon mal-heur la derniere aſſurance, Ie crains que mon deſir n’ait trop de repentirs, Et qu’il ne ſoit ſuiuy de cuiſans deplaiſirs, Si ie n’eſpere plus, ſi ie ſçay ma diſgrace, Grands Dieux apres cela que faut-il que ie faſſe, Le moyen de pouuoir viure apres ce mal-heur, Eſtant ſeur de reuoir tous les iours ma douleur.	Mais d'un autre côté ie crains de trop savoir, J'aime mieux ignorant conserver mon espoir, Je crains avec raison que trop de connaissance, Ne soit de mon malheur la dernière assurance, Je crains que mon désir n'ait trop de repentirs, Et qu'il ne soit suivi de cuisant déplaisirs, Si ie n'espère plus, si ici sais ma disgrâce, Grands Dieux après cela que faut-il que ie fasse, Le moyen de pouvoir vivre après ce malheur, Estant sûr de recevoir tous les jours ma douleur.
Sulpicie.	Sulpicie.
Pourquoy s’imaginer mille choſes nouuelles Pour rendre ſans raiſon vos peines plus cruelles:	Pourquoi s'imaginer mille choses nouvelles Pour rendre sans raison vos peines plus cruelles:
Si i’ay trop témoigné de froideurs pour vos feux Mon cœur n’en eſtoit pas pour lors moins amoureux, I’auois premierement à ſouffrir bien des geſnes, De l’amour, du ſecret, & de mille autres peines, Puiſqu’il falloit tromper deux yeux fort allarmés Qui des voſtres eſtoient preuenus & charmez, l'eſpere vne autre fois vous mieux conter ma peine;	Si j'ai trop témoigné de froideurs pour vos fallait Mon cœur n'en était pas pour lors moins amoureux, J'avais premièrement à souffrir bien des gênes, De l'amour, du secret, et de mille autres peines, Puisqu'il fallait tromper deux yeux fort alarmés Qui des vôtres étaient prévenus et charmés, l'espère une autre fois vous mieux conter ma peine;
Mais ie crains qu’en ces lieux quelqu’vn ne nous Sulpicie & Duumnt oen rontentlarprenne, Sulpicie laiſſe tomber vn billet de ſa poche en tirant ſon mouchoir.	Mais petit crains qu'en ces lieux quelqu'un ne nous Sulpicie et Duumnt oen rontentlarprenne, Sulpicie laisse tomber un billet de sa poche en tirant son mouchoir.
Procule.	Procule.
Qu’il eſt doux de ſouffrir du martyre amoureux Quand le cœur de la Dame eſt auſſi langoureux:	Qu'il est doux de souffrir du martyre amoureux Quand le cœur de la Dame est aussi langoureux:
Agis, ie n’en puis plus, mon cœur nage de ioye;	Agis, Madame n'en puis plus, mon cœur nage de joie;
Mais quel eſt ce billet?	Mais quel est ce billet?
il faut que ie le voye.	il faut que personne le voie.
Vers du billet.	Vers du billet.
Odieux!	Odieux!
que mon deſtin eſt triſte, I’enuoye en diligence Ariſte;	que mon destin est triste, J'envoie en diligence Ariste;
Afin de vous mieux auertir Que ie dois marcher dans vne heure Comme i’enrage de partir Souffrez que deuant vous ie pleure.	Afin de vous mieux avertir Que ie dois marcher dans une heure Comme j'enrage de partir Souffrez que devant vous ie pleure.
Pour me conſoler du voyage, Trouuez-vous au petit bocage, Là, i’embraſſeray vos genoux Nous y rirons, ma Sulpicie, De Procule qui meurt pour vous Et de noſtre laide ennemie.	Pour me consoler du voyage, Trouvez-vous au petit bocage, Là, j'embrasserai vos genoux Nous y rirons, ma Sulpicie, De Procule qui meurt pour vous Et de notre laide ennemie.
E ii	E ji
