M.	M.
2- Mais il me faut haster, & par ma diligence Reparer les défauts de ceste nonchalance.	2- Mais il me faut hâter, et par ma diligence Réparer les défauts de cette nonchalance.
ACTE SECOND.	ACTE SECOND.
SCENE VI.	SCÈNE VI.
LE SATYRE.	LE SATYRE.
Myrtil.	Myrtil.
Cromis.	Cromis.
Petits Satyres.	Petits Satyres.
LE SATYRE.	LE SATYRE.
I perſonne a jamais entendu l’art d’aymer O Et comme il faut ſurgir au port de ceste mer, Iupiter fut ſans doute vn de ces Nochers ſages Qui voguent ſeurement au milieu des orages.	I personne a jamais entendu l'art d'aimer Ô Et comme il faut surgir au port de cette mer, Jupiter fut sans doute un de ces Nochers sages Qui voguent sûrement au milieu des orages.
Il ne languit jamais d’inutiles deſirs Dans le pipeur eſpoir des amoureux plaiſirs, Iamais il ne brûla qu’il n’amortiſt ſa braiſe, Tantoſt Lede, & tantoſt ſon Europe l’appaiſe.	Il ne languit jamais d'inutiles désirs Dans le pipeur espoir des amoureux plaisirs, Jamais il ne brûla qu'il n'amortît sa braise, Tantôt Lède, et tantôt son Europe l'apaise.
Or ce qui ſi ſouuent l’a rendu triomphant 57.	Or ce qui si souvent l'a rendu triomphant 57.
Ne fut pas de ſe plaindre, ou pleurer en enfant:	Ne fut pas de se plaindre, ou pleurer en enfant:
Non de vouloir fléchir des ames trop altieres, Auec le vain reſpect de ſes humbles prieres:	Non de vouloir fléchir des âmes trop altières, Avec le vain respect de ses humbles prières:
Non point d’interpoſer Mercure à ſon ſecours.	Non point d'interposer Mercure à son secours.
Le maistre du bien dire, & le maistre enamours.	Le maître du bien dire, et le maître enamours.
Mais ce qui l’a touſiours mis dans la jouyßãce, C’eſt de joindre la ruſe auec la violence.	Mais ce qui l'a toujours mis dans la jouissance, C'est de joindre la ruse auec ! violence.
Tantoſt il empruntoit la forme d’vn Oiſeau, Ou décendoit en pluye, ou marchoit en Toreau.	Tantôt il empruntait la forme d'Hô Oiseau, Ou décendoit en pluie, ou marchait en Toreau.
L’Amour né de larcin, le larcin nous commãde.	L'Amour né de larcin, le larcin nous commands.
Qui ne ſeme la fraude, à ſes fruits ne s’attende.	Qui ne ferme la fraude, à ses fruits ne s'attende.
Cauſe à ſon maistre enfin le malheur merité, Damon' voulut trancher du ſeruiteur fidelle, Et de l’adorateur d’vne Nymphe cruelle, Et n’eſt recompensé d'vn ſi noble deſſein, Que par le coup du dard qui luy perce le ſein, Et pour le trait d’Amour qui fait de feintes playes, A reçeu de la mort les bleſſures trop vrayes:	Cause à son maître enfin le malheur mérité, Damon' voulut trancher du serviteur fidèle, Et de l'adorateur d'une Nymphe cruelle, Et n'est récompensé d'un si noble dessein, Que par le coup du dard qui lui perce le sein, Et pour le trait d'Amour qui fait de feintes plaies, APRÈS reçu de la mort les blessures trop vraies:
EA FOMTE Au lieu qu’oſant la force, ou la fraude empl yer, Il eut esté payé d'vn bien autre loyer.	EA FOMTE Au lieu qu'osant la force, ou la fraude empl yer, Il eut été payé d'un bien autre loyer.
Et couché dans les bras de ſa Nymphe rauie.	Et couché dans les bras de sa Nymphe ravie.
Gouſteroit à preſent les douceurs de la vie.	Goûterait à présent les douceurs de la vie.
Quant à moy, ſi je puis l’attraper quelque jour Ie luy feray bien voir ce que c'eſt que d’amour Vous autres, mes enfants, qu'vn tel ſoucy ?	Quant à moi, si je puis l'attraper quelque jour Je lui ferai bien voir ce que c'est que d'amour Vous autres, mes enfants, qu'un tel souci ?
garde, Ie vous laiſſe à mes rets pour faire bonne garde.	garde, Je vous laisse à mes rets pour faire bonne garde.
Tityre m’a prié d’accourir promptement, Pour l’ayder à chercher ce miſerable amant.	Titire m'a prié d'accourir promptement, Pour l'aider à chercher ce misérable amant.
Tenez-vous cependant cachez deſſous ces ro ches, Qu'on s’approche des rets, ſans craixdre voapproches:	Tenez-vous cependant cachez dessous ces ro chez, Qu'on s'approche des rets, sans craixdre vapproches:
S’il y vient à tomber quelque jeuné beduté, De celles dont le cœur ſe paiſt de cruauté;	S'il y vient à tomber quelque jeuné beduté, De celles dont le cœur se paît de cruauté;
Ie te jure Damon, que mille baiſers tendres, UoüeZ à ta memoire, appaiſeront tes cendres.	Je te jure Damon, que mille baisers tendres, UoüeZ à ta mémoire, appaiseront tes cendres.
	
Myrtil.	Myrtil.
Apres auoir long-temps veillé deſſus tes rets, Pour nous recompenſer, qu’eſt-ce que tu promets?	Après avoir longtemps veillé dessus tes rets, Pour nous récompenser, qu'est-ce que tu promets?
Celuy qui participe au hainut ta qaeste, Pretend auec raiſon d’auoir part à la beste.	Celui qui participe au hainut ta qaeste, Pretend avec raison d'avoir part à la bête.
C	Ç
Le Datyle.	Le Datyle.
Le gibbier que j’attends paſſe vos appetits.	Le gibier que j'attends passe vos appétits.
Cromis.	Cromis.
outesfois on careſſe, & baiſe les petits.	outefois on caresse, et baise les petits.
Le Satyre.	Le Satire.
uy, mais de baiſers froids, en vn mot, denourrice, Ion de ceux dont ſe paye vn amoureux ſeruice.	Oui, mais de baisers froids, en un mot, denourrice, Ion de ceux dont se paye un amoureux service.
CacheZ-vous ſeulement, & ne vous ſouciez, vous reconnoistray mieux que vous nepenſiez.	Cachez-vous seulement, et ne vous souciez, vous reconnaîtrai mieux que vous nepensiez.
ACTE SECOND.	ACTE SECOND.
SCENE VII.	SCÈNE VII.
MYRTIL.	MYRTIL.
CROMIS.	CROMIS.
MYRTIL.	MYRTIL.
E vray, nous luy deuons entiere obi ſance;	E vrai, nous nous devons entière obi sance;
Mais ſi quelque beauté tombe ſous ma pu ſance, Ie doute ſi je puis aſſeZ me commander, Pour demeurer fidele, & pour la luy garder.	Mais si quelque beauté tombe sous ma pu ance, Je doute si je puis assez me commander, Pour demeurer fidèle, et pour la vôtre garder.
Iay bien veu des oiſeaux qui perdant leu franchiſe, Prenoient encor l’appaſt qui ſeruoit à	Jais bien vu des oiseaux qui perdant lu franchise, Prenaient encor l'appât qui servait à
Cromis.	Cromis.
Arriue qui pourra, pour l’heure, il nous ſu D'auoir l’œil ſur ſes rets, comme il nous eſt p crit.	Arrive qui pourra, pour l'heure, il nous su D'avoir l'œil sur ses rets, comme il nous est p it.
–	
Si quelque bon ſuccez répond à nostre attente, Peut-estre prendrons-nous l’occaſion preſente.	Si quelque bon succès répond à notre attente, Peut-être prendrons-nous l'occasion présente.
Nous ne ſçaurions faillir, ſuiuant les mouuemens Qu'elle inſpirera lors dedans nos ſentimens, Soit de noſtre deuoir, ou de nous ſatisfaire;	Nous ne saurions faillir, suivant les mouvements Qu'elle inspirera lors dedans nos sentiments, Soit de notre devoir, ou de nous satisfaire;
Nous nous gouuernerons ſelon qu’ira l’affaire.	Nous nous gouvernerons selon qu'ira l'affaire.
Cependant cache-toy derriere ce rocher, Moy d’vn autre coſté je m’en vay me cacher.	Cependant cache-toi derrière ce rocher, Moi d'un autre côté je m'en vais me cacher.
A E M FVNEBRE.	À E M AVNEBRE.
ACTE TROISIESME.	ACTE -TROISIÈME.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
LE PESCHEVR.	LE PÉCHEUR.
Ay touſiours remarqué qu'en ſemblable journée, - Qu'en l'honneur de Daphnïs nous chommons châque année:	Ai toujours remarqué qu'en semblable journée, - Qu'en l'honneur de Daphnis nous chommons châque année:
De la part d’vn Destin trop fecond en malheurs, (leurs.	De la part d'être Destin trop fécond en malheurs, (leurs.
Nous viennent des ſujets de nouuelles douIl me ſouuient encor qu’en la fleur de mon âge, Ie vy la mort d'Hylas, l’honneur de ce bocage, -- --- - --	Nous viennent des sujets de nouvelles douIl me souvient encor qu'en la fleur de mon âge, Je vis la mort d'Hylas, l'honneur de ce bocage, -- -- - --
D'hylas qui parmy noꝰ fit vn ſi court séjour) Qui justement auint en vn ſemblable jour;	D'hylas qui parmi noù fit un si court séjour) Qui justement auint en un semblable jour;
e garçon tout diuin embraſoit nos campagnes, D'vn feu d’amour, plus grand, que ceux denos montagnes:	eu garçon tout divin embrasait nos campagnes, D'un feu d'amour, plus grand, que ceux denos montagnes:
Mais de tant de beautez les Dieux meſme enuieux, Pour le poſſeder ſeuls, l’enleuerent aux Cieux:	Mais de tant de beautés les Dieux même envieux, Pour le posséder seuls, l'enleuerent aux Cieux:
Si bien qu'au ſoudain bruit d’vn éclattant tonnerre, Ce Soleil pour jamais diſparut de la Terre.	Si bien qu'au soudain bruit d'un éclatant tonnerre, Ce Soleil pour jamais disparut de la Terre.
Du depuis Iupiter irrité contre nous, Verſa ſur nos moiſſons, le fiel de ſon courfoux, Et par l’effet cruel d’vn effroyable orage, Qui nous fit recourir aux mets du premier âge, Nous contraignit d’aller auec les animaux Nous paistre dans les bois d’aliments tous égaux.	Du depuis Jupiter irrité contre nous, Versa sur nos moissons, le fiel de son courfoux, Et par l'effet cruel d'un effroyable orage, Qui nous fit recourir aux mets du premier âge, Nous contraignit d'aller avec les animaux Nous paître dans les bois d'aliments tous égaux.
Aujourd'huy quel malheur ne doit-on pas attendre, Apres ce que je viens, & de voir, & d'entendre?	Aujourd'hui quel malheur ne doit-on pas attendre, Après ce que je viens, et de voir, et d'entendre?
	
La peſche m'occupoit;	La pêche m'occupait;
lors que dedans le be I’oy tristement errer quelque plaintiue voix, Je retire mes rets;	lors que dedans le be J'ois tristement errer quelque plaintiue voix, Je retire mes rets;
les laiſſe au mareſcage, Et j’entre curieux, au milieu du bocage:	les laisse au marécage, Et j'entre curieux, au milieu du bocage:
Et voila qu'auſſi-toſt, le cœur tremblant d' Vn ſpectacle d’horreur, d’aſſez loin j'apperçe Vn dard;	Et voilà qu'aussitôt, le cœur tremblant d' Un spectacle d'horreur, d'assez loin j'apperçe Un dard;
vn arc rompu;	un arc rompu;
des os que du ſa ſoüille;	des os que du sa sauille;
Et pour concluſion ceste triste dépoüille, Dont le maiſtre autresfois a veſcu parmy nous Et n'eſt plus maintenant que le reste des Loup	Et pour conclusion cette triste dépouille, Dont le maître autrefois a vécu parmi nous Et n'est plus maintenant que le reste des Loup
ACTE TROISIESME.	ACTE -TROISIÈME.
SCENE II.	SCÈNE II.
PHILLIS.	PHILLIS.
LE PESCHEVR.	LE PÉCHEUR.
PHILLIS.	PHILLIS.
Eſcheur, que tiens-tu là qui te met tant, en peine?	Écheur, que tiens-tu là qui te met tant, en peine?
As-tu d’vn Berger mort aſſeurance certaine?	As-tu d'un Berger mort assurance certaine?
Le Peſcheur.	Le Pêcheur.
ertaine, nullement, mais de trop forts ſoupçons:	ertaine, nullement, mais de trop forts soupçons:
Si des cris éclatans en de funestes ſons, TA Des habits déchirez, du ſang veu ſur laplace, Sont ſignes éuidents d'ono ncuc uigrace.	Si des cris éclatants en de funestes sons, TA Des habits déchirés, du sang vu sur laplace, Sont signes évidents d'on nuc uigrace.
Phillis.	Phillis.
Cecy d’aucun Berger ne fut le vestement, Mais à quelque Bergere a ſeruy d’ornement, C’eſt, ſi je le connois à ſa riche brodure, Le voile dont Cloris ſerroit ſa cheuelure.	Ceci d'aucun Berger ne fut le vêtement, Mais à quelque Bergère a servi d'ornement, C'est, si je le connais à sa riche brodure, Le voile dont Cloris serait sa chevelure.
En quel endroit du bois l’aurois-tu ramaßé?	En quel endroit du bois l'aurais-tu ramassé?
Où ce dard, où ce ſang ſur la terre versé?	Où ce dard, où ce sang sur la terre versé?
Le Peſcheur.	Le Pêcheur.
Tirant vers la main droite;	Tirant vers la main droite;
où le champ bocage, N’eſt point enueloppé d’aucun buißõ ſauuag Mais ſeulement couuert de quelques Hestre vieux, Qu'vne ſainte horreur rend venerables auyeux.	où le champ bocage, N'est point enveloppé d'aucun buissõ sauvag Mais seulement couvert de quelques Hêtre vieux, Qu'une sainte horreur rend vénérables aussi.
Phillis.	Phillis.
Vis-tu point quelques pas?	Vis-tu point quelques pas?
Le Peſcheur.	Le Pêcheur.
L’herbe foulée, & ba M’empeſcha d’y pouuoir diſcerner nulle trac Mais vn peu plus auant, je vis de vray des pai D'vn qui fuyoit pent-eſtre vn ſemblab trépas, Et couroit, auerty par vn ſi triste exemple, Du peril échappé, payer les vœux au Tem {T.	L'herbe foulée, et ba M'empêcha d'y pouvoir discerner nulle trac Mais un peu plus avant, je vis de vrai des pai D'un qui fuyait pent-être un semblab trépas, Et courait, averti par un si triste exemple, Du péril échappé, payer les vœux au Tem .
1 2  CE	1 2 CE
Phillis.	Phillis.
Vne douleur confuſe agite mes eſprits;	Une douleur confuse agite mes esprits;
Le voile que je voy, c’eſt celuy de Cloris, Apres s’estre frappé par vn exceZ de rage, Damon au meſme instãt entra dans le bocage;	Le voile que je vois, c'est celui de Cloris, Après s'être frappé par un excès de rage, Damon au même instant entra dans le bocage;
Dhecomte contccey ne promci rien de von, De ce voile, Peſcheur, de grace fay-moy don.	Décomte contccei ne promci rien de von, De ce voile, Pêcheur, de grâce fais-moi don.
Le Peſcheur.	Le Pêcheur.
Puis que, comme je voy, ſa preſence t’afflige, Au lieu de t’obliger, ce don te des-oblige.	Puis que, comme je vois, sa présence t'afflige, Au lieu de t'obliger, ce don te déoblige.
A ton deſir pourtant je veux bien tenfentir, Puis-je pour toy rien faire auant que de partir?	À ton désir pourtant je veux bien tenfentir, Puis-je pour toi rien faire avant que de partir?
e ſuis preſt d’obeyr, regarde, & me commande.	Je suis prêt d'obéir, regarde, et me commande.
Phillis.	Phillis.
Va-t’en joyeux, c’eſt tout ce que je te demande.	Va-t-en joyeux, c'est tout ce que je te demande.
La	La
ACTE TROISIESME.	ACTE -TROISIÈME.
SCENE IIT.	SCÈNE IIT.
P HILLIS.	PI HILIS.
Iſerable Phillis, en ceste extremité, NIA quoy ſe reſoudra ton eſprit agité?	Isérable Phillis, en cette extrémité, NIA quoi se résoudra ton esprit agité?
Deſtin, dont les ſecrets gouuernent tout le monde, Que me conſeillera ta ſageſſe profonde?	Destin, dont les secrets gouvernent tout le monde, Que me conseillera ta sagesse profonde?
Ie voudrois bien auoir ce dernier reconfort, D’accompagner auſſi ces amants en la mort, Puis que je fus touſiours leur compagne fidelle, Tant qu’Amour mit entr'eux vne guerre cruelle:	Je voudrais bien avoir ce dernier réconfort, D'accompagner aussi ces amants en la mort, Puis que je fus toujours leur compagne fidèle, Tant qu'Amour mit entr'eux une guerre cruelle:
Mais qui m’ouure à preſent le bien-heureux chemin 1.	Mais qui m'ouvre à présent le bienheureux chemin 1.
Qui me fait rencontrer vn ſemblable destin?	Qui me fait rencontrer un semblable destin?
Ie ſonge, & je ne ſçay ce que je dois élire.	Je songe, et je ne sais ce que je dois élire.
E-  I'ay d'vn ſoin diligent par tout cherché Tityre.	E-je D'ai d'un soin diligent par tout cherché Titire.
Et maintenant peut-estre eſt-il dedans le bois, Qui reclame Damon d'vne plaintiue voix.	Et maintenant peut-être est-il dedans le bois, Qui réclame Damon d'une plainive voix.
I’oy bien quelque penſer qui me dit en moymeſme, S’il eſt vray que Damon te cauſe vn deüil extréme, Il erre dans le bois, languiſſant, & bleßé, Souffriras-tu qu’il ſoit ainſi de toy laiße?	J'ois bien quelque penser qui me dit en moymesme, S'il est vrai que Damon te cause deux deuil extrême, Il erre dans le bois, languissant, et blessé, Souffriras-tu qu'il soit ainsi de toi laisse?
Qui ſçait ſi tu pourrois, d’vne rencontre heureuſe, Parer encore aux coups de ſa mort amoureuſe?	Qui sais si tu pourrais, d'une rencontre heureuse, Parer encore aux coups de sa mort amoureuse?
Mais je ſens ma vigueur qui ſuccombe en mon ſein, Quand je parle de ſuiure vn ſi hardy deſſein.	Mais je sens ma vigueur qui succombe en mon sein, Quand je parle de suivre un si hardi dessein.
A toy donc, ô Destin, je me reſigne toute, Veüille guider mes pas par la meilleure route.	A toi donc, ô Destin, je me réjigne toute, Veuille guider mes pas par la meilleure route.
ACTE TROISIESME.	ACTE -TROISIÈME.
SCENE IV.	SCÈNE IV.
L'HAMADRYADE.	L'HAMADRYADE.
TITYRE.	TITYRE.
L’HAMADRYADE.	L'HAMADRYADE.
E l’ay veu tout dolent errer autour d’icy, IEt rechercher du bois l’endroit plus obſcurcy.	E l'ai vu tout dolent errer autour d'ici, JÉt rechercher du bois l'endroit plus obscurci.
En accuſant Cloris, non point pour la bleſſure, Que venoit de cauſer vne Nymphe ſi dure;	En accusant Cloris, non point pour la blessure, Que venait de causer une Nymphe si dure;
Mais pource ſeulemẽt que voulant ſon trẽpas, Elle le laiſſoit viure, & ne le tua pas:	Mais pource seulement que voulant son trépas, Elle le laissait vivre, et ne le tua pas:
Et les feüilles du bois, de ſa douleur attaintes, Blãmoient auſſi Cloris, en repetant ſes plaintes.	Et les feuilles du bois, de sa douleur attaintes, Blãmoient aussi Cloris, en répétant ses plaintes.
En fin il arriua, pâle, & défiguré, Conduit par quelque Dieu qui l’auoit inſpiré, Tout proche de mon tronc, où s’estant mis a terre, Pour calmer les pẽſers qui luyfaiſoiẽt la guerre:	En fin il arriva, pâle, et défiguré, Conduit par quelque Dieu qui l'avait inspiré, Tout proche de mon tronc, où s'étant mis à terre, Pour calmer les passers qui luyfaisoiẽt la guerre:
O -- -	Ô -- Ô
TVNEDRE.	TUNEDRE.
71 Auſſi-toſt tranſporté par vn amour puiſſant, Qui plus on le renferme, & plus il va croiſſant.	71 Aussitôt transporté par un amour puissant, Qui plus on le renferme, et plus il va croissant.
Il commence à rouler de gros torrens de làrmes, Et rẽtre de nouueau dans ſes premiers alarmes;	Il commence à rouler de gros torrents de làrmes, Et rendre de nouveau dans ses premiers alarmes;
Et puis par vn ſoûpir, donnant vent à sõ cœur Il prononce ces mots auec plus de vigueur.	Et puis par un soupir, donnant vent à son cœur Il prononce ces mots était plus de vigueur.
Si c'eſt là du Destin l’ordonnance ſuprême, Que je ſois de moymeſme, homicide moymeſme, Ie n’y reſiste pas.	Si c'est là du Destin l'ordonnance suprême, Que je sois de moymesme, homicide moymesme, Je n'y résiste pas.
Et toy, Nymphe autresfois, Maintenant le joüet du reste de nos voix, Echo, qui de mes maux témoignes estre attainte, Tu n'as plus que ce coup à répondre à ma plainte.	Et toi, Nymphe autrefois, Maintenant le jet du reste de nos voix, Écho, qui de mes maux témoignes être attainte, Tu n'as plus que ce coup à répondre à ma plainte.
Seulement ay-je encor à conjurer les Dieux, S’ils daignent toutesfois nous regarder des Cieux, Et ſi quelqu’vn d’entr'eux jette vn œil fauoratre, Deſſus l’injuste estat d’vn amant miſerable;	Seulement ai-je encor à conjurer les Dieux, S'ils daignent toutefois nous regarder des Cieux, Et si quelqu'un d'entr'eux jette un œil favoratre, Dessus l'injuste état d'un amant misérable;
Non qu'en ce ſein glacé le foudre tombe vnjour, E 2 - –	Non qu'en ce sein glacé le foudre tombe unjour, E 2 - 
Ce ſein, plus digne objet des flames de l’Amour Non point que nos Bergers toucheZ de me miſere, Suiuent les mouuement qu’inſpire la colere, Ou grauent ſur les troncs, afin de me vanger Quelques infames vers qui puiſſent l’affliger:	Ce sein, plus digne objet des flammes de l'Amour Non point que nos Bergers touchez de me misère, Suivent les mouvement qu'inspire la colère, Ou gravent sur les troncs, afin de me venger Quelques infâmes vers qui puissent l'affliger:
Mais ſeulemẽt qu’en fin ceste Nymphe cruelle Paſſant prés du tombeau d’vn amant ſi fidelle Au doux reſſouuenir de mon affection, Reſſente dans ſon cœur quelque compaſſion, Et veuïlle faire honneur à ma plaintiue ldole D'vn ſoûpir, d’vne larme, ou biẽ d’vne parole Voicy, pour t’aſſeurer que juſques au trépas, Ma foy, chere Cloris, accompagne mes pas, Que tes perfections je graue en ceſte plante, Et que de mon amour, bienheureux je me vãte A ces mots le Berger ſe teuſt, & ſe leua, Et ſur mon trõc, des vers, auec ſon darl graua:	Mais seulement qu'en fin cette Nymphe cruelle Passant près du tombeau d'un amant si fidèle Au doux ressouvenir de mon affection, Ressente dans son cœur quelque compassion, Et veuille faire honneur à ma plaintive lédole D'un soupir, d'une larme, ou bien d'une parole Voici, pour t'assurer que jusques au trépas, Ma foi, chère Cloris, accompagne mes pas, Que tes perfections je grave en cette plante, Etaire de mon amour, que je me vãte A ces motsle Berger se teust, et se leua, Et se mon trõc, des vers, avec mon trente graua son
Mais dés qu’il vit le ſang couler de mõ écorce, Aux premiers coups du fer qu’il enfonçoit a force:	Mais dès qu'il vit le sang couler de mon écorce, Aux premiers coups du fer qu'il enfonçait à force:
La peur le mit en fuitte;	La peur le mit en fuite;
Et moy, que la pitié Pour les preuues que j’eus de ſa rare amitié.	Et moi, que la pitié Pour les preuves que j'eus de sa rare amitié.
Auoit frappée au cœur d’vne plꝰ viue attainte, Que ne faiſoit ſon dard, moins aigu que ſaplainte:	Avait frappée au cœur d'une pl ue attainte, Que ne faisait son dard, moins aigu que saplainte:
Ie commence à crier, attends, écoute-moy, Mais vn Cheſne parlant redoubla ſon effroy:	Je commence à crier, attends, écoute-moi, Mais un Chêne parlant redoubla son effroi:
Il en courut plus viste, & j’en ſerois en peine, Si je ne l’auois veu rencontrer par Silene.	Il en courut plus vite, et j'en serais en peine, Si je ne l'avais vu rencontrer par Silène.
Le Ciel qui luy reſerue vn ſort mieux fortuné, Qu’il ne s'en estoit pas à ſoy-meſme ordonné, Luy fit trouuer exprés vne eſcorte ſi ſage, Qui ne nous permet pas de craindre dauantage:	Le Ciel qui était réserve un sort mieux fortuné, Qu'il ne s'en était pas à soi-même ordonné, Lui fit trouver exprès une escorte si sage, Qui ne nous permet pas de craindre davantage:
Ie ne leldirra pas ſortir d'entre ſes mains, Que ſon flanc, & ſon cœur, ne ſoient rendus plus ſains.	Je ne leldira pas sortir d'entre ses mains, Que son flanc, et son cœur, ne soient rendus plus sains.
Tityre.	Titire.
O Nymphe, tu me viens d’apprendre vne nouuelle, Pour qui je dois au Ciel vne grace immortelle;	Ô Nymphe, tu me viens d'apprendre une nouvelle, Pour qui je dois au Ciel une grâce immortelle;
Et ſa rare vertu qui nous ſert d’ornement ertes meritoit bien vn tel éuenement:	Et sa rare vertu qui nous sert d'ornement ertes méritait bien un tel événement:
E Mais, belle Hamadryade;	 Mais, belle Hamadryade;
ainſi ton vert feu lage, Ne puiſſe des hyuers, reçeuoir nul outrage, Je te prie, apprends-moy quelles ſi fortes loix, Tiennent l’ame qui parle, attachée à du bois Et comment aujourd’huy marchant ſur tes;	ainsi ton vert feu lage, Ne puisse des hivers, recevoir nul outrage, Je te prie, apprends-moi quelles si fortes lois, Tiennent l'âme qui parle, attachée à du bois Et comment aujourd'hui marchant sur tes;
cines, Tu paſſes d’vn terroir aux campagnes voiſines, Et je m'obligeray pour vn ſi grand bien-fait, De t’offrir toûs les ans, de l’encens, & du lait	cinés, Tu passes d'une terroir aux campagnes voisines, Et je m'obligerai pour un si grand bienfait, De t'offrir toujours les ans, de l'encens, et du lait
L’Hamadryade.	L'Hamadryade.
Le Dieu dont le pouuoir s’étend ſur toute choſe, Et qui tres-ſagement des moindres Dieux diſ poſe, Ne ſouffre pas encor que vous autres mortels.	Le Dieu dont le pouvoir s'étend sur toute chose, Et qui très-sagement des moindres Dieux dis pose, Ne souffre pas encor que vous autres mortels.
Nous donnieZ de l’encens, ou dreſſieZ des autels :	Nous donnieZ de l'encens, ou dressieZ des autels :
Mais dautant qu’il meſſied à la diuine eſſence, De frustrer tes pareils de ceste connoiſſance, Trois mois ſatisferont ton eſprit curieux, Excite ſeulement par vn deſir pieux.	Mais dautant qu'il messied à la divine essence, De frustrer tes pareils de cette connaissance, Trois mois satisferont ton esprit curieux, Excite seulement par un désir pieux.
Tityre.	Titire.
Si ce Dieu ſouuerain ne conſent pas encore, Que ta Diuinité de nostre encens s’honore;	Si ce Dieu souverain ne consent pas encore, Que ta Divinité de notre encens s'honore;
Au moins il permettra qu'vn reſpect immorIet, Au fonds de mon penſer te conſacre vn autel.	Au moins il permettra qu'âme respect immorIet, Au fond de mon penser te consacre int autel.
L’Hamadryade.	L'Hamadryade.
Conter de nostre ſort les histoires entieres, Ce ſeroit me charger de trop amples matieres.	Conter de notre sort les histoires entières, Ce serait me charger de trop amples matières.
I’aurois à remonter vers tant d’effets diuers, Qu'en ſa natiuité produiſit l’vniuers;	J'aurais à remonter vers tant d'effets divers, Qu'en sa nativité produisit l'Hivers;
Il me faudroit parler de Saturne, & de Rhée, De ces miracles vieux de la ſaiſon dorée, Et comment Iupiter, banniſſant ſes ayeux, Par ſa fecondité remplit le Ciel de Dieux:	Il me faudrait parler de Saturne, et de Rhée, De ces miracles vieux de la saison dorée, Et comment Jupiter, bannissant ses aïeux, Par sa fécondité remplit le Ciel de Dieux:
Choſes, comme tu vois, ſi pleines de mystere, Qu'il les faut ſeulement reuerer, & ſe taire;	Choses, comme tu vois, si pleines de mystère, Qu'il les faut seulement révérer, et se taire;
Ie me contenteray de dire, que Cerés, Que vous autres nommez mere de vos guerets,	Je me contenterai de dire, que Cerrez, Que vous autres nommez mère de vos guère,
Et qui touſiours ſe monſtre à vos vœux équitable;	Et qui toujours se montre à vos vœux équitable;
Nous la reconnoiſſons pour mere veritable.	Nous la reconnaissons pour mère véritable.
L’air nous ſert d’aliment, auec l’humidité Qui conſerue les PreZ en leur fecondité.	L'air nous sert d'aliment, avec l'humidité Qui conserve les PreZ en leur fécondité.
Dans nostre estre reluit vn diuin caractere, Que nous portons empraint du ſceau de nostre mere :	Dans notre être reluit un divin caractère, Que nous portons empraint du sceau de notre mère :
Meſme aux ſacreZ cahiers des Annales des Cieux, Nos noms y ſont écrits au rang des autres Dieux;	Même aux sacrés cahiers des Annales des Cieux, Nos noms y sont écrits au rang des autres Dieux;
Et ſi-toſt que le ſort vaincu par nos années, De l’écorce des bois nous aura déchaiſnées, Nous participerons à ces vœux innocens, Qu’on offre aux immortels auecques dè l'encẽs.	Et sitôt que le sort vaincu par nos années, De l'écorce des bois nous aura déchaînées, Nous participerons à ces vœux innocents, Qu'on offre aux immortels auecques d 'encẽs.
Ainſi qu'vn arbriſſeau qui cache ſa naiſſance, De meſme nous naiſſons d’vne occulte ſemẽce, Et dautant que le jour de la natiuité Renferme en ſoy celuy de la mortalité, Auſſi bien que l’Ormeau, les Saules, & leoudre,	Ainsi qu'un arbrisseau qui cache sa naissance, De même nous naissons d'une occulte semence, Et dautant que le jour de la nativité Renferme en soi celui de la mortalité, Aussi bien que l'Ormeau, les Saules, et leoudre,
Par vn dernier moment nous nous ſentons diſſoudre.	Par un dernier moment nous nous sentons dissoudre.
Nous poſſedons cét heur, que le cours de nos ans N'eſt jamais trauersé d’aucuns ſoucis cuiſans:	Nous possédons cet heur, que le cours de nos ans N'est jamais traversé d'aucuns soucis cuisants:
L’âge viẽt, & s'en va, ſans ouyr vn murmure Contre l’ordre ancien preſcrit par la Nature.	L'âge vien, et s'en va, sans ouïr un murmure Contre l'ordre ancien prescrit par la Nature.
En cecy ſeulement le ſort fut inhumain, Qu’il nous ſousmit au fer d’vne profane main.	En ceci seulement le sort fut inhumain, Qu'il nous soumit au fer d'une profane main.
Car ſçaches qu’autresfois nos racines profõdes Ne nous permettoient pas d’eſtre ainſi vagabondes;	Car saches qu'autresfois nos racines profõdes Ne nous permettaient pas d'être ainsi vagabondes;
Mais depuis qu’vn Bouuier barbare en ſondeſſein, De ſa hache, entr’ouurit d’Amarante le ſein, Toutes de Iupiter obtinſmes ceste grace, De quitter au beſoin noſtre premiere place, Et de pouuoir fuyr, quoy que d’vn pas fort lent, Les coups dont nous menace vn bras trop inſolent.	Mais depuis qu'un Bouvier barbare en sondessein, De sa hache, entr'ouvrit d'Amarante le sein, Toutes de Jupiter obtinsmes cette grâce, De quitter au besoin notre première place, Et de pouvoir fuir, quoi que d'un pas fort lent, Les coups dont nous menace un bras trop insolent.
