PARIS, Chez IEAN CORROZET, au Palais, ſur le perron de la Saincte Chapelle.	PARIS, Chez IEAN COROZET, au Palais, sur le perron de la Sainte Chapelle.
Toutesfois ie puis bien iurer Qu'Amour ne m’euſt ſceu coniurer Par les yeux d’vne autre maiſtreſſe, Et que iamais ſur ma ieuneſſe Il n'euſt acquis aucun pouuoir, Si premier il ne m’euſt faict voir La chaſte beauté de Lucile, Dont la recherche eſt inutile, D’autant que ſon cœur indompté A fait vœu de la chaſteté.	Toutefois je puis bien jurer Qu'Amour ne m'eût su conjurer Par les yeux d'une autre maîtresse, Et que jamais sur ma jeunesse Il n'eût acquis aucun pouvoir, Si premier il ne m'eût fait voir La chaste beauté de Lucile, Dont la recherche est inutile, D'autant que son cœur indompté A fait vœu de la chasteté.
Mais il faut que ie me preſume Qu’il n’y a ſi grande couſtume Qu'en fin on ne face changer, Ie ne m’en veux pas eſtranger, Quoy qu'elle paroiſſe inhumaine, La gloire conſiſte à la peine Qu'on a de pourſuiure vn ſujet.	Mais il faut que Dieu me présume Qu'il n'y a si grande coutume Qu'en fin on ne face changer, Je ne m'en veux pas étranger, Quoi qu'elle paraisse inhumaine, La gloire consiste à la peine Qu'on a de poursuivre un sujet.
Mais qu'eſt-ce là?	Mais qu'est-ce là?
Dieu c'est l'objet.	Dieu c'est l'objet.
De celle qui cauſe ma flame, Et celle en fin que ie reclame.	De celle qui cause ma flamme, Et celle en fin que Rome réclame.
Où va elle ainſi maintenant Si ſeulette, ſe promenant?	Où va elle ainsi maintenant Si seulette, se promenant?
Il faut ores que ie me monſtre, Et que ie m’en aille à l’encontre Pour luy parler de mon amour, Et pour luy donner le bon iour, Où vaor' la beauté du monde Si ſeulette & ſi vagabonde?	Il faut ores que Dieu me montre, Et que personne m'en aille à l'encontre Pour lui parler de mon amour, Et pour venir donner le bon jour, Où vaor' la beauté du monde Si seulette et si vagabonde?
Celle qui commande a moncœur,	Celle qui commande a moncœur,
LVCILE.	LUCILE.
Coridon ie te le veux dire, Sçache donc que ie me retire Au temple où i’ay donné mes vœux, Où chaſtement viure ie veux, Afin que la fureur commune De voſtre amour ne m'importune:	Coridon ie te le veux dire, Sache donc que je me retire Au temple où j'ai donné mes vœux, Où chastement vivre ie veux, Afin que la fureur commune De votre amour ne m'importune:
Car ie me ſçaurois ſauuer, Par tout vous me venez trouuer, Me remonſtrant voſtre ſeruage Auec vn ſi faſcheux langage, Que plus ie ne ſçaurois patir.	Car ie me saurais sauver, Par tout vous me venez trouver, Me remonstrant votre servage Avec un si fâcheux langage, Que plus haut ne saurais pâtir.
Ne vous ſçauriez vous diuertir D'vne ſi faſcheuſe entrepriſe.	Ne vous sauriez vous divertir D'une si fâcheuse entreprise.
Comment voſtre ame eſt-elle eſpriſe D’vn ſujet ſi froid & glacé?	Comment votre âme est-elle éprise D'un sujet si froid et glacé?
Souuenez-vous du temps paßé, Que vous meſpriſiez en vous meſme Ceux qui aimoient d’amour extreſme, Et qu'amour n’eſtoit qu’vne erreur, Vne manie, vne fureur, Vn fier Demon qui nous agite, Et qui en fin nous precipite Au milieu de cent mille ennuis.	Souvenez-vous du temps passé, Que vous méprisiez en vous rendre Ceux qui aimaient d'amour extrême, Et qu'amour n'était qu'une erreur, Une fureur, une fureur, Un fier Démon qui nous agite, Et qui en fin nous précipite Au milieu de cent mille ennuis.
CORIDON.	CORIDON.
Il eſt vray, mais las!	Il est vrai, mais las!
ie ne puis De ſi ſaincte amour me diſtraire, Et bien quand ie le pourrois faire, Certes ie ne le voudrois pas, Ne iugeant plus rien icy bas Autour de ceſte Sphere ronde Qui puiſſe faire aimer le monde Que voſtre parfaitte beauté	Ne ne puis De si sainte amour me distraire, Et bien quand tu le pourrais faire, Certes ie ne le voudrais pas, Ne jugeant plus rien ici bas Autour de cette Sphère ronde Qui puisse faire aimer le monde Que vôtre parfaite beauté
D ij jeie aeursaſatrle,	 Déjà jeie aeursatrle,
LVCILE.	LUCILE.
Si ma beauté tant remarquable Vous rend le monde tant aimable, Voſtre amour me le fait hayr:	Si ma beauté tant remarquable Vous rend le monde tant aimable, Votre amour me le fait haïr:
On ne ſe doit pas esbahir Si fuyant le deſir prophane Ie cours au temple de Diane Pour n’en ouyr iamais parler, Ne vous y pouuant conſoler, Cherchez vn autre que Lucile, De qui l’humeur douce & facile Vous puiſſe eſteindre ceſte ardeur, Et fuyez l’eſtrange froideur De quoy ma poitrine eſt remplie, Et me laiſſez ie vous ſupplie, Car ie voy dedans ce chemin Alexis, Flora & Celin, Qui pourroient penſer quelque choſe, C’eſt pourquoy, Coridon, ie n'oſe Demeurer icy plus long-temps.	On ne se doit pas ébahir Si fuyant le désir prophane Je cours au temple de Diane Pour n'en ouïr jamais parler, Ne vous y pouvant consoler, Cherchez un autre que Lucile, De qui l'humeur douce et facile Vous puisse éteindre cette ardeur, Et fuyez l'étrange froideur De quoi ma poitrine est remplie, Et me laissez à vous supplie, Car je dedans ce chemin Alexis, Flora et Celin, Qui pourraient penser quelque chose, Çest pourquoi, Coridon, ie n'ose Que plus long-temps.
CORIDON.	CORIDON.
Ie m’en vay au trauers des champs Gaigner ceſte foreſt eſpeſſe Pour me plaindre de ma triſteſſe, Et pour ſonger l’inuention D’alentir mon affection, orvon fece pourra pointfaire l euln uo Qu inpen ie menpuijjediſtraire.	Je m'en vais au travers des champs Gagner cette forêt épesse Pour me plaindre de ma tristesse, Et pour songer l'invention D'alentir mon affection, orvon fèce pourra point euln un Susaire l' menpuijjedistrairey
CHANSON DE CORIDON.	CHANSON DE CORIDON.
Elas!	Élas!
faut-il que ie viue I IAuec le mal qui me ſuit?	faut-il que Seigneur vive I AVec le mal qui me suit?
NV4 Et qu’à tout iamais ie ſuiue Vne ingrate qui me fuit?	NU4 Et qu'à tout jamais été suive Une ingrate qui me fuit?
Ie merite bien la peine Et les playes qu’on me fait, Puis que mon ame ſoudaine S’encourt au deuant du trait.	Je mérite bien la peine Et les plaies qu'on me fait, Puis que mon âme soudaine S'encourt au devant du trait.
O bel archer qui m'enferre, Bel œil rigoureux & doux, (2 2 Ie vous crains comme vn tonnerre,	Ô bel archer qui m'enferre, Bel œil rigoureux et doux, (2 2 Je vous crains comme un tonnerre,
Et ſi s’en aime les coups.	Et si s'en aime les coups.
En vain, ſujet de ma flame, Vous me fuyez en tous lieux:	En vain, sujet de ma flamme, Vous me fuyez en tous lieux:
Car on n’oſte point à l’ame Ce qu'on peutoſter des yeux.	Car on n'ôte point à l'âme Ce qu'on peutôter des yeux.
Ce point en mon auanture Sert d’alleger ma langueur, Ie voy par ceſte pointure Voſtre beauté ſans rigueur.	Ce point en mon aventure Sert d'alléger ma langueur, Je vois par cette pointure Votre beauté sans rigueur.
En vous eſt la part cruelle Dont vous m’offenſiez iadis, Et tout ce qui vous rend belle Eſt au pourtrait que ie dis.	En vous est la part cruelle Dont vous m'offensiez jadis, Et tout ce qui vous rend belle Est au pourtrait que venir dis.
Par tout ie vous voy, Maiſtreſſe, Et tetout me vientenerlr, Et puis ce qu’vn penſer bleſſe Vn autre le peut guerir.	Par tout où vous vois, Maîtresse, Et tetout me vientenerl, Et puis ce qu'un penser blesse Ven autre le peut guérir.
ARDENIE.	ARDENIE.
Helas!	Hélas!
ne voy-ie pas venir Le ſujet de mon ſouuenir, D’où la façon morne & penſiue Teſmoigne vne peine exceßiue, ſin apin ſesentensumeus).	ne vois-je pas venir Le sujet de mon souvenir, D'où la façon morne et pensive Témoigne une peine excessiue, sin apin sesentensumeus).
CORIDON.	CORIDON.
Ie ſens redoubler mon ennuy Par ceſte faſcheuſe perſonne Qui d’autres trauerſes me donne:	Je sens redoubler mon ennui Par cette fâcheuse personne Qui d'autres traverses me donne:
Las!	Las!
il me faut diſsimuler, Peut-eſtre il pourra conſoler Au deſeſpoir qui me tenaille, Iln eſt pas pon que ie mendiue, Et puis que ie m'en voy ſi prẽs.	il me faut dissimuler, Peut-être il pourra consoler Au désespoir qui me tenaille, Iln est pas pon que deux mendive, Et puis que personne m'en vois si prends.
ARDENIE.	ARDENIE.
O Dieu!	Ô Dieu!
que d’amoureux attraits Ie ſens ficher dans ma poitrine, Ie voy bien que tu me deſtine A ſouffrir du mal ſans mercy.	que d'amoureux attraits Je sens ficher dans ma poitrine, Je vois bien que tu me destine A souffrir du mal sans merci.
Mais quoy?	Mais quoi?
le dois-ie attendre icy?	le dois-je attendre ici?
Ia la couleur au teint me monte, Mais helas!	Ia la couleur au teint me monte, Mais hélas!
n’ay-ie pas de honte De paroiſtre deuant ſes yeux, Me croyant eſtre vn vicieux D’aimer ſon ſexe en telle ſorte?	n'ai-je pas de honte De paraître devant ses yeux, Me croyant être un vicieux D'aimer son sexe en telle sorte?
Enfin l’amour la honte emporte.	Enfin l'amour la honte emporte.
A.	A.
CORIDON.	CORIDON.
Compagnon ſois le bien venu, Quel accident t’a retenu Qu'on ne t'a veu par ce riuage?	Compagnon sois le bien venu, Quel accident t'a retenu Qu'on ne t'a vu par ce rivage?
ARDENIE.	ARDENIE.
Coridon le ſoin du meſnage De ma trop faſcheuſe maiſon, Que ie dois hair par raiſon, Pour auoir vne belle mere Qui m'eſt rigoureuſe & ſeuere:	Coridon le soin du ménage De ma trop fâcheuse maison, Que était dois haïr par raison, Pour avoir une belle mère Qui m'est rigoureuse et sévère:
Mais beau Coridon par ta foy As-tu quelque beſoin de moy?	Mais beau Coridon par ta foi As-tu quelque besoin de moi?
CORIDON.	CORIDON.
Il ne faut que ie dißimule L’ardeur qui depuis peu me bruſle, Et ne ſaht pas ta deſghijer A qui peut mon mal appaiſer, Ainſi comme tu le peux faire.	Il ne faut que ici dissimule L'ardeur qui depuis peu me brûle, Et ne saht pas ta déghijer À qui peut mon mal apaiser, Ainsi comme tu le peux faire.
ARDENIE.	ARDENIE.
Diſcourez moy donc voſtre affaire, Et l’amour qui vous fait douloir, De moy il ne m'enpeut chaloir, –- T *.	Discourez -moi donc votre affaire, Et l'amour qui vous fait doulait, De moi il ne m'enput chaloir, - *.
.	.
I’aßiſteray de ma puiſſance Tous ceux qui auront confidence A ma ſeule fidelité, Deſirant la felicite.	J'assisteray de ma puissance Tous ceux qui auront confidence À ma seule fidélité, Désirant la félicite.
CORIDON.	CORIDON.
Compagnon depuis ton abſence L’amoureuſe & belle preſence De Lucile aux chaſtes regards M’a ſçeu naurer de toutes parts, Si bien que les rais & la flame Font vn Montgibel en mon ame, En fin eſpris de ſon amour, 7 Ie n’ay repos ne nuict ne iour.	Compagnon depuis ton absence L'amoureuse et belle présence De Lucile aux chastes regards M'a su navrer de toutes parts, Si bien que les rais et la flamme Font Un Montgibel en mon âme, En fin épris de son amour, 7 Je n'ai repos ne nuit ne jour.
ARDENIE.	ARDENIE.
Coridon c'eſt choſe aſſeurée Que Lucile s’eſt retirée  Dans le temple des chaſtes vœux, Ayant ja coupé ſes cheueux, Et faict le ſerment qu’on doit faire A ce ſainct & ſacré myſtere, Mettant deſſous les pieds ſoudain Le monde & tout eſpoir mondain:	Coridon c'est chose assurée Que Lucile s'est retirée Dans le temple des chastes vœux, Ayant ja coupé ses cheveux, Et fait le serment qu'on doit faire A ce saint et sacré mystère, Mettant dessous les pieds soudain Le monde et tout espoir mondain:
Tu ſçais la loy qu’on y obſerué, Et comme l’entree on conſerue, Coridon, & ne puis monſtrer Qu'homme mortel y puiſſe entrer, Si tu veux que ie te deſguiſe Pour ayder à ton entrepriſe, Ie le feray ſoudainement:	Tu sais la loi qu'on y observé, Et comme l'entre on conserve, Coridon, et ne puis montrer Qu'homme mortel y puisse entrer, Si tu veux que sans te déguise Pour aider à ton entreprise, Je le ferai soudainement:
Ie prendray vn accouſtrement De ma ſœur qui eſt de ma taille, Toy de la tienne, & ne t'en chaille Nous ne ſerons pas recogneus.	Je prendrai un accoutrement De ma sœur qui est de ma taille, Toi de la tienne, et ne t'en chaille Nous ne serons pas reconnus.
CORIDON.	CORIDON.
Secours, ſoyez les bien venus, Compagnon tu me rends la vie Qu'vn deſeſpoir auoit rauie.	Secours, soyez les bien venus, Compagnon tu me rends la vie Qu'un désespoir avait ravie.
ARDENIE.	ARDENIE.
Hé!	Hé!
donc ſans plus fort babiller Allons donc toſt nous habiller, Afin que ce deſſein ſe face, Et nous trouuons en ceſte place, Auant que le Soleil des Cieux Nous cache ſes rais gracieux.	donc sans plus fort babiller Allons donc tôt nous habiller, Afin que ce dessein se face, Et nous trouvons en cette place, Avant que le Soleil des Cieux Nous cache ses rais gracieux.
CORIDON.	CORIDON.
O combien eſt-ce d’allegeance A celuy qui vit en ſouffrance D’auoir vn bon amy parfait, Vn vray compagnon en effet, A qui ſans crainte on puiſſe dire Le mal ſecret qui nous martyre, Et qui par ſa fidelité Conſole noſtre aduerſité, Donnant à noſtre amour extreſme Son conſeil & ſon ayde meſme:	Ô combien est-ce d'allégeance À celui qui vit en souffrance D'avoir un bon ami parfait, Un vrais compagnon en effet, À qui sans crainte on puisse dire Le mal secret qui nous martyre, Et qui par sa fidélité Console notre aduersité, Donnant à notre amour extrême Son conseil et son aide même:
Deſia i'en trouue allegement, Et du relaſche à mon tourment.	Déjà j'en trouve allégement, Et du relâche à mon tourment.
ARDENIE.	ARDENIE.
Las!	Las!
ne ſuis-ie pas miſerable, Et cauſe du dueil qui m’accable, De donner de l’inuention Pour redoubler ma paßion, Afin de voir vne autre femme Iouyr du ſeul bien de mon ame?	ne suis-je pas misérable, Et cause du eil qui m'accable, De donner de l'invention Pour redoubler ma passion, Afin de voir une autre femme Jouïr du seul bien de mon âme?
Toutesfois ie n’ay pas mal fait, Pour voir reüßir en effet 72 b iyionr aulenrenjecanteues	Toutefois je n'ai pas mal fait, Pour voir réussir en effet 72 b iionr aulenrenjecanteues
ALEXIS.	ALEXIS.
Ardenie iniuſte & cruelle, Te voyant fuir mon amour, Ie finiray mon dernier iour, Afin de voir finir encore Le mal cruel qui me deuore.	Ardénie injuste et cruelle, Te voyant fuir mon amour, Je finirai mon dernier jour, Afin de voir finir encore Le mal cruel qui me dévore.
Dieu qui voyez mon grand tourment Vangez vangez-moy promptement, Et qu'Amour la rende enflammée Sans qu'elle ſoit iamais aimée.	Dieu qui voyez mon grand tourment Vengez vengez-moi promptement, Et qu'Amour la rende enflammée Sans qu'elle soit jamais aimée.
ARDENIE.	ARDENIE.
Tout beau, Berger, quelle fureur Vous fait entrer en ceſte erreur, De vous vouloir tuer vous meſme?	Tout beau, Berger, quelle fureur Vous fait entrer en cette erreur, De vous vouloir tuer vous -même?
ALEXTS.	ALEXTS.
Vne ingratte beauté que i’ayme Et qui m'adu tout en meſpris.	Une ingrate beauté que j'aime Et qui m'avais tout en mépris.
ARDENIE.	ARDENIE.
Berger r’appellez vos eſprits, Temperez ceſte ardante flame, Ne perdeZ pas le corps & l’ame, -- Ie ſçay celle que vous aymez.	Berger rappelez vos esprits, Tempérez cette ardante flamme, Ne perdez pas le corps et l'âme, -- Ie sçay celle que vous aimez.
Et pour qui vous vous conſommez, Qui n'eſt pas ſçachant vos merites Si cruelle que vous la dites.	Et pour qui vous vous consommez, Qui n'est pas sachant vos mérites Si cruelle que vous la dites.
Or ie ſuis fon frere prochain, Qui vous la fera voir demain:	Or Seigneur suis son frère prochain, Qui vous la fera voir demain:
Ie vous le dis ſans menterie, Trouuez vous en ceſte prairie, Si vous cherchez d’en eſtre eſpoux, Berger ie parleray pour vous, Tenez ceſte douce cordelle De cheueux blonds qui viennent d’elle, Et les gardeZ iuſques à tant Que ie vous rende plus contant.	Je vous le dis sans menterie, Trouvez vous en cette prairie, Si vous cherchez d'en être époux, Berger ie parlerai pour vous, Tenez cette douce cordelle De cheveux blonds qui viennent d'elle, Et les gardez jusques à tant Que ie vous rende plus contant.
CORIDON.	CORIDON.
Dieu que i’ay fait peude demeure, Ie croy qu’il n’y a pas vne heure Que ie ſuis party de ce lieu, Deſia ie me trouue au milieu Du bois où nous nous deuions rendre.	Dieu que j'ai fait peude demeure, Je crois qu'il n'y a pas une heure Tu ie suis parti de ce lieu, Déjà ex me trouve au milieu Du bois où nous nous devions rendre.
ARDENIE.	ARDENIE.
Ainſi ie t’ay bien faict attendre, Mais quoy, tu me dois excuſer, En fin ie ne pouuois oſer Prendre cet habit que ie porte, Me deſguiſant en ceſte ſorte, Sans y attendre la ſaiſon Que tous ceux de noſtre maiſon Fuſſent allez au paſturage.	Ainsi ie t'ai bien fait attendre, Mais quoi, tu me dois excuser, En finablé ne pouvais oser Prendre cet habit que je porte, Me déguisant en cette sorte, Sans y attendre la saison Que tous ceux de notre maison Fussent allez au pâturage.
CORIDON.	CORIDON.
Berger c’eſt tour d’vn homme ſage D’auoir vsé ſi dextrement:	Berger c'est tour d'un homme sage D'avoir usé si dextrement:
Mais Dieu que cet accouſtrement T’apporte de luſtre & de grace, Au port, au geſte & à la face:	Mais Dieu que cet accoutrement T'apporte de lustre et de grâce, Au port, au geste et à la face:
On diroit, ie le vous promets, Quand on vous verra deſormais En teſte grand metamorpnoſe, Qu'oncques ne fiſtes autre choſe Que porter l’habit feminin.	On dirait, Madame le vous promets, Quand on vous verra désormais En tête grand métamorpnose, Qu'oncques ne fîtes autre chose Que porter l'habit féminin.
ARDENIE.	ARDENIE.
Sus ſuiuons donc noſtre chemin, Ie vous trouue bien ce me ſemble, Coridon maintenant reſſemble A celle que nous allons voir.	Sus suivons donc notre chemin, Je vous trouve bien ce me semble, Coridon maintenant ressemble À celle que nous allons voir.
CORIDON.	CORIDON.
Ha!	Ha!
que tu me donne d’eſpoir, O Dien!	que tu me donne d'espoir, Ô Dien!
que ce propos m'oblige.	que ce propos m'oblige.
ARDENIE.	ARDENIE.
Coridon que rien ne t’afflige, Ie te feray voir auiourd’huy Le ſeul ſujet de ton ennuy, Sans que pas on nous recognoiſſe.	Coridon que rien ne t'afflige, Je te ferai voir aujourd'hui Le seul sujet de ton ennui, Sans que pas on nous reconnaisse.
Faut-il que moy meſme i'accroiſſe L’ennuy qui me fait ſouſpirer, Et qu’vne autre puiſſe eſperer Par mon moyen la iouyſſance Du ſujet de mon eſperance?	Faut-il que moi -même j'accroisse L'ennui qui me fait soupirer, Et qu'une autre puisse espérer Par mon moyen la iouyssance Du jet de mon espérance?
Non, auant que m’en departir I’en veux bien la Garde auertir, Afin qu’il ſoit prins dans le Temple, Pour deſormais ſeruir d'exemple, Si pour mon tourment appaiſer Il ne conſent de meſpouſer.	Non, avant que m'en départir J'en veux bien la Garde avertir, Afin qu'il soit prins dans le Temple, Pour désormais servir d'exemple, Si pour mon tourment apaiser Il ne consent de mépouser.
CORIDON.	CORIDON.
Or que nous ſomme à la porte Vn ie ne ſçay quoy me tranſporte Que par tout dedans moy ie ſens Qui m’aſſoupit l’ame & les ſens, Ie tiens cecy pour triſte augure, Et doute de noſtre auenture.	Or que nous somme à la porte Én ie ne sais quoi me transporte Que par tout dedans moi quelque sens Qui m'assoupit l'âme et les sens, Je tiens ceci pour triste augure, Et doute de notre aventure.
ARDENIE.	ARDENIE.
Puis que nous ſommes ſi auant, Il ne faut plus aller reſuant A ce qui nous en peut enſuiure, Vn amoureux touſiours doit viure Auec du cœur & de l’eſpoir, Et que rien ne puiſſe eſmouuoir Ny moins eſtonner ſon courage, Amour ayde noſtre voyage:	Puis que nous sommes si avant, Il ne faut plus aller rêvant À ce qui nous en peut ensuiure, V amoureux toujours doit vivre Avec du cœur et de l'espoir, Et que rien ne puisse émouvoir Ni moins étonner son courage, Amour aide notre voyage:
En fin il faut qu’vn amoureux A u'pertt jou pia genereux.	En fin il faut qu'un amoureux A ouvertt jou pia généreux.
Entrons donc ſans craindre la garde Et que rien plus ne nous retarde.	Entrons donc sans craindre la garde Et que rien plus ne nous retarde.
Les Gardes.	Les Gardes.
Bergere à la chaſteté Soit encores voſtre beauté Dont elle peut eſtre illuſtree,	Bergère à la chasteté Soit encor vos beauté Dont elle peut être illustre,
Di ane Diane vous permet l’entree, Et pouuez en ce beau ſejour Demeurer iuſqu'au dernier iour.	Dis ane Diane vous permet l'entre, Et pouvez en ce beau séjour Demeurer jusqu'au dernier jour.
CORIDON.	CORIDON.
Nous ſommes telles que vous dites, Et paſſerons par nos merites Toutes celles que romguruex, Si ce bien vous nous accordez.	Nous sommes telles que vous dites, Et passerons par nos mérites Toutes celles que romguruex, Si ce bien vous nous accordez.
ARDENIE parlant aux Gardes.	ARDENIE parlant aux Gardes.
I’ay apprins depuis vn quart d’heure Que dans ce ſainct Temple demeure Vn homme en femme deſguisé, Amoureuſement embrasé De la beauté d’vne Bergere:	J'ai apprins depuis un quart d'heure Que dans ce saint Temple demeure Un homme en femme déguisé, Amoureusement embrasé De la beauté d'une Bergère:
manntene ſuis pas menjongere, Faites en perquiſition, Et tout ſoudain punition.	manntène suis pas menjongère, Faites en perquisition, Et tout soudain punition.
LES GARDES.	LES GARDES.
Sans tarder fermons la porte, Et que perſonne ne ſorte, Afin qu’il ſoit arresté, Puis mis en captiuité, Afin que par la Iuſtice dtenjonijatel faerglee.	Sans tarder fermons la porte, Et que personne ne sorte, Afin qu'il soit arrêté, Puis mis en captivité, Afin que par la Justice dtenjonijatel faerglée.
ARDENIE.	ARDENIE.
Ie m'en vay ſans demeurer, Car i’oy par tout murmurer Tous les ſoldats de la Garde.	Je m'en vais sans demeurer, Car j'ois par tout murmurer Tous les soldats de la Garde.
CORIDON.	CORIDON.
Il faut donc qu’on ſe hazarde De ſortir ſoudainement, Sans tarder plus longuement, De peur que ceſte canaille Borde par tout la muraille:	Il faut donc qu'on se hasarde De sortir soudainement, Sans tarder plus longuement, De peur que cette canaille Borde par tout la muraille:
Ie les voy d’armes couuerts, En voic ytron quis approchent, Et qui deſſus nous decochent, Hé Dieu!	Je les vois d'armes couverts, En voi ytron quis approchent, Et qui dessus nous décochent, Hé Dieu!
que leur dirons nous?	que leur dirons nous?
LES GARDES.	LES GARDES.
Bergeres, d’où eſtes-vous?	Bergères, d'où êtes-vous?
Apprenez nous vos contrées, Et quand vous eſtes ent rées, Et iurez tout maintenant Par le haut Ciel permanant, Qu'à voſtre ſexe agreable, Cet habit eſt conuenable, Ayans vos cœurs conuertis, Car nous ſommes auertis Qu’vn en habit de Bergere Feignant d’eſtre paſſagere Eſt or' dans ce I’emple icy;	Apprenez nous vos contrées, Et quand vous êtes ent rées, Et jurez tout maintenant Par le haut Ciel permanant, Qu'à votre sexe agréable, Cet habit est convenable, Ayant vos cœurs convertis, Car nous sommes avertis Qu'unis Qu' unit de Bergère Feignant d'être passagère Est or' dans ce emple ici;
Il vous faut viſiter außi, Puis que vous eſtes les premieres, Nous amenons les chambrieres Qu'on employe à ſemblables cas.	Il vous faut visiter aussi, Puis que vous êtes les premières, Nous amenons les chambrières Qu'on emploie à semblables cas.
CORIDON.	CORIDON.
Hé quoy?	Hé quoi?
ne nous croyez vous pas Aux vrais ſermens de noſtre bouche, A noſtre œil qui n’eſt point farouche, A ces teints delicats & beaux Qu’on ne voit pas aux iouuenceaux, Au geſte, à la douceur extreſme, Que nous ſommes le ſexe meſme?	ne nous croyez vous pas Aux vrais serments de notre bouche, A nôtre œil qui n'est point farouche, À ces teints délicats et beaux Qu'on ne voit pas aux iouuenceaux, Au geste, à la douceur extrême, Que nous sommes le sexe même?
LES GARDES.	LES GARDES.
Rien ne vous ſert de diſputer,	Rien ne vous sert de disputer,
E ij L’on vous fera reuiſiter, Entrez toſt dedans cette ſalle, Queique peur vons rend deſia paſle.	 Eon vous fera révisiter, Entrez tôt dedans cette salle, Que peur ons rend déjà pâle.
LES MATRONES.	LES MATRONES.
Tenez, le voicy par ma foy Celuy qui tranſgreſſe la loy, Et qui ſous l’habit de pucelle Le ſexe feminin recelle, Ceſt autre que ie tiens en main Eſt vne fille pour certain, Tenez, puniſſez ceſt infame Qui deſſous cet habit de femme Vient prophaner ce Temple ſainct.	Tenez, le voici par ma foi Celui qui transgresse la loi, Et qui sous l'habit de pucelle Le sexe féminin recelle, Cest autre que tu tiens en main Est une fille pour certain, Tenez, punissez cet infâme Qui dessous cet habit de femme Vient prophaner ce Temple saint.
CORIDON.	CORIDON.
Helas!	Hélas!
puis qu’Amour m’a contraint D’aſpirer à choſe ſi haute, Ie veux ore auoüer ma faute Si ne ſe peut faire autrement, Et ſouffriray patiemment La mort par vos mains ordonnee, Puis que ma fiere deſtinee Là haut le determine ainſi;	puis qu'Amour m'a contraint D'aspirer à chose si haute, Je veux ore auoüer ma faute Si ne se peut faire autrement, Et souffrirai patiemment La mort par vos mains ordonnée, Puis que ma fête destinee Là haut le détermine ainsi;
Mais premier que partir d’icy Au moins faites moy ceſte grace Qu'auparauant que ie treſpaſſe Que ie puiſſe voir la beauté Dont l’orgueil & la cruauté Cauſent ma mort & ma ruine.	Mais premier que partir d'ici Au moins faites -moi cette grâce Qu'auparavant que ici trépasse Que ie puisse voir la beauté Dont l'orgueil et la cruauté Causent ma mort et ma ruine.
LVCILE.	LUCILE.
Mais que ſert que ie m’achemine A l’endroit où ce malheureux, Qui de moy deuint amoureux, Tant ſeulement pour voir ma veue A la chaſteté reſolue.	Mais que sert que personne m'achemine À l'endroit où ce malheureux, Qui de moi devint amoureux, Tant seulement pour voir ma vue À la chasteté résolue.
CORIDON.	CORIDON.
Puis que loin d’eſperãce & biẽ proche de l’heure Qu’il faudra que pour vous innocenmẽt ie meure Laslil me faut reſoudre, & tronuer au tourment De l’aiſe, du plaiſir, & du contentement:	Puis que loin d'espérance et bien proche de l'heure Qu'il faudra que pour vous innocenment ie meure Laslil me faut résoudre, et tronuer au tourment De l'aise, du plaisir, et du contentement:
Puis qu’vn ſi beau ſujet maintenant en eſt cauſe, Pour charmer la douleur ores ie me propoſe Que le cruel ſuplice & le feu allume N’eſt que le feu d’amour qui m’auoit enflamé, Et que les forts liens & le faſcheux cordage Sõt les cheueux dorez qui m’ont teint en ſeruage, Que ceſte mort extreme où giſt mon dernier iour N’eſt que la douce mort qu'on eſprouue en amour.	Puis qu'un si beau sujet maintenant en est cause, Pour charmer la douleur ores esprit me propose Que le cruel suplice et le feu allume N'est que le feu d'amour qui m'avait enflamé, Et que les forts liens et le fâcheux cordage Sumt les cheveux dorés qui m'ont teint en servage, Que cette mort extrême où gît mon dernier jour N'est que la douce mort qu'on éprouve en amour.
Ie ne redoute pas ceſte fin preparée, Adonis mourut bien pour aimer Cytheree Et le braue Leandre ardemment amoureux Mourut pour ſon Hero dans les flots eſcumeux, Vne ſemblable ardeur auoit bruſlé mon ame, Bien il mourut en l’onde, & moy dedãs la flame.	Je ne redoute pas cette fin préparée, Adonis mourut bien pour aimer Cytheree Et le brave Landre ardemment amoureux Mourut pour son Hero dans les flots écumeux, Âme semblable ardeur avait brûlé mon âme, Bien il mourut en l'onde, et moi dédans la flamme.
Ie ſeray bien heureux mourant pour vous aimer, Pourueu que voſtre main le feu daigne allumer.	Je serai bien heureux mourant pour vous aimer, Pourvu que votre main le feu daigne allumer.
LES SACRIFICATEVRS.	LES SACRIFICATEURS.
Et puis que l’amour qu’il vous porte L’a faict errer en ceſte ſorte, Belle vous le deuez ſauuer, Au lieu de luy faire eſprouuer Le treſpas qu’il faut qu’il endure, Et changer ſa triſte auenture Si vous le prenez pour eſpoux, Appaiſant le diuin courroux.	Et puis que l'amour qu'il vous porte L'a fait errer en cette sorte, Belle vous le devez sauver, Au lieu de lui faire éprouver Le trépas qu'il faut qu'il endure, Et changer sa triste aventure Si vous le prenez pour époux, Apaisant le divin courroux.
LVCILE.	LUCILE.
