Extraict du Priuilege du Roy.	Extrait du Privilège du Roi.
LEANDRE.	LÉANDRE.
ſeul.	seul.
Ie ne la quitte point:	Je ne la quitte point:
puiſſant Dieu de Cythere Toy ſeul eſt mon recours, c’eſt en toy que i'eſpere, Sois touché de nos maux & romps tous les deſſeins Que font nos ennemis contre des vœux ſi ſains,	puissant Dieu de Cythère Toi seul est mon recours, c'est en toi que j'espère, Sois touché de nos maux et romps tous les desseins Que font nos ennemis contre des vœux si sains,
SCENE SEPTIESME, CELIE3DEMRE Pene	SCÈNE SEPTIÈME, CELIE3DEMRE Pene
LEANDRE, continue.	LÉANDRE, continue.
Elie, enfin des fleurs naiſtront de tãt d’épines L &n'auurt me uou ec que iu mt ueſtines, Et tous efforts ſont vains, ſi i’oppoſe ta loy Contre les accidens qui menacent ma foy.	Élie, enfin des fleurs naîtront de toits qui menaces L 'auurt me ou ec que ju mu uestines, Et tous efforts sont vains, si j'oppose ta loi Contre les accidents qui menacent ma foi.
CELIE.	CELIE.
Quoy que trame le Ciel & quoy qui doiue ſuiure 2Ceſſant de t’honnorer ie ceſſeray de viure, La menace, & le temps de ſuperbe vainqueur D’inutiles efforts aſſailliroient mon cœur, Mais ie voy ma nourrice auec cette etrangere, Qui peut ſeule auiourd'huy finir noſtre miſere.	Quoi que trame le Ciel et quoi qui doive suivre 2Cessant de t'honorer quel cesseray de vivre, La menace, et le temps de superbe vainqueur D'inutiles efforts assailliraient mon cœur, Mais je vois ma nourrice avec cette étrangère, Qui peut seule aujourd'hui finir notre misère.
SCENE HVICTIESME.	SCÈNE HVICTIESME.
LA NOVRRICE, CELIE, LEANDRE,ANGELNVE,	LA NOURRICE, CÉLIE, LÉANDRE,ANGELNVE,
LA NOVRRICE.	LA NOURRICE.
TOila cette beauté de qui vostre ſecours y Teul ſthtenracmin,e enonnenr, e tes tourox	TOila cette beauté de qui votre secours y Teul sthatenracmin, enonnenr, eût tes tourox
LEANDRE, Abordés la ſans crainte.	LÉANDRE, Abordez la sans crainte.
CELIE, à genoux.	CELIE, à genoux.
Illuſtre Pelerine, Eſpoir des affligés, celeſte Medecine;	Illustre Pélerine, Espoir des affligés, celeste Médecine;
Sous quel teint paroiſtn deuant voſtre vertu Le vice triomphant de ce cœur abbatu?	Sous quel teint paroistn devant votre vertu Le vice triomphant de ce cœur abattu?
De vains reſpects d’amour m’ont contrainte de rendre Ce que ceux de l’honneur m’obligeoient de deffendre, Mes parens ſont autheurs du mal que i’ay commis Ma vertu treuue en eux ſes plus grands ennemis.	De vains respects d'amour m'ont contrainte de rendre Ce que ceux de l'honneur m'obligeaient dé fendre, Mes parents sont autheurs du mal que j'ai commis Ma vertu trouve en eux ses plus grands ennemis.
Et par eux ma raiſon fut capable d’vn vice Dont depuis quatre mois ie porte le ſupplice, Ny l’eſpoir du plaiſir, ny la fragilité Ne m’ont point reſoluë à cette priuauté, La crainte ſeulement de perdre ce que i’ayme Diſpoſa mon honneur à cet effort extréme, Soleil, rompts ton ſilence, & ſi la verité Me fut en quelque obiet fay voir la verité.	Et par eux ma raison fut capable d'un vice Dont depuis quatre mois ie porte le supplice, Ni l'espoir du plaisir, ni la fragilité Ne m'ont point résolue à cette privauté, La crainte seulement de perdre ce que j'aime Disposa mon honneur à cet effort extrême, Soleil, rompts ton silence, et si la vérité Me fut en quelque objet fais voir la vérité.
ANGELIQVE.	ANGELIQUE.
N'excuſés point vn mal digne de nos loüanges L'amour est adorable en ſes effects étranges, Ce Dieu ſe faict cognoistre en l’excés ſeulement, Et ce n’est pas aymer que d’aymer froidement, Madame, de ma part employès ſans reſerue Tout ce qui vous auance & ce qui vous conſerue, Ie partage auec vous vostre pire douleur Et ſçauray bien cacher cet aymable malheur, Acheués ſeulement vostre feinte manie Trompés de vos parens l’aueugle tyrannie, Que vos ſens en diuorce auec voſtre raiſon Faſſent deſeſperer de voſtre gueriſon, Ie ioindray mes diſcours à leur vaine croyance Tant que voſtre importun cherche vne autre alliance, Tant qu’il vous laiſſe libre, & qu’vn destin plus doux, A vos chaſtes deſirs accorde vostre époux,	N'excusez point un mal digne de nos louanges L'amour est adorable en ses effets étranges, Ce Dieu se fait connaître en l'excès seulement, Et ce n'est pas aimer que d'aimer froidement, Madame, de ma part employés sans réserve Tout ce qui vous avance et ce qui vous conserve, Je partage après vous vôtre pire douleur Et sçauray bien cacher cet aimable malheur, Achevez seulement vôtre feinte manie Trompez de vos parents l'aveugle tyrannie, Que vos sens en divorce avec votre raison Fassent désespérer de votre guérison, Je joindrai mes discours à leur vaine croyance Tant que votre importun cherche autre alliance, Tant quil vous laisse libre, et Tan destin plus doux, A vos le désirs accorde , époux,
LEANDRE.	LÉANDRE.
Uoſtre pere reuient.	Uotre père revient.
CELIE.	CELIE.
O Dieux!	Ô Dieux!
de quelle ſorte Paroiſtmy-ie à ſes yeux?	de quelle sorte Paroistmy-je à ses yeux?
SCENE NEVFIESME.	SCÈNE NEUFIESME.
ERASME, CELIE, LEANDRE, LA NOVRRICE.	ERASME, CÉLIE, LÉANDRE, LA NOURRICE.
SOuffrés vous qu'elle ſorte.	SOuffrez -vous qu'elle sorte.
En ſes plus forts accés, rendés vous euident A qui paſſe en ce lieu, ce honteux accident?	En ses plus forts accès, rendez vous évident A qui passe en ce lieu, ce honteux accident?
INRaNE de ma On ne peut l’arreſter;	INRaNE de ma On ne peut l'arrêter;
& ſa courſe legere A chaſſé du logis cette belle étrangere, Qui dans vos déplaiſirs prend vne égale part, I iij Luqui cuue à ſon vien ſes veules, e ſon arf.	et sa course légère A chassé du logis cette belle étrangère, Qui dans vos déplaisirs prend quelque égale part, I ij Luqui cuve à son vien ses veules, eût son ars.
ERASME.	ERASME.
Hâ!	Hâ!
Madame, est-ce vous;	Madame, est-ce vous;
helas!	hélas!
pour tant de peine, Que vous pourray-ie offrir qu'vne volonté vaine?	pour tant de peine, Que vous pourrai-je offrir qu'une volonté vaine?
Mais vne autre eſperance y porte vos eſprits, La vertu trouue en ſoy ſon obiet, & ſon pris, Quels que ſoient ſes effects, quelque effort qu'elle eſſaye Elle ſe ſatisfaict & s’employant ſe paye.	Mais une autre espérance y porte vos esprits, La vertu trouve en soi son objet, et son pris, Quels que soient ses effets, quelque effort qu'elle essaye Elle se satisfait et s'employant se paye.
ANGELIQVE.	ANGELIQUE.
L’honneur de vous ſeruir m’eſt vn but glorieux, Mais ayant veu (Monfieur,) ſes tranſports furieux Je doute de mon art, & que quelque remede S’applique vtilement au mal qui la poſſede, I'employeray toutefois, et mon temps, & mes ſoings, Dont les effects diuers ont aſſés de teſmoings.	L'honneur de vous servir m'est un but glorieux, Mais ayant vu (Monfieur,) ses transports furieux Je doute de mon art, et que quelque remède S'applique utilement au mal qui la possède, J'emploierai toutefois, et mon temps, et mes soings, Dont les effets divers ont assez de témoings.
CELIE, contrefaiſant la folle.	CELIE, contrefaisant la folle.
Voyés großir ſous moy cette vapeur épaiſſe C’eſt le plus doux obiet dont mon œil ſe repaiſſe, I'ayme à voir dans les airs les foudres ſe former.	Voyez grossir sous moi cette vapeur épaisse C'est le plus doux objet dont mon œil se repaisse, J'aime à voir dans les airs les foudres se former.
Tomber ſur les mortels,& les deſanimer, A voir vn criminel au ſeul bruict du tonnerre Chercher à ſon ſalut vn azyle ſous terre, A voir ce feu fatal enflammer des vaiſſeaux, Et la flamme nager deſſus le ſein des eaux, Ie verrois d’vn meſme œil l’embraZement du monde Qu'vn ſimple tremblement d’vne feüille, ou d’vne onde;	Tomber sur les mortels,et les désanimer, A voir un criminel au seul bruit du tonnerre Chercher à son salut int asile sous terre, A voir ce feu fatal enflammer des vaisseaux, Et la flamme nager dessus le sein des eaux, Je verrais d'mêmerais d'embrasement du monde Qu'un tremblement tremblement d'une feüille, ou d'une onde;
Nature m’a preſcrit de trop ſeueres loix Geu jais laſſe enfin de diuiſer les mois, Mais mon ſort recognoiſt ſa puiſſance ſupréme.	Nature m'a prescrit de trop sévères lois Geu jais lasse enfin de diviser les mois, Mais mon sort reconnaît sa puissance suprême.
ERASML.	ERASML.
Voyés ſa frenaiſie.	Voyez sa frénaisie.
ANGELNVE, O Dieux!	ANGELNVE, Ô Dieux!
qu'elle eſt extréme.	qu'elle est extrême.
CELIE.	CELIE.
Uiuons où Jon pouuoir m’a voulu destiner Il commença mon cours, et le doit terminer, Vous qui vous oppoſés à cette loy fatale Et treuuès du deſordre en ma courſe inégale, Eſſayés vne fois ces glorieux trauaux, Et vous meſlés de l’art de regir mes cheuaux, Huu em tonu rronoue yueu juiſons peruerties Ces coſtaux deſolés, & ces plaines roties Mais, où parlay-ie, ou fuis-te, & qu'ept-ce que ie voy?	Uiuons où Jon pouvoir m'a voulu destiner Il commença mon cours, et le doit terminer, Vous qui vous opposez à cette loi fatale Et trouvez du désordre en ma course inégale, Essayés une fois ces glorieux travaux, Et vous mêlés de l'art de régir mes chevaux, Hu em tonu ronoue yvu juisons perverties Ces costaux désolés, et ces plaines rôties Mais, où parlai-je, ou fuis-je, ou fuis-ce que ie voy?
ERASME.	ERASME.
O mal-heur de mes iours!	Ô malheur de mes jours!
CELIE.	CELIE.
Je meurs, conduiſés-moy.	Je meurs, conduisez-moi.
ANGELI 2 VE, à Eraſme.	ANGELY 2 VE, à Erâme.
Adieu, ie vays reſuer ſur le remede vnique Qui puiſſe rétablir cet eſprit frenetique, meine.	Adieu, Seigneur vais rêver sur le remède unique Qui puisse rétablir cet esprit frénétique, mène.
Et s’il ne peut guerir vn mal ſi furieux, N'eſperés plus Monſieur, ſa ſanté que des Cieux	Et s'il ne peut guérir un mal si furieux, N'espérez plus Monsieur, sa santé que des Cieux
4	4
TNO TI  v DCLNNE IREMILNL	TNO TY v DCLNNE JREMILNL
ERASME, ſeul.	ERASME, seul.
Latté du doux eſpoir de reuoir en Celie Le bon ſens ſucceder à la melancholie, MnA Ua parent deſolé preſſer cette beauté Dont l’art officieux trauaille à ſa ſanté, Sollicite ardemment cette vnique reſource Qui peut de tes ennuys borner la longue courſe, Et ſi ſon art eſt vain, ſollicite les Dieux A tirer ton eſprit de ces funeſtes lieux, Et ce corps dépourueu de ſa vigueur premiere Meurt à chaſque moment ſans perdre la lumiere.	Latté du doux espoir de revoir en Célie Le bon sens succéder à la mélancolie, MnA Ua parent désolé presser cette beauté Dont l'art officieux travaille à sa santé, Sollicite ardemment cette unique résource Qui peut de tes ennuis borner la longue course, Et si son art est vain, sollicite les Dieux A tirer ton esprit de ces funestes lieux, Et ce corps dépourvu de sa vigueur première Meurt à chasque moment sans perdre la lumière.
SCENE DEVXIESME FILENE, ſeruiteur,	SCÈNE DEUXIÈME SILÈNE, serviteur,
EILLAVE, courant etlbe V s’addreſſe vos pas?	EILALVE, courant etlbe V 'adresse vos pas?
ERASME.	ERASME.
Uers cet obiet charmant, Qui m'a faict eſperer la fin de mon tourment.	Uers cet objet charmant, Qui m'a fait espérer la fin de mon tourment.
R’entre, veille auec ſoing cette fille inſenſee Qu’on ne peut retenir depuis qu’on l’a laiſſee,	R'entre, veille auec soin cette fille insensée Qu'on ne peut retenir depuis qu'on l'a laisse,
ILENE.	ILENE.
Voſtre voyage eſt faict, Celie eſt de bons ſens.	Votre voyage est fait, Celie est de bons sens.
ERASME.	ERASME.
Joins tu la raillerie aux ennuys que ie ſens?	Joins tu la raillerie aux ennuis que votre sens?
Cauſeur impertinent, lâche obiet de ma hayne, Si tu ne faicts ceſſer n’irrite point ma peine.	Causeur impertinent, lâche objet de ma haine, Si tu ne faits cesser n'irrite point ma peine.
LENE.	LENE.
Monſieur, puniſſés-moy, ſi l’effect me dément Sa raiſon ne doit rien au plus ſain iugement, Sa manie est vn tratct de la plus fuit aareſſe Que puiſſe à des eſprits inſpirer la ſageſſe;	Monsieur, punissez-moi, si l'effet me dément Sa raison ne doit rien au plus sain iugement, Sa manie est un tratct de la plus fuit aaresse Que puisse à des esprits inspirer la sagesse;
Je ne penetre point en ſon intention, Et ne puis deuiner où tend cette action.	Je ne pénètre point en son intention, Et ne puis deviner où tend cette action.
Mais dans peu vous ſçaurés, qu’elle eſt, et ſaine, et Et qu'elle a preuenu les droicts du mariage.	Mais dans peu vous saurez, qu'elle est, et saine, et Et qu'elle a prévenu les droits du mariage.
Que dis-tu?	Que dis-tu?
ENMSME.	ENMÊME.
ILENE, Que l’amour eſt vn puiſſant vainqueur, Et que Celie en tient ailleurs que dans le cœur.	ILENE, Que l'amour est un puissant vainqueur, Et que Celie en tient ailleurs que dans le cœur.
ERASME.	ERASME.
Laiſſés vous iuſtes Dieux ces fourbes impunies?	Laisez -vous justes Dieux ces fourbes impunies?
Ce traiſtre à ſon honneur porte ſes calomnies:	Ce traître à son honneur porte ses calomnies:
Impoſteur, as-tu veu dans ces déportemens Quelque action conforme à tes faux ſentimens?	Imposteur, as-tu vu dans ces déportements Quelque action conforme à tes faux sentiments?
TILEN L.	TILEN L.
Non, mais i’ay tout ouy.	Non, mais j'ai tout oui.
ERASME.	ERASME.
Comment	Comment
FILENE.	SILÈNE.
De cette ſorte, Le deſſein de la voir m’arreſtoit à ſa porte, Et ie la croyois eſtre en vn pareil état A celuy qu'elle a feint auant qu’on la quitaſt, Quand i’ay veu ſa raiſon reprendre ſon vſage	De cette sorte, Le dessein de la voir m'arrestoit à sa porte, Et tu la croyais être en un pareil état À celui qu'elle a feint avant qu'on la quitt, Quand j'ai vu sa raison reprendre son usage
Les roſes,& les lys renaiſtre en ſon viſage, Et d’vn ſouſris reiglé cette ieune beauté Blaſmer, & iuſtement, voſtre ſimplicité Nourrice, a t’elle dit, (elles eſtoient enſemble,) Voy, combien i’ay d’adreſſe, et quelle ie leur ſemble?	Les roses,et les lys renaître en son visage, Et d'un sousris reiglé cette jeune beauté Blâmer, et justement, votre simplicité Nourrice, a -t-elle dit, (elles étaient ensemble,) Vois, combien j'ai d'adresse, et quelle té leur semble?
Puis-ie auec plus de ſoing, & plus ſubtilement Seruir la paßion de ce fidelle amant?	Puis-je avec plus de soing, et plus subtilement Servir la passion de ce fidèle amant?
Que Lucidor me faſſe vne équitable plainte Qu’il doute deſormais ſi mon ame est atteinte, Qu'ayant de mon amour des ſignes ſi parfaicts, Il en demande encor de plus nares effects, Ay-ie rien reſerué de tous les teſmoignages Qui luy peuuent prouuer mes vœux, & mes hommages?	Que Lucidor me fasse une équitable plainte Qu'il doute désormais si mon âme est atteinte, Qu'ayant de mon amour des signes si parfaits, Il en demande encor de plus nares effets, Ai-je rien réservé de tous les témoignages Qui avait peuvent prouver mes vœux, et mes hommages?
Et de tout ce qui peut établir ſon bon-heur Ay-ie rien épargné, ny meſme mon honneur?	Et de tout ce qui peut établir son bonheur Ai-je rien épargné, ni mesme mon honneur?
I’ay ſouffert ſes baiſers, tu vois en ma groſſeſſe Le pitoyable effect de l’ardeur qui le preſſe, Et ie paſſe pour folle en l’eſtime de ceux Qui veulent partager nos eſprits, & nos feux, Je mets chacun en peine, à ces mots ſa Nourrice Dont le ſoing vigilant conduit cet artifice, Parlés vn peu plus bas, Celie, a t’elle dit Jl vaudroit mieux mourir que l’on nous entẽdiſt, Elle vient vers la porte et moy ie me retire Si confus, ſi ioyeux, & ſi preſſé de rire.	J'ai souffert ses baisers, tu vois en ma grossesse Le pitoyable effet de l'ardeur qui le presse, Et ie passe pour folle en l'estime de ceux Qui veulent partager nos esprits, et nos feux, Je mets chacun en peine, à ces mots sa Nourrice Dont le soing vigilant conduit cet artifice, Parlés un peu plus bas, Celie, a t'elle dit Jl vaudrait mieux mourir que l'on nous entendît, Elle vient vers la porte et moi -moi , et Si confus, si ju, et si té de rire.
Qu’ouurant vn peu pluſtoſt elle eust tout découuert;	Qu'ouvrant un peu plustost elle eût tout découvert;
Mais i'eſtois deſcendu deuant qu’elle euſt ouuert, Iugés de leur deſſein épargnés voſtre peine, Et ne reclamés plus vne aßiſtance vaine.	Mais j'étais descendu devant qu'elle eût ouvert, Jugés de leur dessein épargnez votre peine, Et ne réclamez plus une assistance vaine.
ERASME.	ERASME.
Comment te puis-ie croire & pourquoy Lucidor Qui la doit poſſeder,& la recherche encor, L'oblige-til a feindre vn ſi honteux martyre?	Comment te puis-je croire et pourquoi Lucidor Qui la doit posséder,et la recherche encor, L'oblige-til a feindre un si honteux martyre?
Et ſe differe-t'il vn bon-heur qu’il deſire?	Et se diffère-t'-il bonheur qu'il désire?
FILENE.	SILÈNE.
C’eſt où ie ſuis aueugle, écoutes toutefois Où l’or est en obiet les eſprits ſont adroicts.	C'est où tu suis aveugle, écoutes toutefois Où l'or est en objet les esprits sont adroits.
S'il ſçait de vos threſors l’inépuiſable ſource Cette feinte est vn rets qu’il tend à vostre bourſe, Car Celie en feignant rebute ſes amants, Luy-meſme ſemblera retracter ſes ſerments, Sans deſſein toütefois, ſinon que cette adreſſe Uous faſſe ſuppleer au mal de ſa maiſtreſſe, Diſpoſe voſtre eſprit a de nouueaux accords Et que vous luy vendiés au moins vn riche corps, Songés y meurement, et que cette folie Ne vous apporte plus tant de melancholie.	S'il sais de vos trésors l'inépuisable source Cette feinte est un rets D'il tend à votre bourse, Car Celie en feignant rebute ses amants, Lui-même semblera rétracter ses serments, Sans dessein toütefois, sinon que cette adresse Uous fasse suppléer au mal de sa maîtresse, Dispose votre esprit a de nouveaux accords Et que vous lui vendiez au moins un riche corps, Songez y meurement, et que cette folie Ne vous apporte plus tant de mélancolie.
ERASME.	ERASME.
O Dieux!	Ô Dieux!
que ne faict point ce metal triomphant Si contre ſes parens il faict faillir l’enfant, Ie croiray ton aduis, cours chés la Pelerine.	que ne fait point ce métal triomphant Si contre ses parents il fait faillir l'enfant, Je croirai ton avis, cours chez la Pelerine.
iij	jij
Luy dire.	Lui dire.
FILENE.	SILÈNE.
ERASME.	ERASME.
L’aſſeurer que i’ay la Medecine, Qui peut guerir Celie, & que ſa charité S'est acquiſe ſur moy beaucoup d’authorité, Mais que ie iuge en l’air ſur cette incertitudé Lucidor, qu’elle traicte auec ingratitude Qu'elle ne peut ſouffrir, et qui s’eſt touſiours plaint De la voir inſenſible autant qu’il eſt atteint, Eſt-il d’intelligence auec cette ruſee?	L'assurer que j'ai la Médecine, Qui peut guérir Celie, et que sa charité S'est acquise sur moi beaucoup d'autorité, Mais que sans juge en l'air sur cette incertitudé Lucidor, qu'elle traite avec ingratitude Qu'elle ne peut souffrir, et qui s'est toujours plaint De la voir insensible autant qu'il est atteint, Est-il est intelligence avec cette ruse?
Ont ils ſi finement ma croyance abuſee?	Ont ils si finement ma croyance abusée?
Et deſſous les faux noms de hayne, & de rigueur Cache-t’elle vn braZier qui conſomme ſon cœur?	Et dessous les faux noms de haine, et de rigueur Cache-t-elle un brasier qui consomme son cœur?
Qu'en ce temps malheureux l’amour a d’artifices!	Qu'en ce temps malheureux l'amour a d'artifices!
Qu'vn ſiecle à cet enfant a monstré de malices;	Qu'un siècle à cet enfant a montré de malices;
Nous le voyons iadis, ſainct, égal, ſimple, nu, Et ce Dieu maintenant m’eſt vn monſtre incognu;	Nous le voyons jadis, saint, égal, simple, nu, Et ce Dieu maintenant m'est un monstre inconnu;
Le meilleur naturel par ſon poiſon s’altere, Et de l’humeur du fils faict le fleau du pere.	Le meilleur naturel par son poison s'altère, Et de l'humeur du fils fait le fléau du père.
SCENE TROISIESME.	SCÈNE -TROISIÈME.
LVCIDOR, FILIDAN.	LUCIDOR, FILIDAN.
ERASME.	ERASME.
LVCIDOR.	LUCIDOR.
Llant chés la beauté par qui le Ciel faict 1Y voir Contre tant d'accidens ſon ſupréme pouuoir, I’ay ſceu d’vn de vos gens qu’elle auoit veu Celie, Monſieur, qu’ordonne-t’elle à ſa melancholie?	Llant chez la beauté par qui le Ciel fait 1Y voir Contre tant d'accidents son suprême pouvoir, J'ai su d'un de vos gens qu'elle avait vu Célie, Monsieur, qu'ordonne-t-elle à sa mélancolie?
ERASME.	ERASME.
Un peu de patience.	Un peu de patience.
EVCIDOR.	EUCIDOR.
Et promet ſa ſanté?	Et promet sa santé?
ERASME.	ERASME.
Ouy, dans ſix mois au plus.	Oui, dans six mois au plus.
VCIDOR.	VCIDOR.
Que faict cette beauté?	Que fait cette beauté?
ERASME Des reſolutions d’enrichir ce qu'elle ayme Et des vœux, pour l’autheur de ſa miſere meſme.	ERASME Des résolutions d'enrichir ce qu'elle aime Et des vœux, pour l'auteur de sa misère avait.
LVCIDOR.	LUCIDOR.
Il faut loüer le Ciel dans nos pires mal-heurs, Jl tire nostre bien du ſuiet de nos pleurs, Il cache ſa bonté deſſous vn front ſeuere, Et prouue ſon amour ſouuent par ſa cholere, Mans pour ie reuamer en te aerciglemenk Luy reſte-t’il encor aſſés de iugement?	Il faut louer le Ciel dans nos pires malheurs, Jlouvre notre bien du sujet de nos pleurs, Il cache sa bonté dessous un front sévère, Et prouve son amour souvent par sa cholère, Mans pour un revamer en te aerciglement Lui reste-t-il encor assez de jugement?
FILTDAN, entrant en la maiſon.	FILTDAN, entrant en la maison.
Je vais l’entretenir.	Je vais l'entretenir.
ERASME.	ERASME.
Sa douleur n’eſt pas telle Que voſtre propre foing ne puiſſe rien pour elle, Nous cherchons à ſon mal vn ſecours étranger.	Sa douleur n'est pas telle Que votre propre foing ne puisse rien pour elle, Nous cherchons à son mal un secours étranger.
Et vous ſeul Lucidor, la pouués ſoulager.	Et vous seul Lucidor, la pouvez soulager.
LVCIDOR.	LUCIDOR.
Qe puutie en ja ſaucunteptouuus mon enuie Le bien de ſa ſanté dépend-il de ma vie?	Qe puutie en ja saucunteptouuus mon envie Le bien de sa santé dépend-il de ma vie?
Dois-ie à ſa gueriſon, & mon temps, & mon bient Ordonnés ſeulement ie ne reſerue rien.	Dois-je à sa guérison, et mon temps, et mon bient Ordonnez seulement personne ne réserve rien.
ERASME.	ERASME.
Sa gueriſon dépend de ces ſeules parolles Celie, il faut ceſſer, nos feintes ſont friuoles, Et nous ne verrons pas voſtre auare parent Suppleer par les biens à ce mal apparent, Il a tout découuert, deux mots de ceſte ſorte.	Sa guérison dépend de ces seules paroles Celie, il faut cesser, nos feintes sont frivoles, Et nous ne verrons pas votre avare parent Suppleer par les biens à ce mal apparent, Il a tout découvert, deux mots de cette sorte.
Gueriront ſon eſprit d’vne douleur ſi forte.	Guériront son esprit d'une douleur si forte.
LVCIDOR	LUCIDOR
LVCIDOR.	LUCIDOR.
Eſloignés de chés vous cet eſprit furieux, Uous reſſentés deſia ce mal contagieux, A voir, ce que ie voy, ce poiſon frenetique uion fiuquumubord en fja sommunique, Ie ne la verray plus.	Éloignés de chez vous cet esprit furieux, Uous ressentez déjà ce mal contagieux, A voir, ce que je vois, ce poison frénétique uion fivquumbord en fia sommunique, Je ne la verrai plus.
ERASME.	ERASME.
Ie parle ſainement Et deſapprouue fort voſtre déportement, Le droict que vous prenés ſur l’eſprit de ma fille Touche ſenſiblement l’honneur de ma famille, De legitimes loix vous pouuoient accorder.	Je parle sainement Et desapprouve fort votre déportement, Le droit que vous prenez sur l'esprit de ma fille Touche sensiblement l'honneur de ma famille, De légitimes lois vous pouvaient accorder.
Le plaiſir de la voir & de la poſſeder, Sans preuenir le bien de cette ioüyſſance Par vne criminelle & honteuſe licence, Mais on ſouffre beaucoup de l’ardeur d’vn amant, L'hymencepure omi	Le plaisir de la voir et de la posséder, Sans prévenir le bien de cette ioüyssance Par une criminelle et honteuse licence, Mais on souffre beaucoup de l'ardeur d'un amant, L'hymencepure Lomi
VCIDOR.	VCIDOR.
Moy;	Moi;
ie l’ay poſſedee?	Il l'ai possédée?
Perdés ce ſentiment,	Perdez ce sentiment,
ERASME.	ERASME.
ô la feinte importune Elle meſme n’a pas celé ſon infortune, Elle m'a confeſſé que l’importunité Auoit tout obtenu de ſa facilité, Et qu’il n'est point d’honneur qui ne rendiſt les armes Au pouuoir infiny de vos aymables charmes, Deſia le triste effect qui ſuit cet action A ce crime d’amour ſert de punition, Et vous feignés encor.	ô la feinte importune Elle même n'a pas celé son infortune, Elle m'a confessé que l'importunité Avait tout obtenu de sa facilité, Et qu'il n'est point d'honneur qui ne rendît les mes Au pouvoir infini de vos aimables charmes, Déjà le triste effet qui suit cet action À ce crime d'amour sert de punition, Et vous feignez encor.
LVCIDOR.	LUCIDOR.
Ciel!	Ciel!
en cette aduanture De quel foudre peux tu punir cette impoſture:	en cette aventure De quel foudre peux -tu punir cette imposture:
I’ay gouuerné Celie & de nos priuautés Eſt procedé, Monſieur, ce que vous m’imputés!	J'ai gouverné Celie et de nos privautés Est procédé, Monsieur, ce que vous m'imputés!
Adreſſés autre part cette fourbe großiere, C’eſt à mon innocence vne indigne matiere Que Celie à ſon gré perde ou paſſe ſon temps Mais ne la faictes point faillir à mes deſpens, Ie n’ay loy, ny faueur en ſon ame vſurpee Et qui le ſoustiendra doit parer cette épee.	Aressez autre part cette fourbe grosière, C'est à mon innocence une indigne matière Que Celie à son gré perde ou passe son temps Mais ne la faites point faillir à mes dépens, Je n'ai loi, ni faveur en son âme usurpée Et qui le soutiendra doit parer cette épée.
ERASME.	ERASME.
Que reſoudray-ie en fin?	Que résoudrai-je en fin?
qu’en cette occaſion en cole-Ie voy d’incertitude & de confuſion;	qu'en cette occasion en cole-Ie vois d'incertitude et de confusion;
Je ſçauray toutefois l’autheur de ce deſaſtre, Elle n’a pas conceu par influence d’Aſtre, Uoyons la de ce pas.	Je saurai toutefois l'auteur de ce désastre, Elle n'a pas conçu par influence d'Astre, Uoyons la de ce pas.
SCENE ( VATRIESME.	SCÈNE ( VATRIESME.
ERASME, FILIDAN, EILID'AN, accourant tout échauffé.	ERASME, FILIDAN, EILID'AN, accourant tout échauffé.
Quest-ce?	Quest-ce?
Doux contentement!	Doux contentement!
ERASME.	ERASME.
ILIDAN, Ole doux plaiſir!	ILIDAN, Ole doux plaisir!
ERASME.	ERASME.
Dépeſche viſtement.	Dépêche vitement.
ILIDA at faut ats Mieuetins;	ILIDA at faut ats Mieuetins;
com appelles folie La douleur qui preſide en l’eſprit de Celie	com appelles folie La douleur qui préside en l'esprit de Celie
Comment?	Comment?
ERASME.	ERASME.
I ILIDAN.	I ILIDAN.
On remedie à ſon infirmité, P'ouurier qui luy faut trauaille à ſa ſanté,	On remédie à son infirmité, P'ouvrier qui lui faut travaille à sa santé,
ERASME.	ERASME.
Qui?	Qui?
dymoy tout.	dismoi tout.
FILIDAN.	FILIDAN.
O Dieux!	Ô Dieux!
i’entrois en eſperance De voir quelques effects de ſon extrauagance, Mais i’ay veu le contraire, & mille effects d’amour M'ont fourny de ſuiet de rire tout le iour.	j'entrais en espérance De voir quelques effets de son extravagance, Mais j'ai vu le contraire, et mille effets d'amour M'ont fourni de sujet de rire tout le jour.
J'ay par vne ouuerture apperceuë en ſa porte Recogneu clairement l’ardeur qui la tranſporte, Uoſtre peintre a cauſé ſes amoureux tourments, Que d’humides baiſers,& que d’embraſſements!	J'ai par une ouverture aperçue en sa porte Recgneu clairement l'ardeur qui la transporte, Uotre peintre a causé ses amoureux tourments, Que d'humides baisers,et que d'embrassements!
Ils euſſent à les voir enflammé de la glace Et la tentation m'a faict quitter la place, Ils ſe baiſent encor, allons y doucement, Et craignons de troubler leur diuertiſſement, Tâchons de les ſurprendre.	Ils eussent à les voir enflammé de la glace Et la tentation m'a fait quitter la place, Ils se baisent encor, allons y doucement, Et craignons de troubler leur divertissement, Tâchons de les surprendre.
ERASME, O Dieux!	ERASME, Ô Dieux!
de quelle rage Prendray-ie le deſſein de vanger cet outrage, Et quel aſſés capable & rigoureux tourment Immolera ce traistre à mon reſſentiment?	de quelle rage Prendrai-je le dessein de venger cet outrage, Et quel assez capable et rigoureux tourment Immolera ce traître à mon ressentiment?
SCENE CIN TIESME.	SCÈNE CIN TIESME.
a l lensisal.	à l ensisal.
