M.	M.
Les ondes ſeront plus pitoyables que le cœur de ſon pete, mettez la à l’abry de ſa cruauté, les Dieux luy ſeruiront de Pilote.	Les ondes seront plus pitoyables que le cœur de son pete, mettez la à l'abri de sa cruauté, les Dieux lui serviront de Pilote.
1	1
BELAIRE.	BÉLAIRE.
Elle ſe met à genoux.	Elle se met à genoux.
Hé, cher amy, laiſſe toy toucher à la pitié de mes ſouffrances, & fais moy ceſte faueur d’expoſer à ſa place quelque enfant nouueau né.	Hé, cher ami, laisse toi toucher à la pitié de mes souffrances, et fais moi cette faveur d'exposer à sa place quelque enfant nouveau né.
Et de ce bien-faict, la mere & la fille s’en reuencheront vn iour ſi prodigalement, que ſi on peut mourir de ioye, tu ne dois point apprehender d’autre treſpas.	Et de ce bienfait, la mère et la fille s'en revencheront un jour si prodigalement, que si on peut mourir de joie, tu ne dois point appréhender d'autre trépas.
Donne-moy la mort, ou ce contentement.	Donne-moi la mort, ou ce contentement.
Ie t’en coniure par tous les ſentimens d’amour dont la nature ta rendu capable.	Je t'en conjure par tous les sentiments d'amour dont la nature ta rendu capable.
Car comme pere, tu peux ſçauoir ce que ie ſouffre.	Car comme père, tu peux Savoir ce que Rome souffre.
LE PREVOST à genoux.	LE PRÉVÔT à genoux.
Madame, mon impuiſſance vous doit ſeruir d’excuſe.	Madame, mon impuissance vous doit servir d'excuse.
Ie voudrois auoir vnilio docer uage pour l’immoler moler à voſtre ſatisfaction.	Je voudrais avoir vnilio docer uage pour l'immoler moler à votre satisfaction.
Il faut obeyr aux Deſtins;	Il faut obéir aux Destins;
& ſouffrir de bonne grace les maux qu’on ne peut elditer.	et souffrir de bonne grâce les maux qu'on ne peut éléditer.
BELAIRE.	BÉLAIRE.
Parlant à ſa Confidente.	Parlant à sa Confidente.
Qu’on m’ãpporte donc ceſte creature infortunée, ſa ruine eſt ineſuitable, il’on en veut aux innocens.	Qu'on m'ãpporte donc cette créature infortunée, sa ruine est inévitable, ilon en veut aux innocents.
120111	120111
Elle parle à ſa fille.	Elle parle à sa fille.
Que ne te puis je cacherdans mõ cœur, où tu as pris ton origine?	Que ne te puis je cacherdans mon cœur, où tu as pris ton origine?
Helas!	Hélas!
faut-il que pour te ſauuer ie conſente à ta perte, & que pour te garantir de la mort, ie te liure moy-meſme entre ſes bras.	faut-il que pour te sauver ici consente à ta perte, et que pour te garantir de la mort, sans te livre moi-même entre ses bras.
En quel malheur es-tu reduite de n’auoir point de plus grand ennemy que celuy qui t’a faict naiſtre?	En quel malheur es-tu réduite de n'avoir point de plus grand ennemi que celui qui t'a fait naître?
On te veut expoſer à la mercy de la mer;	On te veut exposer à la merci de la mer;
Ne ſuis-je pas moy-meſme vne mer d’ennuis, dont mes malheurs ſont les orages, mes ſouſpirs les vents, & mes larmes les ondes?	Ne suis-je pas moi-même une mer d'ennuis, dont mes malheurs sont les orages, mes soupirs les vents, et mes larmes les ondes?
que ie te noye donc dedans, à force de pleurer, & que de la ſorte ta vie faſſe naufrage cõtre les écueils de ma mort.	que ici te noie donc dedans, à force de pleurer, et que de la sorte ta vie fasse naufrage comptre les écueils de ma mort.
Helas!	Hélas!
que ne peux-tu marcher pour t’aller ietter aux pieds de ton cruel Papa, & luy demander pardon de ton innocence, puis que c’eſt le plus grand de tes crimes?	que ne peux-tu marcher pour t'aller jeter aux pieds de ton cruel Papa, et Ah demander pardon de ton innocence, puis que c'est le plus grand de tes crimes?
Mais le malheur ne t’a fait naiſtre au monde que pour t’en faire reſſentir les miſeres;	Mais le malheur ne t'a fait naître au monde que pour t'en faire ressentir les misères;
& comme i'en ſuis la ſource, ie ne m’eſtonne pas ſi le ruiſſeau en eſt infecté.	et comme j'en suis la source, on ne m'étonne pas si le ruisseau en est infecté.
Il faut, il faut que ie te quitte, chere ame de mon ame;	Il faut, il faut que Seigneur te quitte, chère âme de mon âme;
Adieu donc ma vie, puis que tu l’emportes auec toy;	Adieu donc ma vie, puis que tu l'emportes avec toi;
Adieu ma lumiere, puis qu’en te perdant, ie jerds cerie uu iour;	Adieu ma lumière, puis qu'en te perdant, Elle jerds cerie u jour;
Adieu toute mon eſperance, puis que horr de ton ſalut ie n’eſperois plus rien au monde.	Adieu toute mon espérance, puis que horr de ton salut Seigneur n'espérais plus rien au monde.
Voicy vne bague que ie te donne;	Voici une bague que ie te donne;
afin que ſi les Dieux te font furgir au port de mes deſirs, tu puiſſes recompenſer prodigalement ta inourrice.	afin que si les Dieux te font surgir au port de mes désirs, tu puisses récompenser prodigalement ta inourrice.
Reçoy encore ces baiſers deſtrempez dans mes larmes, comme autant de teſmoings & de ma douleur, & de mon amour.	Reçois encore ces baisers détrempez dans mes larmes, comme autant de témoings et de ma douleur, et de mon amour.
Helas!	Hélas!
tes cris me ſont mourir;	tes cris me sont mourir;
crie donc plus haut, afin que ie meure tout à faict, & pouſſe tes cris iuſques au Ciel, puis que la pitié ne loge plus icy bas.	crie donc plus haut, afin que femme meure tout à fait, et pousse tes cris jusques au Ciel, puis que la pitié ne loge plus ici bas.
Ie ſçay bien que tu m’appelles cruelle pour t’auoir miſe au monde, mais l’amour ma deceüe, & la nature complice de ceſte tromperie, s’eſt trahie elle meſme pour te liurer à la mort;	Je sais bien que tu m'appelles cruelle pour t'avoir mise au monde, mais l'amour ma déçue, et la nature complice de cette tromperie, s'est trahie elle -même pour te livrer à la mort;
Que pouuois-ie faire?	Que pouvais-je faire?
De t’eſtouffer dans mo ventre, i’y euſſe enſeuely, & ton honneur & ma chaſteté, ſi les traict de ton viſage condamnent celu qui nous accuſe.	De t'étouffer dans mo ventre, j'y eusse enseveli, et ton honneur et ma chasteté, si les trait de ton visage condamnent celu qui nous accuse.
Tu cries en vai puiſque mon impuiſſance me re ſourde.	Tu cries en vais puisque mon impuissance me re sourde.
Mais il ſemble que tes la mes te veulent noyer dans leur ondes, pour executer l’arreſt où tẽ ſort t’a condamnée.	Mais il semble que tes la mes te veulent noyer dans leur ondes, pour exécuter l'arrêt où t sort 'a condamnée.
Meſlons nos pleurs enſemble, & encourons vr meſme naufrage.	Mêlons nos pleurs ensemble, et encourons vr même naufrage.
LE PREVOST.	LE PRÉVÔT.
Madame, le temps me preſſe, & ie crains que la fureur du Roy n’eſclate ſur la teſte de ceſte innocente.	Madame, le temps me presse, et ainsi crains que la fureur du Roi n'éclate sur la tête de cette innocente.
Que vomtre Mvaieite le perde pas l’occaſion de la ſauuer en la perdant.	Que votre Mavaieite le perde pas l'occasion de la sauver en la perdant.
BELAIRE.	BÉLAIRE.
Adieu donc pour la derniere fois, auſſi bien la voix me defaut.	Adieu donc pour la dernière fois, aussi bien la voix me défaut.
Ie paſme de douleur ou pluſtoſt de ioye aux approches de la mort.	Je pâme de douleur ou plutôt de joie aux approches de la mort.
ACTE	ACTE
ACTE CINQVIESME.	ACTE CINQUIÈME.
Pandoſte, & la Nobleſſe.	Pandôte, et la Noblesse.
Mii PANDOSTE.	Mi PANDOSTE.
E ne ſuis qu’a demy ſatisfait, ma vengeance n’eſt point aſſouuie, elle ne ſe peut terminer que par l’embraſement de ceſte impudique, dont i’ay deſia oublié le nom, & ie ne ſçaurois receuoir des plus agreables nouuelles que celles de ſa mort.	E ne suis qu'a demi satisfait, ma vengeance n'est point assouuie, elle ne se peut terminer que par l'embrasement de cette impudique, dont j'ai déjà oublié le nom, et ainsi ne saurais recevoir des plus agréables nouvelles que celles de sa mort.
LA NOBLESSE.	LA NOBLESSE.
Sire, voſtre cholere aura bientoſt attaint le poinct de ſon extremité, mais comme les derniers efforts de ſa violence, ſeront les premiers de ſa moderation, vous verrez au retour de voſtre raiſon eſgaree les precipices qui vous enuironnent, & dont voſtre aueugle ialouſie eſt la funeſte ouuriere.	Sire, votre cholère aura bientôt attaint le point de son extrémité, mais comme les derniers efforts de sa violence, seront les premiers de sa modération, vous verrez au retour de votre raison égarée les précipices qui vous environnent, et dont votre aveugle jalousie est la funeste ouvrière.
Puis que voſtre Majeſté à commandé de conſulter l’Oracle, ſur vne affaire ſi importante, on ne peut executer l’arreſt de ſes volontez auant que ſçauoir celles des Dieux.	Puis que votre Majesté à commandé de consulter l'Oracle, sur une affaire si importante, on ne peut exécuter l'arrêt de ses volontés avant que savoir celles des Dieux.
*71	*71
34 'ANDOSTE.	34 ' ANDOSTE.
Si ie me repens iamais ce ne ſera que du regret de vous auoir creu, ayant retardé trop long temps ma végeance.	Si personne me repens jamais ce ne sera que du regret de vous avoir cru, ayant retardé trop long temps ma végeance.
Et ie n’ay fait conſulter l’Oracle que pour voſtre ſatisfaction.	Et ici n'ai fait consulter l'Oracle que pour votre satisfaction.
Car comme la verité ne change point de nature, elle paroiſtra à vos yeux telle qu’elle a paru deuant moy.	Car comme la vérité ne change point de nature, elle paraîtra à vos yeux telle qu'elle a par devant moi.
Et alors vous cognoiſtrez que voſtre ignorance eſt plus aueugie que ma cholere.	Et alors vous connaîtrez que votre ignorance est plus aveugie que ma cholère.
Iatten 3 tendray toutesfois par reſpect, la reſpoie der Oiacie.	Jatten 3 tendrai toutefois par respect, la respoie der Oiacie.
ioan	joan
Vn berger qui cherche vn de Jes mohtonne	Un berger qui cherche un de Jes mohtonne
On n’eſt iamais en repos icy bas, en quelque condition qu’on ſoit eſleué ou abaiſſé, on eſt touſjours en bute aux traits de la Fortune.	On n'est jamais en repos ici bas, en quelque condition qu'on soit élevé ou abaissé, on est toujours en bute aux traits de la Fortune.
Les ſoucis à ce que ie voy croiſſent dans mon iardin auſſi biẽ que dans celuy des grands, mais comme mon heritage eſt de petite eſtenduë, mes malheurs ont des courtes limites.	Les soucis à ce que ici vois croissent dans mon jardin aussi bien que dans celui des grands, mais comme mon héritage est de petite étendue, mes malheurs ont des courtes limites.
Il ne ſe paſſe point d’année que ie ne perde deux ou trois moutons, & ie ſuis maintenant en queſte d’vn des plus gras de mon troupeau.	Il ne se passe point d'année que je ne perde deux ou trois moutons, et personne suis maintenant en quête d'un des plus gras de mon troupeau.
Mais qu’eſt-ce que ie voy ſur le riuage.	Mais qu'est-ce que ici vois sur le rivage.
Helas!	Hélas!
e’eſt vn enfant emmailloté que quelque maraſtre a expoſé à la mercy des ondes, & toutesfois ces meſmes mes ondes plus pitoyables qu’elle.	éest vn enfant emmailloté que quelque marâtre à exposé à la merci des ondes, et toutefois ces mêmes mes ondes plus pitoyables qu'elle.
l’ont conduit & porté ſur leur dos, l’vne apres l’autre, iuſques au bord du riuage.	l'ont conduit et porté sur leur dos, l'une après l'autre, jusqu' au bord du rivage.
Vrayement ce butin vaut bien tous les moutons que i’ay perdus.	Vraiment ce butin vaut bien tous les moutons que j'ai perdus.
O Dieux!	Ô Dieux!
qu’il eſt beau & richement paré.	qu'il est beau et richement paré.
Sans mentir ie croirois, s’il eſtoit aueugle, que ce ſeroit vn nouueau Cupidon, dont Venus ſe ſeroit accouchée dans la Mer, où elle eſt née.	Sans mentir ainsi croirais, s'il était aveugle, que ce serait un nouveau Cupidon, dont Venus se serait accouchée dans la Mer, où elle est née.
Ceſte bague qu’on luya penduë au col, marque onitore in grandeur de ſon extraction.	Cette bague qu'on luya pendue au col, marque onitore in grandeur de son extraction.
Me voila riche pour iamais, ie n’enuie point d’autre fortune.	Me voilà riche pour jamais, je n'envie point d'autre fortune.
Pandoste, l'Ambaſsadeur, Belaire, & les Conſeillers.	Pandôte, l'Ambassadeur, Bélaire, et les Conseillers.
PANDOSTE parle à l’Ambaſsadeur.	PANDOSTE parle à l'Ambassadeur.
Fais le recit en peu de mots de la reſponle de l’Uracle, à ces eſprits opinia opiniaſtres & incredules, i’en ſuis des-ja trop informe.	Fais le récit en peu de mots de la réponle de l'Uracle, à ces esprits opinia opiniâtres et incrédules, j'en suis déjà trop informe.
L’AMBASSADEVR.	L'AMBASSADEUR.
Sire, l’Oracle s’eſt fait oüyr en ces termes:	Sire, l'Oracle s'est fait ouïr en ces termes'
1100 Ceſte Princeſse auſſi chaſte qu'infortunée doibt perdre la vie, apres auoir recouure l’honneur, mourant dans ſon innocence de la derniere attainte de ſes mal-heurs, limitez du treſpas de ſon fils vnique.	1100 Cette Princesse aussi chaste qu'infortunée doibt perdre la vie, après avoir recouvre l'honneur, mourant dans son innocence de la dernière attainte de ses malheurs, limités du trépas de son fils unique.
PANDOSTE O Dieux!	PANDOSTE Ô Dieux!
quel crime ay-ie commis?	quel crime ai-je commis?
aurez-vous bien aſſez de fouldres pour en punir l’enormité.	aurez-vous bien assez de fouldres pour en punir l'énormité.
I’ay coniuré la mort du plus fidelle de mes amis, & par vn nouueau excez de tyrannie, i’ay rauy l’honneur, & la vie à ma chaſte eſpouſe, luy arrachant d’entre les bras ſa fille nouuellement née, ou pluſtoſt du ſein & le cœur, & les èntrailles.	J'ai conjuré la mort du plus fidèle de mes amis, et par un nouveau excès de tyrannie, j'ai ravi l'honneur, et la vie à ma chaste épouse, Seigneur arrachant d'entre les bras sa fille nouvellement née, ou plutôt du sein et le cœur, et les éntrailles.
Que feray-je?	Que ferai-je?
D’eſtre le bourreau de moy-meſmes me deſchirant moy-meſmes en pieces, & à lambeaux, ce ſupplice eſt trop doux, pour me venger de ma perfidie:	D'être le bourreau de moi-mêmes me déchirant moi-mêmes en pièces, et à lambeaux, ce supplice est trop doux, pour me venger de ma perfidie:
Où iray-ie?	Où irai-je?
de m’aller precipiter dans vn abyſme, la terre n’en a point d’aſſez profõd pour cacher l’horreur de ma cruauté.	de m'aller précipiter dans un abîme, la terre n'en a point d'assez profond pour cacher l'horreur de ma cruauté.
Que deuiendray-ie?	Que deviendrai-je?
De fuir vagabond dãs le mõde en traiſnant le fardeau de mes miſeres, il faudroit que ma vie duraſt touſiours, afin que les peines en fuſſent eternelles.	De fuir vagabond dans le monde en traînant le fardeau de mes misères, il faudrait que ma vie durât toujours, afin que les peines en fussent éternelles.
C’eſt à vous, c’eſt à vous, ò Dieux!	C'est à vous, c'est à vous, Ô Dieux!
à me faire mourir par des tourmens inoüys, puis que ma faute eſt de meſme nature.	à me faire mourir par des tourments inoüys, puis que ma faute est de même nature.
Ie deffie voſtre puiſſance & voſtre cholere, de me punir à l’eſgal de mes forfaits.	Je défie votre puissance et votre cholère, de me punir à l'égal de mes forfaits.
Mais auant qu’en reſſentir la douce vẽgeance, pardõne-moy, chere ame;	Mais avant qu'en ressentir la douce viengeance, pardonne-moi, chère âme;
afin que mon ombre, plus heureuſe que mon corps iouyſſe du repos apres tant d’inquietudes.	afin que mon ombre, plus heureuse que mon corps iouysse du repos es tant d'inquiétudes.
Ie ſçay biẽ que ma faute ne merite point de grace, mais ie ſçay bien auſſi que ton amour plus grande que ma cruauté, prendra mon dernier ſouſpir pour ſauoruemtonsp uis que ierepẽ.	Je sais bon que ma faute ne mérite point de grâce, mais je sais bien aussi que ton amour plus grande que ma cruauté, prendra mon dernier soupir pour sauoruemtonsp que que Sauvons.
tir me l’arrachera des entrailles.	tir me l'arrachera des entrailles.
1040 BELAIRE.	1040 BELAIRE.
Vn ſouuerain ne demande iamais pardon à ſes ſubiets;	Un souverain ne demande jamais pardon à ses sujets;
& voſtre Majeſté ſçait bien que mes volontez ont eſté touſiours eſclaues des ſiennes.	et votre Majesté sait bien que mes volontés ont été toujours esclaues des siennes.
Que ſi vous m’auez voulu laun œrhomeul & la vie, l'vn & l’autre ſont à vous, vous en pouuez diſpoſer à toute heure.	Que si vous m'avez voulu la nœrhomeul et la vie, l'un et l'autre sont à vous, vous en pouvez disposer à toute heure.
PANDOSTE.	PANDOSTE.
Ah!	Ah!
chere ame, ta bonté me tuë pour eſtre trop extreme, & ton amour dans ſon exces, me prepare autat de ſupplices, que tu as laſché de paroles.	chère âme, ta bonté me tue pour être trop extrême, et ton amour dans son excès, me prépare autat de supplices, que tu as lâché de paroles.
Tu veux que ta douceur triomphe de ma ryrannie, i’y con conſens;	Tu veux que ta douceur triomphe de ma ryrannie, j'y con consens;
mâis ma vie en ſera le trophée:	mâis ma vie en sera le trophée:
Car il faut neceſſairement que ie meure du regret de ne meri, ter pas tes faueurs.	Car il faut nécessairement que ici meure du regret de ne mery, ter pas tes faveurs.
BELAIRE.	BÉLAIRE.
Pourquoy me voulez-vous oſter la gloire d’auoir eſté inſenſible aux tourmens que i’ay ſoufferts pour l’amour de vous?	Pourquoi me voulez-vous ôter la gloire d'avoir été insensible aux tourments que j'ai soufferts pour l'amour de vous?
Vn cœur amoureux ne ſe plaint iamais des peines qu’il endure;	Un cœur amoureux ne se plaint jamais des peines qu'il endure;
parce que l'obiect de ſes affections en change l’amertume en douceur, & les eſpines en roſes.	parce que l'objet de ses affections en change l'amertume en douceur, et les épines en roses.
Que ſi vous m’auez veu reſpandre des larmes, & ietter au vent des ſouſpirs, ie pleurois à deſſein d’accroiſtre auec vn peu d’eau, l’ardeur de ma paſſion, & le vent de mes ſanglots contribuoit à mon entrepriſe.	Que si vous m'avez vu répandre des larmes, et jeter au vent des soupirs, toujours pleurais à dessein d'accroître avec un peu d'eau, l'ardeur de ma passion, et le vent de mes sanglots contribuait à mon entreprise.
MESSAGER.	MESSAGER.
Sire, ie ſuis contraint d’annoncer à vortre Majelte de runeſtes nou nouuelles, Monſeigneur le Prince voſtre Fils vnique, vient d’expirer, ſon corps ſans poulx & ſans mouuement ne demande qu’vne ſepuſture.	Sire, Seigneur suis contraint d'annoncer à vortre Majelte de runestes nou velles, Monseigneur le Prince votre Fils unique, vient d'expirer, son corps sans poulx et sans mouvement ne demande qu'une susture.
H G.	H G.
10 2 111 BELAIRE Se paſme.	10 2 111 BÉLAIRE Pas pâme.
Ahlie me rends à ceſte derniere attainte.	Ahlie me rends à cette dernière attainte.
2	2
PANDOSTE.	PANDOSTE.
Mon cœur, ma vie, ne meurs pas ſans moy, puis que ie ſuis cauſe de ta mort;	Mon cœur, ma vie, ne meurs pas sans moi, puis que tu suis cause de ta mort;
ouure les yeux pour voir ouurir mon tombeau en expiation de mon crime.	ouvre les yeux pour voir ouvrir mon tombeau en expiation de mon crime.
BELAIRE Reuient à ſoy & dit.	BÉLAIRE Revient à soi et dit.
3.	3.
1 Donne-moy ceſte derniere ſatisfaction, mõ cher eſpoux, de te voir reſolu à ſupporter conſtammẽt le malheur de mon treſpas, puis que les les Dieux en ont prononcé l’arreſt.	1 Donne-moi cette dernière satisfaction, mon cher époux, de te voir résolu à supporter constamment le malheur de mon trépas, puis que les les Dieux en ont prononcé l'arrêt.
Ie mourray heureuſe, ſi tu me pro.	Je mourrai heureuse, si tu me pro.
mets de viure content.	mets de vivre content.
PANDOS TE.	PANDOS TE.
Viure content, ma chere ame.	Vivre content, ma chère âme.
apres t’auoir fait reſſentir vn nombre infiny de morts.	après t'avoir fait ressentir un nombre infini de morts.
Si ie croyois que mon eſprit fuſt capable d’en conceuoir vne ſeule penſée, ie la maudirois auant ſa naiſſance.	Si personne croyais que mon esprit fût capable d'en concevoir une seule pensée, Madame la maudirais avant sa naissance.
pour la rendre eriminelle, & conſequemment digne de chaſtiment.	pour la rendre eriminelle, et conséquemment digne de châtiment.
Tu emportes auec toy dans le tombeau & mes plaiſirs, & mes felicitez, & le deſeſpoir ſeul qui me reſte me ſert de conſolation en me ſeruant de guide pour te ſuiure.	Tu emportes avec toi dans le tombeau et mes plaisirs, et mes félicités, et le désespoir seul qui me reste me sert de consolation en me servant de guide pour te suivre.
Mourante.	Mourante.
Adieu, tout ce que i’ay me au monde.	Adieu, tout ce que j'ai me au monde.
Rcçois ces dernieres eſtrain eſtraintes de mes bras, comme les derniers témoignages de mon affection.	Rcois ces dernières étrain étraintes de mes bras, comme les derniers témoignages de mon affection.
Mon cœur te fait encore offrir par ma bouche, & ces ſouſpirs & ces baiſers, pour te dire adieu, & pour t’aſſurer qu’il meurt content, puis qu’il meurt fidelle.	Mon cœur te fait encore offrir par ma bouche, et ces soupirs et ces baisers, pour te dire adieu, et pour t'assurer qu'il meurt content, puis qu'il meurt fidèle.
PANDOSTE.	PANDOSTE.
Las!	Las!
elle eſt morte, & ie vis encore.	elle est morte, et personne vis encore.
Ciel, Terre, Mer à quy tient il que ie ne ſois foudroyé, abyſmé, ou englouty?	Ciel, Terre, Mer à qui tient il que personne ne sois foudroyé, abîmé, ou englouti?
Vautours, Tygres, & Lions;	Vautours, Tigres, et Lions;
qu’attendez-vous pour vous aſſouuir de ma proye?	qu'attendez-vous pour vous assouvir de ma proie?
Parques, Furiers, Demons, ne ſuis-je pas aſſez malheureux, aſſez miſerable, ou plutoſt aſſez criminel pour attirer dans mõ ſein les traits enuenimez de voſtre rage?	Parques, Furiers, Demons, ne suis-je pas assez malheureux, assez misérable, ou plutôt assez criminel pour attirer dans mon sein les traits envenimez de votre rage?
Mais que dis je:	Mais que dis -je:
Ciensie n’ay que faire de tes fouldres, le feu de mon amour, ou celuy de ma cholere me reduiront en cendres malgré toy.	Ciensie n'ai que faire de tes foulèdres, le feu de mon amour, ou celui de ma cholère me réduiront en cendres malgré toi.
Ter8 4 re, tu as beau me refuſer vn tombeau pour enſeuelir mes miſeres, mon deſeſpoir y pouruoira.	Ter8 4 re, tu as beau me refuser un tombeau pour ensevelir mes misères, mon désespoir y pourvoira.
Et toy, o mer, reſerue tes eſcueils pour tes ennemis, le vent effroyable de mes ſouſpirs produira la tempeſte de mon naufrage, dãs la mer de mes pleurs.	Et toi, ô mer, réserve tes écueils pour tes ennemis, le vent effroyable de mes soupirs produira la tempête de mon naufrage, dans la mer de mes pleurs.
Vautours, vous ne voulez pas becqueter mõ cœur, encore qu’il ſoit beaucoup plus deſloyal que celuy de Promethée.	Vautours, vous ne voulez pas becqueter mon cœur, encore qu'il soit beaucoup plus déloyal que celui de Promethée.
Les regrets de mon crime en ſeront les bourreaux à voſtré refus.	Les regrets de mon crime en seront les bourreaux à vostré refus.
Et vous Tygres, & Lions, vous ferez biẽ de fuïr au bruit épouuentable de mes cris, de crainte que ma fureur ne ſe deſaltere de voſtre ſang, auant que s’eſteindre dans le mien.	Et vous Tigres, et Lions, vous ferez bien de fuir au bruit épouuentable de mes cris, de crainte que ma fureur ne se désaltère de votre sang, avant que s'éteindre dans le mien.
Parques, vous auez beau eſtre inexorables à mes plaintes, vn poignard me vengera de voſtre inſenſibilité.	Parques, vous avez beau homme inexorables à mes plaintes, un poignard me vengera de votre insensibilité.
Furies, ne m’approchez pas, mes filiaglirations toutes effroyables tiennent des-ia mõ eſprit à la gehenne.	Furies, ne m'approchez pas, mes filiaglirations toutes effroyables tiennent déjà mon esprit à la géhenne.
Et vous en fin Demons, qui me déniez la faueur de voſtre cruauté, & la grace de voſtre tyrannie.	Et vous en fin Demons, qui me déniez la faveur de votre cruauté, et la grâce de votre tyrannie.
Mon corps ſuiura bien-toſt ceſte belle ombre qui m’attend ſans doute ſur le riuage du fleuue Styx, afin de le paſſer enſemble.	Mon corps suivra bientôt cette belle ombre qui m'attend sans doute sur le rivage du fleuve Styx, afin de le passer ensemble.
Mais auãt que ma langue deuienne muetre, il faut qu’elle rende à tes merites l’hommage des loüanges qui leur ſont deuës.	Mais avant que ma langue devienne muette, il faut qu'elle rende à tes mérites l'hommage des langes qui leur sont dues.
Adieu beaux cheueux, où la chaſteté captiue, impoſoit des loix à tout le monde.	Adieu beaux cheveux, où la chasteté captive, imposait des lois à tout le monde.
Adieu beaux yeux, dont les regards auſſi doux, que pudiques, ne dõnoient de l’amour que pour faire aymer la vertu.	Adieu beaux yeux, dont les regards aussi doux, que pudiques, ne donner de l'amour que pour faire aimer la vertu.
Adieu belle bouche, dont la langue prononçoit inceſſamment, dãs ſon Palais d’yuoire, des arreſts contre le vice.	Adieu belle bouche, dont la langue prononçait incessamment, dans son Palais d'yvoire, des arrêts contre le vice.
Adieu beau ſein de neige, où toutes les vertus enſemble ſe tenoient à l’abry des flammes d’amour.	Adieu beau sein de neige, où toutes les vertus ensemble se tenaient à l'abri des flammes d'amour.
Adieu belles mains capables d’arracher les cœurs du ſein, ſans effort & ſans violence.	Adieu belles mains capables d'arracher les cœurs du sein, sans effort et sans violence.
Adieu en fin beau corps que la per.	Adieu en fin beau corps que la per.
fection animoit.	section animait.
Adieu toutes les graces.	Adieu toutes les grâces.
Adieu toutes les beautez, i’aſſiſte en mourant à vos funerailles.	Adieu toutes les beautés, j'assiste en mourant à vos funérailles.
Qu'on me prepare vn tombeau.	Qu'on me prépare un tombeau.
L’amour plus puiſſant que la mort me faict enfin mourir de ſes blenures.	L'amour plus puissant que la mort me fait enfin mourir de ses blenures.
Fin de la premire Iournée.	Fin de la premire Journée.
NOMS DES ACIEVRS.	NOMS DES ACIEURS.
Doraste, fils d’Agatocles.	Doraste, fils d'Agatocles.
Panoppe ſon Confident.	Panoppe son Confident.
Fauuye, fille de Pandoste.	Favuie, fille de Pandôte.
Deſgnisée en Bergere, & Maistreſſe de Doraste.	Desgnisée en Bergère, et Maîtresse de Doraste.
Payſan & Payſanne, pere & mere Nourriciers de Fauuye.	Paysan et Paysanne, père et mère Nourriciers de Favuie.
Conſeillers d'Agatocles.	Conseillers d'Agatocles.
Meßager.	Messager.
Pilote.	Pilote.
Pandoſte.	Pandôte.
Preuoſt.	Prévôt.
Et Amhaſſadeur du Roy Agatocles.	Et Amhassadeur du Roi Agatocles.
PAN LA I Princeſſe Malheureuſe.	PAN LA I Princesse Malheureuse.
Tragedie en Proſe.	Tragédie en Prose.
SECONDE IOVRNEE.	SECONDE IOURNE.
ACTE PREMIER.	ACTE PREMIER.
Doraſte, fils d’Agatocles, & Panoppe ſon confident.	Doraste, fils d'Agatocles, et Panoppe son confident.
DORASTE.	DORASTE.
M L faut que ie confeſſe, Panoppe, que ie ſuis parfaictemẽt amoureux de Fauuye, ceſte ieune Bergere dune tu mus ouy parler ſi ſouuent.	M L faut que beau confesse, Panoppe, que je suis parfaitement amoureux de Fauuye, cette jeune Bergère dune tu mus ouï parler si souvent.
ſouuent.	souvent.
Ses beautez & ſes graces ſeruent d’obiect à mes deſirs, & d’entretien à mes penſées.	Ses beautés et ses grâces servent d'objet à mes désirs, et d'entretien à mes pensées.
Mon cœur luy fait homage à toute heu1 de iiiſle ſouſpirs;	Mon cœur avait fait hommage à toute heu1 de jiisle soupirs;
N’es-tu pas enuieux de ma bonne fortune?	N'es-tu pas envieux de ma bonne fortune?
PANOPPE.	PANOPE.
Ceſte felicité ne tentera iamais mon enuie.	Cette félicité ne tentera jamais mon envie.
Et ie m’eſtonne que voitre cœul gencreux s’attache à des obiects ſi bas & ſi vils.	Et personne m'étonne que voitre cœul gencreux s'attache à des objets si bas et si vils.
DORASTE.	DORASTE.
Ie m’eſtonne bien dauantage de ton aueuglement, & de ton ignorance, n’ayant point d’yeux pour admirer ce chef-dœuure de la nature, ny d’eſprit pour en cognoiſtre les perfections.	Je m'étonne bien davantage de ton aveuglement, et de ton ignorance, n'ayant point d'yeux pour admirer ce chef-dœuvre de la nature, ni d'esprit pour en connaître les perfections.
PANOPPE.	PANOPE.
Ie veux qu’elle ſoit la plus parfaite du monde;	Je veux qu'elle soit la plus parfaite du monde;
quelle gloire, & quel aduantage peut tirer voſtre amour de ſes merites, dans la condition où vous eſtes eſleué, & elle Tabaice.	quelle gloire, et quel avantage peut tirer votre amour de ses mérites, dans la condition où vous êtes élevé, et elle Tabaice.
DORASTE.	DORASTE.
A ce que ie voy tu mets les dons du Ciel, & les faueurs de la Nature au rang des choſes que tu meſpriſes le plus.	À ce que ici vois tu mets les dons du Ciel, et les faveurs de la Nature au rang des choses que tu méprises le plus.
Il y a quelque rapport d’elle à moy:	Il y a quelque rapport d'elle à moi:
car ſi ie ſuis Roy des Epirotes, elle eſt Royne des vertus, & la moindre de ſes graces vaut plus que tous les threſors que ie poſſede.	car si ici suis Roi des Épirotes, elle est Royne des vertus, et la moindre de ses grâces vaut plus que tous les trésors que sans possède.
PANOPPE.	PANOPE.
