M.	M.
Il y met en aſſez beaux diaps blancs, les vns & les autres:	Il y met en assez beaux diaps blancs, les uns et les autres:
mais quel mal luy en peut-on vouloir, puis qu’on prend plaiſir à ſe voir l’obiet de ſes Satyres?	mais quel mal main en peut-on vouloir, puis qu'on prend plaisir à se voir l'objet de ses Satyres?
qu’on les achepte, qu’on ſe diuertit à les entendre ſur ſon Théatre:	qu'on les achette, qu'on se divertit à les entendre sur son Théâtre:
& que par vne aueu ſi ſolennel, on l’a mis en poſſeſſion de pouuoir deſormais, réuéler les Myſteres les plus ſecrets des Familles, & de diuertir le Public, aux dé	et que par une aveu si solennel, on l'a mis en possession de pouvoir désormais, réuéler les Mystères les plus secrets des Familles, et de diuertir le Public, aux dé
pens du Patticulier?	pens du Patticulier?
CELANTE.	CELANTE.
Ce n’eſt point ſon Ecole ſeule que ie veux critiquer:	Ce n'est point son École seule que tu veux critiquer:
ce ſont tous ſes Ouurages de Théatre depuis ſes Précieuſes Ridicules.	ce sont tous ses Ouvrages de Théâtre depuis ses Précieuses Ridicules.
Ie ne veux point déguiſer mes ſęntimens, i’aime la belle Comédie, & ie ne ſçaurois ſouffrir qu’à cauſe qu’il n’a pas vne Troupe propre à la ioüer ſur ſon Theatre, & qu’il eſt lui meme le plus deteſtable Comedien qu’on ait iamais vû il la détrüiſe par des Rapſodies qui font que chacun déſerte ſon parti:	Je ne veux point déguiser mes sęntimens, j'aime la belle Comédie, et quelque ne saurais souffrir qu'à cause qu'il n'a pas une Troupe propre à la jouer sur son Théâtre, et qu'il est lui -même le plus détestable Comédien qu'on ait jamais vu il la détrüise par des Rapsodies qui font que chacun déserte son parti:
& qui obligent iuſques à l’vnique & incomparable Troupe Royale, de la banir honteuſemẽt de ſa pompeuſe Scene, pour y repreſenter des Bagatelles & des Farces, qui n’auroyent eté bonnes en vn autre temps, qu’à diuertir la Lye du peuple, dans les Carrefours, & les autres places publiques:	et qui obligent jusqu' à l'Unique et incomparable Troupe Royale, de la banir honteusemẽt de sa pompeuse Scène, pour y représenter des Bagatelles et des Farces, qui n'auraient été bonnes en un autre temps, qu'à divertir la Lye du peuple, dans les Carrefours, et les autres places publiques:
tâchant ainſi d’euiter le titre d’Ancienne, qu’on luy dõne au Louure, à cauſe que ſes grands Poëmes ne ſont plus à la mode, c’eſt à dire, de la qualité de ceux de Zoïle.	tâchant ainsi d'éviter le titre d'Ancienne, qu'on lui donne au Louvre, à cause que ses grands Poèmes ne sont plus à la modèle, c'est -à -dire, de la qualité de ceux de Zoïle.
BELISE.	BELIZE.
En effet, il a ruïné le plus beau & le plus honnéte diuertiſſement que nous euſſions:	En effet, il a ruiné le plus beau et le plus honnête divertissement que nous eussions:
& i’ay horreur des Monſtres auſquels ſon exemple a donné naiſſance ſur tous nos Théatres.	et j'ai horreur des Monstres ausquels son exemple a donné naissance sur tous nos Thératres.
Ne ſont ce pas d’agréables choſes, que des Secretaires de S.	Ne sont ce pas d'agréables choses, que des Secrétaires de S.
Innocent, les Miracles du Mépris, I’Intrigue des Carroſſes, des Collinmaillards, & ie ne ſçai combien d’autres Fattas dont les vns ont ſuiuy les Prétieuſes, & le Cocu Imaginaire, & les autres précédé, ou accompagné l’Ecole des Maris, & celle des Femmes, pour leur diſputer l’honneur de diuertir les honneſtes gens?	Innocent, les Miracles du Mépris, J'Intrigue des Carrosses, des Collinmaillards, et ainsi ne sais combien d'autres Fattas dont les uns ont suivi les Prétieuses, et le Cocu Imaginaire, et les autres précédé, ou accompagné l'École des Maris, et celle des Femmes, pour leur disputer l'honneur de divertir les honnêtes gens?
PALAMEDE.	PALAMEDE.
Il me vient ſur cela vne pla ſante Idée;	Il me vient sur cela Rom pla santé Idée;
ie m’imagine voir le grand Ariſte au milieu de tous les petis Auortons du Parnaſſe, qui nous donnent ces niaiſeries, comme vn Geant inueſti par des l'ygmées, & des Nains, qui luy veulent fai, re la guerre.	Ce m'imagine voir le grand Ariste au milieu de tous les petis Auortons du Parnasse, qui nous donnent ces niaiseries, comme un Geant investi par des l'ygmées, et des Nains, qui lui veulent fay, re la guerre.
LIDAMON.	LIDAMON.
Ce grand Homme, à dire vray, eſt aſſez	Ce grand Homme, à dire vrai, est assez
ſez étonné de ſe voit lur les talons, cette Fourmilliere de Grimelins qui ſemblent le chaſſer du Theatre, où iuſques icy, ſa Muſe auoit eu vn ſi glorieux aſcen.	sez étonné de se voit lur les talons, cette Fourmillière de Grimelins qui semblent le chasser du Théâtre, où jusques ici, sa Muse avait eu un si glorieux ascen.
dant:	dant:
& ce ne lui eſt pas vne petite mortification de voir ſon grand Cotharne éfacé pat le ridicule Eſcarpin de ces Demi ou Quatts d’Auteurs, engendrez de la corruption du Siécle.	et ce ne lui est pas une petite mortification de voir son grand Cotharne éfacé pat le ridicule Escarpin de ces Demi ou Quatts d'Auteurs, engendrez de la corruption du Siècle.
PALAMEDE.	PALAMEDE.
S’il n’auoit que cette Vermine à combatre, il ne ſeroit pas encor beaucoup à plaindre.	S'il n'avait que cette Vermine à combattre, il ne serait pas encor beaucoup à plaindre.
Le grand Ariſte, ſeroit toujours le grand Ariſte.	Le grand Ariste, ferait toujours le grand Ariste.
Mais il a en teſte, vn redoutable Auerſaire qui pretend rafiner l’intelligence, & le goût de ſes Admirateurs, pour les empécher de crier miracle, comme autre fois, à la repréſentatiõ de ſes Piéces.	Mais il a en tête, un redoutable Aversaire qui prétend rafiner l'intelligence, et le goût de ses Admirateurs, pour les empêcher de crier miracle, comme autre fois, à la représentatiõ de ses Pièces.
Il fait voirſur tout, àceux du Parterre, qu’ils ſe ſont ſouuent, laiſſez ébloüir à de mauuais Brillans:	Il fait voirsur tout, àceux du Parterre, qu'ils se sont souvent, laissez éblouir à de mauvais Brillants:
Il les veut obliger à reprendre toutes les loüanges qu’ils luy ont données:	Il les veut obliger à reprendre toutes les langes qu'ils te ont données:
& s’il en eſt crû, ils s’inſeriront en faux, contre tous les Ouurages ſur leſquels, comme ſur des Titres iniuſtes, il a éta:	et s'il en est cru, ils s'insériront en faux, contre tous les Ouvrages sur lesquels, comme sur des Titres injustes, il a éta:
bli ſa réputation.	bli sa réputation.
LIDAMON.	LIDAMON.
Vous donnez trop de gloire à Philarque de l’eſtimer vn redoutable Auerſaire.	Vous donnez trop de gloire à Philarque de l'estimer un redoutable Aversaire.
En quoy dõc eſt-il ſi redoutable?	En quoi dont est-il si redoutable?
Eſtce pour auoir en vain, ietté vn peu de mauuaiſe ancre ſur les beautez de Sophoniſbe, & de Sertorius?	Estce pour avoir en vain, jeté un peu de mauvaise ancre sur les beautés de Sophonisbe, et de Sertorius?
& porté des coups à tors & à trauers, ſans aucun effet, comme Ænée, en la Région des Ombres?	et porté des coups à tors et à travers, sans aucun effet, comme Ænée, en la Région des Ombres?
Il tranchoit du Goliath, lors qu’il eſt entré dans cette Lice:	Il tranchait du Goliath, lors qu'il est entré dans cette Lice:
mais il s’eſt trouué vn petit Dauid qui a fait ſi vigoureuſement claquer ſa fronde, contre lui, qu’il l’a bientôt obligé à rangainer ſa brauoure pedanteſque, ſans que le Grand Ariſte ait eu beſoin de ſe mettre en aucune maniére, ſur la défenſiue.	mais il s'est trouvé un petit David qui a fait si vigoureusement claquer sa fronde, contre lui, qu'il l'a bientôt obligé à rangainer sa bravoure pédantesque, sans que le Grand Aristte ait eu besoin de se mettre en aucune manièvre, sur la défensive.
BELISE.	BELIZE.
Qui eſt, donc, ce Petit Dauid que vous faites paſſer pour vn ſi vigoureux Aſſaillant?	Qui est, donc, ce Petit David que vous faites passer pour un si vigoureux Assaillant?
LIADMON.	LIADMON.
Comment!	Comment!
vous ne coneſſez pas ce ieune Autheur qui a fait entr’autres choſes, les Nouuelles Nouuelles où il a ioüé tout le Monde, ſans en excepter le Grand Ariſte!	vous ne consez pas ce jeune Auteur qui a fait entr'autres choses, les Nouvelles Nouvelles où il a joué tout le Monde, sans en excepter le Grand Ariste!
BELISE.	BELIZE.
Ha ie ſçai qu’il eſt, & ie me reſſouuiens qu’il s’eſt baptiſé de ce nom de petit Dauid, dans ſa Défence de Sophoniſbe.	Ha apprendre sais qu'il est, et ainsi me ressouviens qu'il s'est baptisé de ce nom de petit David, dans sa Défense de Sophonisbe.
Il a tout à fait de l’eſprit, mais c’eſt vn Cenſeur vn peu trop rafiné:	Il a tout à fait de l'esprit, mais c'est un Censeur un peu trop rafiné:
car dans ſa Reponſe aux Remarques de Philarque ſur Sertorius, il s’eſt auiſé de faire myſtere des Monoſyllabes d’vn Sonet.	car dans sa Réponse aux Remarques de Philarque sur Sertorius, il s'est avisé de faire mystère des Monosyllabes d'un Sonet.
ne comuerant pas qu’ils peuuent entrer en la compoſition des plus beaux vers:	ne comuerant pas qu'ils peuvent entrer en la composition des plus beaux vers:
& que le grand Ouurage du Monde, n’eſt qu’vn aſſamblage d’Atomes, qui prodüit neantmoins, vne merueilleuſe harmonie.	et que le grand Ouvrage du Monde, n'est qu'un assamblage d'Atomes, qui prodüit néanmoins, une merveilleuse harmonie.
PALAMEDE.	PALAMEDE.
En effet, cette Critique eſt des plus tranſcendantes.	En effet, cette Critique est des plus transcendantes.
Mais, Lidamon, vous étes mal informé quand vous dites que Philarque a ceſſé d’ecrire I’ay ſçeu qu’ayant de nouueau taillé ſa plume, il auoit dechiqueté l’Ædipe, & que ſon deſſein eſtoit de traiter ainſi tous les autres pramatiques, du grand Ariſte, ſans faire ſemblant d entendre claquer la Fronde du petir Dauid qu’il a dans ſes Remarques, métamorfoſé en Grenoüille des Marais du Parnaſſe, auec tous ceux qui ſe ſont mélez de la défenſe du grand Ariſte.	Mais, Lidamon, vous êtes mal informé quand vous dites que Philarque a cessé d'écrire J'ai su qu'ayant de nouveau taillé sa plume, il avait dechiqueté l’Ædipe, et que son dessein était de traiter ainsi tous les autres pramatiques, du grand Ariste, sans faire semblant d entendre claquer la Fronde du petir David qu'il a dans ses Remarques, métamorfosé en Grenouille des Marais du Parnasse, avec tous ceux qui se sont mêlés de la défense du grand Ariste.
CELANTE.	CELANTE.
Cette ſorte de Métamorfoſe eſt plus facile que dangereuſe.	Cette sorte de Métamorfose est plus facile que dangereuse.
Nous auons le méme pouuoir que luy, de métamorphoſer ainſi les gẽs:	Nous avons le même pouvoir que Seigneur, de métamorphoser ainsi les gents:
& nous le métamorphoſerons en Crapaut, auſſi bien a-t-il aſſez de venin pour tenir ſa place parmi ces vilains Reptiles.	et nous le métamorphoserons en Crapaut, aussi bien a-t-il assez de venin pour tenir sa place parmi ces vilains Reptiles.
Laiſſez faire, nous aimons le grand Ariſte, nous nous ſouuenons du Cid qui nous a tant charmées, & de toutes ſes autres miraculeuſes Pieces qui ne ſont pas moins les delices de nos Cabinets que des Théatres.	Laissez faire, nous aimons le grand Ariste, nous nous souvenons du Cid qui nous a tant charmées, et de toutes ses autres miraculeuses Pièces qui ne sont pas moins les délices de nos Cabinets que des Théatres.
Nous aimous pareillement ſonDefenſeur, de qui nous attẽdons des reparties à le faite deſeſperer:	Nous aimous pareillement sonDefenseur, de qui nous attendons des reparties à le faite désespérer:
& ſi Philarque s’en prend à nos Plaiſits, il verra de quoy des femmes ſont capables:	et si Philarque s'en prend à nos Plaisits, il verra de quoi des femmes sont capables:
qu’il ſe ſouuienne de la Cataſtrophe d’Orfée.	qu'il se souvienne de la Catastrophe d'Orfée.
LIDAMON.	LIDAMON.
Tudieu, quelle menace !	Tudieu, quelle menace !
PALAMEDE.	PALAMEDE.
Ie ne voudrois pas qu’elle fût contre moy :	Je ne voudrais pas qu'elle fût contre moi :
c’eſt vne choſe terrible qu’vne femme en colere.	c'est une chose terrible qu'une femme en colère.
BELISE.	BELIZE.
Courage!	Courage!
ie veux eſtre des plus auant, de cette belle partie.	Je veux été des plus avant, de cette belle partie.
Mais voulez vous oubliet Zoïle dans cette longue Digreſſion?	Mais voulez -vous oubliét Zoïle dans cette longue Digression?
Il me ſemble que vous n’auiez pas deſſein de l’en quitter à ſi bon marché.	Il me semble que vous n'aviez pas dessein de l'en quitter à si bon marché.
PALAMEDE.	PALAMEDE.
Que vous eſtes maunaiſe, Beliſe!	Que vous êtes maunaise, Bélise!
I'auois fait tomber la Compagnie dans cette Digreſſion, penſant détourner l’orage que ie voyois groſſir ſur la teſte du pauure Zoïle, & vous n’auez pû ſouffrir que ie luy aye rendu ce bon oſfice:	J'avais fait tomber la Compagnie dans cette Digression, pensant détourner l'orage que je voyais grossir sur la tête du pauvre Zoïle, et vous n'avez pu souffrir que m luy aie rendu ce bon osfice:
Mais ie vous declare que ie ne ſçaurois conſentir qu’il ſoit icy perſecuté ſans Defenſeur, & que ie veux eſtre le	Mais ici vous déclare que ici ne saurais consentir qu'il soit ici persécuté sans Défenseur, et que tu veux être le
ſien.	sien.
CELANTE.	CELANTE.
Si Lidamon demeure de noſtre coſté, vous n’aurez qu’à vous bien tenir.	Si Lidamon demeure de notre côté, vous n'aurez qu'à vous bien tenir.
G ii	G ji
LIDAMON.	LIDAMON.
Doutez vous Celante, que ie ne m’ata cho au bon Party?	Doutez -vous Celante, que ieans m'ata cho au bon Parti?
& Palamede pourroit il s’imaginer que ie vouluſſe, auec luy proteger vn Ennemy Public, contre les plus aimables Chreſtiennes du Monde?	et Palamède pourrait -il s'imaginer que votre voulusse, avec lui manger un Ennemi Public, contre les plus aimables Chrétiennes du Monde?
PALAMEDE.	PALAMEDE.
I’auois ſujet d’apprehender vn mauuais ſuccez, ſi ie fuſſe demeuré ſeul contre trois ſi puiſſans Auerſaires:	J'avais sujet d'appréhender un mauvais succès, si tu fusse demeuré seul contre trois si puissants Aversaires:
mais ma bonne Fortune m’enuoye à propos, le braue Cryſolite, pour me ſeruir de ſecond.	mais ma bonne Fortune m'envoie à propos, le brave Crysolite, pour me servir de second.
Ie ſuis aſſuré qu’il eſt pour Zoïle, & qu’il ne manque pas de ce qu’on appelle eſprit, pour le défendre d’importance.	Je suis assuré qu'il est pour Zoïle, et qu'il ne manque pas de ce qu'on appelle esprit, pour le défendre d'importance.
BELISE.	BELIZE.
Hé bien!	Hé bien!
auee ce Second tout ſpiritüel & zelé qu’il eſt pour Zoïle, vous ne laiſſerez pas de perdre la cauſe que vous déſendrez, & ie vous en aſſure deuant Cryſolite.	auée ce Second tout spirituel et zélé qu'il est pour Zoule, vous ne laisserez pas de perdre la cause que vous désendrez, et je vous en assure devant Crysolite.
Parlant à part à Celante.	Parlant à part à Célante.
Nous allons voir ſi nos Amans n’auront rien contracté de l’hereſie de Ecoledes Maris, & de celle des Femmes:	Nous allons voir si nos Amants n'auront rien contracté de l'hérésie de Écoledes Maris, et de celle des Femmes:
& ce que nous deuons eſperer de leur conduite dans noſtre ménage?	et ce que nous devons espérer de leur conduite dans notre ménage?
SCENE CINQVIESME.	SCÈNE CINQUIÈME.
LIDAMON, PALAMEDE, CRYSOLITE, CELANTE, BELISE.	LIDAMON, PALAMEDE, CRYSOLITE, CELANTE, BELIZE.
CRYSOLITE.	CRYSOLITE.
E quoy, donc, l’aimable Beliſe Dvous aſſure-t'elle deuant moy?	E quoi, donc, l'aimable Bélise Dvous assure-t'-elle devant moi?
1 PALAMEDE.	1 PALAMEDE.
De voſtre défaite & de la mienne.	De votre défaite et de la mienne.
CRYSOLITE.	CRYSOLITE.
En quelle rencontre deuons nous eſſüyer cette diſgrace?	En quelle rencontre devons -nous suer cette disgrâce?
& par quel malheur faut-il que nous en ſoyons aſſurez par la bouche de.	et par quel malheur faut-il que nous en soyons assurez par la bouche de.
BELISE.	BELIZE.
Tréue de galenterie, tous vos beaux diſcours ne ſeront point capables de nous r’adoucir tant ſoit peu:	Trêve de galenterie, tous vos beaux discours ne seront point capables de nous radoucir tant soit peu:
nous ſommes en reſolution de dauber Zoïle, Palamede a deſſein de le défendre auec vous, & ie luy predis voſtre défaite & noſtre victoire.	nous sommes en résolution de dauber Zoïle, Palamede a dessein de le défendre avec vous, et ie luy prédis votre défaite et notre victoire.
LIDAMON.	LIDAMON.
Voila, Cryſolite, la guerre declarée;	Voilà, Crysolite, la guerre déclarée;
& ie me range du coſté de ces Belles, contre vous.	et petit me range du côté de ces Belles, contre vous.
CRYSOLITE.	CRYSOLITE.
Ie trouue la partie aſſez inégale:	Je trouve la partie assez ingale:
mais nous ſommes preſts à ſouſtenir l’aſſaut, & à nous défendre le mieux qu’il nous ſera poſſible.	mais nous sommes prêts à soutenir l'assaut, et à nous défendre le mieux qu'il nous sera possible.
Dequoy, Meſdames, accuſez-vous le mal.	Dequoy, Mesdames, accusez-vous le mal.
heureux Elimore, qu’il vous plaiſt de baptiſer ainſi du nom de Zoïle.	heureux Élimore, qu'il vous plaît de baptiser ainsi du nom de Zoule.
BELISE.	BELIZE.
Celante l’accuſe de deſtrüire la belle Comedie.	Celante l'accuse de détruire la belle Comédie.
CELANTE.	CELANTE.
Ouy, je l’en accuſe, & ie ne luy pardonneray iamais cét attentat.	Oui, je l'en accuse, et ainsi ne lui pardonnerai jamais cet attentat.
CRY	CRY
CRYSOLITE.	CRYSOLITE.
Dites moy, Celante, ce que vous appellez la belle Comedie?	Dites -moi, Celante, ce que vous appelez la belle Comédie?
CELANTE.	CELANTE.
Vous ne pretendez pas que ie vous parle en maitreſſe paſſée de ces Ouurages de Theatre.	Vous ne prétendez pas que ainsi vous parle en maîtresse passée de ces Ouvrages de Théâtre.
Ie ne ſuis pas de ces Sçauantes qui compoſent, ie pourrois adjouſter auec vn peu d’aide qui leur nuit quelquesfois, plus qu’il ne leur fait de bien.	Je ne suis pas de ces Savantes qui composent, Elle pourrais ajouter avec un peu d'aide qui leur nuit quelquefois, plus qu'il ne leur fait de bien.
Ie vous dis, donc, que i’entends par la belle Comedie, ces Pieces qui ſont des Tableaux des Paſſions, galemment touchez, où l’on remarque de beaux ſentimens, où l’on void des moralitez iudicieuſement repanduës, où paroiſſent ces brillans d’eſprit qui charment, où, enfin, l’on trouue dequoy s’inſtiüire, & ſe diuertir agreablement.	Je vous dis, donc, que j'entends par la belle Comédie, ces Pièces qui sont des Tableaux des Passions, galemment touchez, où l'on remarque de beaux sentiments, où l'on voit des moralités judicieusement répandues, où paraissent ces brillants d'esprit qui charment, où, enfin, l'on trouve dequoy s'instivire, et se divertir agréablement.
Ie mets en ce rang les Chefsd’œuure du grãd Ariſte, dõt ie ne prens que le Menteur pour l’oppoſer à tout le miſerable Comique de Zoïle;	Je mets en ce rang les Chefsd'œuvre du grand Ariste, dont ie ne prends que le Menteur pour l'opposer à tout le misérable Comique de Zoïle;
Tels ſont les Viſionnaires de Polydamas, le Don Bertrand, le Feint Aſtrologue, & quelques autres Comedies du ſpiritüel lſole;	Tels sont les Visionnaires de Polydamas, le Don Bertrand, le Feint Astrologue, et quelques autres Comédies du spirituel lsole;
& pour me ſeruir d’vn exemple plus frais, aels ſont les Amours d’Ouide, du doux Bergile, où l’on void tant de brillant & de delicateſſe.	et pour me servir d'un exemple plus frais, aels sont les Amours d'Ouide, du doux Bergile, où l'on voit tant de brillant et dé délicatesse.
CRYSOLITE.	CRYSOLITE.
Celante, au moins, prenez garde que vous parlez là d’vne Piece qui n’eſt ny Comedie, ny Tragedie, ny TragiComedie, & qui d’ailleuis ſe iouë par keſſorts & par machines.	Célante, au moins, prenez garde que vous parlez là d'une Pièce qui n'est toujours Comédie, notre Tragédie, ni TragiComédie, et qui d'ailleuis se joue par kessorts et par machines.
.	.
CELANTE.	CELANTE.
Nous n’auons pas beſoin de cét auertiſſement, Cryſolite;	Nous n'avons pas besoin de cet avertissement, Crysolite;
ie ſçay bien que vous voulez dire que cette Piece eſt d’vn genre douteux;	Ce sais bien que vous voulez dire que cette Pièce est d'un genre douteux;
mais ſi ie l’appelle Comedie Heroïque, ie croy luy auoir trouué ſon nom, & la pouuoir mettre ainſi au rang des Comedies.	mais si ici l'appelle Comédie Héroïque, Elle cro lui avoir trouvé son nom, et la pouvoir mettre ainsi au rang des Comédies.
Pour le ſurplus, ie n’ignore pas que ceux qui n’ont que des yeux, donnent dans les Machines, comme dans le Paneau:	Pour le surplus, je n'ignore pas que ceux qui n'ont que des yeux, donnent dans les Machines, comme dans le Paneau:
mais ie pretends que vous nous ſepariez de ces gens qui n’ont que des yeux.	mais ici prétends que vous nous sépariez de ces gens qui n'ont que des yeux.
Ie laiſſe les Machines à part, & melines les Decorations & les habits, que ie ne conſidere que comme la petite Oye:	Je laisse les Machines à part, et melines les Décorations et les habits, que ie ne considère que comme la petite Oie:
& ie m’attache au Suiet paſſablement bien traitté, & ie dis que c’eſt ce que i’eſtime la belle Comedie.	et même m'attache au Suiet passablement bien traité, et tu dis que c'est ce que j'estime la belle Comédie.
LIDAMON.	LIDAMON.
C’eſt aſſez bien attaqué.	C'est assez bien attaqué.
BELISE.	BELIZE.
Ie voy desja des Gens bien camus,	Je vois déjà des Gens bien camus,
PALAMEDE.	PALAMEDE.
Hé Beliſe, ne chantez pas encor, la victoire.	Hé Bélise, ne chantez pas encor, la victoire.
Cryſolite va répondre comme ufuue, & ie m’en ſie bien à luy.	Crysolite va répondre comme ufuue, et tu m'en sièie bien à lui.
CRYSOLITE.	CRYSOLITE.
Moy, ie n’ay point de raiſons défenſiues, ſi l’on veut nier vn Fait dont il s’agit.	Moi, Seigneur n'ai point de raisons défensiues, si l'on veut nier un Fait dont il s'agit.
Ie dis que l'Ecole des Maris, l’Ecole des Femmes, & les autres Ouurages d’Elimore, ne ſont autre choſe qu’vn Tiſſu de ces Moralitez, de ces Brillans d’eſprit, & de ce qui inſtruit & diuertit en meſme-temps:	Je dis que l'École des Maris, l'École des Femmes, et les autres Ouvrages d'Elimore, ne sont autre chose qu'un Tissu de ces Moralités, de ces Brillants d'esprit, et de ce qui instruit et divertit en mêmetemps:
& ie renuoye à ces Ecoles, ceux qui me voudront ſoutenit qu Elimore ruïne la belle Comedie.	et même renvoie à ces Écoles, ceux qui me voudront soutenit qu' Imore ruine la belle Comédie.
PALAMEDE.	PALAMEDE.
Ce n’eſt pas aſſez, Cryſolite, il leur faudroit montrer ce que vous dites, autrement ie deſeſpere qu’ils demeurent d’accord de voſtre propoſition:	Ce n'est pas assez, Crysolite, il leur faudrait montrer ce que vous dites, autrement grande désespère qu'ils demeurent d'accord de votre proposition:
& ie crains qu’ils ne nous mettent au rang de ceux qui diſent la raiſon, c’eſt la raiſon, quand ils veulent ſubſtituer leur caprice en ſa place.	et petit crains qu'ils ne nous mettent au rang de ceux qui disent la raison, c'est la raison, quand ils veulent substituer leur caprice en sa place.
CRYSOLITE.	CRYSOLITE.
Il y a des choſes ſi claires, qu’elles ſe font connoiſtre par elles-meſmes;	Il y a des choses si claires, qu'elles se font connaître par elles-mêmes;
de maniere qu’elles n’ont pas beſoin que les raiſons viennent à leur ſecours:	de manière qu'elles n'ont pas besoin que les raisons viennent à leur secours:
& lors que le Soleil paroiſt ſur l’horiſon, il ſe fait connoiſtre à tout le monde, excepté aux Aueugles.	et lors que le Soleil paraît sur l'horizon, il se fait connaître à tout le monde, excepté aux Aveugles.
CELANTE.	CELANTE.
La comparaiſon eſt brillante;	La comparaison est brillante;
mais nous ne ſommes point de ces Aueugles Cryſolite:	mais nous ne sommes point de ces Augles Crysolite:
& pourueu que vous nous puiſſiez montrer quelque choſe de ce que vous auezdit, dans l’Ecole des Eemmes, à laquelle ie m’attache particulierement, nous ne vous demanderons point de preuues:	et pourvu que vous nous puissiez montrer quelque chose de ce que vous avezdit, dans l'École des Eemmes, à laquelle Ne m'attache particulièrement, nous ne vous demanderons point de preuves:
mais vous ne ſçauriez montrer ce qui ne ſe peut trouuer, & vous auriez beſoin que nous l’y creuſſions par foy.	mais vous ne sauriez montrer ce qui ne se peut trouver, et vous auriez besoin que nous l'y creussions par foi.
LIDAMON.	LIDAMON.
Celante a raiſon, & pour vous dire mes ſentimens de cette Ecole, ie vous dis franchement qu’elle n’a rien du tout de la belle Comedie, & ie vous le prouue demouſtratiuement.	Celante a raison, et pour vous dire mes sentiments de cette École, tu vous dis franchement qu'elle n'a rien du tout de la belle Comédie, et je vous le prouue demoutrativement.
L’Amour qui fait tout l’agréement du beau Comique, n’eſt-il pas fort bien manié dans cette Piece, où l’on void vn homme quruele propolant en Brutal, que d’auoir pour Femme, vn Corps ſans Eſprit, fait nourir ſon Agnez comme vne Oye, par deux Païſans?	L'Amour qui fait tout l'agrément du beau Comique, n'est-il pas fort bien manié dans cette Pièce, où l'on voi t homme qurèle propolant en Brutal, que d'avoir pour Femme, un Corps sans Esprit, fait nourir son Agnez comme une Oise, par deux Païsans?
Ne luy parle iamais que de filer ou de coudre, la tient enfermée comme vne Eſclaue, & prend à tâche d’en faire vne belle Stupide?	Ne lui parle jamais que de filer ou de coudre, la tient enfermée comme une Esclave, et prend à tâche d'en faire une belle Stupide?
N’eſt-ce pas vn agreable ſpec.	N'est-ce pas un agréable spec.
tacle d’Amour, que de la luy voir toûjours traitter en Ialous & en Tyran, & meſmes dans la Cataſtrophe, la menacer de coups de poing, à la Crochetoralle?	tacle d'Amour, que de la lui voir toujours traiter en Jalous et en Tyran, et mêmes dans la Catastrophe, la menacer de coups de poing, à la Crochetorale?
N’eſt-ce pas auſſi vne iolie Moralité, de ne parler iamais que de la diſgrace des Maris, en termes qui fõt ſouleuer la Pudeur ſur les fronts les plus aſſeurez?	N'est-ce pas aussi une jolie Moralité, de ne parler jamais que de la disgrâce des Maris, en termes qui font soulever la Pudeur sur les fronts les plus assurés?
Ne ſont-ce pas de beaux ſentimens que tout ce qu’il dit auec Agnez, & les deux Païſans, à qui il faut par neceſſité qu’il s’explique naïuement pour s’en faire entendre:	Ne sont-ce pas de beaux sentiments que tout ce qu'il dit a Agnez, et les deux Pays, à qui il faut par nécessité qu'il s'explique naïvement pour s'en faire entendre:
& tout ce que luy répondent, auſſi, ces trois perſonnes, dont la groſſiere ignorance ne peut leur permettre de rien dire de raiſonnable?	et tout ce que lui répondent, aussi, ces trois personnes, dont la grossière ignorance ne peut leur permettre de rien dire de raisonnable?
N’eſt-ce pas quelque choſe de bien ſurprenant que la Scene d’Alin, & de Georgette, lors que ce brutal Amant retourne de la campagne?	N'est-ce pas quelque chose de bien surprenant que la Scène d'Alin, et de Georgette, lors que ce brutal Amant retourne de la campagne?
& n’eſt-ce pas croire que nous aimons bien les fadaiſes pour nous en donner de pareilles?	et n'est-ce pas croire que nous aimons bien les fadaises pour nous en donner de pareilles?
Ne ſont-ce pas de grands Brillants d’eſprit, que mille petits Rebus ſemez çà & là, entre force le Sexe à perdre contenance, & le ſeant de rire, ou de rougir?	Ne sont-ce pas de grands Brillants d'esprit, que mille petits Rebus semés çà et là, entre force le Sexe à perdre contenance, et le séant de rire, ou de rougir?
Toutes ces choſes qui font miracle ſur le Theatre, ne paroiſſent elles pas bien ſur le Papier?	Toutes ces choses qui font miracle sur le Théâtre, ne paraissent elles pas bien sur le Papier?
Enfin, n’eſt-ce pas vne noble inſtruction, que celle qu’on y donne, pour gaſter l’Image de Dieu, par l’ignorance, & par la ſtupidité?	Enfin, n'est-ce pas une noble instruction, que celle qu'on y donne, pour gâter l'Image de Dieu, par l'ignorance, et par la stupidité?
l’aurois encor à remarquer que cette Ecole eſt pleine d’impieté dans les Maximes qu’on deſtine à l’inſtruction d’Agnez, & dans le Prone qu’on luy fait:	l'aurais encore à remarquer que cette École est pleine d'impiété dans les Maximes qu'on destine à l'instruction d'Agnez, et dans le Prone qu'on avait fait:
où par vne autre faute des plus groſſieres, on releue tellement le ſtile & les conceptions, qu’il n’y a plus rien de proportionné à la ſimplicité de l’Ecoliere, à qui on parle en Theologien.	où par une autre faute des plus grossières, on relève tellement le style et les conceptions, qu'il n'y a plus rien de proportionné à la simplicité de l'Écolière, à qui on parle en Théologien.
