GRUEL	GRUEL
Mais ſongez bien, Seigneur, quoy que l’on entreA ſauver une vie où j’atache la mienne, (prenne, C'ent vous en dire trop.	Mais songez bien, Seigneur, quoi que l'on entreA sauver une vie où j'atache la mienne, (prenne, C'ent vous en dire trop.
Adieu.	Adieu.
SCENE III.	SCÈNE III.
CASSANDER, PEUCESTAS.	CASSANDER, PEUCÊTAS.
PEUCESTAS.	PEUCÊTAS.
L Eonatus Allarme Statira, rend ſes deſirs confus;	LON Eonatus Allarme Statira, rend ses désirs confus;
Mais, Seigneur, vous devez bientoſt briſer ſa chaîne.	Mais, Seigneur, vous devez bientôt briser sa chaîne.
CASSANDER, Mon intéreſt eſt joint à celuy de la Reyne.	CASSANDER, Mon intérêt est joint à celui de la Reine.
Voy donc ma politique, & connois mes deſſeins, Peuceſtas, je la ſers, cependant je la plains;	Vois donc ma politique, et connais mes desseins, Peucestas, je la sers, cependant je la plains;
Une telle entrepriſe aux yeux de ſa Rivale Peut enfin eſtre heureuſe, ou devenir fatale;	Une telle entreprise aux yeux de sa Rivale Peut enfin être heureuse, ou devenir fatale;
Mais qu’elle réüſſiſſe, ou non, je me promets.	Mais qu'elle réussisse, ou non, je me promets.
D’en avoir pour mes feux l’infaillible ſuccés.	D'en avoir pour mes feux l'infaillible succès.
Leonatus qui craint les ennuis d’un long Siege, Voulant les prévenir, court de luy-meſme au piege, Il le veut, je le ſers.	Léonatus qui craint les ennuis d'un long Siège, Voulant les prévenir, court de lui-même au piège, Il le veut, je le sers.
Si le ſuccés heureux Luy donne ſa Princeſſe, il couronne mes feux;	Si le succès heureux Lui donne sa Princesse, il couronne mes feux;
S’il périt, mon Rival deviendra ma victime, Et ſa propre valeur va m’épargner un crime;	S'il périt, mon Rival deviendra ma victime, Et sa propre valeur va m'épargner un crime;
Je hais Leonatus, il me fait de l’horreur, Tu vois que de Roxane il m’enleve le cœur, Et quoy qu’enfin le ſien pour Statira ſoûpire, De l’amour de Roxane il ne faut pas l’inſtruire, Il l’ignore, & je veux qu’il l’ignore toûjours, Ou qu’il n’en ſoit inſtruit qu’aux deſpẽs de ſes jours;	Je hais Éonatus, il me fait de l'horreur, Tu vois que de Roxane il m'enlève le cœur, Et quoi qu'enfin le sien pour Statira soupire, De l'amour de Roxane il ne faut pas l'instruire, Il l'ignore, et je veux qu'il l'ignore toujours, Ou qu'il n'en soit instruit qu’aux dépense de ses jours;
Mais Roxane qui craint le pouvoir de mon Pere, Qui ſçait qu’Antipater peut ſervir ma colere, Que ſon Armée avance, a connu que tantôt Son eſprit irrité m’avoit parlé trop haut.	Mais Roxane qui craint le pouvoir de mon Père, Qui sait qu'Antipater peut servir ma colère, Que son Armée avance, a connu que tantôt Son esprit irrité m'avait parlé trop haut.
Dieux!	Dieux!
ſi ſon cœur pouvoit.	si son cœur pouvait.
La voicy, la cruelle, Couis prendre garde à tout, & me laiſſe avecque elle.	La voici, la cruelle, Couis prendre garde à tout, et me laisse avec elle.
SCENE IV.	SCÈNE IV.
ROXANE, CASSANDER.	ROXANE, CASSANDER.
ROXANE.	ROXANE.
E vous cherchois, Seigneur, vous en eſtes ſurpris, Mais nous devons quiter l’aigreur & lemépris, Nos eſprits inquiets en avoient l’un & l’autre, Mon cœur en eſtoit plein auſſi-bien que le voſtre, Dans un pern prertant nous devons les banir, Et de grands intéreſts nous doivent réünir, Je rends à vos vertus un tribut légitime, vojonis, avous vouiennierter mon eſtime.	E vous cherchais, Seigneur, vous en êtes surpris, Mais nous devons quiter 'aigreur et lemépris, Nos esprits inquiets en avaient l'un et l'autre, Mon cœur en était plein aussi-bien que le vôtre, Dans un pern près nous devons les bannir, Et de grands intérêts nous doivent réunir, Je rends à vos vertus un tribut légitime, vojonis, avous vouiennierter mon estime.
CASSANDER.	CASSANDER.
Je feray tout, Madame, & pour la mériter, Que faut-il.	Je ferai tout, Madame, et pour la mériter, Que faut-il.
ROXANE.	ROXANE.
Un deſſein qu’il faut exécuter.	Un dessein qu'il faut exécuter.
Le fier Leonatus nous brave, nous menace, Et déja Ptolomée aſſiege cette Place, Il aproche, on l’a veu du haut de nos Rempars Faire contre nos Murs marches ſes Etendars;	Le fier Léonatus nous brave, nous menace, Et déjà Ptolomée assiège cette Place, Il approche, on l'a vu du haut de nos Rempars Faire contre nos m arches ses Étendards;
Nous pourions d’un ſeul coup prévenir la tempeſte, Il ne faudroit, Seigneur, abatre qu’une Teſte, Punir Leonatus de ſa temérité.	Nous pourrions d'un seul coup prévenir la tempête, Il ne faudrait, Seigneur, abattre qu'une Tête, Punir Léonatus de sa témérité.
CASSANDER.	CASSANDER.
Conte luy voltle ceul lerolt nIllice, Madame, & pouriez-vous m’aſſurer d’une haine.	Conte aux voltèle ceul lerolt nIllice, Madame, et pouriez-vous m'assurer d'une haine.
ROXANE.	ROXANE.
De ma haine, Seigneur!	De ma haine, Seigneur!
Dieux!	Dieux!
elle eſt trop certaine, Roxane contre luy n’en a point à demy, Je hay Leonatus en mortel Ennemy, Luy qui prétend nous faire une ſanglante guerre, Qur contie nous iouieve & le Clel & la l'erre, Leonatus, enfin, que je veux deſormais.	elle est trop certaine, Roxane contre autre n'en a point à demi, Je haï Léonatus en mortel Ennemi, Lui qui prétend nous faire une sanglante guerre, Qur contie nous jouiève et le Clé etona l'tus, Léonatus, enfin, que je veux désormais.
Pourquoy me demander, Seigneur, ſi je le hais?	Pourquoi me demander, Seigneur, si je le hais?
CASSANDER.	CASSANDER.
Hé bien?	Hé bien?
à vous ſervir ma main eſt toute preſte, Mais, Madame, oſez vous me demander ſa Teſte?	à vous servir ma main est toute prête, Mais, Madame, osez -vous me demander sa Tête?
De quie ROXANE.	De quie ROXANE.
CASSANDER.	CASSANDER.
D’un Ennemy qui vous eſt odieux, Qui vient.	D'un Ennemi qui vous est odieux, Qui vient.
ROXANE.	ROXANE.
Ce n’eſt pas là, Seigneur, ce que je veux?	Ce n'est pas là, Seigneur, ce que je veux?
naule je veua l'attaquer pardi aute Luy-meſme.	naule je veua l'attaquer pardi aute Lui-même.
Et ne veux le punir que dans l’Objet qu’il aime;	Et ne veux le punir que dans l'Objet qu'il aime;
Il nous faut ébloüir & tromper Perdiccas, Immolons en ſecret les funeſtes appas Pour qui Leonatus.	Il nous faut éblouir et tromper Perdiccas, Immolons en secret les funestes appas Pour qui Léonatus.
CASSANDER.	CASSANDER.
Je vous entens, Madame, Uons voulez que je preſte un crime à voſtre flame;	Je vous entends, Madame, Uons voulez que je prête un crime à votre flamme;
Et que mon propre bras à mon amour fatal, Perde voſtre Rivale, & ſerve mon Rival;	Et que mon propre bras à mon amour fatal, Perde votre Rivale, et serve mon Rival;
Bien loin de le haïr, ſon amour vous outrage, Et vous en ſoûpirez de douleur & de rage;	Bien loin de le haïr, son amour vous outrage, Et vous en soupirez de douleur et de rage;
Faites mieux.	Faites mieux.
Puniſſez qui vous oſe outrager, Et donnez à mon bras le ſoin de vous vanger;	Punissez qui vous ose outrager, Et donnez à mon bras le soin de vous venger;
Vous l’aimez, & l’Ingrat peut-il en aimer d’autres?	Vous l'aimez, et l'Ingrat peut-il en aimer d'autres?
Peut-on eſtre touché d’autres yeux que des voſtres?	Peut-on être touché d'autres yeux que des vôtres?
Madame, ſi ce Prince adoroit vos attraits, Tout mon Rival qu’il eſt, je luy pardonnerois;	Madame, si ce Prince adorait vos attraits, Tout mon Rival qu'il est, je lui pardonnerais;
Mais pour luy pardonner vous n’avez point d’excuſe, y ulafareuxtirmenenauracuunquamtodureldre, Et pour voir aujourd’huy ſes crimes expiez, Vous l’aporter ſanglant, & le mettre à vos pieds.	Mais pour quelque pardonner vous n'avez point d'excuse, y ulafareuxtirmenenauracuunquamtodureldre, Et pour voir aujourd'hui ses crimes expiez, Vous l'apporter sanglant, et le mettre à vos pieds.
ROXANE.	ROXANE.
Je ne veux point, Seigneur, de pareilles Victimes, Un ſoûpir ſeul pouroit expier tous ſes crimes, Vous m’aimez, je vous plains, je ne puis rien de plus.	Je ne veux point, Seigneur, de pareilles Victimes, Un soupir seul pourrait expier tous ses crimes, Vous m'aimez, je vous plains, je ne puis rien de plus.
a part.	à part.
Ah Dieux?	Ah Dieux?
que Caſſander n’eſt-il Leõnatus, Ou que Leonatus changeant de cœur & d’ame, N’a-t-il de Caſſander les tranſports & la flame?	que Cassandre n'est-il Leõnatus, Ou que Léonatus changeant de cœur et d'âme, N'a-t-il de Cassander les transports et la flamme?
SCENE V.	SCÈNE V.
HESIONE, ROXANE, CASSANDER.	HÉSIONE, ROXANE, CASANDER.
HESIONE.	HÉSIONE.
MlAdame, Statira n’eſt plus dans le Palais, On vient de l’enlever par des ordres ſecrets, Pluſieurs Gardes gagnez ont fait cette ſurpriſe, Mais on ne connoît point l’Autheur de l’entrepriſe.	MlAdame, Statira n'est plus dans le Palais, On vient de l'enlever par des ordres secrets, Plusieurs Gardes gagnés ont fait cette surprise, Mais on ne connaît point l'Auteur de l'entreprise.
ROXANE.	ROXANE.
Il périra, le Traiſtre.	Il périra, le Traître.
Allons, ſortons, Seigneur, Empeſchons.	Allons, sortons, Seigneur, Empêchons.
CASSANDER.	CASSANDER.
Demeurez, j’en puniray l’Auteur;	Demeurez, j'en punirai l'Auteur;
Mais peut-eſtre qu’auſſi par de fauſſes allarmes.	Mais peut-être qu'aussi par de fausses alarmes.
HESIONE.	HÉSIONE.
Non, Seigneur, Perdiccas a deja pris ies armes, Et par un grand Combat pres de la Porte.	Non, Seigneur, Perdiccas a déjà pris jes armes, Et par un grand Combat pres de la Porte.
ROXANE.	ROXANE.
Helas!	Hélas!
Seigneur, allez, courez ſoútenir Peruiceds, Prenez ma Garde encor, & joignez-y la voſtre, Partez.	Seigneur, allez, courez soutenir Perciceds, Prenez ma Garde encor, et joignez-y la vôtre, Partez.
CASSANDER.	CASSANDER.
voitre mtereit n'eit que trop joint au noſtre, Repoſez vous ſur moy, Madame, & demeurez, y cours.	voitre mèreit n'éit que trop joint au vôtre, Reposez -vous sur moi, Madame, et demeurez, y cours.
ROXANE.	ROXANE.
Rendez le caſe à mes ſens egarez;	Rendez le case à mes sens égarés;
Sur tout, ſi vous m’aimez, Seigneur, quoyqu’il arrive, S’il ſe peut, en ces lieux ramenez ma Captive.	Sur tout, si vous m'aimez, Seigneur, quoiqu'il arrive, S'il se peut, en ces lieux ramenez ma Captive.
SCENE VI.	SCÈNE VI.
ROXANE, HESIONE.	ROXANE, HÉSIONE.
ROXANE.	ROXANE.
L Eonatus ſans-doute a formé ce deſſein.	LON Eonatus sans-doute a formé ce dessein.
Ce grand coup, Heſione, eſt party de ſa main.	Ce grand coup, Hésione, est parti de sa main.
Ils s’aiment, avecque elle il eſt d’intelligence, Et tantoſt ſa fierté marquoit ſon aſſurance, Ciel!	Ils s'aiment, avec elle il est d'intelligence, Et tantôt sa fierté marquait son assurance, Ciel!
avec quelle audace il nous a demandé Ce que déja luy-meſme il s’eſtoit accordé?	avec quelle audace il nous a demandé Ce que déjà ex-même il s'était accordé?
Et ce Prince content & fier de ſa tendreſſe, Parloit en Amaut ſeûr du cœur de ſa Maiſtreſſe;	Et ce Prince content et fier de sa tendresse, Parlait en Amaut sûr du cœur de sa Maîtresse;
Mon amour en partant cent fois m’a ſçeu tenter, Contre le droit des Gens, de le faire arreſtet, Mais il m’a prévenuë, & ſon ardeur fatale Avec tout mon eſpoir m’enleve ma Rivale;	Mon amour en partant cent fois m'a su tenter, Contre le droit des Gens, de le faire arrêtet, Mais il m'a prévenue, et son ardeur fatale Avec tout mon espoir m'enlève ma Rivale;
Cependant on combat, Heſione, & je crains Peut-eſtre qu’avec luy Perdiccas eſt aux mains;	Cependant on combat, Hésione, et je crains Peut-être qu'avec rien Perdiccas est aux mains;
Peut-eſtre que.	Peut-être que.
Sortons, car je n’oſe me dire.	Sortons, car je n'ose me dire.
HESIONE.	HÉSIONE.
Madame, Perdiccas va de tout vous inſtruire, Le voicy.	Madame, Perdiccas va de tout vous instruire, Le voici.
SCENE VII.	SCÈNE VII.
PERDICCAS, ROXANE, HESIONE.	PERDICAS, ROXANE, HÉTIONE.
PERDICCAS.	PERDICAS.
O Cavez vous que je viens d’arreſter Un cruel attentat preſt à s’exécuter?	Ô Cavez -vous que je viens d'arrêter Un cruel attentat prêt à s'exécuter?
y ay tepris Statila, Madame.	y ai tepris Statila, Madame.
ROXANE.	ROXANE.
Quelle joye!	Quelle joie!
Quoy, vous avez repris une ſi belle proye?	Quoi, vous avez repris une si belle proie?
PERDICCAS.	PERDICAS.
Oüy, Madame, & la Reyne eſtoit preſte à ſortir, Lors qu’un Garde fidelle eſt venu m’avertir:	Oui, Madame, et la Reine était prête à sortir, Lors qu'un Garde fidèle est venu m'avertir:
Auſſitoſt j’ay couru, ſuivy de quelque Eſcorte, Quand l’infidelle Arbate a fait ouvrir la Porte.	Aussitôt j'ai couru, suivi de quelque Escorte, Quand l'infidèle Arbate a fait ouvrir la Porte.
Là pluſieuts Gens armez apuyant ſes deſſeins, Ont avancé vers nous, & ſont venus aux mains;	Là plieuts Gens armés appuyant ses desseins, Ont avancé vers nous, et sont venus aux mains;
Mon amour a rendu ma fureur occupée, Arbate eſt le premier tombé ſous mon Epée;	Mon amour a rendu ma fureur occupée, Arbate est le premier tombé sous mon Épée;
Mais certain Inconnu, qui le Caſque abaiſſé, A travers mille Dards vers moy s’eſt élancé, Glaçant tous nos Soldats de ſes cris redoutables, 9 S’eſt fait jour parmy nous par des coups effroyables, La Porte ſe referme;	Mais certain Inconnu, qui le Casque abaissé, A travers mille Dards vers moi s'est élancé, Glaçant tous nos Soldats de ses cris redoutables, 9 S'est fait jour parmi nous par des coups effroyables, La Porte se referme;
alors de toutes parts On tourne contre luy les Piques & les Dards;	alors de toutes parts On tourne contre lui les Piques et les Dards;
Les ſiens envelopez de tous coſtez ſuccombent, Mais luy ſeul ſoútient tout quand tous les autres tombent:	Les siens enveloppés de tous côtés succombent, Mais lui seul soútient tout quand tous les autres tombent:
Auſſitoſt j’ay couru reprendre Statira, Qui toute en pleurs.	Aussitôt j'ai couru reprendre Statira, Qui toute en pleurs.
Seigneur?	Seigneur?
ROXANE.	ROXANE.
Mais Dieux!	Mais Dieux!
l’Inconnu périra,	l'Inconnu périra,
PERDICCAS.	PERDICAS.
Non, non, Madame, & j’ay dit qu’on l’emmeine, De cette trahiſon il recevra la peiné:	Non, non, Madame, et j'ai dit qu'on l'emmène, De cette trahison il recevra la peiné:
J’en veux ſçavoir l’Auteur, j’en veux eſtre éclaircy, Sur tout j’ay commandé qu’on l’amenât icy.	J'en veux sçavoir l'Auteur, j'en veux être éclairci, Sur tout j'ai commandé qu'on l'amenât ici.
Vous l’allez voir.	Vous l'allez voir.
A moins qu’un coup trop légitime N’ait déja fait payer la peine de ſon crime, Il eſtoit tout couvert de ſang.	À moins qu'un coup trop légitime N'ait déjà fait payer la peine de son crime, Il était tout couvert de sang.
ROXANE.	ROXANE.
Ciel!	Ciel!
que d’effroy?	que d'effroi?
jeuemibie, je miſonne, & je ne ſçay pourquoy;	jeuemibie, je misonne, et je ne sais pourquoi;
Mais, Heſione, helas!	Mais, Hésione, hélas!
d’où vient que j’en ſoupire?	d'où vient que j'en soupire?
Il eſt couvert de ſang, & peut-eſtre il expire, Il n’en faut plus douter;	Il est couvert de sang, et peut-être il expire, Il n'en faut plus douter;
ah!	ah!
regrets ſuperflus!	regrets superflus!
Seigneur, vous avez fait périr Leonatus.	Seigneur, vous avez fait périr Léonatus.
PERDICCAS.	PERDICAS.
Seroit-ee luy, Madame?	Serait-ce ur, Madame?
2I	2I
OXANE.	OXANE.
Oüy, Seigneur, c’eſt luy-meſme?	Oui, Seigneur, c'est quelque-même?
Statira, ſon amour, cette valeur ſupréme, Tout me dit que c’eſt luy qu’on a ſçeu trop punir;	Statira, son amour, cette valeur suprême, Tout me dit que c'est autre qu'on a su trop punir;
Enfin cet Inconnu tarde trop à venir, caaſnt, pour amper ines mortenes anaiines, Chercher cet Ennemy qui me coûte des faimles.	Enfin cet Inconnu tarde trop à venir, cant, pour amper ines mortenes anaiines, Chercher cet Ennemi qui me coûte des faimles.
P ERDICCAS.	 PRDICAS.
Elle ſort.	Elle sort.
Ah!	Ah!
Dieux, d’un tel deſſein je demeure ſurpris;	Dieux, d'un tel dessein je demeure surpris;
Seroit-ce mon Rival enfin qui ſeroit pris?	Serait-ce mon Rival enfin qui serait pris?
Suivons Roxane, allons penétrer ce miſtere, Et voit ce que le Sort ou l'Amour ont pú faire.	Suivons Roxane, allons pénétrer ce mystère, Et voit ce que le Sort ou l'Amour ont pú faire.
Ein du Second Acte.	Ein du Second Acte.
ACYLIII SCENE PREMIERE.	ACYLIII SCÈNE PREMIÈRE.
STATIRA', CLEONE.	STATIRA, CLEONE.
SIMT E STATIRA.	SIMT E STATIRA.
LEONE, en cet inſtant, quel eſpoir m’eſt!	LENE, en cet instant, quel espoir m'est!
permis?	permis?
lEl Leonatus eſt ſeul contre mille Ennemis;	LE Leonatus est seul contre mille Ennemis;
Preſſé de tous coſtez, à mille traits en bute, Quel ſecours, ou quel Dieu peut retarder ſa chûte?	Pressé de tous côtés, à mille traits en bute, Quel secours, ou quel Dieu peut retarder sa chute?
Caſſander l’a trahy ſans-doute, & Perdiccas M’enferme en ce Palais, & vole à ſon trépas;	Cassandre l'a trahi sans-doute, et Perdiccas M'enferme en ce Palais, et vole à son trépas;
Sombras & ſa valeur l’ont trop fait reconnoître, On l’attaque, on le preſſe, il ſuccombe peut-eſtre;	Sombras et sa valeur l'ont trop fait reconnaître, On l'attaque, on le presse, il succombe peut-être;
Quelle horreur ſe répand dans mes ſens éperdus!	Quelle horreur se répand dans mes sens éperdus!
Mon Amant eſt Captif, ou peut eſtre il n’eſt plus, Son deſeſpoir marquoit ſa trop funeſte envie, Il ne combatoit plus pour défendre ſa vie, Et ſi-toſt qu’il a veu Perdiccas m’enlever, Il a voulu la perdre, & non pas la ſauver.	Mon Amant est Captif, ou peut -être il n'est plus, Son désespoir marquait sa trop funeste envie, Il ne combattait plus pour défendre sa vie, Et sitôt qu'il a vu Perdiccas m'enlever, Il a voulu la perdre, et non pas la sauver.
Dieux!	Dieux!
le nombre l’accable, & ç’en eſt fait ſans doutej Voila ce qu’aujourd’huy ſa tendreſſe luy coûte;	le nombre l'accable, et ç'en est fait sans doutej Voila ce qu'aujourd'hui sa tendresse avait coûte;
Cleone, chaque inſtant redouble mon effroy, Les traits qui vont à luy ſemblent tomber ſur moy;	Cléone, chaque instant redouble mon effroi, Les traits qui vont à lui semblent tomber sur moi;
C’eſt moy qui l’ay perdu, malheureuſe Princeſſe, Pourquoy Leonatus eut-il tant de tendreſſe?	C'est moi qui l'ai perdu, malheureuse Princesse, Pourquoi Léonatus eut-il tant de tendresse?
Sans mes coupables yeux il n’eut rien entrepris;	Sans mes coupables yeux il n'eût rien entrepris;
Faut-il qu’il en reçoive un ſi funeſte prix?	Faut-il qu'il en reçoive un si funeste prix?
Que lon aille alt elte pourmoy tropemaueez Il n’auroit point péry, s’il m’avoit moins aimée.	Que lon aille alt elle pourmoi tropemaueez Il n'aurait point péri, s'il m'avait moins aimée.
CLEONE.	CLÉONE.
Non, Madame, les Dieux prendrõt ſoin de ſes jours;	Non, Madame, les Dieux prendront soin de ses jours;
I’ay veu de loin voler Roxane à ſon ſecours, Son cœur (n’en doutez point) dãs ce péril extréme, L’entraîne & la cõduit pour ſauver ce qu’elle aime, Elle içaurà caſier la iureur des Soidats, Et dérober ſa vie au fer de Perdiccas;	J'ai vu de loin voler Roxane à son secours, Son cœur (n'en doutez point) dans ce péril extrême, L'entraîne et la comduit pour sauver ce qu'elle aime, Elle içaurà casier la jureur des Soidats, Et dérober sa vie au fer de Perdiccas;
Oüy, Madame, eſpérez.	Oui, Madame, espérez.
STATIRA.	STATIRA.
Eſpérance fatale!	Espérance fatale!
Quoy, mon Amant dévroit la vie à ma Rivale?	Quoi, mon Amant dévroit la vie à ma Rivale?
Ciel, en me raſſurant, tu redoubles ma peur, Et pour me conſoler, tu me perces le cœur.	Ciel, en me rassurant, tu redoubles ma peur, Et pour me consoler, tu me perces le cœur.
Cruelle, voy mon ame également atteinte, Frémir de l’eſpérance autant que de la crainte, L’une & l’autre m’accable, & me fait ſoûpirer;	Cruelle, vois mon âme également atteinte, Frémir de l'espérance autant que de la crainte, L'une et l'autre m'accable, et me fait soupirer;
Helas!	Hélas!
que dois-je craiiure, ou que dois-je eſpérer?	que dois-je craijure, ou que dois-je espérer?
Mais je voy Perdiceas, & je crains de l’entendre, Il vient à nous.	Mais je vois Perdiceas, et je crains de l'entendre, Il vient à nous.
SCENE II.	SCÈNE II.
TERDICCAS, STATIRA, CLEONE.	TERDICAS, STATIRA, CLEONE.
STATIRA.	STATIRA.
S Eigneur, que venez-vous m’aprendre?	 Signeur, que venez-vous m'apprendre?
Avez-vous aſſouvy voſtre injuſte fureur?	Avez-vous assouvi votre injuste fureur?
Avez-vous immole, grands Dieux!	Avez-vous immole, grands Dieux!
mon Lerenſeur, Ce Héros qui pour moy.	mon Lérentseur, Ce Héros qui pour moi.
PERDICCAS.	PERDICAS.
Vous le pleuriez, Madame, Il eſt vivant.	Vous le pleuriez, Madame, Il est vivant.
Je voy le plaiſir de voſtre ame, Et que vous affurant de ſes jours, je prévois Que vous m’écouterez pour la premiere fois.	Je vois le plaisir de votre âme, Et que vous assurant de ses jours, je prévois Que vous m'écouterez pour la première fois.
Oüy, dans l’heureux inſtant que je vous ay repriſe, Et qu’il alloit payer ſa coupable entrepriſe, Que tout couvert du ſang de qui l’environnoit, J’ay connu mon Rival aux grãds coups qu’il dõnoit] Madame, je luy dois rendre ce témoignage, Bout mon Rival qu’il eſt, j’admirois ſon courage, Et preſt à le combatre, helas!	Oui, dans l'heureux instant que je vous ai reprise, Et qu'il allait payer sa coupable entreprise, Que tout couvert du sang de qui l'environnait, J'ai connu mon Rival aux grands coups qu'il dõnoit] Madame, je lui dois rendre ce témoignage, Bout mon Rival qu'il est, j'admirais son courage, Et prêt à le combattre, hélas!
j’eſtois jaloux Que tout autre que moy voulut mourir pour vous.	j'étais jaloux Que tout autre que moi voulut mourir pour vous.
Mais Roxane en ces lieux par l’amour amenée, A ſuivy le panchant dont elle eſt entraînée, Et malgré mille traits s’eſtant miſe entre nous, A dérobé ſa vie à mon juſte couroux;	Mais Roxane en ces lieux par l'amour amenée, A suivi le penchant dont elle est entraînée, Et malgré mille traits s'étant mise entre nous, A dérobé sa vie à mon juste courroux;
Cependant pour ſes jours ne ſoyez plus en peine, Ils ſont eu ſeûreté dans les mains de la Reyne.	Cependant pour ses jours ne soyez plus en peine, Ils sont eu sûreté dans les mains de la Reine.
Vous frémiſſez, Madame, & voſtre joye enfin Se diſſipe & ſe change en un ſombre chagrin,	Vous frémissez, Madame, et votre joie enfin Se dissipe et se change en un sombre chagrin,
TATIRA.	TATIRA.
Dans les mains de Roxane il a voulu ſe rendréy Luy, qui de mille Bras avoit pû ſe défendre;	Dans les mains de Roxane il a voulu se rendréi Lui, qui de mille Bras avait pu se défendre;
Roxane ſeule, ah Dieux!	Roxane seule, ah Dieux!
l’a donc ſçeu deſarmer?	l'a donc su désarmer?
PERDICCAS.	PERDICAS.
Par ſon amour peut-eſtre il s’eſt laiſſé charmer, Et voyant par mes ſoins ſon attente trompée, Dans les miais de Roxane il à mis ſon Epée, Qui briſée à demy, marque de ſa valeur.	Par son amour peut-être il s'est laissé charmer, Et voyant par mes soins son attente trompée, Dans les miais de Roxane il à mis son Épée, Qui brisée à demi, marque de sa valeur.
STATIRA.	STATIRA.
Il s’en devoit plonger les reſtes dans le cœur, Plutoſt que de la rendre à Roxane.	Il s'en devait plonger les restes dans le cœur, Plutôt que de la rendre à Roxane.
PERDICCAS.	PERDICAS.
Madame, Ce Prince doit la vie à l’ardeur de ſa flame, Sans l’amour de Roxane il alloit ſuccomber, Et ſous ce bras peut-eſtre on l’auroit veu tomber, Mais il faut qu’il réponde à noſtre juſte envie, Qu’il luy donne ſon cœur pour le prix de ſa vie, Ah Dieux!	Madame, Ce Prince doit la vie à l'ardeur de sa flamme, Sans l'amour de Roxane il allait succomber, Et sous ce bras peut-être on l'aurait vu tomber, Mais il faut qu'il réponde à notre juste envie, Qu'il avait donne son cœur pour le prix de sa vie, Ah Dieux!
vous pâliſſez, Madame, à ce diſcours.	vous pâlissez, Madame, à ce discours.
TATIRA.	TATIRA.
Eſt-ce à vous à régler ſa fortune & ſes jours?	Est-ce à vous à régler sa fortune et ses jours?
Quoy, le ſang d’Aléxandre eſt-il donc voſtre Eſclave?	Quoi, le sang d'Alexandre est-il donc votre Esclave?
Vous nous parlez en Maiſtre, & voſtre orgueil nous brave;	Vous nous parlez en Maître, et votre orgueil nous brave;
Et depuis quand, Seigneur, eſtes-vous noſtre Roy?	Et depuis quand, Seigneur, êtes-vous notre Roi?
Vous n’avez aucun droit ny ſur luy, ny ſur moy, Sur ſes jours cependant vous parlez d’entreprendre, Vous oſez retenir la Veuve d’Aléxandre, Pour me donner les fers de ceux qu’il a vaincus?	Vous n'avez aucun droit ici surfois, ni sur moi, Sur ses jours cependant vous parlez d'entreprendre, Vous osez retenir la Veuve d'Alexandre, Pour me donner les fers de ceux qu'il a vaincus?
C’eſt aſſez que je ſois Fille de Darius, Et bien que je doive eſtre indépendante & Reyne, Le ſang de Darius eſtoit né pour la chaîne, Je le vois.	C'est assez que je sois Fille de Darius, Et bien que je doive été indépendante et Reine, Le sang de Darius était né pour la chaîne, Je le vois.
PERDICCAS.	PERDICAS.
Non, Madame, il eſt né pour régner, Le Trône de la Perſe eſt-il à dédaigner, Je vous l’offre.	Non, Madame, il est né pour régner, Le Trône de la Perse est-il à dédaigner, Je vous l'offre.
Mais Dieux!	Mais Dieux!
je voy qu’on me méQue de Leonatus voſtre ame eſt trop épriſe, (priſe, Il n’en faut plus douter, mon Rival eſt heureux, ay gémy trop longtemps, & j’ay trop fait de vœux, Je connois voſtre amour par voſtre jalouſie, Madame, cet amour luy peut coûter la vie, Il eſt entre nos mains ce Rival fortuné, Voyez à quels malheurs il ſera deſtiné, Ily va d’un Empire, il y va de vous-meſme, Je ſuis le malheureux, on me mépriſe, on l’aime;	je vois qu'on me mème de Léonatus votre âme est trop éprise, (prise, Il n'en faut plus douter, mon Rival est heureux, ai gémi trop longtemps, et j'ai trop fait de vœux, Je connais votre amour par votre jalousie, Madame, cet amour sans peut coûter la vie, Il est entre nos mains ce Rival fortuné, Voyez à quels malheurs il sera destiné, Ili va d'un Empire, il y va de vous-même, Me suis le malheureux, on me m, on 'aime;
Mais ſi vous dédaignez mes ſoûpirs & ma foy, Je puis enſevelir mon Rival avec moy.	Mais si vous dédaignez mes soupirs et ma foi, Je puis ensevelir mon Rival avec moi.
Ah!	Ah!
je vois que pour luy voſtre ame eſt allarmée, Et la mienne eſt de rage & d’amour enflamée.	je vois que pour lui avoir âme est alarmée, Et la mienne est de rage et d'amour enflammée.
Roxane va venir;	Roxane va venir;
mais ſans vous étonner, Pour luy, ſuivez l’avis qu’elle doit vous donner, Irraut que voſtre cœur deſormais l’abandonne, Et ſur tout que dans peu Roxane le couronne.	mais sans vous étonner, Pour lui, suivez l'avis qu'elle doit vous donner, Iraut que votre cœur désormais l'abandonne, Et sur tout que dans peu Roxane le couronne.
C’eſt vous en dire aſſez.	C'est vous en dire assez.
Adieu, Madame.	Adieu, Madame.
SCENE III.	SCÈNE III.
STATIRA, CLEONE.	STATIRA, CLÉONE.
STATIRA.	STATIRA.
HElas!	HÉlas!
Qu’entens-je?	Qu'entends-je?
que dit-il?	que dit-il?
quel afreux embaras!	quel afreux embarras!
