M.	M.
Muſe rude, & champeſtre, & de voix enroüée, Et nonobstant cela de ton maistre loüée.	Muse rude, et champêtre, et de voix enroüée, Et nonobstant cela de ton maître louée.
Bien qu’il te faſſe accueil ſans l’auoir merité, Tu n’as pas toutesfois tant de temerité Que de le chanter luy, luy dõt les hauts miracles, Qu'à ſa natiuité promirent les oracles, Et dont pour la pluſpart ils ſe ſont acquitez Jamais, comme il le faut, ne ſeront reſpectez Que par l’estonnement, & par la reuerence Qui nous tiennent rauis dans vn ſacré ſilence:	Bien qu'il te fasse accueil sans l'avoir mérité, Tu n'as pas toutefois tant de témérité Que de le chanter lui, lui donner quelque hauts miracles, Qu'à sa nativité promirent les oracles, Et dont pour la plupart ils se sont acquités Jamais, comme il le faut, ne seront respectez Que par l'étonnement, et par la révérence Qui nous tiennent ravis dans un sacré silence:
Mais que touſiours l'encens qu’on doit aux immortels, Mais que touſiours mes fleurs parfument ſes autels, Et lors que de mon cœur pourront estre effacées, Par vn ingrat oubly ces deuotes pensées, Que le Cerfpaiſſe en l'air, que l’eau change ſontouis, Et que.	Mais que toujours l'encens qu'on doit aux immortels, Mais que toujours mes fleurs parfument ses autels, Et lors que de mon cœur pourront être effacées, Par un ingrat oubli ces dévotes pensées, Que le Cerfaisse en l'air, que l'eau change sontouis, Et que.
Daphné.	Daphné.
Que tu vas haut, reuiens à nos diſcours.	Que tu vas haut, reviens à nos discours.
Tirſis.	Tirsis.
Le point giſt en cecy, qu’allant à la fontaine, Tu taſches d’attendrir cette belle inhumaine, Et moy de mon coſté, je vay faire ſçauoir A nostre poûre Aminte, en cecy ſon deuoir, Et le preſſer ſi fort qu'à la fin il y vienne, Ma peine ne ſera moindre icy que la tienne, Or va-t’en.	Le point gît en ceci, qu'allant à la fontaine, Tu tâches d'attendrir cette belle inhumaine, Et moi de mon côté, je vais faire savoir A notre pôvre Aminte, en ceci son devoir, Et le presser si fort qu'à la fin il y vienne, Ma peine ne sera moindre ici que la tienne, Or va-t-en.
Daphné.	Daphné.
Je m'en vay, mais nos derniers diſcours Si tu t’en reſſouuiens, traitoient d’autres amours.	Je m'en vais, mais nos derniers discours Si tu t'en ressouviens, traitaient d'autres amours.
EE.	CE.
Tirſis.	Tirsis.
Si je diſcerne bien de loing ſa face bleſme, Voicy venir Aminte, il eſt vray, C’eſt luy meſme.	Si je discerne bien de loing sa face blême, Voici venir Aminte, il est vrai, C'est luiours.
ACTE SECOND.	ACTE SECOND.
SCENE TROISIESME.	SCÈNE -TROISIÈME.
AMINTE.	AMINTE.
TIRSIS.	TIRSIS.
AMINTE.	AMINTE.
E veux voir ſi Tirſis n’a pûrien ins tenter, uenter ui puiſſe aucunement mon deſir conEt ſi mon mauuais ſort n’eſt point las de me ſuiure, Si l'arreſt de ma mort eſt eſcrit ſur le cuiure, I'y conſents, & le veux moy-meſme executer:	 veux voir si Tirsis a pûrien tenter, uenter puisse aucunement mon désir conEt si mon mauuais sort est point las de me suiure, Si l'arrest de ma mort est écrit sur le voir, Sy consents, n' a pu moirien exécuter,
Ouy, ſi le Ciel n’eſt las de me perſecuter, Ie fay deſſein d’aller treuuer mon inhumaine Pour ſaouler de mon ſang, & ſes yeux, & ſa hayne:	Oui, si le Ciel n'est las de me persécuter, Je fais dessein d'aller trouver mon inhumaine Pour saouler de mon sang, et ses yeux, et sa haine:
Et certes ſi les coups qu’elle fit dans mon cœur Ont bien touſiours esté ſi doux à ſa rigueur, Feſpere que celuy qui finira ma vie, Ne doit pas plaire moins à ſa cruelle enuie.	Et certes si les coups qu'elle fit dans mon cœur Ont bien toujours été si doux à sa rigueur, Fespère que celui qui finira ma vie, Ne doit pas plaire moins à sa cruelle envie.
Tirſis.	Tirsis.
Aminte prends conrage, & rends grace à ton ſort.	Aminte prends conrage, et rends grâce à ton sort.
Aminte.	Aminte.
Las!	Las!
que m'annonçes-tu, le ſalut, ou la mort?	que m'annonçes-tu, le salut, ou la mort?
Elaios, Le ſalut, ſi tu peux auoir tant d’aſſeurance Que d'e au deuant.	Élaios, Le salut, si tu peux avoir tant d'assurance Que d'e au devant.
Amnte.	Amnte.
De quelle reſistance, Ou de quels ennemis faut-il venir à bout?	De quelle résistance, Ou de quels ennemis faut-il venir à bout?
Tirſis.	Tirsis.
Si dans le fonds d'vn bois enuironné par tout Des ſommets eſleuez de mainte groſſe roche, Dõt cent Tigres affreux deffendißẽt l'approche.	Si dans le fonds d'Han naît environné par tout Des sommets élevez de mainte grosse roche, Dont cent Tigres affreux deffendissẽt l'approche.
OnOn anot capose ta mabslieſe, nob-h	OnOn anot capose ta mabsliesse, nobh
Aminte.	Aminte.
Hé!	Hé!
quel amant auroit le cœur tant abbatu Que de n’oſer aller a de telles conqueſtes?	quel amant aurait le cœur tant abattu Que de n'oser aller a de telles conquêtes?
Ouy j’irois, & plus gay qu’aux dances de nos festes.	Oui j'irais, et plus gai qu'aux dances de nos fêtes.
lll sa 3 li Tirſis.	lll sa 3 li Tirsis.
Lt ſi queiques origanus i entenoient vn matin, Irois-tu de leurs mains arracher ce butin?	Lt si queiques origanus j' entenoient un matin, Irais-tu de leurs mains arracher ce butin?
6* Aminte.	6* Aminte.
I'irois plus prompt qu’vn Cerfne court à la fontaine.	J'irais plus prompt qu'un Cerfne court à la fontaine.
44	44
Enle.	Enle.
Cette preuue n’eſt point encore aſſez certaine, Ou l’amour eſt plus grande, il faut bien plus oſer.	Cette preuve n'est point encore assez certaine, Ou l'amour est plus grande, il faut bien plus oser.
Aminte.	Aminte.
Pour elle, je voudrois aux Torrens m’expoſer, Quand la neige fonduëaux ſommets des montagnes, 21111I Les roule impetueux au trauers des campagnes;	Pour elle, je voudrais aux Torrents m'exposer, Quand la neige fondueaux sommets des montagnes, 21111I Les roule impétueux au travers des campagnes;
Par le milieu des feux je l’irois ſecourir, Du plus çreux des Enfers je l’irois requerir, Au moins ſi l'on pouuoit donner ce nom funeste Au lieu qui retiendroit cette beauté celeſte, Mais je te prie, amy, parle plus clairement.	Par le milieu des feux je l'irais secourir, Du plus çreux des Enfers je l'irais requérir, Au moins si l'on pouvait donner ce nom funeste Au lieu qui retiendrait cette beauté celeste, Mais je te prie, ami, parle plus clairement.
Tirſis, Or ſus eſcoute donc.	Tirsis, Or sus écoute donc.
1	1
Aminte.	Aminte.
Deſpeſche viſtement	Despèche vitement
Tirſis.	Tirsis.
Syluie au bain t’attend, & ſeule, & toute nuë Seras-tu maintenant d’humeur ſi retenuë Que tu n'oſes aller y noyer tes ſoucis?	Syluie au bain t'attend, et seule, et toute nue Seras-tu maintenant d'humeur si retenue Que tu n'oses aller y noyer tes soucis?
Aminte.	Aminte.
Hò que me dis-tu là, que me dis-tu Tirſis?	H que me dis-tu là, que me dis-tu Tirsis?
Qu'exorable à ce point elle ſoit deuenuë?	Qu'exorable à ce point elle soit devenue?
Syluie attend Aminte, & ſeule, & toute nuë?	Syluie attend Aminte, et seule, et toute nue?
Tirſis.	Tirsis.
Seule, ſi ſa Daphné n'estoit à ſon costé, Qui n’a pour tout deſſein que noſtre volonté.	Seule, si sa Daphné n'était à son côté, Qui n'a pour tout dessein que nôtre volonté.
Aminte.	Aminte.
Toute nuë elle attend Aminte?	Toute nue elle attend Aminte?
Tirſis.	Tirsis.
Toute nuë:	Toute nue:
Mah.	Mah.
Aminte.	Aminte.
Quel mais?	Quel mais?
tu te tais, ne crains point, Ah tu me fais mourir.	tu te tais, ne crains point, Ah tu me fais mourir.
continüe,	continue,
Tirſis.	Tirsis.
Iau cut ne ſpail point Que tu doibues aller la treuuer en ce point.	Jau cut ne spail point Que tu doibues aller la trouver en ce point.
Aminte.	Aminte.
Dure concluſion qui rend toute effacée La premiere douceur qui flattoit ma pensée:	Dure conclusion qui rend toute effacée La première douceur qui flattait ma pensée:
Mais de quel art, cruel, accrois-tu ma douleur?	Mais de quel art, cruel, accrois-tu ma douleur?
Las ne treuues-tu pas aſſez grand mon malheur?	Las ne trouves-tu pas assez grand mon malheur?
Tirſis.	Tirsis.
Sttu ſuis te conſeit qu'a preſent je te donne, Tu deuiendras bien-toſt plus heureux que perſonne.	Sttu suis te conseit qu'a présent je te donne, Tu deuiendras bientôt plus heureux que personne.
0	0
Et comment?	Et comment?
Aminte.	Aminte.
Tirſis.	Tirsis.
Siau prends ce que les Cieux amis A ton affection maintenant ont permis.	Siau prends ce que les Cieux amis À ton affection maintenant ont permis.
Aminte.	Aminte.
Ie me garderay bien durant toute ma vie D’eſtre jamais contraire au vouloir de Syluie, Jamais je ne fey rien que ce qu'elle voulut, Ie n’entrepris jamais choſe qui luy déplût, Si ce n’eſt de l’aymer, & ſi j’eu pour complices Les attraits de ſes yeux, dont les douces malices Iettant dedans mon cœur l’agreable poiſon Qui charma tous mes ſens, & tua ma raiſon.	Je me garderai bien durant toute ma vie D'être jamais contraire au vouloir de Syluie, Jamais je ne fey rien que ce qu'elle voulut, Je n'entrepris jamais chose qui lui déplût, Si ce n'est de l'aimer, et si j'eu pour complices Les attraits de ses yeux, dont les douces malices Jetant dedans mon cœur l'agréable poison Qui charma tous mes sens, et tua ma raison.
Me rendirent auſſi ce peche neceſſaire:	Me rendirent aussi ce pèche nécessaire:
Du reste, j’ay touſiours taſché de luy complaire Tirſis.	Du reste, j'ai toujours tâché de lui complaire Tirsis.
2 ( mais	2 ( mais
ouuiſj dauoiimumenun5e prenus que deſoi Il fut en ton pouuoir de ne l’aymer jamais, Lairrois-tu de l’aymer à fin de luy complaire?	ouuisj dauoiimumenun5e prenus que désoi Il fut en ton pouvoir de ne l'aimer jamais, Lairrais-tu de l'aimer à fin de deux complaire?
Aminte.	Aminte.
Icy, Tirſis, l’Amour me contrainct de me taire, Et ne me permet pas ſeulement de penſer, Quand bien je le pourrois, à jamais la laiſſer.	Ici, Tirsis, l'Amour me contraint de me taire, Et ne me permet pas seulement de penser, Quand bien je le pourrais, à jamais la laisser.
Tirſis.	Tirsis.
Donc pouuant l’effacer de ce cœur qui l’adore, En deſpit qu'elle en eut, tu l’aymerois encore?	Donc pouvant l'effacer de ce cœur qui l'adore, En dépit qu'elle en eut, tu l'aimerais encore?
Aminte.	Aminte.
En deſpit qu’elle en eut, non, mais je l’aymerois.	En dépit qu'elle en eut, non, mais je l'aimerais.
Tirſis.	Tirsis.
Donc outre ſon vouloir?	Donc outre son vouloir?
Aminte.	Aminte.
Certes je le ferois.	Certes je le ferais.
Tirſis.	Tirsis.
Pourquoy n’oſes-tu donc outre ſon vouloir prendre Ce qui bien que d’abord tu le voyes deffendre, Alors qu'elle verra que tu l’auras rauy De ſon conſentement enfin ſera ſuiuy?	Pourquoi n'oses-tu donc outre son vouloir prendre Ce qui bien que d'abord tu le voies défendre, Alors qu'elle verra que tu l'auras ravi De son consentement enfin sera suivi?
Aminte.	Aminte.
Ha!	Ha!
Tirſis, que l’Amour luy-meſme te reſpõde, Ma ſcience en amour n'eſt pas aſſeZ profonde, Ie ſens bien qu'à preſent cét abſolu vainqueur Murmure quelque choſe au milieu de mon cœur, De vouloir dire quoy, ce me ſeroit folie, Jl me lia le cœur, & la langue il me lie.	Tirs, que l'Amour lui-même te répond, Ma science en amour n'est pas assez profonde, Je sens bien qu'à présent cet absolu vainqueur Murmure quelque chose au milieu de mon cœur, De vouloir dire quoi, ce me serait folie, Ce me lia le cœur, et la langue il me lie.
Tirſis.	Tirsis.
Veux-tu donc pas aller?	Veux-tu donc pas aller?
Aminte.	Aminte.
Je le veux, mais non pas Ou tu crois me conduire.	Je le veux, mais non pas Ou tu crois me conduire.
Tirſis.	Tirsis.
Ou doncques?	Ou donc?
Aminte.	Aminte.
Au treſpas, jeorte que poui moy iu n'as fait autres choſe.	Au trépas, jeorte que pouy moi ju n'as fait autres chose.
Tirſis.	Tirsis.
Quoy n’eſtimes-tu rien ce que je te propoſe?	Quoi n'estimes-tu rien ce que je te propose?
Crois-tu donc que Daphné nous voulut dece uoir?	Crois-tu donc que Daphné nous voulut déce voir?
Et que ſans ſoupçonner, ou meſme apperçeuoir Quelque grand changement dans le cœur de ta, dame, Elle trahit ainſi ſon honneur, & ta flame?	Et que sans soupçonner, ou même apercevoir Quelque grand changement dans le cœur de ta, dame, Elle trahit ainsi son honneur, et ta flamme?
Et peut-estre Daphné ſçait bien qu’elle t’attend, Et ne deſire pas qu’on le ſçache pourtant, Or d’en vouloir tirer vne preuue ſi claire, N'est-ce pas rechercher ce qui luy doit deſplaire?	Et peut-être Daphné sait bien qu'elle t'attend, Et ne désire pas qu'on le sache pourtant, Or d'en vouloir tirer une preuve si claire, N'est-ce pas rechercher ce qui tu doit déplaire?
Ou donc eſt ce deſir de luy plaire touſiours?	Ou donc est ce désir de lui plaire toujours?
79 Et ſi c'eſt ſon vouloir que tes longues amours, Dans cét heureux larcin treuuent la recompenſe Que d’offrir autrement, la honte la diſpenſe, T’importe-t’il comment t’arriue ce loyer?	79 Et si c'est son vouloir que tes longues amours, Dans cet heureux larcin trouvent la récompense Que d'offrir autrement, la honte la dispense, T'importe-t-il comment t'arrive ce loyer?
XATICCE Qui me dit qu’elle veüille ainſi me l’octroyer?	XATICE Qui me dit qu'elle veuille ainsi me l'octroyer?
Tirſis.	Tirsis.
Simple!	Simple!
tu veux ſçauoir ce qui luy doit deſplaire, Mais d’autre part auſſi qui te dit le contraire?	tu veux sçauoir ce qui lui doit déplaire, Mais d'autre part aussi qui te dit le contraire?
Or ſi tu n’y vas pas, cecy n’eſtant point faux, Le doute & le hazard ne ſont-ils pas égaux?	Or si tu n'y vas pas, ceci n'étant point faux, Le doute et le hasard ne sont-ils pas égaux?
Donc puis qu’il faut mourir, vaut-il pas mieux qu'onſçache Que tu mourus hardy, que comme vn homme lâche?	Donc puis qu'il faut mourir, vaut-il pas mieux qu'onsçache Que tu mourus hardi, que comme un homme lâche?
Tu te tais, j’ay vaincu, maintenant dõc permets Que ma victoire ſoit la tienne deſormais, Et te faſſe obtenir une palme plus grande.	Tu te tais, j'ai vaincu, maintenant do permets Que ma victoire soit la tienne désormais, Et te fasse obtenir une palme plus grande.
Allons doncques.	Allons donc.
YADHO	YADHO
Aminte.	Aminte.
Atten.	Atten.
Tirſis.	Tirsis.
Que veux-tu que j’attende Vois-tu pas que le temps s’écoule cependant, Et que l’occaſion ſe perd en le perdant?	Que veux-tu que j'attende Vois-tu pas que le temps s'écoule cependant, Et que l'occasion se perd en le perdant?
Aminte.	Aminte.
Tujui premierement ſi cela ſe doit faire, Et comment il faudra conduire cette affaire.	Tujui premièrement si cela se doit faire, Et comment il faudra conduire cette affaire.
Tirſis.	Tirsis.
Nous penſerons aſſez en chemin ſur ce fait, Peſer trop vne choſe, en empeſche l’effect.	Nous penserons assez en chemin sur ce fait, Peser trop chose, en empêche l'effet.
TCEVR	TCEUR
M Mour en quelle eſcole apprend-onl’art d’amour?	M Mour en quelle école apprend-onl'art d'amour?
Quel maistre nous enſeigne à deſployer au jour Les diuines merueilles Que de ſi longues veilles Découurent à nos yeux 2 Lors que nostre eſprit vole auec ton aiſle aux (Cieux?	Quel maître nous enseigne à déployer au jour Les divines merveilles Que de si longues veilles Découvrent à nos yeux 2 Lors que notre esprit vole avec ton aile aux (Cieux?
Athenes dans cet art n’eſt point aſſez verséePour en faire leçon dans ſon ſçauant Lycée, Et c’eſt meſme vn abus De croire que Phœbus Ny ſa docte Neufuaine, Poſſedẽt de cét art riẽ plus qu'vne ombre vaine.	Athène dans cet art n'est point assez verséePour en faire leçon dans son sçauant Lycée, Et c'est même un abus De croire que Phœbus Ni sa docte Neufaine, Possedẽt de cet art riq plus qu'une ombre vaine.
Si deſſus l'Helicon ils parlent de ce Dieu, Comme en diſcourẽt ceux qui viẽnent de ce lieu, La froideur de leurs ames Ne conçoit point de flames Qui les puiſſent hauſſer Ori qai de les ſaus, eulement du penſer.	Si dessus l'Hélicon ils parlent de ce Dieu, Comme en discourêt ceux qui viennent de ce lieu, La froideur de leurs âmes Ne conçoit point de flammes Qui les puissent hausser Ori qai de les saus, eulement du penser.
De ſoy-meſme l'Amour eſt le ſeul digne maiſtre, Par ſoy-meſme luy ſeul ſe peut faire connestre, Par luy ſeul ont appris Les plus rudes eſprits A lire les mysteres Que dans les yeux d’autruy grauẽt ſes characteC’eſt luy dont le pouuoir deſſerre les liens res.	De soi-même l'Amour est le seul digne maître, Par soi-même lui même se peut faire connaître, Par lui seul ont appris Les plus rudes esprits A lire les mystères Que dans les yeux d'autrui gravent ses charactteC'este luy dont le pouvoir desserre les liens rés.
Qui dõnoient quelque obſtacle à la lãgue des ſiẽs, Afin que la faconde Dont apres elle abonde, Fléchiſſe la fierté Qui refuſe vn loyer à leur fidelité.	Qui dõnoient quelque obstacle à la langue des siẽs, Afin que la faconde Dont après elle abonde, Fléchisse la fierté Qui refuse un loyer à leur fidélité.
Retaates rompoit rens	Retaates rompait rents
Chœur.	Chœur.
Nenny pas d’aujourd'huy, Mais qu'eſtce que tu peux tãt redouter pour luy?	Nenni pas d'aujourd'hui, Mais qu'estce que tu peux tenez redouter pour lui?
Qu'il ne ſe ſoit tué.	Qu'il ne se soit tué.
Tirſis.	Tirsis.
Ceule Tué!	Ceule Tué!
pour quelle cauſe?	pour quelle cause?
Tirſis.	Tirsis.
Et la hayne & l’amour auront fait telle choſe.	Et la haine et l'amour auront fait telle chose.
Chœur.	Chœur.
Qu'eſt-ce que ne font point tes ti un puiſſans Alors qu'vnis enſemble ils ſont maiſtres des sés?	Qu'est-ce que ne font point tes ty un puissants Alors qu'unis ensemble ils sont maîtres des sès?
Mais parle vn peu plus clair.	Mais parle un peu plus clair.
Tirſis.	Tirsis.
Aymer trop vne dame Qui n’eut pour ſon amour que de la hayne enl’ame.	Aimer trop une dame Qui n'eût pour son amour que de la haine enl'âme.
Chœur.	Chœur.
Las!	Las!
Tirſis fais-nous-en le recit tout entier, ttendant que quelqu'vn vienne par ce ſentier, Qui nous puiſſe de luy quelque nouuelle appren dre, Et luy-meſme peut-eſtre y pourroit bien deſcendre.	Tirsis fais-nous-en le récit tout entier, tendant que quelqu'un vienne par ce sentier, Qui nous puisse de rendre quelque nouvelle appren dre, Et quel-même peut-être y pourrait bien descendre.
Tirſis.	Tirsis.
Ie le veux, auſſi bien ne faut-il pas laiſſer Des actes tant ingrats ſans les recompenſer De ce qui leur eſt deu de honte & de rancune, Et ſans les expoſer au bruit d’vne commune:	Je le veux, aussi bien ne faut-il pas laisser Des actes tant ingrats sans les récompenser De ce qui leur est dev de honte et de rancune, Et sans les exposer au bruit d'une commune:
Aminte ayant ouy (ce fut moy qui luy dy, Las!	Aminte ayant ouï (ce fut moi qui lui dis, Las!
en le conduiſant moy-meſme le perdy) Qu’auec Daphné bien toſt ſa Syluie inhumaine Deuoit pour ſe lauer aller à la fontaine, Jly vint, mais douteux, ſans reſolution, Et pluſtoſt meu par moy, que par ſa paſſion:	en le conduisant moi-même le perdi) Qu'avec Daphné bien tôt sa Syluie inhumaine Deuait pour se lauer aller à la fontaine, Ily vint, mais douteux, sans résolution, Et plutôt meu par moi, que par sa passion:
Souuent il fut tout preſt de rebrouſſer arriere:	Souvent il fut tout prêt de rebrousser arrière:
Mais je le preſſay tant parforce, & par priere, Que deſia la fontaine estoit proche de nous, Quãd nous oyons des cris interrompus de coups, Et voyons à l’instant Daphné toute enflamet, Qui s’estoit des deux poings cõtre sõ ſein armée,	Mais je le pressai tant parforce, et par prière, Que déjà la fontaine était proche de nous, Quand nous oyons des cris interrompus de coups, Et voyons à l'instant Daphné toute enflamet, Qui s'était des deux poings comme ncy sein armée,
Et qui dés auſſi-toſt que ſes yeux égareZ En nous apperçeuant ſe furent raſſeureZ:	Et qui dès aussitôt que ses yeux égarés En nous apercevant se furent rassurés:
A ce nouueau ſecours quelque peu conſolée, S’écrie accourez toſt, Syluie eſt violée.	À ce nouveau secours quelque peu consolée, S'écrie accourez tôt, Syluie est violée.
Le poüre Aminte a peine ayant ouy cecy 83 Part viste de la main, & moy de courre auſſi:	Le pôvre Aminte a peine ayant oui ceci 83 Part vite de la main, et moi de courre aussi:
Et voila que l’aſpect d'vne fille ſi belle Nous reduit, choſe estrange!	Et voilà que l'aspect d'une fille si belle Nous réduit, chose étrange!
à quelque horreur pour elle:	à quelque horreur pour elle:
Car nous voyons alors ce riche prix d’amour Contre vn arbre lié, nu comme il vint au jour:	Car nous voyons alors ce riche prix d'amour Contre un arbre lié, nu comme il vint au jour:
Sa blonde cheuelure alors toute ſoüillée Estoit en mille nœuds au tronc entortillée:	Sa blonde chevelure alors toute soüillée Était en mille nœuds au tronc entortillée:
Et ſa ceinture auſſi qui de ſa chasteté, Fidelle gardienne auoit touſiours esté, Estant ministre alors à cette orde luxure, Serroit ſes tendres mains cõtre vne eſcorce dure:	Et sa ceinture aussi qui de sa chasteté, Fidèle gardienne avait toujours été, Étant ministre alors à cette orde luxure, Serrait ses tendres mains comtre une écorce dure:
Et ſi l’arbre croyant n’auoir pas aſſez fait De fournir de theatre à ce ſale forfait, Auoit encor presté de ſes houſſines vertes, Dont ſes jãbes estoient preſque toutes couuertes;	Et si l'arbre croyant n'avoir pas assez fait De fournir de théâtre à ce sale forfait, Avait encor prêté de ses housses vertes, Dont ses jambes étaient presque toutes couvertes;
Nous viſmes vis à vis vn bouquin ſi hideux, Que d’abord il penſa nous effrayer tous deux, Ce vilain acheuoit de la mettre à la chaiſne:	Nous vîmes vis à vis un bouquin si hideux, Que d'abord il pensa nous effrayer tous deux, Ce vil achevait de la mettre à la chaîne:
Elle autant qu’elle peut reſiste, & ſe deméne, Mais c’estoit employer d’inutiles efforts, Car en vn tel estat qu’euſt fait ce foible corps?	Elle autant qu'elle peut résiste, et se deméne, Mais c'était employer d'inutiles efforts, Car en un tel état qu'eût fait ce faible corps?
Aminte armé d’vn dard, & plus de ſon courage Courut comme vn Lion ſur ce monstre ſauuage.	Aminte armé d'Homme dard, et plus de son courage Courut comme un Lion sur ce monstre sauvage.
Tandis j’aucis remply tout mon ſein de cailloux, Mais bien-toſt le bouquin gaigne au pied deuant nous.	Tandis j'aucis rempli tout mon sein de cailloux, Mais bientôt le bouquin gagne au pied devant nous.
Lors Aminte pouuant contempler à ſon aiſe Les neiges qui cauſoient ſon amoureuſe braiſe, Ces membres delicats reſſemblans proprement, A du laict agité d’vn menu tremblement:	Lors Aminte pouvant contempler à son aise Les neiges qui causaient son amoureuse braise, Ces membres délicats ressemblants proprement, A du lait agité d'un menu tremblement:
Ie vis qu'à cét object, tout changé de viſage Il estinceloit tout, ou d’amour, ou de rage.	Je vis qu'à cet objet, tout changé de visage Il étincelait tout, ou d'amour, ou de rage.
Puis moderant l’ardeur de ce feu violent, Vers elle il s’auança d'vn pas modeſte, & lent, Et dit, belle Syluie, ah!	Puis modérant l'ardeur de ce feu violent, Vers elle il s'avança d'un pas este, et lent, Et dit, belle Syluie, ah!
ne ſois ſi farouche, Ne treuues pas mauuais ſi cette main te touche.	ne sois si farouche, Ne trouves pas mauvais si cette main te touche.
C’eſt de vray trop oſer, mais la neceſſité De t’oster ces liens m’en a ſollicité:	C'est de vrai trop oser, mais la nécessité De t'ôter ces liens m'en a sollicité:
Donc que ta courtoiſie à preſent me pardonne La grace qu’en cecy la fortune me donne.	Donc que ta courtoisie à présent me pardonne La grâce qu'en ceci la fortune me donne.
Chœur.	Chœur.
Ces paroles pouuoient amollir vn rocher.	Ces paroles pouvaient amollir un rocher.
Tirſis.	Tirsis.
Ces pareles pourtant ne la peuuent toucher, Elle ny reſpond rien, mais la teste panchée, Et de honte, & d’orgueil, tant ſeulement touchée Elle ſe tord autant qu'elle peut, à deſſein De cacher à ſes yeux les beautez de ſon ſein.	Ces pareles pourtant ne la peuvent toucher, Elle ni répond rien, mais la tête penchée, Et de honte, et d'orgueil, tant seulement touchée Elle se tord autant qu'elle peut, à dessein De cacher à ses yeux les beautés de son sein.
Luy, joignãt de plus prés cette ingrate maistreſſe, Commence au meſme temps à démeſlen ſa treſſe, En diſant, quoy ce tronc ſi mal officieux Meritoit-il d’auoir des nœuds ſi precieux?	Lui, joignant de plus près cette ingrate maîtresse, Commence au même temps à démeslen sa tresse, En disant, quoi ce tronc si mal officieux Méritait-il d'avoir des nœuds si précieux?
Que reſerues tu donc, Amour, à nos attentes, Si ces beaux laqs nous ſont-communs atec les plantes?	Que réserves -tu donc, Amour, à nos attentes, Si ces beaux laqs nous sont-communs ate les plantes?
, n'a n me our.	, n'a n me our.
5 quar Arbre cruel, comment as tu donc déchiré Ce poil qui te rendoit digne d’eſlre adoré?	5 quar Arbre cruel, comment as tu donc déchiré Ce poil qui te rendait digne d'eslre adoré?
Apres il vient aux mains, mais de façon qu’il ſemble Qu'il bruſle d’y toucher, & le craint tout ensẽble.	Après il vient aux mains, mais de façon qu'il semble Qu'il brûle d'y toucher, et le craint tout ensemble.
Puis leurs liens leuez, il vient s’humilier A ſes pieds qu’il deſire auſſi de deſlier:	Puis leurs liens levez, il vient s'humilier À ses pieds qu'il désire aussi dé lier:
Mais ſi-toſt qu’elle void que ſes mains deliurées, Leurs libres fonctions ont deſ-ja recouurées:	Mais sitôt qu'elle voit que ses mains délivrées, Leurs libres fonctions ont déjà recouvrées:
L’orgueilleuſe oſe bien des bras le repouſſer, Dont elle deuoit lors pour le moins l’embraſſer:	L'orgueilleuse ose bien des bras le repousser, Dont elle devait lors pour le moins l'embrasser:
Et luy dit, le traitant de quelque hõme profane, Laiſſe-moy là, Berger, j'appartiens à Diane, Ie mettray bien mes pieds moy-meſme en liberté.	Et quelque dit, le traitant de quelque homme profane, Laisse-moi là, Berger, j'appartiens à Diane, Je mettrai bien mes pieds moi-même en liberté.
dleculs.	dleculs.
Quoy lo cœur d’vne Nymphe a-t’il tãt de fierté;	Quoi lo cœur d'une Nymphe a-t-il tant de fierté;
Ha d’vnacte ſi bon mauuaiſe recompenſe.	Ha d'Hacte si bon mauvaise récompense.
Tirſis.	Tirsis.
Luy tout reſpectueux ſe retire en ſilence, Tenant les yeux baiſſez, comme s’il eut eſté L'autheur de l’attentat fait à ſa chaſteté, Et n’oſant ſoulager d'vn ſeul regard ſa peine, De crainte d’en cauſer à ſa belle inhumaine.	Lui tout respectueux se retire en silence, Tenant les yeux baissez, comme s'il eut été L'auteur de l'attentat fait à sa chasteté, Et n'osant soulager d'un seul regard sa peine, De crainte d'en causer à sa belle inhumaine.
Moy qui m'estois caché non beaucoup loin de là, Et ne pouuois que trop entendre & voir cela, Ie fus deux ou trois fois tout preſt d’ouurir labouche Pour accuſer d’orgueil cette inſenſible ſouche:	Moi qui m'étais caché non beaucoup loin de là, Et ne pouvais que trop entendre et voir cela, Je fus deux ou trois fois tout prêt d'ouvrir labouche Pour accuser d'orgueil cette insensible souche:
Mais la diſcretion toutesfois me retint.	Mais la discrétion toutefois me retint.
Or à preſent oyez ce qui depuis aduint.	Or à présent oyez ce qui depuis advint.
A peine deſliée, apres beaucoup de peine.	À peine déliée, après beaucoup de peine.
Plus viſte qu'vne Biche elle arpante la plaine, 7 Sans dire auparauant que de quitter ce lieu, A ſon liberateur ſeulement vn Adieu, Et ſans qu’elle eut pourtant aucun ſubject de craimte , N’ayant que trop connu le grand reſpect d'Aminte.	Plus vite qu'une Biche elle arpante la plaine, 7 Sans dire auparavant que de quitter ce lieu, À son libérateur seulement un Adieu, Et sans qu'elle eut pourtant aucun sujet de craiminte , N'ayant que trop connu le grand respect d'Aminte.
Chœur.	Chœur.
Pourquoy donc s’enfuït-elle?	Pourquoi donc s'enfuirt-elle?
Tirſis.	Tirsis.
