M.	M.
avezvous remarqlie de quel ton nl’a pris?	avezvous remarqlie de quel ton n'a pris?
AGLANTE.	AGLANTE.
Il eſt vray que cela eſt vn peu fier.	Il est vrai que cela est un peu fier.
MORON Ah!	MORON Ah!
quelle brave botte il vient là de luy porter!	quelle brave botte il vient là de lui porter!
LA PRINCESSE.	LA PRINCESSE.
Ne trouvez-vous pas qu’il y auroit plaiſir d’abaiſſer ſon orgueil, & de loumettie vn pen ce cœur qui tranche tant du brave?	Ne trouvez-vous pas qu'il y aurait plaisir d'abaisser son orgueil, et de loumettie un pen ce cœur qui tranche tant du brave?
CINTHIE.	CINTHIE.
Comme vous eſtes accouſtumée à ne iamais recetoir que des homiages & des adorations de tout le monde, vn compliment pareil au ſien doit vous ſurprendre à la verité.	Comme vous êtes accoutumée à ne jamais recétoir que des homiages et des adorations de tout le monde, un compliment pareil au sien doit vous surprendre à la vérité.
LA PRINCESSE.	LA PRINCESSE.
Ie vous avoüe que cela m’a donné de l’émotion, & que le ioulaltterois tent de tlouvemnua mmuſens de enaitier cette hauteur.	Je vous avoue que cela m'a donné de l'émotion, et que le ioulaltterois tent de tlouvemnua mmusens de enaitier cette hauteur.
le n’avois pas beaucoup d’ẽvie de me trouver à cette Courſe;	le n'avais pas beaucoup d'ẽvie de me trouver à cette Course;
mais i’y veux aller exprés, & employer toute choſe pour luy donner de l’amour.	mais j'y veux aller exprès, et employer toute chose pour lui donner de l'amour.
CINTHIE.	CINTHIE.
ritnons garde, Madame, l’entrepriſe eſt perilleuſe, & lors qu’on veut donner de l’amour on court riſque d en flecvon.	ritnons garde, Madame, l'entreprise est périlleuse, et lors qu'on veut donner de l'amour on court risque d' en con.
ell ilaricecent Ah!	Quel ilaricecent Ah!
n’apprehendez rien, ie vous prie, allons, ie Fin du IlI.	n'appréhendez rien, je vous prie, allons, Elle Fin du IlI.
Acte.	Acte.
TROISIESME INTERMEDE.	TROISIÈME INTERMÈDE.
SECENE I.	SECENE I.
MORON, PHILIS.	MORON, PHILIS.
MORON.	MORON.
PHilis demeure iey!	PHilis demeure iey!
E :	E :
i	y
PHILIS.	PHILIS.
Non, ſalnceioy idivie les autress	Non, salnalceioi idivie les autress
MGRON.	MGRON.
Ah!	Ah!
cruelle, ſi c’eſtoit Tircis qui t’en priaſt, tu demeurerois bien viſte.	cruelle, si c'était Tircis qui t'en priât, tu demeurerais bien vite.
PHILIS.	PHILIS.
Cela ſe pourroit faire, & ie demeure d’accord que ie trouve bien mieux mou conte avec l’vn qu’avec l’autre;	Cela se pourrait faire, et ainsi demeure d'accord que tu trouve bien mieux mou compte avec l 'avec l'autre;
car il me divertit avec ſa voix, & toy tu m’étourdis de ton caquet.	car il me divertit avec sa voix, et toi tu m'étourdis de ton caquet.
Lors que tu chauteras auſſi bien que luy, ie te promets de t’écouter.	Lors que tu chauteras aussi bien que lu, ie te promets de t'écouter.
Eh!	Eh!
demeure vn peu.	demeure un peu.
PHILIS.	PHILIS.
MORON.	MORON.
PIIEIS.	PIIEIS.
Ie ne ſçaurois.	Je ne saurais.
De grace?	De grâce?
Point te dis-je.	Point te dis-je.
MORON.	MORON.
Ie ne te laiſſeray point aller.	Je ne te laisserai point aller.
PHILIS.	PHILIS.
Ah!	Ah!
Que de façons.	Que de façons.
MORON.	MORON.
le ne te demantie qu'vn moment à eſtre avec toy.	le ne te demantie qu'Hommes moment à être avec toi.
PHILIS.	PHILIS.
Et bien, ouy, i’y demeureray, pourveu que tu me promettes vne choſe.	Et bien, oui, j'y demeurerai, pourvu que tu me promettes une chose.
A MORON.	À MORON.
PHILIS.	PHILIS.
De ne pointparlerau tout.	De ne pointparlerau tout.
Eh!	Eh!
Philis?	Philis?
MORON.	MORON.
PHILIS.	PHILIS.
A moins que de cela ie ne demeureray point avec	À moins que de cela cela ne demeurerai point avec
DHI	DHI
toy.	toi.
Veux-tu me.	Veux-tu me.
MORON.	MORON.
PHILIS.	PHILIS.
Lallle moy aner?	Lallle moi aner?
MORON.	MORON.
Et bien, ouy, demeure, ie ne te diray mot.	Et bien, oui, demeure, ie ne te dirai mot.
PHILIS.	PHILIS.
Prends-y bien garde au moins;	Prends-y bien garde au moins;
car à la moindre parole ie prends la fuitte.	car à la moindre parole ie prends la fuite.
MORON.	MORON.
Il fait vne Scene de geſtes.	Il fait une Scène de gestes.
Soit.	Soit.
Ah!	Ah!
Philis.	Philis.
Eh.	Eh.
Elle s’enfuit, & ie ne ſçaurois l’attraper Voila ce que c’eſt, ſi ie ſçavois chãter i’en ferois bien mieux mes affaires La pluſpart des femmes auiourd’huy ſe laiſſent prendre par les oreilles:	Elle s'enfuit, et ainsi ne saurais l'attraper Voilà ce que c'est, si ie sçavois chaîter j'en ferais bien mieux mes affaires La plupart des femmes aujourd'hui se laissent prendre par les oreilles:
elles ſont cauſe que tout le monde ſe meſle de Muſique, & l’on ne reüſſit aupres d’elles, que par les petites chanſons, & les petits vers qu’on leur fait entendre.	elles sont cause que tout le monde se mêle de Musique, et l'on ne réussit auprès d'elles, que par les petites chansons, et les petits vers qu'on leur fait entendre.
Il faut que i’apprenne à chanter pour faire comme les autres.	Il faut que j'apprenne à chanter pour faire comme les autres.
Bon, voicy Iuiteient mon homme.	Bon, voici Juiteient mon homme.
LA, la, laSCENE II.	LA, la, laSCENE II.
SATYRE.	SATYRE.
MORON.	MORON.
Ah!	Ah!
Satyre mon amy, tu ſçais ce que tu m’as promis il y a long-temps, apprends-moy à chanter, ie te	Satire mon ami, tu sais ce que tu m'as promis il y a longtemps, apprends-moi à chanter, ie te
SATYRE.	SATYRE.
MORON.	MORON.
Ie port.	Je port.
Vne chanſon à chanter)	Une chanson à chanter)
SATYRE.	SATYRE.
E portois dans vne cage Deux moyneaux que i’avois pris, Lors que la ieune Cloris Fit dans vn ſombre boccage Briller, à mes yeux ſutpris, Les fleurs de ſon beau viſage:	E portais dans une cage Deux moineaux que j'avais pris, Lors que la jeune Cloris Fit dans un sombre boutage Briller, à mes yeux sutpris, Les fleurs de son beau visage:
Helas!	Hélas!
dis-je aux moyneaux, en recevant les coups De ſes yeux ſi ſçavans à faire des conqueſtes:	dis-je aux moineaux, en recevant les coups De ses yeux si sçavans à faire des conquêtes:
Conſolez-vous, pauvres petites beſtes, Celuy qui vous a pris eſt bien plus pris que vous.	Consolez-vous, pauvres petites bêtes, Celui qui vous a pris est bien plus pris que vous.
Moron ne fut pa ſatisfait de cette Chanſon quoy qu’il la trouvaſt quie, ni en gemanuu vut pime paſſrnnés, & priant le Satyre de luy dire celle qu’il luy avoit ouy chãter quelques iours auparavant:	Moron ne fut pa satisfait de cette Chanson quoi qu'il la trouvât quie, ni en gémanu vut pime passrnnés, et priant le Satire de lui dire celle qu'il lui avait ouï changer quelques jours auparavant:
il continua ainſi.	il continua ainsi.
Ans vos chants ſi doux, JChantez à ma belle, Oyſeaux, chantez tous Ma peine mortelle:	Ans vos chants si doux, JChantez à ma belle, Oiseaux, chantez tous Ma peine mortelle:
Mais ſi la cruelle Se met en courroux Au recit fidelle Des maux que ie ſens pour elle;	Mais si la cruelle Se met en courroux Au récit fidèle Des maux que ie sens pour elle;
Oyſeaux, taiſez-vous.	Oiseaux, taisez-vous.
O pleauxstanema ouor Cettt ſiconde Chanſon eyant touché Moron fort ſenſiblement, il pria le Satyre de luy apprendre à chanter;	Ô pleauxstanéma ou Cettt siconde Chanson eiant touché Moron fort sensiblement, il pria le Satire de lui apprendre à chanter;
& luy dit.	et était dit.
Ah!	Ah!
qu’elle eſt belle, apprends-la moy?	qu'elle est belle, apprends-la moi?
SATYRE.	SATYRE.
MORON.	MORON.
SATYRE.	SATYRE.
La, la, la, la.	La, la, la, la.
La, la, la, la.	La, la, la, la.
Fa, fa, fa, fa.	Fa, fa, fa, fa.
MORON.	MORON.
Ea, toy meſme, Le Saiyre s’en mit en colere, & peu à peu ſe mettant en poſture d’en venir à des coups de poing, les violons reprirent vn Air ſur lequel ils danſerent vne plaiJante Eutreux.	Éta, toi -même, Le Saiire s'en mit en colère, et peu à peu se mettant en posture d'en venir à des coups de poing, les violons reprirent un Air sur lequel ils dansèrent une plaigante Eutreux.
ACTE III.	ACTE III.
ARGVMENT.	ARGUMENT.
A Princeſſe d’Elide eſtoit cependant dans d’eſtranEges inquietudes:	A Princesse d'Élide était cependant dans d'étranEges inquiétudes:
le Prince d’Ithaque avoit gaigné le prix des Courſes, elle avoit dans la ſuitte de ce divertiſſement fait des merveilles à chanter & à la danſe, ſans qu’il paruſt que be dons de la nature & de l’art euſſent eſté quaſi remarquez par le Prince d’Ithaque;	le Prince d'Ithaque avait gagné le prix des Courses, elle avait dans la suite de ce divertissement fait des merveilles à chanter et à la danse, sans qu'il parut que be dons de la nature et de l'art eussent été quasi remarquez par le Prince d'Ithaque;
elle en fit de granlles plaintes à la Princeſſe ſa parente;	elle en fit de granlles plaintes à la Princesse sa parente;
elle en parla à Moron, qui fit paſſer cét inſenſible pour vn brus al:	elle en parla à Moron, qui fit passer cet insensible pour un brus al:
Et enfin le voyant arriver luy-meſme, elle ne pûu 'empeſcher de luy en toucher fort ſerieuſemient quelque choſe:	Et enfin le voyant arriver quelque-même, elle ne puves empêcher de même en toucher fort sérieusemient quelque chose:
Il luy réponait ingénuëment qu’il n’aymoit rien, & qu’hors l’amour de ſa liberté, & les plaiſirs qu’elle trouvoit ſi agreables de la ſolitude & de la Chaſſe men ne le tou hoit.	Il lui avait ingénument qu'il n'aimait rien, et qu'hors l'amour de sa liberté, et les plaisirs qu'elle trouvait si agréables de la solitude et de la Chasse men ne le tou hait.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
LA PRINCESSE, AGLANTE, CINTHIE, PHILIS.	LA PRINCESSE, AGLANTE, CINTHIE, PHILIS.
CINTHIE.	CINTHIE.
L eſt vray, Madame que ce Prince a fait voir vne Ladreſſe non commune, & que l’air dont il a parua O eſté quelque choſe de ſurprenant.	L est vrai, Madame que ce Prince a fait voir une Ladresse non commune, et que l'air dont il a parva Ôme quelque chose de surprenant.
Il ſort vainqueur de cette Courſe, mais ie doute fort qu’il en ſorte avec le meſme cœur qu’il a porté:	Il sort vainqueur de cette Course, mais ie doute fort qu'il en sorte avec le même cœur qu'il a porté:
Car enfin vous luy avez tiré des traits dont il eſt difficile de ſe deffendre, & ſans parler de tout le reſte, la grace de voſtre danſe, 6e ia douceur de voſtre voix ont eu des charmes aujourd’huy à toucher les plus inſenſibles.	Car enfin vous lui avez tiré des traits dont il est difficile de se défendre, et sans parler de tout le reste, la grâce de votre danse, 6e ja douceur de votre voix ont eu des charmes aujourd'hui à toucher les plus insensibles.
LA PRINCESSE.	LA PRINCESSE.
Le voicy qui s’entretient avec Moron;	Le voici qui s'entretient avec Moron;
nous ſçaurons vn peu dequoy il luy parle:	nous saurons un peu dequoy il avait parle:
Ne rompons point encore leurentretient, & prenons cette route pour re.	Ne rompons point encore leurentretient, et prenons cette route pour re.
vemi a leur rencomero.	vemi à leur rencoméro.
SOENS II.	SONS II.
EVRALIE, MORON, ARBATE.	EURALIE, MORON, ARBATE.
EVRIALE H!	EURIALE H!
Moron, je te l’advouë, j’ay eſté enchanté, & (Tiamais tant de charmes n’ont frappé tout enſemble nes yeux & mes oreilles.	Moron, je te l'avoue, j'ai été enchanté, et (Tiamais tant de charmes n'ont frappé tout ensemble nés yeux et mes oreilles.
Elle eſt adorable en tout temps, il eſt vray:	Elle est adorable en tout temps, il est vrai:
mais ce moment l’a emporté ſur tous les autres, & des graces nouvelles ont redoublé l’éclat de fes beautez Iamais ſon viſage ne s’eſt paré de plus viues couleurs, ny ſes yeux ne ſe ſont armez de traits plus v fs & plus perçans La douceur de ſa voix a voulu ſe faire paroiſtre dans vn air tout charmant qu’elle a daigné chanter, & les ſons merveilleux qu’elle formoit paſſoient iuſqu’au fond de mõ ame, & tenoiẽt tous mes ſens dans vn raviſſement à ne pouvoir en revenir.	mais ce moment l'a emporté sur tous les autres, et des grâces nouvelles ont redoublé l'éclat de fes beautés Jamais son visage ne s'est paré de plus vives couleurs, Seigneur ses yeux ne se sont armés de traits plus us et plus perçants La douceur de sa voix a voulu se faire paraître dans un air tout charmant qu'elle a daigné chanter, et les sons merveilleux qu'elle formait passaient jusqu'au fond de mond âme, et tenaient tous mes sens dans un ravissement à ne pouvoir en revenir.
Elle a fait éclater en ſuite vne diſpoſition toute divine, & ſes pieds amoureux iur i'emair d vn tendre gazon traçoient d’aymables caracteres qui m’enlevoient hors de moy-meſme, & m’attachoient par des nœuds invincibles aux doux & juſtes mouvemens	Elle a fait éclater en suite int disposition toute divine, et ses pieds amoureux jur j'emair d ômmes gazon traçaient d'aimables caractères qui m'enlèvaient hors de moi-même, et m'attachaient par des nœuds invincibles aux doux et justes mouvements
dont tout ſon corps ſuivoit les mouvemens de l’har monie Enfin iamais ame n’a eu de plus puiſsãtes émotions que la mienne, & i’ay penſé plus de vingt fois oublier ma reſolution pour me ietter à ſes pieds, & luy faire vn aveu ſincere de l’ardeur que ie ſens pour elle.	dont tout son corps suivait les mouvements de l'har ie Enfin jamais âme n'a eu de plus puissants émotions que la mienne, et j'ai pensé plus de vingt fois oublier ma résolution pour me jeter à ses pieds, et Seigneur faire un su sincère de l'ardeur que tu sens pour elle.
MORON	MORON
Donnez-vous en bien de garde, Seigneur, ſi vous m’en voulez croire:	Donnez-vous en bien de garde, Seigneur, si vous m'en voulez croire:
Vous avez trouvé la meillelre invention du monde, & ie me trompe fort ſi elle ne vous reüſſit.	Vous avez trouvé la meillelre invention du monde, et ici me trompe fort si elle ne vous réussit.
Les femmes ſont des animaux d’va natutel bizarre, nous les gâtons par nos douceurs, & ie croy tout de bon que nous les verrions nous courir, ſans tous ces feipeces;	Les femmes sont des animaux d'une nattutel bizarre, nous les gâtons par nos douceurs, et deux croy tout de bon que nous les verrions nous courir, sans tous ces féipèces;
ce ces rotriliſions où les hõmes les acoquinent.	ce ces rotrilisions où les hommes les acoquinent.
ARBATE.	ARBATE.
gnée de ſa ſuite.	gnée de sa suite.
MORON.	MORON.
Demeurez ferme, au moins, dans le chemin que vous avez pris:	Demeurez ferme, au moins, dans le chemin que vous avez pris:
le m’en vay voir ce qu’elle me dira;	le m'en vais voir ce qu'elle me dira;
cependant promenez-vous icy dans ces petites routes, ſans faire aucun ſemblant d’avoir envie de la joindre, & ſi vous l’abordez, demeurez avec elle le moins qu’il vous ſera poſſible.	cependant promenez-vous ici dans ces petites routes, sans faire aucun semblant d'avoir envie de la joindre, et si vous l'abordez, demeurez avec elle le moins qu'il vous sera possible.
MORON.	MORON.
Ah!	Ah!
Madame, il y a long-temps que nous nous connoiſſons.	Madame, il y a longtemps que nous nous connaissons.
LA PRINCESSE.	LA PRINCESSE.
D’où vient qu’il n’eſt pas venu iuſques icy, & qu’il a pris cette autre route quand il m’a veuë?	D'où vient qu'il n'est pas venue jusques ici, et qu'il a pris cette autre route quand il m'a vue?
MORON.	MORON.
C’eſt vn homme bizarre qui ne ſe plaiſt qu’à entretenir ſes penſecs.	C'est un homme bizarre qui ne se plaît qu'à entretenir ses penses.
LA PRINCESSE.	LA PRINCESSE.
Eſtois-tu tantoſt au compliment qu’il m’a fait?	Étais-tu tantôt au compliment qu'il m'a fait?
MORON.	MORON.
Ouyy ivauaine, ly eſtois;	Oui jauaine, li étais;
a le rapamure vn peu impertinent, n’en déplaiſe à ſa Principauté.	à le rapamure un peu impertinent, n'en déplaise à sa Principauté.
LA PRINCESSE.	LA PRINCESSE.
Pour moy, ie le confeſſe, Moron, cette fuite m’a choquée, & i’ay toutes les envies du monde de l’engager pour rabatre vn peu ſon orgueil.	Pour moi, Seigneur le confesse, Moron, cette fuite m'a choquée, et j'ai toutes les envies du monde de l'engager pour rabatre un peu son orgueil.
MORON.	MORON.
mu roy, madaiie, vous ne rerlez pas mal, il le meriteroit bien:	mu roi, madaiie, vous ne rerlez pas mal, il le mériterait bien:
mais à vous dire vray, ie doute fort que vous y puiſſiez reumr.	mais à vous dire vrai, votre doute fort que vous y puissiez reumr.
LA PRINCESSE.	LA PRINCESSE.
Comment?	Comment?
MORON.	MORON.
Comment?	Comment?
c’eſt le plus orgueilleux petit vilain que vous ayez iamais veu Il luy ſemble qu’il n’y a perſonne au monde qui le merite, & que la terre n’eſt pas digne de le porter.	c'est le plus orgueilleux petit vil que vous ayez jamais vu Il était semble qu'il n'y a personne au monde qui le mérite, et que la terre n'est pas digne de le porter.
LAPRINCESSE.	LAPRINCESSE.
Mais encore, ne t’a-il point parlé de moy?	Mais encore, ne t'a-il point parlé de moi?
Luy?	Lui?
nou.	nouv.
MORON.	MORON.
LA PRINCESSE.	LA PRINCESSE.
Il ne t’a rien dit de ma voix, & de ma danſe?	Il ne t'a rien dit de ma voix, et de ma danse?
MORON.	MORON.
Pas le moindre mot.	Pas le moindre mot.
LA PRTET OIOG I Certes, ce mépris eſt choquant, & ie ne puis ſouffrir cette haute ar eſtrange de ne rien eſtimer.	LA PRTET OIOG I Certes, ce mépris est choquant, et toujours ne puis souffrir cette haute ar étrange de ne rien estimer.
Ma	Ma
MORON.	MORON.
Nous n’avons point de marbre dans nos montagnes qui ſoit plus dur & plus inſenſible que luy,	Nous n'avons point de marbre dans nos montagnes qui soit plus dur et plus insensible que lui,
Le voila.	Le voilà.
LA PRINCESSE.	LA PRINCESSE.
vous?	vous?
LA PRINCESSE.	LA PRINCESSE.
De grace, Moron, va le faire adviſer que ie ſuis 1e!	De grâce, Moron, va le faire adviser que sans suis 1e!
& l’oblige à me venir aborder.	et l'oblige à me venir aborder.
SCENE IV.	SCÈNE IV.
LA PRINCESSE, EVRIALE, MORON, ARBATE.	LA PRINCESSE, EVRIALE, MORON, ARBATE.
MORON.	MORON.
Eigneur, ie vous donne advis que tout va bien:	Eigneur, je vous donne avis que tout va bien:
la SPrinceſſe ſouhaitte que vous l’abordiez;	la SPrincesse souhaite que vous l'abordiez;
mais ſongez bien à continuer voſtre roole, & de peur de l’oublier ne ſoyez pas long-temps avec elle.	mais songez bien à continuer votre roole, et de peur de l'oublier ne soyez pas longtemps avec elle.
LA PRINCENSE.	LA PRINCENSE.
Vous eſtes bien ſolitaire, Seigneur, & c’eſt vne humeur bien extraordinaire que la voſtre, de renoncer ainſi à noſtre ſexe, & de fuïr à voſtre â re cette Calanterie, dont ſe piquent tous vos pareils.	Vous êtes bien solitaire, Seigneur, et c'est une humeur bien extraordinaire que la vôtre, de renoncer ainsi à notre sexe, et de fuir à votre âce re cette Calanterie, dont se piquent tous vos pareils.
EVRIALE.	EURIALE.
Cette humeur, Mauame, n’eit pas n'cAttaordinaire qu’on n’en trouvaſt des exemples ſans aller loin d’icy, &vous ne ſçauriez condamner la reſolution que i’ay priſe de n’aimer iamais rien, ſans condarnner auſſi vos ſentimens.	Cette humeur, Maume, n'éit pas n'ATaordinaire qu'on n'en trouvât des exemples sans aller loin d'ici, etvous ne sauriez condamner la résolution que j'ai prise de n'aimer jamais rien, sans condarner aussi vos sentiments.
LA PRINCESSE.	LA PRINCESSE.
Il y a grande difference, & ce qui ſied bien à vn ſexe, ſexe, ne ſied pas bien à l’autre.	Il y a grande différence, et ce qui sied bien à un sexe, sexe, ne sied pas bien à l'autre.
Il eſt beau qu’vne femme ſoit inſenſible, & couſerve ſon cœur exempt des flâmes de l’amour;	Il est beau qu'une femme soit insensible, et couserve son cœur exempt des flammes de l'amour;
mais ce qui eſt vertu en elle, devient vn crime dans vn homme.	mais ce qui est vertu en elle, devient un crime dans un homme.
Et comme la beauté eſt le partage de noſtre ſexe, vous ne ſçauriez ne nous point aimer, ſans nous dérober les hommages qui nous tont deusy e commettre vne offenſe dont nous devons toutes nous reſſentir.	Et comme la beauté est le partage de notre sexe, vous ne sauriez ne nous point aimer, sans nous dérober les hommages qui nous tont dusi e commettre une offense dont nous devons toutes nous ressentir.
0A I	0A I
EVRIALE.	EURIALE.
Ie ne voy pas, Madame, que celles qui ne veuleut point aymer, doivent prendre aucun intereſt à ces ſortes d’offenſes.	Je ne vois pas, Madame, que celles qui ne veuleut point aimer, doivent prendre aucun intérêt à ces sortes d'offenses.
32 174 21	32 174 21
LA PRINCESSE.	LA PRINCESSE.
Ce n’eſt pas vne raiſon, Seigneur.	Ce n'est pas une raison, Seigneur.
, & ſans vouloir aimer, on eſt bien aiſe d’eſtre aimée.	, et sans vouloir aimer, on est bien aise d'être aimée.
EVRTALE.	EURTALE.
Pour moy ie ne ſuis pas de même, & dans le deſſein où ie ſuis, de ne rien aimer, ie ſerois fâché deſtre ay	Pour moi ici ne suis pas de même, et dans le dessein où tu suis, de ne rien aimer, Elle serais fâché dêtre ai
mé.	mé.
LA PRINCESSE.	LA PRINCESSE.
de la lalen.	de la len.
EVRIALE.	EURIALE.
9 C’eſt qu’on a obligation à ceux qui nous aiment, & que ie ſerois ſaicne d’eſtte ingrat.	9 C'est qu'on a obligation à ceux qui nous aiment, et que je serais saiscne d'estte ingrat.
LA PRINCESSE.	LA PRINCESSE.
Si bien donc, que pour fuyr l’ingratitude, vous aimeriez qui vous aimeroit?	Si bien donc, que pour fuir l'ingratitude, vous aimeriez qui vous aimerait?
EVRIALE.	EURIALE.
Moy?	Moi?
Madame, point du tout.	Madame, point du tout.
Ie dis bien que ie ſerois faſché d’eſtre ingrat:	Je dis bien que je serais fâché d'être ingrat:
mais ie me reſoudrois plûtoſt de l’eſtre, que d’aymer.	mais ie me résoudrais plutôt de l'être, que d'aimer.
LA PRINCESSE.	LA PRINCESSE.
Telle perſonne vous aymeroit, peut eſtre que voſtre cœur.	Telle personne vous aimerait, peut -être que votre cœur.
EVRIALE.	EURIALE.
Non, Madame, rien n’eſt capable de toucher mon cœur, ma liberté eſt la ſeule Maiſtreſſe à qui ie conſacre	Non, Madame, rien n'est capable de toucher mon cœur, ma liberté est la seule Maîtresse à qui quelque consacre
ſacre mes vœux, & quãdile Ciel employeroit ſes ſoins à compoſer vne beauté parfaite, quand il employeroit en elle tous les dons les plus merveilleux, & du corps & de l’ame;	sacre mes vœux, et quandile Ciel employerait ses soins à composer une beauté parfaite, quand il employerait en elle tous les dons les plus merveilleux, et du corps et de l'âme;
enfin, quand il expoſeroit à mes yeux vn miracle d’eſprit, d’adreſſe, & de beauté, & que cette perſonne m’aimeroit avec toutes les tendente mnaginables, le vououuradolanenemient, ie ne l’aimerois pas.	enfin, quand il exposerait à mes yeux un miracle d'esprit, d'adresse, et de beauté, et que cette personne m'aimerait avec toutes les tendente mnaginables, le vououuradolanenemient, tu ne l'aimerais pas.
LA IAINCESSC.	LA IAINCESSC.
A-t’on iamais rien veu de tel!	A-t-on jamais rien vu de tel!
MORON.	MORON.
Peſte ſoit du petit brutal, i’aurois bien envie de luy bailler vn coup de poing.	Peste soit du petit brutal, j'aurais bien envie de Elle bailler un coup de poing.
un Eiincouoce partans en jeya Cét orgueil me confond, & i’ay vn tel dépit, que le ne ine lens pas.	un Eiincouoce partants en jeia Cet orgueil me confond, et j'ai un tel dépit, que le ne iné lents pas.
MORON parlant au Prince.	MORON parlant au Prince.
Bon courage, Seigneur, voila qui va le mieux du	Bon courage, Seigneur, voilà qui va le mieux du
monde.	monde.
EVRIALE.	EURIALE.
Ah!	Ah!
Moron, ie n’en puis plus, & ie me ſuis fait des tnaolea clalaugeur	Moron, Seigneur n'en puis plus, et Seigneur me suis fait des tnaolea clalaugeur
LA PRINCESSE.	LA PRINCESSE.
C’eſt avoir vne inſenſibilité bien grande, que de parler comme vous faites.	C'est avoir une insensibilité bien grande, que de parler comme vous faites.
EVRIALE.	EURIALE.
Le Ciel ne m’a pas fait d’vne autre humeur:	Le Ciel ne m'a pas fait d'une autre humeur:
mais Madame, i’interromps voſtre promenade, & mon reſpect doit m’advertir que vous aimez la ſolitude.	mais Madame, j'interromps votre promenade, et mon respect doit m'avertir que vous aimez la solitude.
LA PRINCESSE.	LA PRINCESSE.
Je donnerois volontiers tout ce que j’ay au monde pour avoir l’advantage d’en triompher.	Je donnerais volontiers tout ce que j'ai au monde pour avoir l'avantage d'en triompher.
Ie le croy?	Je le crois?
MORON.	MORON.
tre ſervice.	tre service.
LA PRINCESSE.	LA PRINCESSE.
Parle-luy de moy dans tes entretiens, vante luy adroitement ma perſonne, & les advãtages de ma naiſſance, & tâche d’ébranler ſes ſentimens par la douceur de quelque eſpoir.	Parle-lui de moi dans tes entretiens, vante-même adroitement ma personne, et les ava de ma naissance, et tâche d'ébranler ses sentiments par la douceur de quelque espoir.
Ie te permets de dire tout ce que tuvoudras, pourtaicner a mer engager.	Je te permets de dire tout ce que tuvoudras, pourtaicer à mer engager.
MORON.	MORON.
Laiſſez-moy faire.	Laissez-moi faire.
LA PRINCESSE.	LA PRINCESSE.
C’eſt vne choſe qui me tient au cœur, ie ſouhaitte ardemment qu’il m’ayme.	C'est assez chose qui me tient au cœur, votre souhaite ardemment qu'il m'aime.
dlddaa na Il eſt bien fait, ouy, ce petit pendart là:	dlddaa na Il est bien fait, oui, ce petit pendard là:
Il a bon air.	Il a bon air.
bonne phyſionomie, & ie croy qu’il ſeroit aſſez le fait d’vne jeune Princeſſe.	bonne physionomie, et ainsi crois qu'il serait assez le fait d'une jeune Princesse.
LA PRINCESSE.	LA PRINCESSE.
Enfin tu peux tout eſperer de moy, ſi tu trouves mnoyen d'enmamer pour moy ſoa cœur.	Enfin tu peux tout espérer de moi, si tu trouves ménoyen d'enmamer pour moi sou cœur.
MORON.	MORON.
Il n’y a rien qui ne ſe puiſſe faire;	Il n'y a rien qui ne se puisse faire;
mais Madame s’il venoit à vous aimer, que feriez-vous, s’il vous plaiſt?	mais Madame s'il venait à vous aimer, que feriez-vous, s'il vous plaît?
LA PRINCESSE.	LA PRINCESSE.
Ah!	Ah!
ce ſeroit lors que le prendibis plaiſir à triompher, pleinement de ſa vanité, à punir ſon mépris par mes froideurs, & excercer ſur luy toutes les cruau tez que ie pourroit imaginer.	ce serait lors que le prendibis plaisir à triompher, pleinement de sa vanité, à punir son mépris par mes froideurs, et excercer sur lui sur mes cruau té que ainsi pourrait imaginer.
MORON.	MORON.
Il ne le fendra jamiais.	Il ne le fendra jamiais.
LA PRINCESSE.	LA PRINCESSE.
An l’Moron, il faut faire en forte qu’il ſe fende	An l'Moron, il faut faire en forte qu'il se fende
MORON.	MORON.
Non?	Non?
il n’en fera rien, ie le connois, ma peine ſeroit inutile.	il n'en fera rien, Seigneur le connais, ma peine serait inutile.
LA PRINCESSE.	LA PRINCESSE.
Si faut-il pourtant tenter toute choſe, & éprouver ſi ſon ame eſt entierement inſenſible.	Si faut-il pourtant tenter toute chose, et éprouver si son âme est entièrement insensible.
Allons, ie veux luy parler, & ſuivre vne penſée qui vient de me venir.	Allons, ie veux veux parler, et suivre une pensée qui vient de me venir.
Fin du troiſiéme Acte.	Fin du troisième Acte.
QVATRIESME INTERMEDE.	QUATRIÈME INTERMÈDE.
SCENEI PHILIS, TIRCIS.	SCENEI PHILIS, TIRCIS.
PHILIS.	PHILIS.
ſen, Iilcis, laiffofis-ſes arler;	sen, Jilcis, laiffises arler;
& me dis un peu V ton martyre de la façon que tu ſçais faire?	et me dis un peu V ton martyre de la façon que tu sais faire?
Il y a long-temps que tes yeux me parlent;	Il y a longtemps que tes yeux me parlent;
mais ie ſuis plus aiſe d’ouïr ta voix.	mais ici suis plus aise d'ouïr ta voix.
TIRCIS in chantant.	TIRCIS in chantant.
V m’écoutes, helas!	V V'écoutes, hélas!
dans ma triſte langueur;	dans ma triste langueur;
Mais ie n’ẽ ſuis pas mieux, ô beauté ſans pareille!	Mais ici n'en suis pas mieux, ô beauté sans pareille!
Et ie touche ton oreille Sans que ie touche ton cœur.	Et ici touche ton oreille Sans que Seigneur touche ton cœur.
PHILIS.	PHILIS.
