M.	M.
mais ou doit ſupotter Ce que les ſens humains ne peuvent éviter.	mais ou doit supotter Ce que les sens humains ne peuvent éviter.
Balancez dans Ieſprit cette juſte querelle, L’injure de ce Comte, & où l’honneur l'apelle;	Balancez dans Jésprit cette juste querelle, L'injure de ce Comte, et où l'honneur l'appelle;
Le meurtre de ſon Pere & ſon funeſte ſort;	Le meurtre de son Père et son funeste sort;
Vous ne trouverez rien d’étrange encette mort.	Vous ne trouverez rien d'étrange encette mort.
Pour un ſoufflet, Rodrigue eur à cœur cetre offence, Et mépriſa lamour pour ſuivre la vengeance;	Pour un soufflet, Rodrigue eur à cœur cet offense, Et méprisa lamour pour suivre la vengeance;
Que peut-on eſperer de ce cœur outragé, Qu un deſſein de mourir, ou d'en étre vengé?	Que peut-on espérer de ce cœur outragé, Qu un dessein de mourir, ou d'en être vengé?
L’offenſe de Rodrigue étoit bien plus legere, Vn ſoufflet touche moins que le meurtre d’un Pere.	L'offense de Rodrigue était bien plus légère, Un soufflet touche moins que le meurtre d'un Père.
Et la force du ſang a de tels mouvemens Qu'elle remplit de feux tous nos reſſentimens.	Et la force du sang a de tels mouvements Qu'elle remplit de feux tous nos ressentiments.
o nlutun veuaraox mams, le Momte enidi la place Plus digne de pardon que Rodrigue de grace.	ô nlutun vuéraox mams, le Momte enidi la place Plus digne de pardon que Rodrigue de grâce.
Mais écoutons Dom Sanche;	Mais écoutons Dom Sanche;
il vient tout glorieux, La joye de ſon cœur s’exprime pat ſes yeuz.	il vient tout glorieux, La joie de son cœur s'exprime pat ses yeus.
D FERNAND A voir ſes pas comtez dans laudace & la gloire, Il m’annonce un triomphe avec une victoire.	 FERNAND A voir ses pas comptez dans laudace et la gloire, Il m'annonce un triomphe avec une victoire.
Sanche, quand verrons-nous revenir nos Guerriers Portant dedus le frour la paine a les lauilera:	Sanche, quand verrons-nous revenir nos Guerriers Portant dedus le frour la paine a les lavilera:
Ie veux aprendre au More aprés cette défaite, Que tout ce qu’il poſſede, eſt un pays de conquére.	Je veux apprendre au More après cette défaite, Que tout ce qu'il possède, est un pays de conquère.
D.	D.
SANCHE Site, aprés que Rodrigue.	SANCHE Site, après que Rodrigue.
,.	Ç,
D.	D.
FERRAIDIHCIIadplus parler, Diſcourir d’un malheur c’eſt le renouveller, l’ay ſçû lapel, le lieu le combat, l’infortune, Le bruit en eſt certain, la nouvelle commune, C’en eſt fait, il eſt mort, qu’on ne m’en parle plus, La vie & le trépas ſont un flus & reflus;	FERRAIDIHCIadplus parler, Discourir d'un malheur c'est le renouveler, l'ai su lapel, le lieu le combat, l'infortune, Le bruit en est certain, la nouvelle commune, C'en est fait, il est mort, qu'on ne m'en parle plus, La vie et le trépas sont un flus et reflus;
E 2	 2
Le iour pouſſe la nuit comme londe fait londe, La Parque a lieu de prendre en tous les lieux du monde Et le Pere & le Fils out reſſenti ſa loy.	Le jour pousse la nuit comme londe fait londe, La Parque a lieu de prendre en tous les lieux du monde Et le Père et le Fils out ressenti sa loi.
Et leur perte a tiré des ſoûpirs de leur Roy, Mais aprés ces regrets, il faut qu’une ame cede A I-ffort des malheurs qui n'ont point de remęde, Mon cœur en ſouffre encor de ſi fortes douleurs, Qu'à peine en retient.	Et leur perte a tiré des soupirs de leur Roi, Mais après ces regrets, il faut qu'une âme cède A I-sort des malheurs qui n'ont point de remède, Mon cœur en souffre encor de si fortes douleurs, Qu'à peine en retient.
t’il les ſoûpirs & les pleurs.	t'il les soupirs et les pleurs.
Le mot eſt general, la maxime vulguaire, Qu’un Fils vit ſans honneur s’il ne venge ſon Pere.	Le mot est général, la maxime vulguaire, Qu'un Fils vit sans honneur s'il ne venge son Père.
Rodrigue fit un coup d’un homme de valeur, Le Comte en fit un autre, & venge ſon malheur.	Rodrigue fit un coup d'un homme de valeur, Le Comte en fit un autre, et venge son malheur.
I ay donné le paudon à la premiere offence, I’ay la méme joſtice & la méme clemence:	I ai donné le paudon à la première offense, J'ai la même jostice et la même clémence:
Vſer tantoſt de grace, & rautoſt de rigueur, Ie ſerois inégal avce un double cœur, Ce crime a ſon excuſe, il eſt ſi pardonnable, Qu’on ſeron eriminel de le croire coupable.	Vser tantôt de grâce, et rautôt de rigueur, Je serais inégal avance un double cœur, Ce crime à son excuse, il est si pardonnable, Qu'on seron eriminel de le croire coupable.
Enfin aprés avoir ces malheurs balancez, Le Roy les abolit.	Enfin après avoir ces malheurs balancés, Le Roi les abolit.
ils leurs ſont effacez Dom Sanche, parle donc, & conte-nous l'hiſtoire, De Iordre des combats & de notre victoire, Les lauriers de ce Comte & comme il fut reçũ.	ils leurs sont effacés Dom Sanche, parle donc, et conte-nous l'histoire, De Jordre des combats et de notre victoire, Les lauriers de ce Comte et comme il fut reçũ.
Pour commander l'Armée & éteindre ce feu, Aprés avoir vengé par la forme ordinaire Dans le champ d'honneur le meurtre de ſon Pere;	Pour commander l'Armée et éteindre ce feu, Après avoir vengé par la forme ordinaire Dans le champ d'honneur le meurtre de son Père;
Comme il fut reconnu de tous nos Caſtillans, Et reçue tant d'honneur de tant de braves gens.	Comme il fut reconnu de tous nos Castillans, Et reçue tant d'honneur de tant de braves gens.
Ie change tous mes ſeus en yeux & en oreilles Pour remarquer ta grace à conter ces merveilles, Du vemtoudus chatma avec ſes appas .	Je change tous mes zeus en yeux et en oreilles Pour remarquer ta grâce à conter ces merveilles, Du emtoudus chatma avec ses appas .
Rens-nous-la toute pure & ne la farde pas, Fais-la voir à nos yeux comme les tiens ſont vûë.	Rends-nous-la toute pure et ne la farde pas, Fais-la voir à nos yeux comme les tiens sont vue.
D.	D.
SANCHE	SANCHÉ
Sire, en voicy l’image & ſans tache & ſans nuë, Le Comte qui tenon dedaremtraumms,	Sire, en voici l'image et sans tache et sans nue, Le Comte qui tenon dédaremtraums,
De courir ſur les flots un monde dangers, De remplir de ſon bruit la Cieile & la Grece, Paroiſſant dans le Pori aux yeux de la Nobieſſe, Eſt reçû des Guerriers à cœur & bras ouveits, Avec des compliment de mille hommes divers.	De courir sur les flots un monde dangers, De remplir de son bruit la Cile et la Grèce, Paraissant dans le Pori aux yeux de la Nobiesse, Est reçu des Guerriers à cœur et bras ouvits, Avec des compliment de mille hommes divers.
Son Oncle en le vovant que le Crel Ienvoye Pour combler la Caſtille & de gloire & de joye?	Son Oncle en le vouant que le Crel Ienvoie Pour combler la Castille et de gloire et de joie?
Que le More eſt défait, & que les Cieux amis, Les feront triompher de tons leurs ennemis.	Que le More est défait, et que les Cieux amis, Les feront triompher de tons leurs ennemis.
Tout le Conſeil s’aſſemble, & d’une voix commune Ils le font General & Chef de leur fortune.	Tout le Conseil s'assemble, et d'une voix commune Ils le font Général et Chef de leur fortune.
Chacun reçoit ſon ordre, & tous nos Cavaliers Trouvent tous ſes conſeils égeux & reguliers.	Chacun reçoit son ordre, et tous nos Cavaliers Trouvent tous ses conseils égeux et réguliers.
Qu'il ſuit les ſéntimens d un grand homme de gurre, Pour vainere ſur les flots auſſi-bien que ſur terre, Qu'il a les qualités qu’on pourroit demander Pour ſçavoit bien couduire & pour bien commander;	Qu'il suit les séntimens dou grand homme de gurre, Pour vaine sur les flots aussi-bien que sur terre, Qu'il a les qualités qu’on pourrait demander Pour savait bien couduire et pour bien commander;
Il range nos Vaiſſeaux, remarque leur Armée, Iuge où le vent contraire aporte la fumee.	Il range nos Vaisseaux, remarque leur Armée, Juge où le vent contraire apporte la fumée.
Fait pointer les canons, prend la faveur du vent Pour faire la retraite ou gagner le devant;	Fait pointer les canons, prend la faveur du vent Pour faire la retraite ou gagner le devant;
Nous montre la conduite & lordre qu’il faut prendre Quand il faut aſſaillir, ou qu’il faur ſe défendre, Ajuſte nos Guerriers & les met ſur les pas Où la gloite de vainere amorce les Soldats:	Nous montre la conduite et lordre qu'il faut prendre Quand il faut assaillir, ou qu'il saur se défendre, Ajuste nos Guerriers et les met sur les pas Où la gloite de vainere amorce les Soldats:
D'un diſcours genereux leur enfle le coutage, Et leur fair mépriſer & la crainte & Iorage:	D'un discours généreux leur enfle le coutage, Et leur fair mépriser et la crainte et Jorage:
Enfin ayant les rang & les ordres donnez, Et tous les Eſcadrons en bataille ordonnez, Comme le General il donne la conduire Au genereux Baron qu’il avoit a ſa ſuire, Vaillant comme l'epée, & qui nous o fait voir Ce que peut aux combats ladreſſe & le pouvoir.	Enfin ayant les rang et les ordres donnés, Et tous les Escadrons en bataille ordonnés, Comme le Général il donne la conduire Au généreux Baron qu'il avait à sa suire, Vaillant comme l'epée, et qui nous ô fait voir Ce que peut aux combats ladresse et le pouvoir.
D.	D.
FERNAND Ce diſcours me ravit, & ie ne puis comprendre Quel eſt ce Cavalier!	FERNAND Ce discours me ravit, et ici ne puis comprendre Quel est ce Cavalier!
D.	D.
DANCHE Le Baron de Teandre.	DANCHE Le Baron de Téandre.
D.	D.
FERNAND De quelle narion?	FERNAND De quelle narion?
ce nom m’eſt étranger?	ce nom m'est étranger?
Qui la fait expoſer pour nous dans le danger?	Qui la fait exposer pour nous dans le danger?
DeeRens C'eſt Tamitie du domter	DeRends C'est Tamitie du dompter
D.	D.
FERNAND Elle eſt certes extréme D.	FERNAND Elle est certes extrême D.
SANCHE Chacun eſt la moitié de ſon autre ſoy-méme, Vn cœur dedans deur corps vivant ſous méme loix, Quoy qu’un ſoit Caſtillan & lautre foit François.	SANCHE Chacun est la moitié de son autre soi-même, Un cœur dedans devr corps vivant sous même lois, Quoi qu'un soit Castillan et lautre soit Français.
Le Comte pourſuit donc ce qu’il a pris à rache, Sans que jamais ſon cœur s’arréte & ſe relache, Ses yeux & ſa valeur nous échauffent le ſein, Nous voyons letriomphe au bout de fon deſſein :	Le Comte poursuit donc ce qu'il a pris à rache, Sans que jamais son cœur s'arrête et se relache, Ses yeux et sa valeur nous échauffent le sein, Nous voyons letriomphe au bout de son dessein :
Sa conduite aux dangers, ſa chaleur aux alarmes, Nous font voir nos lauriers à léelat de ſes armes, La Mer, l'onde & les vents vont au gré de nos vœuz, Nou tenons la fortune au bout de ſes cheveux, L'heure tarde à nos cœars, & chacun meurt d'envie De gagner un laurier ou de perdre la vie:	Sa conduite aux dangers, sa chaleur aux alarmes, Nous font voir nos lauriers à léelat de ses armes, La Mer, l'onde et les vents vont au gré de nos vœuz, Nou tenons la fortune au bout de ses cheveux, L'heure tarde à nos cœars, et chacun meurt d'envie De gagner un la ou de perdre la vie:
l’ennemi dans la peur bilançant ſut les ſtots.	l'ennemi dans la peur bilançant sut les stots.
loyant ceder au vent l'effort des Matelois, I’oſe rien entreprendre & ne ſçait que reſoudre, yant vû les éclairs il redoute la foudre, leux que le Comte voit en terre décendus, – les juge auſſi-toſt & défaits & perdus.	loyant céder au vent l'effort des Matelais, J'ose rien entreprendre et ne sait que résoudre, yant vu les éclairs il redoute la foudre, leux que le Comte voit en terre décendus, les juge aussi-tôt et défaits et perdus.
t donnant le ſignal il fond comme un tonnerte ur les Vaiſſeaur épars, & les preſſe & les ſetre,  es bat de tons côtés, & les met ſur des lieux lú féclat du Soleil leur donne dans les yeer, eandre en méme tems avec l' Irfanterie, élangeant la vileur avec la furie.	t donnant le signal il fond comme un tonnerte ur les Vaisseaur épars, et les presse et les soire, ès bat de tons côtés, et les met sur des lieux l' éclat du Soleil leur donne dans les ie, élandre en même temps avec l' Irfanterie, élangeant la vileur avec la furie.
ttaque l'autre Armée, & dans le champ d'honneur hacun montre au dauger qu’il eſt homme de cœur.	taque l'autre Armée, et dans le champ d'honneur hacun montre au dauger qu'il est homme de cœur.
es ennemis rangez de côté de la plage, Tachent de repouſſer goare par orage.	es ennemis rangez de côté de la plage, Tachent de repousser goare par orage.
Mais l’honneur du comhat demeure à nos efforts, Et le More voit moins de vivans que de morts, A ſes Chefs plus hardis il voit mordre la poudre, L’effet de nos canons eſt égal à la foudre, Ilt n’ont jamais tiié ſans voir dans leurs éclats, Démembrer ou, les rangs ou les corps des ſoldats.	Mais l'honneur du comhat demeure à nos efforts, Et le More voit moins de vivants que de morts, À ses Chefs plus hardis il voit mordre la poudre, L'effet de nos canons est égal à la foudre, Ilt n'ont jamais tier sans voir dans leurs éclats, Démembrer ou, les rangs ou les corps des soldats.
Enfin reconnoiſſans leur perte & leur foibleſſe, Ils ſe rendent vaincus à celui qui les preſſe, Le Comte qui pourſuit les autres ſur les flots, Toûjours en action & jamais en repos, Voyant que ſes canons avec la fumée En leur ôtant la vuë écartoit leur Armée, Et à voile & a rame il les ſuit deſſus l'eau, S'aggraphe, prend, ſaiſit & deſarme un Vaiſſeau, Se rend maitre de l'autre & voyant que la Flote Ayant perdu le cœur a recours au Pilote, La défait en fuyant, & à coups de canon Fait les uns priſonniers & met les autres à fond;	Enfin reconnaissant leur perte et leur faiblesse, Ils se rendent vaincus à celui qui les presse, Le Comte qui poursuit les autres sur les flots, Toujours en action et jamais en repos, Voyant que ses canons avec la fumée En leur ôtant la vue écartait leur Armée, Et à voile et à rame il les suit dessus l'eau, S'aggraphe, prend, saisit et désarme un Vaisseau, Se rend maître de l'autre et voyant que la Flote Ayant perdu le cœur a recours au Pilote, La défait en fuyant, et à coups de canon Fait les autres prisonniers et à coups mets m fond;
Tellement que paſſant comme un foudre de guerre, Nous triomphons du More & ſur mer & ſur terre.	Tellement que passant comme un foudre de guerre, Nous triomphons du More et sur mer et sur terre.
Et ſans que dix Vaiſſeaux d’un incroyable effort Prirent pour leur azile un favorable Port, Que la peur leur donna de bonne heure des aîles, Aucun n’en échapoit pour porter les nouvelles, Le Prince d'Aragon, quatre cens guerriers, Leur General d’Armée & ſix Chefs priſonniers, Avec douze Vaiſſeaux eut la méme défaite, Honorent le triomphe avecque la conquete.	Et sans que dix Vaisseaux d'un incroyable effort Prirent pour leur asile un favorable Port, Que la peur leur donna de bonne heure des aîles, Aucun n'en échappait pour porter les nouvelles, Le Prince d'Aragon, quatre cens guerriers, Leur Général d'Armée et six Chefs prisonniers, Avec douze Vaisseaux eut la même défaite, Honorent le triomphe avec la conquête.
Les autres en fuyant ont crié ſur lee eaux – De préparer nos gens a des combats nouveaux, Et qu’ils prendront leur tems en une heure oportune, Pour avoir comme nous le veut & la fortune:	Les autres en fuyant ont crié sur lee eaux um De préparer nos gens a des combats nouveaux, Et qu'ils prendront leur temps en une heure oportune, Pour avoir comme nous le veut et la fortune:
Et qu’à peine aurons-nous déchargé le harnois, Qu'ils reviendront au Port avec deux ou trois Roys Dont les ames d'honneur & de gloire échauffées, Ont dé ja this Seville au rang de leurs trophées.	Et qu'à peine aurons-nous déchargé le harnais, Qu'ils reviendront au Port avec deux ou trois Rois Dont les âmes d'honneur et de gloire échauffées, Ont dé jà this Serville au rang de leurs trophées.
D.	D.
FERNAND ne pouem en eſt beau, nous les verrons venir, Ils ſſçavent entreptendre, & ie les ſçay punir.	FERNAND ne pouem en est beau, nous les verrons venir, Ils savent entreptendre, et Seigneur les sais punir.
UCEACEMRIe LE PRINCE, D.	UCEACEMRIe LE PRINCE, D.
SANCHE.	SANCHÉ.
LE PRINCE DEs exploirs glorieux qui paſſent pour merveilles, Charment en raviſſant mon eœur & mes oreilles;	LE PRINCE DEs exploirs glorieux qui passent pour merveilles, Charment en ravissant mon eœur et mes oreilles;
Mais léclat en ſeroit encor plos glorieux, Si le Comte les eût achevez à mes yeux, Ie voulois cet emp loy pour avoit cette gloire;	Mais léclat en serait encor plos glorieux, Si le Comte les eût achevés à mes yeux, Je voulais cet emp loi pour avait cette gloire;
Mais j’en eus les deſſeins, il en a la victoire :	Mais j'en eus les desseins, il en a la victoire :
Le Roy men fiſt refus ſur mes trop jeunes ans, Quoy qu’Alcide au Berceau fiſt mourir des Serpens, Qu'Alexandre le Grand au bouton de ſon age Ait fait ttembler le monde au bruit de ſon courage, Et que de tems en tems on ait vù des Guerriers Elever leur jeuneſſe à lombre des lauriers.	Le Roi men fît refus sur mes trop jeunes ans, Quoi qu'Alcide au Berceau fît mourir des Serpents, Qu'Alexandre le Grand au bouton de son age Ait fait embler le monde au bruit de son courage, Et que de temps en temps on ait venù des Guerriers Élever leur jeunesse à lombre des lauriers.
Le Prince eſt un Soleil, le feu dont il nous touche Eſt le méme au levant qu'à l’heure qu’il ſe couche, Le Midy luit toûjours deſſus cet horiſon, Son courage & ſa force eſt toûjoues de ſaiſon:	Le Prince est un Soleil, le feu dont il nous touche Est le même au levant qu'à l'heure qu’il se couche, Le Midi luit toujours dessus cet horizon, Son courage et sa force est toûjoues des saison:
En l’nyver du vulgaire ii y des fleurs écloſe.	En l'niver du vulgaire ji y des fleurs éclose.
Et donne deux fois lan des bourons & des roſes, Semblable à ces noyers qu’on voit en une nuit Produire tout euſemble & la fleur & le fruit.	Et donne deux fois lan des bourons et des roses, Semblable à ces noyers qu'on voit en une nuit Produire tout eusemble et la fleur et le fruit.
Mon cœur Iauguir de voir ma valeur occupé .	Mon cœur Jauguir de voir ma valeur occupé .
Dans les lieux où le Comte a fait voir ſon épée:	Dans les lieux où le Comte a fait voir son épée:
Et en renpumtmmii qui quil ſoit dans mon cœur Ses beaux faits m'ont pique dun ſentiment d’honneur, Vne ame geneteuſe eſt auſſi-toſt ſaiſie Au bruit des grands exploits d’un peu de jalouſie, Si le More conçoit quelque mauvais deſſein, Qu’il s’attende à me ton les armet à la main.	Et en renpumammi qui quil soit dans mon cœur Ses beaux faits m'ont pique dun sentiment d'honneur, âme géneteuse est aussitôt saisie Au bruit des grands exploits d'un peu de jalousie, Si le More conçoit quelque mauvais dessein, Qu'il s'attende à me ton les armet à la main.
D.	D.
SANCHE	SANCHÉ
D.	D.
SANCHE Grand Prince ſupaſſez les exploits de Pompée, Ie vous offre ma vie avecque mon épée.	SANCHE Grand Prince supassez les exploits de Pompée, Je vous offre ma vie avec mon épée.
HOR.	HOR.
E SCENE TREMIERE CHIMENE inconſolable	 SCÈNE -THREMIERE CHIMENE inconsolable
STANCES V Fuve d'eſperance & d’Epoux, Fille ingrate & perfido, Amante infortunée!	STANCES V Fuve d'espérance et d'Époux, Fille ingrate et perfido, Amante infortunée!
Que dois-je devenir aprés ces rudes coups Des armes de mon Frere & de ma destinée?	Que dois-je devenir après ces rudes coups Des armes de mon Frère et de ma destinée?
Est-il courage en ce malheur Qui puiſſe ſuporter l'excés de ma douleur?	Est-il courage en ce malheur Qui puisse supporter l'excès de ma douleur?
Loſpoir n’a rien de legitime, Mon ame eſt deſolée & mon cœur abatu, Ma conſtance ſeroit un crime.	Lospoir n'a rien de légitime, Mon âme est désolée et mon cœur abattu, Ma constance serait un crime.
Quoy qu'elle ſoit au monde une granda vertu, Tous conſeils ſont hors de ſaiſon, La doueeur de la mort a charmé ma penſée, Les paſſions de l’ame ébranlent la raiſon.	Quo qu'elle soit au monde une granda vertu, Tous conseils sont hors de saison, La douceur de la mort a charmé ma pensée, Les passions de l'âme ébranlent la raison.
Mais la mienne en effet eſt toute renverſée;	Mais la mienne en effet est toute renversée;
Mes eſprits & mes ſentimens Sont toû jours agités de divers mouvemens.	Mes esprits et mes sentiments Sont tou jours agités de divers mouvements.
Mon Epoux a tué mon Pere, Ie ne ſçay qui des deux mon cœur a plus chery?	Mon Époux a tué mon Père, Je ne sais qui des deux mon cœur a plus chéri?
Et s’il doit aecuſer mon Frere D'avoir vengé ſon ſang en tuant mon Mary.	Et s'il doit aecuser mon Frère D'avoir vengé son sang en tuant mon Mari.
Dieux que mon ſort a de rigueur?	Dieux que mon sort a de rigueur?
Parmy les accidens qui travaillent mon ame, Et la mort de mon Epoux violente mon cœur, La mort de mon Pere y conſerve ſa flâme, A qui ſçaurois-je plus devoir?	Parmi les accidents qui travaillent mon âme, Et la mort de mon Époux violente mon cœur, La mort de mon Père y conserve sa flamme, À qui saurais-je plus devoir?
Quel ſur mes ſentimens aura plus de pouvoir?	Quel sur mes sentiments aura plus de pouvoir?
Chacun également me touche Mes malheurs ſont ſi granas qu'on ne les peut coler?	Chacun également me touche Mes malheurs sont si granas qu'on ne les peut coler?
Et le ſang me ferme la bouche.	Et le sang me ferme la bouche.
Quand l'excés de lamour la force de parler.	Quand l'excès de lamour la force de parler.
Mon étre & mon affection Demeurans ſuſpendus en égale balance, Combatent mon devoir, & à chaque action Me propoſent les loix d’Hymen & de naiſſanée, Ie dois à mon Pere le jour.	Mon être et mon affection Demeurants suspendus en égale balance, Combatent mon devoir, et à chaque action Me proposent les lois d'Hymen et de naissanée, Je dois à mon Père le jour.
Mon Mary tient mon cœur en des chaînes d’amour, Iamais Sœur ne perdit ſon Frere:	Mon Mari tient mon cœur en des chaînes d'amour, Jamais Sœur ne perdit son Frère:
Si je pourſuis le mien e eſt fort pou justement, Puiſqu’il vient de venger mon Pere, Et que j’ay pardonné ſa mort à mon Amant.	Si je poursuis le mien e st fort pour justement, Puisqu'il vient de venger mon Père, Et que j'ai pardonné sa mort à mon Amant.
Amour ſubtil à décevoir!	Amour subtil à décevoir!
Complico de mon crime & fauteur de l’in jure Aprés avoir ſeduit mon ame & mon devoir, Leur a fait violer les loix de la nature.	Complico de mon crime et fauteur de l'in jure Après avoir séduit mon âme et mon devoir, Leur a fait violer les lois de la nature.
Et quoy que la force du ſang Allumaſt ma colere en me picquant le flanc Avec un deſir de vengeance:	Et quoi que la force du sang Allumât ma colère en me piquant le flanc Avec un désir de vengeance:
Cet amour combatant le couroux dans mon ſein M’en a fait pardonner l’offence, Mépriſer la pourſuite, & rompre le deſſein.	Cet amour combattant le courroux dans mon sein M'en a fait pardonner l'offense, Mépriser la poursuite, et rompre le dessein.
Croire mon Frere criminel!	Croire mon Frère criminel!
Par un acte d’honneur réparant un outrage Qui noirciſſoit ſon nom d’un reproche éternel, Et diffamoit ſa gloire avec ſon courage, Ce ne ſeroit pas raiſonner.	Par un acte d'honneur réparant un outrage Qui noircissait son nom d'un reproche éternel, Et diffamait sa gloire avec son courage, Ce ne serait pas raisonner.
Etxtmple de Rodrigue oblige à pardonner Le feu dune juſte vengeance:	Etxtmple de Rodrigue oblige à pardonner Le feu dune juste vengeance:
Et le reſſentiment nous donne tant d’appas, Que diſſimulant cette offence, Qui porte un nom d'honneur ne le merite pas.	Et le ressentiment nous donne tant d'appas, Que dissimulant cette offense, Qui porte un nom d'honneur ne le mérite pas.
Ie bleſſe ma haeite	Je blesse ma haècite
Tragt-Comedie.	Tragt-Comédie.
Tant la foree du ſang eſt puiſſante & extréme, Le Frere avec la Sœur ont bien l’affinité, Mais la Femme à l’Epoux eſt un autre ſoy-méme;	Tant la farée du sang est puissante et extrême, Le Frère avec la Sœur ont bien l'affinité, Mais la Femme à l'Époux est un autre soi-même;
Accuſeray je mon Germain Aprés avoir baiſé la parricide main Qui venoit de tuer mon Pere?	Accuserai je mon Germain Après avoir baisé la parricide main Qui venait de tuer mon Père?
Non, non, il faut montrer une égale doueeur, Et forcer mon deüil à ſe taire Lorſque mon ſentiment luy mangeroit le cœur.	Non, non, il faut montrer une égale douceur, Et forcer mon deuil à se taire Lorsque mon sentiment Seigneur mangerait le cœur.
Mes douleurs ſont ſans gueriſon:	Mes douleurs sont sans guérison:
Ie n’ay plus de malheurs & de peines à craindre, La mort me doit guerir & non pas la raiſon.	Je n'ai plus de malheurs et de peines à craindre, La mort me doit guérir et non pas la raison.
Il eſt tems de mourir & non pas de ſe plaindre:	Il est temps de mourir et non pas de se plaindre:
Trépas refuge de mon cœur:	Trépas refuge de mon cœur:
Que tu charme mon ame avec de doueeur!	Que tu charme mon âme avec de douceur!
Que tes appas ſont agreables!	Que tes appas sont agréables!
Que ta main, quoy qu'armée eſt pleine d'équité:	Que ta main, quoi qu'armée est pleine d'équité:
Tu ſers d'azile aux miſerables, Et les fais triompher de leur averſité Mon eœur gemit ſous des malheurs De qui la eruauté paſſe la tyrannie.	Tu sers d'asile aux misérables, Et les fais triompher de leur aversité Mon eœur gémit sous des malheurs De qui la ervauté passe la tyrannie.
Ma vie avec mon ſang ſe diſtille en pleurs, Mes eſprits & mes ſens s’en vont dans l’agonie:	Ma vie avec mon sang se distille en pleurs, Mes esprits et mes sens s'en vont dans l'agonie:
Ces ſiniſtres evenemens Ont rendus ſi confus tous mes reſſentimens, Qu'ils ont renverſé ma constance, Mes organes bleſſés en demeurent perclus;	Ces sinistres événements Ont rendus si confus tous mes ressentiments, Qu'ils ont renversé ma constance, Mes organes blessés en demeurent perclus;
Et dans leur rude viclence, Mes ſens & ma raiſon ne ſe connoiſſent plus.	Et dans leur rude viclence, Mes sens et ma raison ne se connaissent plus.
Tout ce qui ſe preſente à moy N’est à mes ſtmbres yeux qu’un ob jet de tristeſſe, Rodrigue tient mon cœur pour gage de ma foy, Elle eſt inviolable en gardant ſa promeſſe.	Tout ce qui se présente à moi N'est à mes stmbres yeux qu'un ob jet de tristesse, Rodrigue tient mon cœur pour gage de ma foi, Elle est inviolable en gardant sa promesse.
Amour d’une chaîne de fleurs Liu ſi doucement & nos ames & nos cœurs Que rien ne les ſçauroit défaire;	Amour d'une chaîne de fleurs Liv si doucement et nos âmes et nos cœurs Que rien ne les saurait défaire;
12 Et la mort dont les traits me font tant ſoûpirer:	12 Et la mort dont les traits me font tant soupirer:
Plus favorable que mon Frere, L Re joindra nos deux corps qu’il vient de ſeparer.	Plus favorable que mon Frère, L Re joindra nos deux corps qu'il vient de séparer.
SCENE II.	SCÈNE II.
D.	D.
FERNAND, LE PRINCE, TEANDRE, D.	FERNAND, LE PRINCE, TEANDRE, D.
SANCHE, LE COMTE, D.	SANCHÉ, LE COMTE, D.
FERNAND, » Omte dont la valeur & les exploits de guetre J Ont rempli de triomphe, & la mer & la terre.	FERNAND, " Omte dont la valeur et les exploits de guetre Ont rempli de triomphe, et la mer et la terre.
Ag ſſant aux combats comme un foudre éclairant, Qui force tout obſtacle & frape en conquerant, Plus connu pat ra gloire & faus de ta vaillance, Que par l’illuſtre nom que tu tiens de naiſſance, Genereux ſucceſſeur d’un ttiomphant Guerrier, Que l’honneur a couvert mille fois de laurier Dans les champs de bataille & aux places forcées, Oû ſa vie & ma gloire étoient intereſſées.	Ag sant aux combats comme un foudre éclairant, Qui force tout obstacle et frappe en conquérant, Plus connu pat ra gloire et faus de ta vaillance, Que par l'illustre nom que tu tiens de naissance, Généreux successeur d'un ttiomphant Guerrier, Que l'honneur a couvert mille fois de laurier Dans les champs de bataille et aux places forcées, Oû sa vie et ma gloire étaient intéressées.
Que ne te dois-je pas aprés avoir ſoûmis La puiſſance & lorgüeil de tous mes ennemis!	Que ne te dois-je pas après avoir soumis La puissance et lorgueil de tous mes ennemis!
Et d’une paſſion auſſi chaude que promte, Couvert leurs Eſcadrons & de ſang & de honte;	Et d'une passion aussi chaude que promte, Couvert leurs Escadrons et de sang et de honte;
Etouffé leurs deſſeins, affronté les dangers?	Étouffé leurs desseins, affronté les dangers?
Et purgé tous mes Ports de vaiſſeaux étrangers?	Et purgé tous mes Ports de vaisseaux étrangers?
Eſſuyé nos malheurs, & couru ſans contrainte Où les cœurs des Cœſars auroient eu de la crainte.	Essuyé nos malheurs, et couru sans contrainte Où les cœurs des Cœsars auraient eu de la crainte.
Ces exploits couronnés de palmes & d'honneur, Ont charmé de ton Prince & leſprit & le cœur, Leur merite eſt ſi grand que pour reconnoiſſance, Ie me trouve impuiſſant en toure ma puiſſance, Et avec mes honneurs ie ne puis m’acquiter De ce que tes hauts faits viennent de meriter:	Ces exploits couronnés de palmes et d'honneur, Ont charmé de ton Prince et lesprit et le cœur, Leur mérite est si grand que pour reconnaissance, Je me trouve impuissant en toure ma puissance, Et avec mes honneurs on ne puis m'acquitter De ce que tes hauts faits viennent de mériter:
