Tu vois bien qu’en pouſſant plus auant tes queſtes Tu vas faire tomber la foudre ſur leur têtes, Tu ſçais qu’en perſiſtant dans ton premier deſſein Tu vas porter la mort iuſques dedans leur ſein, Pourquoy reuiens tu donc?	Tu vois bien qu'en poussant plus avant tes quêtes Tu vas faire tomber la foudre sur leur têtes, Tu sais qu'en persistant dans ton premier dessein Tu vas porter la mort jusques dedans leur sein, Pourquoi reviens tu donc?
quel demon opiniâtre Veût t’inſpirer encor le deſir de combattre.	quel démon opiniâtre Veût t'inspirer encor le désir de combattre.
C’eſt aſſés o mon Cœur, c’eſt aſſés combattu Cede enfin la carriere à ma ſeule vertu, Et tremblant à l’abord de cette tour funeſte Eloigne-t’en mon cœur ainſi que de la peſte;	C'est assez ô mon Cœur, c'est assez combattu Cede enfin la carrière à ma seule vertu, Et tremblant à l'abord de cette tour funeste Éloigne-t-en mon cœur ainsi que de la peste;
On jette vn billet par vne feneſtre de la tour.	On jette un billet par une fenêtre de la tour.
Mais que vois-ie à mes pieds?	Mais que vois-je à mes pieds?
helas!	hélas!
le grand danger Voicy de mes malheurs le fatal meſſager, Vn cartel, juſte Ciel?	le grand danger Voici de mes malheurs le fatal messager, Un cartel, juste Ciel?
ah!	ah!
cruelle avanture, Pourray-ie bien l’ouvrir ſans craindre l’ouverture?	cruelle aventure, Pourrai-je bien l'ouvrir sans craindre l'ouverture?
mhons-le neantmoins d'un viſage aſſeure, Hé bien, que m’apprends-tu billet ineſperé?	mhons-le néanmoins d'un visage assure, Hé bien, que m'apprends-tu billet inespéré?
Il ouvre le billet.	Il ouvre le billet.
Au Prince BALAMIR General des Cimbres;	Au Prince BALAMIR Général des Cimbres;
l'ous trouverés ſans doute étrange, Seigneur Balamir, que celuy qui n’a jamais demandé grace, ſemble neanmoins vouloir la recevoir de vous, & vous ouvre le premier les condiliions d’un traité que vous ne devez pas negliger, ſi vous ne voulez voir dans ce jour finir la vie, ou pour jamais la liberIé de Roſemonde.	l'ous trouverz sans doute étrange, Seigneur Balir, que celui qui n'a jamais demandé grâce, semble néanmoins vouloir la recevoir de vous, et vous ouvre le premier les condiliions d'un traité que vous ne devez pas négliger, si vous ne voulez voir dans ce jour finir la vie, ou pour jamais la libérIé de Rosemonde.
Le Roy de Suëve luy offre la mort, ou Viridomare pour mary, & fait auſsi les mémes propoſitions à te Prince;	Le Roi de Suve était offre la mort, ou Viridomare pour mari, et fait aussi les mêmes propositions à te Prince;
ſon amour ſe porte à épouzer Polixene bon gé malgré Eunimonde, & toutes les autres Princeſſes avec ille vont être truittées avec la derniere rigueur, ſi vous avec Faramond & toutes ſes troupes ne laiſſés libre l’entréé & la urtie de cette Tour dans deux heures.	son amour se porte à épouzer Polixène bon gé malgré Eunimonde, et toutes les autres Princesses avec ille vont être truittées avec la dernière rigueur, si vous avec Faramond et toutes ses troupes ne laissés libre l'entré et la urtie de cette Tour dans deux heures.
Ie vous offre un moyen d’eviter ſes mal-heurs, vous demandant ſeulement vôtre parole pour m’aſſeurer que je ſeray remis dans les charges que je poſſedois parmy les Cimbres, que vous ne federés point Roſemonde au cruel Roy de France, & que vous laiſſerés Briomer dans la liberté de ſe venger de cét tanemy Que ſi vôtre deſſein n'eſt pas le epouzer Rojemonde, je ſçay une autre invention qui vous pourra conFrver legitimement la Couronne qu'ells vous a cedée;	Je vous offre un moyen d'éviter ses malheurs, vous demandant seulement votre parole pour m'assurer que je serai remis dans les charges que je possédais parmi les Cimbres, que vous ne fédérez point Rosemonde au cruel Roi de France, et que vous laisserez Briomer dans la liberté de se venger de cet tanemy Que si votre dessein n'est pas le épouzer Rojémonde, je sais une autre invention qui vous pourra conFrver légitimement la Couronne qu'els vous a cédée;
j'astens la réponce & la foy du grand Balamir, afin de nais tre bien;	j'astens la réponse et la foi du grand Balamir, afin de nais tre bien;
tôt en exccution ce que vient de luy prongins F0.	tôt en excution ce que vient de Seigneur prongins F0.
BRIOMER.	BRIOMER.
Illo	Illo
BALAMIR.	BALAMIR.
O Ciel conſeille moy c’eſt le billet d’vn traître, Que faut il eſperer?	Ô Ciel conseille moi c'est le billet d'un traître, Que faut il espérer?
que dois ie luy promêtre?	que dois ie luy promêtre?
Peût-on attendre rien de bon d’vn ſçelerat?	Peut-on attendre rien de bon d'un sçelerat?
Peût il changer d’humeur auſſi bien que d’Eſtaur Non, ſon âme eſt trop lâche & ſon cœur trop rouche, Pour me flater ſitôt que le remords le touche, C’eſt vne invention digne de Briomer, C’eſt une trahiſon qu’on ne peut exprimer;	Peût il changer d'humeur aussi bien que d'Estaur Non, son âme est trop lâche et son cœur trop rouche, Pour me flatter sitôt que le remords le touche, C'est une invention digne de Briomer, C'est une trahison qu'on ne peut exprimer;
Mais qu’eſt ce qu’il promet & qu’eſt ce qu’il dem de?	Mais qu'est ce qu'il promet et qu'est ce qu'il dem de?
Liſons encore un coup liſons que ie l’entende.	Lisons encore un coup lisons que tu l'entende.
It relit tout haut & aprez avoir leu il continuë.	It relit tout haut et apprès avoir lu il continue.
Quoy?	Quoi?
Briomer tu veux que ie prenne vn part Duquel tout l’uniuers s’eſt deia diverty?	Briomer tu veux que ici prenne un part Duquel tout l'univers s'est déjà diverti?
Tu voudrois m’engager à quitter Eunimonde, Ah!	Tu voudrais m'engager à quitter Eunimonde, Ah!
n’euſſe ie iamais apperçeu Roſemonde?	n'eusse ici jamais aperçu Rosemonde?
I’ay faict aſſez de breche à ma fidelité Sans quil faille accepter cét iniuſte traité.	J'ai fait assez de brèche à ma fidélité Sans quil faille accepter cet injuste traité.
Tu demandes tu veux par un mauuais princip Qu’à ton lache deſir mon ame participe, Et que ie faſſe vn point de generoſité D’ôter à Faramond ce qu’il a merité, Ah!	Tu demandes tu veux par un mauvais princip Qu'à ton lâche désir mon âme participe, Et que Ne fasse un point de générosité D'ôter à Faramond ce qu'il a mérité, Ah!
ces conditions ſont trop irraiſonnables Propoſe à Balamir des moyens receuables, Vn cœur comme le ſien n’y ſçauroit conſentir Sans craindre les effects d’un cruel repentir;	ces conditions sont trop irraisonnables Propose à Balamir des moyens reçuables, Un cœur comme le sien n'y saurait consentir Sans craindre les effets d'un cruel repentir;
Mais?	Mais?
quoy ne vois ie pas que deia le tems preEt qu’il s’agit icy de ſauver ma Princeſſe?	quoi ne vois venir pas que déjà le temps prêt qu'il s'agit ici de sauver ma Princesse?
Ne conſultons donc plus l’honneur ny le devoir Accordons à ce traître un abſolu pouvoir, Conſentons, conſentons qu’il ſorte tout a l’heu D’un en droit ou nôtre ame a choiſi ſa demeure.	Ne consultons donc plus l'honneur ainsi le devoir Accordons à ce traître un absolu pouvoir, Cons, consentons qu'il sorte tout à l'heu D'un en droit ou notre âme a choisi sa demeure.
Mais que puis ie promettre & que m’eſt il permis:	Mais que puis Princes promettre et que m'est il permis:
Sans avoit pris pluſtôt conſeil de mes amis, lamais vne amitié ne fut ſans confidence, Allons-donc conſulter le puiſſant Roy de France, Ipourroit ſoubçonner Balamir aujourd’huy Mualſs dil palenrcas il agihloit lans rayi	Sans avait pris plutôt conseil de mes amis, lamais vne amitié ne fut sans confidence, Allons-donc consulter le puissant Roi de France, Ipourrait soubonner Balamir aujourd'hui Mual dil palenrcas il agihloit lans rayi
SCENE II.	SCÈNE II.
LE ROY DE SVEVE, BRIOMER, ſortans de la Tour, Gardes.	LE ROY DE SUEUE, BRIOMER, sortant de la Tour, Gardes.
LE ROY DE SVEVE, Enfin nous avons fait joüer le ſtratageme, Nous nous ſommes ſauvés de ce peril extreme?	LE ROY DE SUEUE, Enfin nous avons fait jouer le stratagème, Nous nous sommes sauvez de ce péril extrême?
by que je ne ſçay pas uſer d’inventions!	by que je ne sais pas user d'inventions!
BRIOMER.	BRIOMER.
Seigneur, mon eſprit cede à vos conceptions;	Seigneur, mon esprit cède à vos conceptions;
Leur ſubtilité paſſe au deſſus la nature Et n’a rien de commun avec la creature.	Leur subtilité passe au dessus la nature Et n'a rien de commun avec la créature.
LE ROY DE SVFVE.	LE ROY DE SUFVE.
Sans cela nos deſſeins étoient tous ruynés, Nous étions l’un & l’autre à la mort deſtinés:	Sans cela nos desseins étaient tous ruinés, Nous étions l'un et l'autre à la mort destinés:
O que la politique eſt douce & profitable!	Ô que la politique est douce et profitable!
Que la prudence ſert quand le ſort nous accable Qu’il nous a bien valu de paroiſtre cruels Pour éloigner de nous nos ennemis mortels!	Que la prudence sert quand le sort nous accable Qu'il nous a bien valu de paraître cruels Pour éloigner de nous nos ennemis mortels!
Qu’ils aillent publier mon entière defuite.	Qu'ils aillent publier mon entière défuite.
Qu’ils loüent leurs exploits!	Qu'ils louent leurs exploits!
qu’ils vantent leur conquête!	qu'ils vantent leur conquête!
Scais-tu bien, Briomer, que j’ayme cent fois mieux Les vaincus comme nous, que les vainqueurs comme eux !	Sais-tu bien, Briomer, que j'aime cent fois mieux Les vaincus comme nous, que les vainqueurs comme eux !
BRIOMER, Ce n’eſt pas ſans raiſon.	BRIOMER, Ce n'est pas sans raison.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
De toute leul fortune, Non, puiſque je diſpoicor	De toute leul fortune, Non, puisque je dispoicor
BRIOMER.	BRIOMER.
O l’admirable choſe Icy le vaincu brave & chaſſe le vainqueur, Et ſans tirer l’épée il luy perce le cœur,	Ô l'admirable chose Ici le vaincu brave et chasse le vainqueur, Et sans tirer l'épée il lui perce le cœur,
LE ROY DE SVEVE, Le deſtin aujourd’huy me mal-traite à l’extreme, peq Mais j’ay malgré ſes traits dans les mains ce q j’ayme, Ce qu’il a de pouvoir l’inhumain en ce jour N’a plus à gouverner ny moy ny mon amour.	LE ROY DE SUEUE, Le destin aujourd'hui me mal-traite à l'extrême, péq Mais j'ai malgré ses traits dans les mains ce q j'aime, Ce qu'il a de pouvoir l'inhumain en ce jour N'a plus à gouvernermer moiblé mon amour.
Si parmy les combats j’ay ſenty ſa colere auplee de nron antoui je me vay fansraire, Et Polixene aura la gloire de venger Mon aillé de tous ceux qui veulent l’outrager,	Si parmi les combats j'ai senti sa colère auplée de nron antoui je me vais fansraire, Et Polixène aura la gloire de venger Mon aillé de tous ceux qui veulent l'outrager,
BRIOMFR.	BRIOMFR.
Croyez-vous de flêchir cette hume ui inflexible?	Croyez-vous de fléchir cette hume ui inflexible?
LE ROY DE SVEVE.	LE ROY DE SUEUE.
La force ou la douceur la rendront ſuſceptible lh ec Aux traits de mon amour.	La force ou la douceur la rendront susceptible l' hec Aux traits de mon amour.
BROMER.	BROMER.
Ahi c’eſt trop vous flatte Seigneur, ſçachez qu’en vain la force veut dompte Vn cœur où la douceur n’a jamais fait de brêche.	Ahi c'est trop vous flatte Seigneur, sachez qu'en vain la force veut dompte Un cœur où la douceur n'a jamais fait de brêche.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Et je la piqueray d’une mortelle flêche, La ſuperbe qu’elle eſt avec que ſes mépris, Si ſes rigueurs encor tourmentent mes eſprits;	Et je la piquerai d'une mortelle flamche, La superbe qu'elle est avec que ses mépris, Si ses rigueurs encor tourmentent mes esprits;
Mais dy-moy, Briomer, n’eſt-ce pas étre lâche?	Mais dis-moi, Briomer, n'est-ce pas être lâche?
N’eſt-ce pas ſe noircir d’une eternelle tache De quitter & trahir ſes amis au beſoin?	N'est-ce pas se noircir d'une éternelle tache De quitter et trahir ses amis au besoin?
Gondiot, dont le cœur ne paroit que de loin, Varanés, Gondemar, avec Godegeſille Et les autres qui m’ont laiſſé ſeul dans la ville, Se peuvent-ils laver de cette trahiſon ?	Gondiot, dont le cœur ne parait que de loin, Varanés, Gondemar, avec Godegesille Et les autres qui m'ont laissé seul dans la ville, Se peuvent-ils laver de cette trahison ?
Et les Dieux, s’il eſt vray qu’ils ayment la raiſor Laiſſerontrils regner ces ames deloyales?	Et les Dieux, s'il est vrai qu'ils aiment la raisor Laisserontrils régner ces âmes déloyales?
BRIOMER.	BRIOMER.
Combien en ſouffrent-ils fur le thrône d’Egalles, De ce que nous faiſons ils n’ont guere de ſoin, Car de la terre au Ciel il eſt un peu trop loin.	Combien en souffrent-ils fur le trône d'Égalles, De ce que nous faisons ils n'ont guère de soin, Car de la terre au Ciel il est un peu trop loin.
LE ROV DE SVEVE.	LE ROU DE SUEUE.
si le chemin du Ciel eſt long juſqu’à la terre, Eſt-il de meſſager plus prompt que le tonnerre?	si le chemin du Ciel est long jusqu'à la terre, Est-il de messager plus prompt que le tonnerre?
jo ils fontjumciers, lonteiis pas trans lu mam Dequoy faire en tout temps repentir le plus vain?	jo ils fontjumciers, lonteiis pas trans lu mam Dequoy faire en tout temps repentir le plus vain?
BRIOMER.	BRIOMER.
lafoudre qu’on leur donne eſt une fauſſe foudre;	lafoudre qu'on leur donne est une fausse foudre;
Car c’eſt amas de feu qui reduit tout en poudre, Iit que les anciens trop ſupenſtitieux Ont nommé ſans raiſon les armes de ces Dieux, Sçachez, ſçachez, Seigneur, que ce n’eſt autre choſe Que des exhalaiſons que chaque éſemenc cauſe, l'en fairois le detail Seigneur, avec plaiſir, Si comme le deſſein j’en avois le loiſir.	Car c'est amas de feu qui réduit tout en poudre, Jit que les anciens trop supenstitieux Ont nommé sans raison les armes de ces Dieux, Sçachez, sçachez, Seigneur, que ce n'est autre chose Que des exhalaisons que chaque ésemenc cause, l'en fairais le détail Seigneur, avec plaisir, Si comme le dessein j'en avais le loisir.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
ſRevenons -tone, eye moy, quelle crainte ſubite A contraint Gondiot de prendre ainſi la fuite?	sRvenons -tone, est -moi, quelle crainte subite A contraint Gondiot de prendre ainsi la fuite?
DRIOMEI.	DRIOMEI.
N'avoit-il pas raiſone.	N'avait-il pas raisone.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Raiſon, quoy?	Raison, quoi?
l’impoſteur!	l'imposteur!
BRIOMER.	BRIOMER.
Vous deviez menager un peu mieux ſon ardeur, een vous eumez pris comen de la pruuence, Vous auriez ſatisfait ſon cœur ſans violence.	Vous deviez ménager un peu mieux son ardeur, een vous eumez pris compen de la preuence, Vous auriez satisfait son cœur sans violence.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Al quel ſi bon moyen pouvois-je avoir recours Pour flêchir des ingrats.	Al quel si bon moyen pouvais-je avoir recours Pour fléchir des ingrats.
BRIOMER.	BRIOMER.
Leur promettre toûjours, Puis quand vous auriez veu finir vôtre querelle, Alors vous pouviez eſtre ou trompeur ou fidelle.	Leur promettre toujours, Puis quand vous auriez vu finir votre querelle, Alors vous pouviez être ou trompeur ou fidèle.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Et toy que j’ay choiſi pour mon ſeul confident, l'oy qui ſur mon eſprit as ſeul quelque aſcendant, Que ne m’as-tu plûtôt averty de la choſe?	Et toi que j'ai choisi pour mon seul confident, l'oi qui sur mon esprit as seul quelque ascendant, Que ne m'as-tu plutôt averti de la chose?
On ne peût exprimer la riſque où l’on s’expoſe, ſ co Quand d’un Roy courroucé l’on blâme les deſſeiſpuiſ Le plus fin eſt celuy qui leur donne les mains.	On ne put exprimer la risque où l'on s'expose, co Quand d'un Roi courroucé l'on blâme les desseispuis Le plus fin est celui qui leur donne les mains.
Vous trouvez auiourd’hui mon auis ſalutaire ltre Et vous l’euſſiez hier repouſſé de colere, Ainſi par le ſleure mi te met a l'abry.	Vous trouvez aujourd'hui mon avis salutaire ltre Et vous l'eussiez hier repoussé de colère, Ainsi par le sleure mi te met a l'abri.
Du couroux dangereux d’vn ſouverain aigry.	Du courroux dangereux d'une souverain aigri.
En de	En de
LE ROY DE SVEVE Ah!	LE ROY DE SUEUE Ah!
Sriomer tu ſçais (s’il le faut dire encore) Tuni A quel point tu m’es cher & combien ie thonnopour Quels que ſoient tes avis ils me ſemblent ſi dour l'il n Que loin de m’irriter ils chaſſent mon couroux, jout Et la forte amitié qui nous a ſçeu étraindre A des feux que la mort auroit peine d’êteindre, e pr Il ſera plutoſt dit que ie ſuis au tombeau Que ie n’auray ſçeu prendre vnſentiment nouvealais Comme deux vrais amis doivent s’ouvrir leur anſcell Pour lire l’vn dans l’autre & voir qui les enflameMais De même tu devrois ne m’avoir rien cele;	Sriomer tu sais (s'il le faut dire encore) Tuni A quel point tu m'es cher et combien ce thonnopour Quels que soient tes avis ils me semblent si dour l'il n Que loin de m'irriter ils chassent mon courroux, jout Et la forte amitié qui nous a su étraindre À des feux que la mort aurait peine d'éteindre, e pr Il sera plutôt dit que ie suis au tombeau Que je n'aurai su prendre unsentiment nouvalais Comme deux vrais amis doivent s'ouvrir leur anscel On lire l'un dans l'autre et voir qui les enflameMais De même tu devrois ne avoir rien cele;
Mais s’il faut s’excuſer dans un rel démeſlé, De fortieton erprre d une crreur rans fecondePouvois ie diſpoſer du cœur de Roſemonde?	Mais s'il faut s'excuser dans un relé démêlé, De fortiéton erpré une créur rans fécondePouvais Seigneur disposer du cœur de Rosemonde?
Et quand ie l’aurois peu falloit-il allumer La guerre entre trois cœurs s’ils ſçavẽt bien ayme	Et quand ici l'aurais peu fallait-il allumer La guerre entre trois cœurs s'ils savent bien aime
BRIOMER.	BRIOMER.
Si le choix eût produit entre eux quelque divorle Sçachez que leur aigreur eut ſuſpendu par force Les effets violans qu’elle pût mettre au iour, Le ſoin de ſe deffendre eut calmé leur amour.	Si le choix eût produit entre eux quelque divorle Sçachez que leur aigreur eut suspendu par force Les effets violants qu'elle pût mettre au jour, Le soin de se défendre eut calmé leur amour.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Nous n’avons rien perdu perdant ces infidelles Nous ſçavons comme il faut roumetre des rebe Attendant les moyens de renger ces ingrats, Va voir cher confident ſi tu reuſſiras Dans ie deſſain que i’ay de voir ſeul Polixene Va viſte Briomer delivre moy de peine.	Nous n'avons rien perdu perdant ces infidèles Nous savons comme il faut roumetre des rebe Attendant les moyens de renger ces ingrats, Va voir cher confident si tu réussiras Dans Dans dess que j'ai de voir seul Polixène Va vite Briomer délivre moi de peine.
Briomer ſen va.	Briomer sen va.
LE ROY DE SVEVE ſeul.	LE ROY DE SUEUE seul.
Puiſque mal-gré le fort ie ſuis ſeul dans ces lieus Acouvert des efforts de tous mes envieux, Puiſque ma ruſe a mismes ennemis en fuitte Ie puis agir ſans crainte exempt de leur pourſuitte Et regler amon gré ma flame & mon amour Sans aller plus avant qu’auprez de cette Tour, le veux abſolument qu’auiourduy Polixene En des nœuds coniugaus convertiſſe ſa chaîne, le veux & ie le puis ſans attendre a demain I’unir avecque moy par les loix de l’hymen.	Puisque malgré le fort ie suis seul dans ces lieus Acouvert des efforts de tous mes envieux, Puisque ma ruse a mîmes ennemis en fuite Je puis agir sans crainte exempt de leur poursuite Et régler amon gré ma flamme et mon amour Sans aller plus avant qu'auprez de cette Tour, le veux absolument qu'auiourduy Polixène En des nœuds coniugaus convertisse sa chaîne, le veux et ie a demain sans attendre a demainAIunirna moiina ina loix de l'hymen.
Pour mon fils l’inſolent il faut qu’il m'obeiſſe S’il n’ayme mieux choiſir vn rigoureux ſupplice, Tout rebelle qu’il eſt, il a des qualités A donner de l’amour aux plus fieres beautés, le pretends luy donner Roſemonde en partage, Et je dois par raiſon faire ce mariage, Mais ouje n’y vois goutte, ou je vois approcher Celle que mon amour émeut moins qu’un rocher;	Pour mon fils l'insolent il faut qu'il m'obéisse S'il n'aime mieux choisir un rigoureux supplice, Tout rebelle qu'il est, il a des qualités A donner de l'amour aux plus fières beautés, le prétends lui donner Rosemonde en partage, Et je dois par raison faire ce mariage, Mais ouje n'y vois goutte, ou je vois approcher Celle que mon amour émut moins qu'un rocher;
Mais peut eſtre ce jour, peut-eſtte qu’il la touche ſpprocnons pour fonderencor cette farouche.	Mais peut -être ce jour, peut-estte qu'il la touche spprocons pour fonderencor cette farouche.
SCENE III.	SCÈNE III.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
POLIXENE, BRIOMER, Gardes.	POLIXENE, BRIOMER, Gardes.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
L’amour que tes attraits allument dans mon ans N’eſt pas de ces amours que la juſtice blâme, C’eſt un amour ſincere, une flâme ſans fard, Vn amour qui ne peut dependre du hazard, Vn amout qui ramplit juſqu’à ma moindre veisach Quoyque de cœur en cœur on dit qu’il ſe promte la Ie le ſeus toutefois ſolide dans le mien, Et c’eſt en vain qu’il veut ſe gliſſer dans le tien:	L'amour que tes attraits allument dans mon ans N'est pas de ces amours que la justice blâme, C'est un amour sincère, une flamme sans fard, Un amour qui ne peut dépendre du hasard, Ven amout qui ramplit jusqu'à ma moindre véisach Quoique de cœur en cœur on dit qu'il se promte la Je le zeus toutefois solide dans le mien, Et c'est en vain qu'il veut se glisser dans le tien:
pun Ahi ne le traite plus a vecque barbarie, Car délors que l’amour ſe transtorme en furie On à beau recourir à ſes premiers apas, L’amour n’eſt plus aveugle, & ne les connoit paſen,	pun Ahi ne le traite plus a vecque barbarie, Car délors que l'amour se transtorme en furie On à beau recourir à ses premiers apas, Lamour n'est plus aveugle, et ne les connaît pas,
POLIXENE.	POLIXENE.
Crois-tu que la longueur du temps ſoit ſuffiſes Pour me faire approu ver ta recherche inſolentesparde Les rigueurs, les tourmens, la perſecution, (Our tont mediateurs de ton affection) N’ont pas encor trouvé mon ame diſpoſée A conſentir aux vœux de la tienne abuſée.	Crois-tu que la longueur du temps soit suffises Pour me faire approu ver ta recherche insolentesparde Les rigueurs, les tourments, la persécution, (Our tont médiateurs de ton affection) N'ont pas encor trouvé mon âme disposée A consentir aux vœux de la tienne abusée.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
C’eſt ainſi qu’on agit, quand le reſpect ne peut Vainere uireœeur de rocher, la cruauté l’emeut.	C'est ainsi qu'on agit, quand le respect ne peut Vaine uireœeur de rocher, la cruauté émeut.
POLIXENE.	POLIXENE.
na cruaure i'emeut, hé pouſſe à bout ta rage, e fu Pour voir ſi tu pourras deſarmer mon courage.	na cruaure j'émeut, hé pousse à bout ta rage, e fu Pour voir si tu pourras désarmer mon courage.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Que ton ame eſt aitrere ;	Que ton âme est aitrere ;
& ton courage fier?	et ton courage fier?
POLIXENE.	POLIXENE.
cnco pour ne te cramdre, & pour te deffier,	cnco pour ne te cramdre, et pour te défier,
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Ie doute que toûjours tu parles de la ſorte?	Je doute que toujours tu parles de la sorte?
POLIXENE.	POLIXENE.
Crois tu que mon ſalut à te plaire conſiſte?	Crois -tu que mon salut à te plaire consiste?
IOLIXENE.	JOLIXENE.
Tant plus on me pourſuit, tant plus je de viens fort	Tant plus on me poursuit, tant plus je de viens fort
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Ah!	Ah!
croy-moy, Polixene, adoucy ta rigueur, La paſſion t’aveugle, & regne dans ton cœur.	crois-moi, Polixène, adouci ta rigueur, La passion t'aveugle, et règne dans ton cœur.
Nous nous perdrons, enfin, ſi ſon excez perſiſte.	Nous nous perdrons, enfin, si son excès persiste.
Iu peus parcet éfrort eviter ton maineu.	Ju peux parcet éfrort éviter ton maineu.
POLIXENE.	POLIXENE.
Helas à quel degré s’éleve ta fureur, Sçache tygre alteré du ſang de cinq Princeſſes Que la parque plait mieux que ne font tes careſſes.	Hélas à quel degré s'élève ta fureur, Sache tigré altéré du sang de cinq Princesses Que la parque plaît mieux que ne font tes caresses.
Et quty Ray piunot cnoranerle tiepas Qu’un homme de ra ſorte.	Et quty Rai piun cnoranerle tiepas Qu'un homme de ra sorte.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Ouy, tu l'embraſeras!	Oui, tu l'embraseras!
la Parque te plait donc, ſuperbe, ingrate & fiere, Bien, bien, tu la verras d’une affreuſe maniere;	la Parque te plaît donc, superbe, ingrate et fière, Bien, bien, tu la verras d'une affreuse manière;
Mais puis qu'en cét affront nous devons tous perir, se que Pien derormais ne nous iç aurort guerir, Gardes, allez chercher l’ingrat Viridomare, Menez-le promptement, il faut qu’il ſe declare;	Mais puis qu'en cet affront nous devons tous périr, se que Pien derormais ne nous iç adrort guérir, Gardes, allez chercher l'ingrat Viridomare, Menez-le promptement, il faut qu'il se déclare;
Les Gardes s’en vont.	Les Gardes s'en vont.
Polixene, tu vois à quelle extremité Va porter mon amour ſon inhumanité, Tu vois devant tes yeux ta perte manifeſte, reua tu pas detourner un maineur Irunente	Polixène, tu vois à quelle extrémité Va porter mon amour son inhumanité, Tu vois devant tes yeux ta perte manifeste, reva tu pas détourner un maineur Jrunente
POLIXENE.	POLIXENE.
Non, non, ie veux perir.	Non, non, Seigneur veux périr.
il me ſera plus doux De fuyr le trait d’amour, que celuy du courroux.	il me sera plus doux De fuir le trait d'amour, que celui du courroux.
LE ROY DE SVEVS.	LE ROY DE SUEUS.
l’as-tu bien fuy touſiours ſans te laiſſer ſurprendre?	l'as-tu bien fui toujours sans te laisser surprendre?
POLIXENE.	POLIXENE.
Ce n’eſt pas à toy, lâche, à qui ie dois apprendre les ſecrets de mon cœur.	Ce n'est pas à toi, lâche, à qui on dois apprendre les secrets de mon cœur.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Ah j’en ay trop appris Et tous mes ſens en ſont confuſement ſurpris.	Ah j'en ai trop appris Et tous mes sens en sont confusément surpris.
SCENE IV.	SCÈNE IV.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
POLIXENE, BRIOMER.	POLIXENE, BRIOMER.
VIRIDOMARE, conduit par un Garde VIRIDOMARE, parlant au Garde.	VIRIDOMARE, conduit par un Garde VIRIDOMARE, parlant au Garde.
ù me veux-tumener, parle ſans artifice, ON’eſt-ce pas au gibet, ou du moins au ſupplis, at	Où me veux-thumener, parle sans artifice, ON’est-ce pas au gibet, ou du moins au supplis, at
An GMlauE.	An GMlavE.
Seigneur, vous l’apprendrés de la bouche du Reſpoy Le voyla quis approche.	Seigneur, vous l'apprendrez de la bouche du Respoi Le voilà quis approche.
VIRIDOMARE.	VIRIDOMARE.
Ah!	Ah!
qu’eſt-cè que je voſhin	qu'est-cèle que je voshin
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Avance-toy, mon fils, je pardonne à ton crime, ſune Et mon reſſentiment, quoy qu’il ſoit legitime, ſocq S’evanouyt en l’air lorfque je voy mon ſang Echeu dans des liens d’un ſi ſublime rang, Viens, que je te délie, & qu’un baiſer de pere Baniſſe de nos cœurs toute noſtre colere.	Avance-toi, mon fils, je pardonne à ton crime, sune Et mon ressentiment, quoi qu'il soit légitime, socq S'évanouit en l'air lorsque je vois mon sang Échu dans des liens d'un si sublime rang, Viens, que je te délie, et qu'un baiser de père Banisse de nos cœurs toute notre colère.
VIRIDOMARE.	VIRIDOMARE.
Ah!	Ah!
plûtôt qu’a genoux je rende à qui je dois.	plutôt qu'a genoux je rende à qui je dois.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Non;	Non;
leve-toy, mon nis, l’eſtat ou je te voy Deſarme mon courroux, & retient mon courage Et ces pieds & ces mains que mon aveugle rage Avoit charges de fers pour maintenir ſes loix, Allons les occuper à de plus beaux emplois,	leuve-toi, mon nis, l'état où je te vois Désarme mon courroux, et retient mon courage Et ces pieds et ces mains que mon aveugle rage Avait charges de fers pour maintenir ses lois, Allons les occuper à de plus beaux emplois,
VIRIDOMITRE.	VIRIDOMITRE.
Ie merite, Seigneur, un ſupplice exemplaire, Il eſt hors de pardon qui courrouce ſon pere:	Je mérite, Seigneur, un supplice exemplaire, Il est hors de pardon qui courrouce son père:
