RCIDVAS.	RCIDVAS.
Qu’en ſouffrant nos mépris vous n’en ſoyez	Qu'en souffrant nos mépris vous n'en soyez
ASTASE.	ASTASE.
Ie meriterois ſeul des tourmens infinis, Si je laiſſois toûjours vos crimes impunis;	Je mériterais seul des tourments infinis, Si je laissais toujours vos crimes impunis;
Mais il eſt encor temps de punir ou d’abſoudre, C’eſt à vous d’arreſter ou d’attendre la foudre, Elle eſt ſi i’y conſens, toute preſte à partir.	Mais il est encor temps de punir ou d'absoudre, C'est à vous d'arrêter ou d'attendre la foudre, Elle est si j'y consens, toute prête à partir.
PROTHAIS.	PROTHAIS.
Et bien, obligez-nous, Seigneur, d’y conſentir, Qu’un prompt Arreſt de mort faſſe éclater la foudre, Que Que la flâme ou le fer mette nos corps en poudre Nous ſommes diſpoſez l’un & l’autre à la mort, Pourveu qu'un long ſupplice acheve nôtre ſort.	Et bien, obligez-nous, Seigneur, d'y consentir, Qu'un prompt Arrêt de mort fasse éclater la foudre, Que Que la flamme ou le fer mette nos corps en poudre Nous sommes disposez l'un et l'autre à la mort, Pourvu qu'un long supplice achève notre sort.
ASTASE.	ASTASE.
Ceux dont on vous punit ſont de longue durée, L’ame la plus conſtante & la plus aſſeurée, Les voyans preparez fremit à leur aſpect, Et change ſon audace en un profond reſpect;	Ceux dont on vous punit sont de longue durée, L'âme la plus constante et la plus assurée, Les voyant préparés frémit à leur aspect, Et change son audace en un profond respect;
Peut-eſtre voudrez-vous quand nous irons au Temple, Vous conduire au ſupplice imiter cét exemple, Ou bien vous en voudrez appeller à Ceſar;	Peut-être voudrez-vous quand nous irons au Temple, Vous conduire au supplice imiter cet exemple, Ou bien vous en voudrez appeler à César;
Mais attendre ce temps c’eſt differer bien tard, Quand l’obſtination à ce point vous accable, L’Arreſt que je prononce eſtant irrevocable, En ayant de Ceſar un pouvoir abſolu, Il faut executer ce que j’ay reſolu, [de graces.	Mais attendre ce temps c'est différer bien tard, Quand l'obstination à ce point vous accable, L'Arrest que je prononce étant irrévocable, En ayant de César un pouvoir absolu, Il faut exécuter ce que j'ai résolu, [de grâces.
Dans ces derniers momens l’on n’obtient plus GERVAIS.	Dans ces derniers moments l'on n'obtient plus GERVAIS.
[menaces,	[menaces,
ui ne craint pomt la moit n’en ciaint point les Que n’executez-vous cét abſolu pouvoir.	Ô ne craint pompt la moit n'en ciaint point les Que n'exécutés-vous cet absolu pouvoir.
ASTASE.	ASTASE.
Puiſque vous m'ꝰ forcez je feray mon devoir.	Puisque vous m'é forcez je ferai mon devoir.
PROTHAIS.	PROTHAIS.
Ime.	Ime.
Et pour moy dans le mien je ſeray toûjours fer	Et pour moi dans le mien je serai toujours fer
ASTASE.	ASTASE.
I ferme, Et bien nous allons voir:	I ferme, Et bien nous allons voir:
Gardes, qu’on les renPuis qu’ils ont refuſe leur grace & mon appuy, Quand j’ay parlé pour eux.	Gardes, qu'on les renPuis qu'ils ont refuse leur grâce et mon appui, Quand j'ai parlé pour eux.
Qu’on s’aſſemble aujourd’huy, gehene Que tout ſoit preparé pour les mettre à la Avant que de mourir.	Qu'on s'assemble aujourd'hui, géhène Que tout soit préparé pour les mettre à la Avant que de mourir.
THRASEE.	THRASE.
Seigneur, voicy la Reyne.	Seigneur, voici la Reine.
ASTASE.	ASTASE.
Remenez priſonniers ces lâches ſcelerats.	Remenez prisonniers ces lâches scélérats.
CENE IV.	CÈNE IV.
FRITIGILE, ASTASE.	FRITIGILE, ASTASE.
FRITIGILE.	FRITIGILE.
Os Troupes sõt en ordre & déja vos Soldats M’õt fait voir tãt d’ardeur & tãt d’impatiẽce Pour faire avec les miens une eſtroite alliance, Qu’ils preferent la guerre aux douceurs de la paix Et le fruit des Lauriers bornant tout leurs ſouhaits, Tout le Camp animé par le feu d’un beau zele, Donne lieu d’eſperer qu’il nout ſera fideles Si-toſt qu’il aura l’ordre il eſt preſt de marcher, L’occaſion nous rit, Seigneur le tems eſt chet, Profitõs d’un treſor que tant d’autres negligent ?	Os Troupes sont en ordre et déjà vos Soldats M'ont fait voir toujours d'ardeur et tendre d'impatiẽce Pour faire avec les miens une étroite alliance, Qu'ils préfèrent la guerre aux douceurs de la paix Et le fruit des Lauriers bornant tout leurs souhaits, Tout le Camp animé par le feu d'un beau zèle, Donne lieu d'espérer qu'il nout sera fidèles Si-tôt qu'il aura l'ordre il est prêt de marcher, L'occasion nous rit, Seigneur le temps est chet, Profitõs d'un trésor ne tant d'un négligent ?
Mais quels chagrins ſecrets au jourd’huy vous affligent ?	Mais quels chagrins secrets au jourd'hui vous affligent ?
Vous repentiriez-vous de ce qui s’eſt paſſé ?	Vous repentiriez-vous de ce qui s'est passé ?
AS TASE.	AS TASE.
Non, Madame, achevons ce que j’ay commencé, Si je me repentois apres noſtre entrepriſe, Je ſerois un perfide, & vous ſeriez ſurpriſe, Outre l’eſpoir que j’ay d’obtenir vôtre main, Madame, c’eſt aſſez que ie ſois né Romain, Toul tenn ma parene apres lavon donnce.	Non, Madame, achevons ce que j'ai commencé, Si je me repentais après quelque entreprise, Je serais un perfide, et vous seriez surprise, Outre l'espoir que j'ai d'obtenir votre main, Madame, c'est assez que sans sois né Romain, Toul tenn ma parène après lavon donnée.
FRITIGILE.	FRITIGILE.
Oüy, Rome vous vid naître, & ie ſuis étonnée, Qu'in Romain tel que vous mõtre ſi peu d’ardeur Sur le point d’égaler Ceſar même en grandeur.	Oui, Rome vous vit naître, et je suis étonnée, Qu'in Romain tel que vous montre si peu d'ardeur Sur le point d'égaler César même en grandeur.
ASTASE.	ASTASE.
C’eſt une ambition qui n’a point de ſemblable, Mais pouvoir être époux d’une Reyne adorable, Sça voir qu’il m’eſt permis d’y pretẽdre au jourd’huy;	C'est une ambition qui n'a point de semblable, Mais pouvoir être époux d'une Reine adorable, Sça voir qu'il m'est permis d'y prétendre au jourd'hui;
Tout heureux qu’eſt Ceſar ie le ſuis plus que luy, que ſon pouvoir s’étende aux deux bouts de la Terre, Qu’aux étranges Pays il declare la guerre, Tãt qu’en la Mauravie on nous verra tous deux, Reigner & conquerir ie ſeray trop heureux.	Tout heureux qu'est César ie le suis plus que Rome, que son pouvoir s'étende aux deux bouts de la Terre, Qu'aux étranges Pays il déclare la guerre, Tant qu'en la Maurie on nous verra tous deux, Reigner et conquérir ie fais trop heureux.
RITIGILE.	RITIGILE.
Quoy qu’un ſi grand bon-heur flate võtre penſée, Seigneur, avoüez-moy quelle eſt bien traverſée, Et qu’un chagrin ſecret où ie vous vois plongé, Vous cauſe un repentir de vous eſtre engagé.	Quo qu’un si grand bonheur flatte votre pensée, Seigneur, avouez-moi quelle est bien traversée, Et qu'un chagrin secret où je vous vois plongé, Vous cause un repentir de vous être engagé.
ASTASE.	ASTASE.
Puiſque vous ignorez le ſujet qui m’aflige, Madame, apprenez-donc que l’Oracle m’oblige, D’immoler à nos Dieux deux genereux gueriers, Qui pouroient avec nous moiſſõner des Lauriers;	Puisque vous ignorez le sujet qui m'aflige, Madame, apprenez-donc que l'Oracle m'oblige, D'immoler à nos Dieux deux généreux gueriers, Qui pourraient avec nous moissõner des Lauriers;
N’eſtoit qu’ils sõt Chrétiẽs, & que leur ſecte impie Dans ſa fauſſe doctrine eſt ſi fort endurcie, Qu’il faut pour ſe venger de ſon impieté, Ne traiter les Chrétiens qu’avec ſeverité.	N'était qu'ils soient Chrétiens, et que leur secte impie Dans sa fausse doctrine est si fort endurcie, Qu'il faut pour se venger de son impiété, Ne traiter les Chrétiens qu'avec sévérité.
FRITIGILE.	FRITIGILE.
Puiſque pour, ou cõtr’eux vôtre toute-puiſſãce, Vous dõne lieu d’agir par grace ou par vengeãce, Si vous croyez qu’ils sõt tous deux ſi courageux, Je croy que leur pardon nous eſt avantageux, Sur un autre Chrétien qui ſoit moins neceſſaire, Qe les Dical oneneez depioyent leur colere.	Puisque pour, ou contr'eux votre toute-puissance, Vous dõne lieu d'agir par grâce ou par vengeance, Si vous croyez qu'ils sont tous deux si courageux, Je crois que leur pardon nous est avantageux, Sur un autre Chrétien qui soit moins nécessaire, Qe les Dical onenéez depioyent leur colère.
ASTASE.	ASTASE.
Ils ſont juſtes, Madame, & leur juſte couroux, Pour leur avoir fait grace éclateroit ſur nous, Pour détourner la foudre il faut un ſacr fice.	Ils sont justes, Madame, et leur juste courroux, Pour leur avoir fait grâce éclaterait sur nous, Pour détourner la foudre il faut un sacr fiée.
FRITIGILE.	FRITIGILE.
Et bien ſauvez-en un, ce que ruuire perne, Peut-eſtre qu’à l’aſpect des fuplices affreux, Voulãt n’en ſauver qu’un vous en ſauverez deux, Ou plûtoſt ſervez-vous d’une plus douce voye, Avant la fin du jour ſouffrez que ie les voye, Ils ſe convertiront peut-eſtre par douceur.	Et bien sauvez-en un, ce que ruère perne, Peut-être qu'à l'aspect des fuplices affreux, Voulant n'en sauver qu'un vous en sauverez deux, Ou plutôt servez-vous d'une plus douce voie, Avant la fin du jour souffrez que ie les voie, Ils se convertiront peut-être paraître douceur.
J’y conſens, voyez-les, puiſque voicy ma Sœur, jelaj- taj proporer qu'ene vous accon pagne.	J'y consens, voyez-les, puisque voici ma Sœur, jelaj- taj proporer qu'ene vous accon pagne.
den Ceenel d	den Cepel d
CENEV.	CENEU.
DORITILLE, ASTASE, FRITIGILE.	DORITILLE, ASTASE, FRITIGILE.
DORITILLE.	DORITILLE.
N dit que vos Soldats vont ſe mettre en Campagne, Et que ceux de Madame ont déja fait ſçavoir Qu’ils ſont preſt d’arriver.	N dit que vos Soldats vont se mettre en Campagne, Et que ceux de Madame ont déjà fait savoir Qu'ils sont prêt d'arriver.
ASTASE en s'en allant dit à Doritille.	ASTASE en s'en allant dit à Doritille.
il faut les fecevoir s Ma Sœur, juſqu’en la Tour, acõpagnez la Reyne, Pour voir nos Priſonniers.	il faut les fécevoir s Ma Sœur, jusqu'en la Tour, acõpagnez la Reine, Pour voir nos Prisonniers.
DORTTILLE.	DORTILLE.
A quoy bon cette peine, Madame, on les verra quand ils iront mourir.	À quoi bon cette peine, Madame, on les verra quand ils iront mourir.
FRITIGILE.	FRITIGILE.
Si d’une aveugle erreur ie les pouvois guerir, Et leur ſauver la vie En ſeriez-vous fâchée.	Si d'une aveugle erreur Seigneur les pouvais guérir, Et leur sauver la vie En seriez-vous fâchée.
DORITIILE.	DORITILE.
Pour quel ſujet, Madame, en ſerois-je touchée, Tel que ſoit leur deſtin, je n’y prens point de part, Mais vous, pour leur parler vous attendez biẽ tard, Quanu teur nouveau faphiee ert drene dus le rẽple, quand on veut qu’aujourd’huy tous deux ſervent d’exemple, Et que de leur trépas l’Arreſt ſoit prononcé, Vous découvrez bien tard un zele intereſſé.	Pour quel sujet, Madame, en serais-je touchée, Tel que soit leur destin, je n'y prends point de part, Mais vous, pour leur parler vous attendez bien tard, Quanu teur nouveau faphie ert drene dût le rẽple, quand on veut qu'aujourd'hui tous deux servent d'exemple, Et que de leur trépas l'Arrest soit prononcé, Vous découvrez bien tard un zèle intéressé.
RIT IGILEOüy, Vadame, il eſt vray la pitié m’intereſſe, Ie differe un Arreſt qu’un peuple aveugle preſſe, Et puis qu’il m’eſt permis cõme à vous de les voir, Allons pour les gagner faire nôtre pouvoir, ils n’auront contre hous que u ampamlantt, ames	RIT IGILEOui, Vadame, il est vrai la pitié m'intéresse, Je diffère un Arrêt qu'un peuple aveugle presse, Et puis qu'il m'est permis cõme à vous de les voir, Allons pour les gagner faire notre pouvoir, ils n'auront contre hous que ampamlantt, ames
DORITILLE.	DORITILLE.
Pour épargner leur ſang vous coûterés des larmes A ceux qui dans leur mort ſont plus intereſſez, Vous ne prevoyez pas que les pieux offencez, I es voyant impunis apres tant d’inſolence, [ce, Sur vous où ſur mon Frere en voudrõt la vẽgeanSouffrir que des Chrétiens par des faits odieux, Bleſſent impunément la Majeſté des Dieux, Empeſcher qu’ẽ leur ſang on ne lave leur crime, C’eſt d’un beau ſacrifice enlever la victime;	Pour épargner leur sang vous coûterez des larmes À ceux qui dans leur mort sont plus intéressez, Vous ne prévoyez pas que les pieux offensez, I es voyant impunis après tant d'insolence, [ce, Sur vous où sur mon Frère en voudront la vẽgeanSouffrir que des Chrétiens par des faits odieux, Blessent impunément la Majesté des Dieux, Empêcher qu'être leur sang on ne lave leur crime, C'est d'un beau sacrifice enlever la victime;
C’eſt du Ciel irrité craindre peu le pouvoir, C’eſt ignorer ſa Loy, c’eittiami lon deron;	C'est du Ciel irrité craindre peu le pouvoir, C'est ignorer sa Loi, c'éittiami on deron;
C’eſt mettre en ſa grandeur toute ſon eſperance, C’eſt n’avoir pour ſes Dieux ny foy ny deference.	C'est mettre en sa grandeur toute son espérance, C'est n'avoir pour ses Dieux homme foi toujours déférence.
FRITIGILE.	FRITIGILE.
Quand je ſçay à quel ordre il me faut obeïr, Je ſçay trop mon devoir pour oſer le trahir, Les Dieux dont j’ay reçu la vie & la Couronne, M’obligent d’acomplir ce que l’Oracle ordonne, De comine n'ent certain qu’ii n'a mien prononce, Peut eſtre que le Ciel n’eſt pas ſi couroucé, Qu’il exige le ſang de ces deux miſerables, Qui ſont trop courageux pour eſtre ſi coupables.	Quand je sais à quel ordre il me faut obéir, Je sais trop mon devoir pour oser le trahir, Les Dieux dont j'ai reçu la vie et la Couronne, M'obligent d'acomplir ce que l'Oracle ordonne, De comine n'ent certain qu'y n'a mien prononce, Peut être que le Ciel n'est pas si couroucé, Qu'il exige le sang de ces deux misérables, Qui sont trop courageux pour être si coupables.
DORITILLE.	DORITILLE.
Si les careaux du Ciel ne ſont preſts à lancer, Les Dieux par leur ſilẽce ont beau vous menacer, Aſtaſe, eſt, dites vous à l’abry de l’orage, Mais craignez, vous & luy, tel que ſoit leur courage Leur offẽce eſt plus grande envers nos immortels, Leurs ſacrileges mains ont briſé leurs Autels, Puiſque tous deux fõt encore gloire de leurs vices, Les vouloir pallier c’eſt en eſtre complice, Et ſi pour vous mõ frere en prẽd la cauſe en main, Les pieux le traiteront comme un lâche Romain.	Si les careaux du Ciel ne sont prêts à lancer, Les Dieux par leur silience ont beau vous menacer, Astase, est, dites vous à l'abri de l'orage, Mais craignez, vous et ainsi, tel que soit leur courage Leur offense est plus grande envers nos immortels, Leurs sacrilèges mains ont brisé leurs Autels, Puisque tous deux sont encore gloire de leurs vices, Les vouloir pallier c'est en chang complice, Et si pour vous mon frère en prend la cause en main, Les pieux le traiteront comme un lâche Romain.
Et vous Madame, & vous qu'on traite iey de Reinc Vous qui vous promettez la victoire certaine, Pour trouver chez mõ frere un amoureux ſuport, Malgré tout ſon amour apprehendez le ſort, Il punit, il abſout, il recompenſe, il venge, Avec tout ſon caprice il ne fait rien d’etrange, Qu’on le nomme inconſtant, traitre, capricieux:	Et vous Madame, et vous qu'on traite lli de Reinc Vous qui vous promettez la victoire certaine, Pour trouver chez mon frère un amoureux suport, Malgré tout son amour appréhendez le sort, Il punit, il absout, il récompense, il venge, Avec tout son caprice il ne fait rien d'étrange, Qu'on le nomme inconstant, traître, capricieux:
Favorable ou contraire, il obeît aux Dieux, La colere du Ciel juſtement animée, Pour le venger de vous, détruira vôtre armée, Et laiſſant triompher celle des ennemis, On ver ra les plus forts aux plus foibles ſoûmis,	Favorable ou contraire, il obéît aux Dieux, La colère du Ciel justement animée, Pour le venger de vous, détruira votre armée, Et laissant triompher celle des ennemis, On ver ra les plus forts aux plus faibles soumis,
FRITIGILE.	FRITIGILE.
el jetompom aimr du late au piecipier;	elle jetompom aimr du late au piecipier;
Ie Ciel en mon endroit feroit une inj ſtice, Pour ſe venger de moy qu’ay-je fait cõtre luy?	Je Ciel en mon endroit ferait une injo stice, Pour se venger de moi qu'ai-je fait cõtre lui?
DORTIILE.	DORTIILE.
Sauver deux ſcelerats & leur ſervir d’appuy, C’eſt offencer les nieux, c’eſt mépriſer l’Oracle.	Sauver deux scélérats et leur servir d'appui, C'est offenser les nieux, c'est mépriser l'Oracle.
FRITIGILE.	FRITIGILE.
Atadume a les peciter jendineu pomnt d’obſtacle, S’il eſt vray que le Ciel ait decidé leur ſort, Ie ſeray la premiere à les juger à mort, Venez eſtre témoin de ce que je vay dire.	Attadume a les péniter jendineu pomnt d'obstacle, S'il est vrai que le Ciel ait décidé leur sort, Je serai la première à les juger à mort, Venez chang témoin de ce que je vais dire.
DORITILLE.	DORITILLE.
Que Tiridate y ſoit, pour moy, je me retire, Ie ne ſçaurois ouyr leurs prophanes diſcours, Il faut de ſes deſſeins que j’arreſte le cours, Je vay la devancer pour hâter leur ſupplice, Allez Madame allez, & qu’on vous obe’iſſe.	Que Tiridate y soit, pour moi, je me retire, Je ne saurais ouïr leurs prophanes discours, Il faut de ses desseins que j'arrête le cours, Je vais la devancer pour hâter leur supplice, Allez Madame allés, et qu'on vous obéisse.
Fin du troiſiéme Acte.	Fin du troisième Acte.
ACTE IV.	ACTE IV.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
DORITILLE, THRASEE,	DORITILLE, THRASE,
– DORITILLE.	– DORITILLE.
V parts déja Thraſée & pour marquer tõ zele, I Tu cours avecque joye où mõ frere t’appelle, Je la voy ſur ton front, je la lis en tes yeux, Et de ce noble eſpoir d’eſtre v ctorieux, Ton cœur eſt ſatisfait.	V Viens déjà Thrasée et pour marquer tõ zèle, I Ju cours avec joie où mon frère t'appelle, Je la vois sur ton front, je la lis en tes yeux, Et de ce noble espoir d'être v torieux, Ton cœur est satisfait.
THRASEE, Que dites vous Madame?	THRASE, Que dites -vous Madame?
Ah!	Ah!
ſi mieux qu’en mon front vous liſiez dans mon ame, Mes yeux qui vous ont dit le ſecret de mon cœur, Vous diroient encor mieux ſa mortelle douleur, du mon front vous decouvie une a parete joye, Mon ame inceſſãment aux chagrins eſt en proye, Et vous ne voyez pas que l’honneur & l’amour, Ces tyrans de mon cœur l’attaquent tour à tour.	si mieux qu'en mon front vous lisiez dans mon âme, Mes yeux qui vous ont dit le secret de mon cœur, Vous diraient encor mieux sa mortelle douleur, du mon front vous découvie une a parete joie, Mon âme incessamment aux chagrins est en proie, Et vous ne voyez pas que l'honneur et l'amour, Ces tyrans de mon cœur l'attaquent tour à tour.
DORITILLE.	DORITILLE.
ru cedes cependant à l’honneur qui t’entraine, nu partonraigne t'atour, d ne ſers pas mna hayne, Je t’en ay dit l’objet tu connois ſes mépris, ru ſçay qu’en me vengeãt mõ cœur ſera ton prix Et cependant tu parts ſans que je ſois vengée, ru ſers l’indigne objet dont ie ſuis outragée.	ru cèdes cependant à l'honneur qui t'entraîne, nu partonraigne t'atour, d' en me pas enga haine, Je t'en ai dit l'objet tu connais ses mépris, ru sais qu'en me vengeãt mon cœur sera ton prix Et cependant tu parts sans que je sois vengée, ru sers l'indigne objet dont je suis outragée.
THRASEE.	THRASE.
Madame à ce depart j’ay peine à conſentir, L’honneur malgré l’amour me force de partir, Si d’une lâcheté j’avois ſoüillé ma vie, Je me repentirois de vous avoir ſervie, Et comme ſur nous deux rejalliroit l’affront, Vous me reprocheriez d'evoir eſté trop prompt, Juſques à mon retour ſouffrez que ie differe, Pour venger les mépris d’une Reyne étrangere.	Madame à ce départ j'ai peine à consentir, L'honneur malgré l'amour me force de partir, Si d'une lâcheté j'avais souillé ma vie, Je me repentirais de vous avoir servie, Et comme sur nous deux rejaillirait l'affront, Vous me reprocheriez d'évoir été trop prompt, Jusques à mon retour souffrez que votre diffère, Pour venger les mépris d'une Reine étrangère.
DORITILLÉ.	DORITILLÉ.
Mais elle en veut aux pieux, elle ſe promet tout, Sur tout elle entreprend de me pouſſer à bout .	Mais elle en veut aux pieux, elle se promet tout, Sur tout elle entreprend de me pousser à bout .
Depuis que ſes apas ont aveuglé mon frere, Loin de m’en recõnoître, elle en deviẽt plus fiere, Mais ie puis me venger de ce qu’elle me fait, Si Tyridate veut declarer ce qu’il ſçait.	Depuis que ses appas ont aveuglé mon frère, Loin de m'en reconnaître, elle en deviẽt plus fière, Mais ie sans me venger de ce qu'elle me fait, Si Tyridate veut déclarer ce qu'il sait.
Il ſçait qu’en ſa preſence elle a verſé des larmes, Qu'elle promet encor de ſ'iſpendre les armes, Qu’elle abandonnera ſon trône aux ennemis, Avant que demanquer à ce qu’ene à promis, Dans tout ce procedé ma gloire s’intereſſe, Elle s’engage trop pour tenir ſa promeſſe.	Il sais qu'en sa présence elle a versé des larmes, Qu'elle promet encor de s'ispendre les armes, Qu'elle abandonnera son trône aux ennemis, Avant que demanquer à ce qu'ène à promis, Dans tout ce procédé ma gloire s'intéresse, Elle s'engage trop pour tenir sa promesse.
THRASEE.	THRASE.
Et bien Madame il faut gagner ce confident, Pour ſon propre intereſt ie ſçay qu’il eſt ardent, Et ſi ie luy promets un peu plus qu’il n’eſpere, Il nous ſervira bien.	Et bien Madame il faut gagner ce confident, Pour son propre intérêt un sçay qu'il est ardent, Et si ieande promets un peu plus qu'il n'espère, Il nous servira bien.
DORITILLE.	DORITILLE.
Comme il eſt peu ſincere, Si Fritigile auſſi pour ſe faire obeïr, La ſçeu déj ſeduire, il nous poura trahir, nans perdle prus de temis alions trouver mõ frere, Allons luy declarer que ſa Reyne étrangere, Luy manque de parolle, & qu’avec les Chrétiens Elle a preſque toûjours de ſecrets entretiens, Que ryridate ſeul en a la confidence.	Comme il est peu sincère, Si Fritigile aussi pour se faire obéir, La su déjà -séduire, il nous pour trahir, nans perdle prus de temps délions trouver mon frère, Allons lui déclarer que sa Reine étrangère, Lui manque de parole, et qu'avec les Chrétiens Elle a presque toujours de secrets entretiens, Que ryridate seul en a la confidence.
THRASEE.	THRASE.
Madame parlez bas je le voy qui s’avance.	Madame parlez bas je le vois qui s'avance.
DO RITILLE.	DO RITILLE.
Ne luy découvre rien de ce que j’ay dit, Qu’il nous declare encor ce qu’il ſçait.	Ne lui découvre rien de ce que j'ai dit, Qu'il nous déclare encor ce qu'il sait.
THRASEE.	THRASE.
Il ſuße.	Il suose.
SCENE II.	SCÈNE II.
SCENE II.	SCÈNE II.
DORTTILLE, TYRIDAIE, IHRASEE	DORTILLE, TYRIDAIE, JHRASE
DORITILLE.	DORITILLE.
Eigneur peut-on igçavon ee que reibut la Reine O Court elle au precipice où ſa p tié l’entraine?	Eigneur peut-on igçavon eût que reibut la Reine Ô Court elle au précipice où sa p ié l'entraine?
YRIDATE.	YRIDATE.
Si ie penetre bien le but de ſes deſſeins, Madame elle trahit les devoirs des plus Saints, Avec les deux Chrétiens elle eſt en conference, mouciſde rent furpeue juiquiu ma prerence.	Si petit pénètre bien le but de ses desseins, Madame elle trahit les devoirs des plus Saints, Avec les deux Chrétiens elle est en conférence, moucisde rent furpève juiquiu ma prrence.
THRASEE.	THRASE.
Mais touchant le traité qu’eſt ce qu'elle reſout?	Mais touchant le traité qu'est ce qu'elle résout?
TYRIDATE.	TYRIDATE.
Pour ſauver deux Chrétiẽs elle abandonne tout, Quand ſon plus grand bonheur dépendroit de leur vie, Elle n’en auroit pas une plus forte envie, S’ils difent que leul moit les Iendia bie-neureux Elle répond, qu’il faut qu’elle meure avec eux, Elle proteſte enfin de ne les pas ſurvivre, S’ils ne conſentent pas qu’Aſtaſe les délivre.	Pour sauver deux Chrétiens elle abandonne tout, Quand son plus grand bonheur dépendrait de leur vie, Elle n'en aurait pas une plus forte envie, S'ils disent que leul moit les Jendia bye-neureux Elle répond, qu'il faut qu'elle meure avec eux, Elle proteste enfin de ne les pas survivre, S'ils ne consent pas qu'Astase les délivre.
DORITILLE.	DORITILLE.
Elle ſe vante aſſez de pouvoir tout ſur luy, Que ſon bras ſecondé n’eſt pas un foible appuya Qu'elle eſt aſſez aymée & que jamais il n’oze, Au moindre de ſes vœux nier la moindre choſes A toute heure elle tient de pareils entretiens, Mais puis qu’elle eſt ſi fort du party des Chrétiens, Je découvre un moyen de la rendre ſuſpecte, Allõs dire tous trois qu’elle embraſſe leur ſecte, Que ſon cœur pour ſa foy devenant inconſtant, A l’égard de mon frere elle en peut faire autant, qu’ẽfin elle eſt chrétiẽne, & que déja dans l’ames Elle ablonle nos Dieux.	Elle se vante assez de pouvoir tout surfois, Que son bras secondé n'est pas un faible appuya Qu'elle est assez aimée et que jamais il n'ose, Au moindre de ses vœux nier la moindre choses A toute heure elle tient de pareils entretiens, Mais puis qu'elle est si fort du parti des Chrétiens, Je découvre un moyen de la rendre suspecte, Allõs dire tous trois qu'elle embrasse leur secte, Que son cœur pour sa foi devenant inconstant, A l'égard de mon frère elle en peut faire autant, qu'ẽfin elle est chaîne, et que déjà dans l'ames Elle ablonle nos Dieux.
THRASEE.	THRASE.
Il faut prouver Madame, Cette accuſation vous ſervira bien peu, Si même avec témoins elle n’en fait l’aveu.	Il faut prouver Madame, Cette accusation vous servira bien peu, Si même avec témoins elle n'en fait l'aveu.
DORITILLE.	DORITILLE.
Apres ſon procedé, que faut-il davantage, Iyridate eſt temoin, & ſon ſeul temoignage	Après son procédé, que faut-il davantage, Jyridate est témoin, et son seul témoignage
TYRIDATE.	TYRIDATE.
A ne vous rien celer je ſuis embaraſſé, C eit m engageruien tort das une cerange affaire Aſtaſe aime la Reyne & j’irois luy déplaire?	À ne vous rien celer je suis embarrassé, Ç eit m engagervien tort das une cerange affaire Astase aime la Reine et j'irais lui éclaire?
Madame exemptez-moy d’un ſi fâcheux recit.	Madame exemptez-moi d'un si fâcheux récit.
DORITILLE.	DORITILLE.
Et bien je luy diray tout ce que tu m’as dit, Comme ſon confident je ſçay bien que tu n’oſe, Thraſée avec moy dire les mêmes choſes.	Et bien je lui dirai tout ce que tu m'as dit, Comme son confident je sais bien que tu n'ose, Thrasée avec moi dire les mêmes choses.
THRASEE.	THRASE.
aAil.	aAil.
ne me lorter pas, Madame, à m'engager, La vengeance qui ſuit met nos jours en danger, Que Tyridate ſeul uſe de ſa prudence, Qu’il diſe ce qu’il ſçait comme une confidence.	ne me lorter pas, Madame, à m'engager, La vengeance qui suit met nos jours en danger, Que Tyridate seul use de sa prudence, Qu'il dise ce qu'il sait comme une confidence.
DORITILLE.	DORITILLE.
En nommant le témoin quel danger riſque-tu?	En nommant le témoin quel danger risque-tu?
Eſt-ce que mes conſeils offencent ta vertu?	Est-ce que mes conseils offensent ta vertu?
Quels remords fcrupuleux te la rendent ſi pure, Qu’elle n’oſe alleguer l’ombre d’une impoſture?	Quels remords scrupuleux te la rendent si pure, Qu'elle n'ose alléguer l'ombre d'une imposture?
Contre une Reyne impie il faudroit tout oſer.	Contre une Reine impie il faudrait tout oser.
THRASEE.	THRASE.
Il eſt vray, mais ſans crime en puis-je ſuppoſer?	Il est vrai, mais sans crime en puis-je supposer?
Madame il ne faut pas qu’ũ vain eſpoir vous flâte Une telle entrepriſe eſt un peu délicate, S’il faut que ie la manque il y va de mes jours, Toſt ou tard contre moy ſa vengeãce aura court.	Madame il ne faut pas qu'omb vain espoir vous flamte Une telle entreprise est un peu délicate, S'il faut que ie la manque il y va de mes jours, Tôt ou tard contre moi sa venge aura court.
DORITILLE.	DORITILLE.
L'honneur qui tient ton ame en eſclave aſſervie, Te ſert d’un faux pretexte à t’épargner ta vie, Ecoûte, & ſuis toûjours tes ſcrupuleux remords, Je feray pour la perdre agir d’autres reſſors,	L'honneur qui tient ton âme en esclave asservie, Te sert d'un faux prétexte à t'épargner ta vie, Écoute, et suis toujours tes scrupuleux remords, Je ferai pour la perdre agir d'autres ressors,
THRASEE.	THRASE.
Ce n’eit pas le Icrupule Icy qui in embaraſſe, Plus on eſt en faveur plus on craint la diſgrace.	Ce n'éit pas le Icrupule Ici qui in embarrasse, Plus on est en faveur plus on craint la disgrâce.
TYRIDATE.	TYRIDATE.
Madame, à vous ſervir s’il a peu de ferveur, Il en dit la raiſon, c’eſt qu’il eſt en faveur;	Madame, à vous servir s'il a peu de ferveur, Il en dit la raison, c'est qu'il est en faveur;
