M.	M.
deffends toy, mon ame, Arme toy de vertu, cache, cache ta flame, Et ne relâche point de tes premiers deſſeins,	défends toi, mon âme, Arme toi de vertu, cache, cache ta flamme, Et ne relâche point de tes premiers desseins,
22Eu a leus.	22Eu a lus.
Quoy tu trembles mõ cœur!	Quoi tu trembles mon cœur!
quoy mon ame tu crains!	quoi mon âme tu crains!
Et ſembles redouter la mortelle ſentence:	Et sembles redouter la mortelle sentence:
Mais le voicy l’ingrat, arme toy de conſtance.	Mais le voici l'ingrat, arme toi de constance.
PHALANTE.	PHALANTE.
Ie craignois d’approcher de voſtre Majeſté, Et m'allois retirer dans ce bois eſcarté, Pour n'interrompre point vos ſecrettes penſees.	Je craignais d'approcher de votre Majesté, Et m'allais retirer dans ce bois écarté, Pour n'interrompre point vos secrètes pensées.
.	.
*---- --- t--	*- -on- t-
HELENE.	HELENE.
Ah!	Ah!
Phalante, à vous ſeul elles ſont adreſſees, Et ſi la ſolitude a pour moy rien de doux, Ie l’ayme ſeulement pour mieux ſonger à vous.	Phalante, à vous seul elles sont adresse, Et si la solitude a pour moi rien de doux, Je l'aime seulement pour mieux songer à vous.
De puis que pour vous ſeul mon eſprit eſt malade, Ie gouſte des douceurs dans cette promenade, Qui me font oublier le ſoing de mes eſtats, Pour trouuer du repos loing de tant d’embarras, C’eſt icy que ie cherche a reſuer & me plaindre, Et ce n'eſt que pour vous, il n’est plus temps de feindre.	De puis que pour vous seul mon esprit est malade, Je goûte des douceurs dans cette promenade, Qui me font oublier le soing de mes états, Pour trouver du repos loin de tant d'embarras, C'est ici que un cherche a rêver et me plaindre, Et ce n'est que pour vous, il n'est plus temps de feindre.
I’ay tout franchy Phalante, & ie vous ay fait voir, Malgré l’honneur du ſexe, & malgré mon deuoir, Forçant mon naturel, monſilence & ma crainte, De quelle paßion mon ame eſtoit atteinte:	J'ai tout franchi Phalante, et je vous ai fait voir, Malgré l'honneur du sexe, et malgré mon devoir, Forçant mon naturel, monsilence et ma crainte, De quelle passion mon âme était atteinte:
Ie n'en ay que trop dit, & quelque affection Qui puiſſe anthoriſer vne indigne action, Ie deuois conſeruerce pouuoir ſur mon ame, De ſouffrir ſans parler, ou de mourir ſans blâme:	Je n'en ai que trop dit, et quelque affection Qui puisse anthoriser une indigne action, Je devais conserverce pouvoir sur mon âme, De souffrir sans parler, ou de mourir sans blâme:
I'ay fait vne baſſe indigne de mon rang, Qui bleſſe ma beauté, mon courage & mon ſang, Et vous donne ſans doute vne injuſte croyance, D'vne facilité dont ma vertu s’offence.	J'ai fait une basse indigne de mon rang, Qui blesse ma beauté, mon courage et mon sang, Et vous donne sans doute une injuste croyance, D'une facilité dont ma vertu s'offense.
Mais ſi vous le pouuez apres l’impreßion Qu’aura fait ſur vostre ame vne telle action, Ne ſouffrez point de grace vn penſer qui m’outrage, Et ne ſoupçonneZ rien à mon deſauantage, ---– - - - --–	Mais si vous le pouvez après l'impression Qu'aura fait sur votre âme a telle action, Ne souffrez point de grâce un penser qui m'outrage, Et ne soupçonnez rien à mon désavantage, - - - - -
Je vous ayme, & mon mal vous eſt aſſeZ connu:	Je vous aime, et mon mal vous est assez connu:
Mais à quelque degré qu’il ſoit déja venu, Quelque tranſport eſtrange, & quelque violence, Qui contre mon deuoir ayt rompu mon ſilence, La plus haute vertu ne ſe peut offencer, De mon plus criminel & plus laſche penſer, Et ie puis eſperer ſans reproche & ſans blâme, Le remede du mal, & le repos de l’ame:	Mais à quelque degré qu'il soit déjà venu, Quelque transport étrange, et quelque violence, Qui contre mon devoir ait rompu mon silence, La plus haute vertu ne se peut offenser, De mon plus criminel et plus lâche penser, Et ainsi puis espérer sans reproche et sans blamè, Le de du mal, et le repos de l'âme:
Eſtant ſi bien inſtruit de mon intention, ue ne reſpondeZ-vous à mon affection, Que ne m’appreneZ-vous ce que i’en puis attendre, nopne prente, o Dieumonimo be pum trop comprendre, Vous en eſtes confus, vous rougiſſez pourmoy, Et ce diſcours muët m'apprend ce que ie doy.	Étant si bien instruit de mon intention, ue ne répondez-vous à mon affection, Que ne m'appreneZ-vous ce que j'en puis attendre, nopne prente, ô Dieumonimo be pum trop comprendre, Vous en êtes confus, vous rougissez pourmoy, Et ce discours muet m'apprend ce que ie doy.
PHALANTE.	PHALANTE.
Que voſtre Majeſte ne trouue point estrangé, Si par vn tel diſcours mon viſage ſe change, Et ſi ie fais paroistre en cette occaſion, Et mon eſtonnement & ma confuſion.	Que votre Majeste ne trouve point estrangé, Si par un tel discours mon visage se change, Et si je fais paraître en cette occasion, Et mon étonnement et ma confusion.
Ie ſuis ſurpris, Madame, il faut que ie l’auoüe, Et celuy dont le Sort inceſſamment ſe ioüe, En le precipitant dans des aduerſitez, Dont il eſt ſoulagé par vos ſeules bontez, Quoy qu’il receut de vous des graces tres-inſignes, N'attẽdoit pas vn biẽ dont les Dieux ſont indignes.	Je suis surpris, Madame, il faut que ainsi l'auoüe, Et celui dont le Sort incessamment se joue, En le précipitant dans des adversité, Dont il est soulagé par vos seules bontés, Quoi qu'il reçut de vous des grâces très-insignes, N'attendait pas un bien un te Dieux sont indignes.
Cet honneur m'ébloüit, & ie ne le reçoy, Indigne que i'en ſuis que comme ie le doy.	Cet honneur m'ébloüit, et ainsi ne le reçois, Indigne que j'en suis que comme ie le dois.
.	.
.	.
.	.
Vn Dieu rechercheroit ceſte bonne fortune.	Un Dieu rechercheroit cette bonne fortune.
	
CLEONE.	CLÉONE.
Arate es Cleomede.	Arate ô Clomède.
HELENE.	HELENE.
O ſur priſe umportune, Ces gardes ont failly, ie l’auois deffendu.	Ô sur prise omportune, Ces gardes ont failly, tu l'avais défendu.
PHALANTE.	PHALANTE.
Helas!	Hélas!
ſans ce ſecours Phalante eſtoit perdu.	sans ce secours Phalante était perdu.
SCEALVO HELENE.	SCELVO HELENE.
CLEOMEDE.	CLÉOMEDE.
HELENE.	HELENE.
PHalante vne autre fois vous me direZ le reſte, I I'en attends le ſuccez fauorable ou funeſte.	PHalante autre fois vous me direz le reste, I J'en attends le succès favorable ou funeste.
CLEOMEDE.	CLÉOMEDE.
Madame pardonnez noſtre importunité, On n’attend au conſeil que vostre Majesté, Et l’affaire qu'on traitte est aſſeZ importante Pour diuertir vn peu, - .	Madame pardonnez notre importunité, On n'attend au conseil que votre Majesté, Et l'affaire qu'on traite est assez importante Pour divertir un peu, - .
.	.
	
HELENE.	HELENE.
Vous en ſerez, Phalante.	Vous en serez, Phalante.
PHALANTE.	PHALANTE.
Vous me comblez d'hnoneur.	Vous me comblez d'honneur.
HELENE.	HELENE.
Venez, donc auec nous.	Venez, donc auec nous.
Ie ne veux rien oüir ny reſoudre ſans vous.	Je ne veux rien ouïr ni résoudre sans vous.
.	.
–	
Fin du ſecond Acte.	Fin du second Acte.
ACTE	ACTE
A SCENE 2 LMA PREMIERE.	À SCÈNE 2 LMA PREMIÈRE.
PHILOXENE, CLEONE.	PHILOXENE, CLÉONE.
PHILOXENE.	PHILOXENE.
A Refne ayme Phalâne,	À Reine aime Phalâne,
CLEONE.	CLÉONE.
Oüy Seigneur.	Oui Seigneur.
PHILOXENE.	PHILOXENE.
Ab!	Ab!
Cleone, Regarde la douleur que ce diſcours me donne, Et ſi ton amitié ne me peut ſecourir, Du moins n’inuente rien qui me faſſe mourir:	Cléone, Regarde la douleur que ce discours me donne, Et si ton amitié ne me peut secourir, Du moins n'invente rien qui me fasse mourir:
Tu lances ſur ma vie vne mortelle fousdre,  J -------	Tu lances sur ma vie une mortelle fousdre, JOUR --
CLEONE.	CLÉONE.
Aſſeurez vous, Seigneur, qu’auãt que m'y reſoudre, Ie n'ay point épargné ma peine ny mes ſoins, I'ay tout ozé pour vous, les Dieux m’ensõt témoins:	Assurez -vous, Seigneur, qu'avant que m'y résoudre, Je n'ai point épargné ma peine ni os soins, J'ai tout zé pour vous, les Dieux m'ensez témoins:
Et que pour destourner le coup qui vous menace, Ie n’ay point redouté d’encourir ſa diſgracé, I'ay forcé le reſpect & la diſcretion Pour condamner cent fois ſa folle paßion:	Et que pour détourner le coup qui vous menace, Je n'ai point redouté d'encourir sa disgracé, J'ai forcé le respect et la discrétion Pour condamner cent fois sa folle passion:
Et cent fois m'oppoſant à cette amour naiſſante, Contre mes ſentimens i'ay médit de Phalante.	Et cent fois m'opposant à cette amour naissante, Contre mes sentiments j'ai médit de Phalante.
PHILOXENE.	PHILOXENE.
Tu m'offençois Cleone, & quoy que mon ſalut,	Tu m'offensais Cléone, et quoi que mon salut,
CLEONE.	CLÉONE.
Croyez qu'en mes diſcours j’auois v nautre but;	Croyez qu'en mes discours j'avais vautre nautre but;
Et que ie trauaillois à forcer ſon caprice, Qui le luy rend aymable à voſtre preiudice.	Et que ici travaillais à forcer son caprice, Qui le sens rend aimable à votre préjudice.
Ie voulois qu’à ſes yeux il paruſt moins parfait, Et luy repreſentant le tort qu'elle ſe fait, D’aymer vn Eſtranger, & rechercher un Prince, Dépouillé de ſes biens, chaſſé de ſa prouince:	Je voulais qu'à ses yeux il parût moins parfait, Et tu représentant le tort qu'elle se fait, D'aimer un Étranger, et rechercher un Prince, Dépouillé de ses biens, chassé de sa province:
A qui pour toutrecours il ne reſtoit plus rien, Qu’vn refuge chez elle, & d’appuy que le ſien.	À qui pour toutrecours il ne restait plus rien, Qu'un refuge chez elle, et d'appui que le sien.
Ie luy repreſentots vos fideles ſeruices, Le rang que vous teneZ, & mille bons offices, te dans ſes jeunes ans ſa foibleſſe receut, TœDes ſoins de voſtre pere en la charge qu’il eut:	Je te représentots vos fidèles services, Le rang que vous teneZ, et mille bons offices, te dans ses jeunes ans sa faiblesse reçut, TœDes soins de votre père en la charge qu'il eut:
Mais Seigneur ces diſcours ont redoublé ſa flame, Et cette reſiſtance ayant picqué ſoname, Elle s'eſt obstinée auec trop de mé pris, Et contre la raiſon, & contre mes auis.	Mais Seigneur ces discours ont redoublé sa flamme, Et cette résistance ayant piqué sonme, Elle s'est obstinée avec trop de mé pris, Et contre la raison, et contre mes avis.
Et Phalante, IIIIECIEERSDE	Et Phalante, IIIECIERSDE
CLEONE.	CLÉONE.
Ie croy qu’il n’eſt pas inſenſible, Et que sten est formt de nature impaßible, S’il n'a les duretez, d’vn arbre ou d'vn rocher, La Reyne a des appas qui le doiuent toucher.	Je crois qu'il n'est pas insensible, Et que sten est formt de nature impassible, S'il n'a les duretés, d'un arbre ou d'un rocher, La Reine a des appas qui le doivent toucher.
–	
PHILOXENE.	PHILOXENE.
C’eſt aſſeZ, iuſte ciel!	C'est assez, juste ciel!
CLEONE.	CLÉONE.
Gardez moy le ſilence, Vous me perdrieZ, Seigneur.	Gardez -moi le silence, Vous me perdriez, Seigneur.
PHILOXENE.	PHILOXENE.
Vy dan bourcoſfonrunos, Et preuiens cet eſprit de tes bonnes leçons, Mais entrons, ie veux mieux éclaircir mes ſoupçons.	Vi dan bourcosfonrunos, Et préviens cet esprit de tes bonnes leçons, Mais entrons, Seigneur veux mieux éclaircir mes soupçons.
.	.
i- ----- –	y-est --ce
E ii	E ji
SCENE II.	SCÈNE II.
PHALANTE.	PHALANTE.
HELENE dans ſa chambre.	HELENE dans sa chambre.
PHALANTE.	PHALANTE.
Es Dieux me ſont teſmoins que mon ame troublée, De ces exceZ d’honneur dont vous l’auez comblée, N'a pas ſi fort perdu tout ſon raiſonnement, Qu'il ne luy reſte encore aſſeZ de jugement:	Es Dieux me sont témoins que mon âme troublée, De ces excès d'honneur dont vous l'avez comblée, N'a pas si fort perdu tout son raisonnement, Qu'il ne lui reste encore assez de jugement:
Pour cognoiſtre en ce point où ſa gloire s'acheue, A quel faiſte d’honneur voſtre bonté l’éleue, Außi le receuant ainſi que ie le doy, Ce n’eſt pas comme vn bien trop releué pour moy:	Pour connaître en ce point où sa gloire s'achève, À quel faîte d'honneur votre bonté l'éleue, Aussi le receuant ainsi que je le dois, Ce n'est pas comme un bien trop relevé pour moi:
Mais commé vne faueur dont les grandeurs ſupremes, Dont les Dieux immortels ſont indignes eux meſmes, C’eſt la moninfortune, & c'eſt là que je voy Que la haine du ciel eſclate contre moy, Me donnant d’vn bon-heur dont ilm'offre la veuë, Vne eſperance esteinte außi-toſt que conceuë, Sa rigueur me l’offrant me deffend d’en jouir, Et ne me le monſtrant qu’afin de m’esbloüir,	Mais commé une faveur dont les grandeurs suprêmes, Dont les Dieux immortels sont indignes eux -mêmes, C'est la moninfortune, et c'est là que je vois Que la haine du ciel éclate contre moi, Me donnant d'vn d'heur dont ilm'offre la vue, Vé rance éteinte aje-tôt que conçue, Sa rigueur me l'offrant me défend d'en jouir, Et ne me le montrant qu'afin de m'esbloüir,
Par la grandeur du prix il m'en oſte l’enuie, Puis qu’il faut l’acheter par vne chere vie:	Par la grandeur du prix il m'en ôte l'envie, Puis qu'il faut l'acheter par une chère vie:
Car enfin ce treſor ne peut estre pour moy, Qu'en bleſſant ma vertu, qu'en violant ma foy.	Car enfin ce trésor ne peut être pour moi, Qu'en blessant ma vertu, qu'en violant ma foi.
Qu’en noyant l’amitié dans vne lâche haine, Et portant mille morts au ſein de Philoxene.	Qu'en noyant l'amitié dans une lâche haine, Et portant mille morts au sein de Philoxène.
Dure condition qu’il met à mon bon-heur, N’en pouuois-je iouir ſans me perdre d’honneur?	Dure condition qu'il met à mon bonheur, N'en pouvais-je jouir sans me perdre d'honneur?
Sans faire vn parricide & ſouiller ma memoire, Par vne lâcheté ſi ſanglante & ſi noire, Qu'ont fait contre le ciel deux fideles amis:	Sans faire un parricide et souiller ma mémoire, Par un lâcheté si sanglante et si noire, Qu'ont fait contre le ciel deux fidèles amis:
Et pourquoy maintenant ne m'eſt-il pas permis, De payer les bontez d’vne ſi grande' Reyne, 37 Au prix de tout mon ſang, & ſauuer Philoxene?	Et pourquoi maintenant ne m'est-il pas permis, De payer les bontés d'une si grande Reine, 37 Au prix de tout mon sang, et sauver Philoxène?
Ah!	Ah!
Madame, mon front ex prime ma douleur, Et vous pouueZ iuger que ie parle du cœur;	Madame, mon front ex prime ma douleur, Et vous pouvez juger que personne parle du cœur;
Ie vous l’ouure, Madame, & deſſus mon viſage, Vos yeux en peuuent voir la veritable image:	Je vous l'ouvre, Madame, et dessus mon visage, Vos yeux en peuvent voir la véritable image:
Ie ne ſuis point ingrat à vos rares bontez, Ie n'ay point l’œil mauuais ny les ſens hebeteZ, Et de tous les coſtez ie voy bien l’auantage, Dont m'acgordant la veuë on me deffend l’vſage, Mais Dieux!	Je ne suis point ingrat à vos rares bontés, Je n'ai point l'œil mauvais sans les sens hébetés, Et de tous les côtés a voir bien l'avantage, Dont m'acgordant la vue on me défend l'usage, Mais Dieux!
à quoy me ſert cet inſigne bon-heur, S’il m'oſte le repos, & la vie & l’honneur?	à quoi me sert cet insigne bonheur, S'il m'ôte le repos, et la vie et l'honneur?
S’il faut qu'vn amy meure auant que i'en joüiſſe, Et que pour m'eſleuer Philoxene periſſe?	S'il faut qu'un ami meure avant que j'en jouisse, Et que pour m'élever Philoxène périsse?
Ah!	Ah!
Madame, plutoſt parexcez de bonté,	Madame, plutôt parexcès de bonté,
E iij Et puis que ſon repos eſtablit mes delices, Donncz-le a ma priere autant qu'à ſes ſeruices:	 iij à puis que son repos établit mes délices, Donncès-le à ma prière autant qu'à ses services:
C’eſt le plus grand effet de bonne volonté Que ie puiſſe eſperer de voſtre Majeſté, Et ſi voſtre pitié s’accorde à mon enute, En ſauutant mon amy vous me ſauuez la vie.	C'est le plus grand effet de bonne volonté Que je puisse espérer de votre Majesté, Et si votre pitié s'accorde à mon envte, En savutant mon ami vous me sauvez la vie.
HELENE.	HELENE.
Ingrat, ce mot eſchape à cette viue ardeur, Que vous reconnoiſſeZ auec tant de froideur.	Ingrat, ce mot échappe à cette vive ardeur, Que vous reconnaissez auec tant de froideur.
Ingrat, pouuez-vous bien vous oſtiner encore A me perſecuter pour celuy que j abhorre, Et traiter vne Reyne auectant de mépris, En dedaignant vn cœur que vous ſeul aueZ pris.	Ingrat, pouvez-vous bien vous ôtiner encore À me persécuter pour celui que j' abhorre, Et traiter une Reine auectant de mépris, En dédaignant un cœur que vous seul avez pris.
Quoy mon affection eſt donc ſi peu de choſe, Qu'en faueur d’vn amy voſtre ſoinen diſpoſe:	Quoi mon affection est donc si peu de chose, Qu'en faveur d'un ami votre soinen dispose:
Et que vous rejettez comme indigne de vous, Vn plus digne ſujet, d’vn traitement plus doux, Vous croyez m’honorer, m’offrant à Philoxene, Ah!	Et que vous rejettez comme indigne de vous, Un plus digne sujet, d'un traitement plus doux, Vous croyez m'honorer, m'offrant à Philoxène, Ah!
i'en cognois la cauſe, & ſouffre cette peine, Comme le juſte prix d’vne facilité, Que vous deueZ traitter auec indignité Voſtre cœur mé priſant vne gloire fleſtrie, Dedaigne iuſtement vne Amante qui prie, Et par ce traitement m'enſeignant mon deuoir, A la honte pour moy que ie deuois auoir I'ay failly, ie l’auoüe, & puis que ma foibleſſe N’auoit peu reſiſter a ce coup qui me bleſſe Et qu'vn Dieu trop puiſſant me cõtraignit d’aymer, Ma flame pour le moins me deuoit conſommer.	j'en connais la cause, et souffre cette peine, Comme le juste prix d'une facilité, Que vous devez traiter avec indignité Votre cœur mé prisant une gloire flétrie, Dedaigne justement une Amante qui prie, Et par ce traitement m'enseignant mon devoir, À la honte pour moi que ie devais avoir J'ai failly, je l'auoüe, et puis que ma faiblesse N'avait pu résister à ce coup qui me blesse Et qu'un Dieu trop puissant me cõtraignit d'aimer, Ma flamme pour le moins me devait consommer.
Ouy te deuois ſans doute ou mourir ou me taire:	Oui te devais sans doute ou mourir ou me taire:
Mais puis que mon mal-heurfut vn mal neceſſaire, Et que malgré mon rang, mon ſexe, & mon honneur Ma paßion parut en trahiſſant mon cœur.	Mais puis que mon malheurfut un mal nécessaire, Et que malgré mon rang, mon sexe, et mon honneur Ma passion parut en trahissant mon cœur.
Ie ſçauray bien leuer cette honteuſe tache, Qui par mon imprudence à ma gloire s'attache, Et punir ce cœur bas de lauoir entrepris, Et par ſa lâcheté merité vos mépris.	Je saurai bien lever cette honteuse tache, Qui par mon imprudence à ma gloire s'attache, Et punir ce cœur bas de lavoir entrepris, Et par sa lâcheté mérité vos mépris.
PHALANTE.	PHALANTE.
Ah!	Ah!
Madame ceſſez vn diſcours qui me tuë, Pleust à Dieu viſsieZ-vous moname toute nuë, Et vous ferieZ ſans doute vniugement plus doux, Des nobles ſenttmes qu'elle eut touſiours pour vous:	Madame cessez un discours qui me tue, Plût à Dieu vissiez-vous monme toute nue, Et vous feriez sans doute imiugement plus doux, Des nobles sentmes qu'elle eut toujours pour vous:
Si de quelque amitié voſtre bonté m’honore, Loing de la mé priſer, Madame ie l’adore, Et monreſſentiment la voudroit meriter, Parle plus noble prix qui la puiſſe acheter.	Si de quelque amitié votre bonté m'honore, Loing de la mé priser, Madame ie l'adore, Et monressentiment la voudrait mériter, Parle plus noble prix qui la puisse acheter.
Mais ſi voſtre bonté me donne la licence De redire à vos pieds deux mots en ma deffence, Conſi dereZ Madame en l’eſtat où ie ſuis, Et tout ce que ie dois, & tout ce que ie puis.	Mais si votre bonté me donne la licence De redire à vos pieds deux mots en ma défense, Consi dereZ Madame en l'état où je suis, Et tout ce que je dois, et tout ce que je puis.
Suis-je priué du ſens, & croyez vous qu’vn prince Refugié chez vous, chaſſé de ſa prouince, Sans bien & ſans appuy, que vos ſeules bontez, Put refuſer l’honneur que vous luy preſentez?	Suis-je privé du sens, et croyez -vous qu'un prince Refugié chez vous, chassé de sa province, Sans bien et sans appui, que vos seules bontés, Pût refuser l'honneur que vous avez présentez?
T ---.	TIENS -à-.
–-	–-
Si pour ſeruir d’obſtacle a ſa bonne fortune, Il n’auoit de raiſon qu’vne raiſon commune, Et pouuoit paruenir à ce dernier bon-heur, Sans perdre Philoxene & ſe perdre d’honneur, ConſidereZ vn peu le nœüd qui nous aſſemble, Que par vn meſme coup nous perirons enſemble, Et qu'vne inuiolable & parfaite amitié, N’en a formé qu’vn tout, dont il eſt la moitié, Outre ce beau lien qui joignit nos deux ames, A moy ſeul il fia le ſecret de ſes flames, Et ce parfait amy commit tout a ma foy.	Si pour servir d'obstacle à sa bonne fortune, Il n'avait de raison qu'une raison commune, Et pouvait parvenir à ce dernier bonheur, Sans perdre Philoxène et se perdre d'honneur, Considèrez un peu le nœud qui nous assemble, Que par un même coup nous périrons ensemble, Et qu'une inviolable et parfaite amitié, N'en a formé qu'un tout, dont il est la moitié, Outre ce beau lien qui joignit nos deux âmes, À moi seul il fia le secret de ses flammes, Et ce parfait ami commit tout à ma foi.
N’attendant ſon ſalut que de vous & de moy.	N'attendant son salut que de vous et de moi.
IugeZ ſi vous pourrieZ me conſeiller vous meſme, De violer ma foy, trahir celui qui m'aime, Et contre ma parole, & contre l’amitié, Maſſacrer mon amy ſans honte & ſans pitié.	Jugez si vous pourriez me conseiller vous -même, De violer ma foi, trahir celui qui m'aime, Et contre ma parole, et contre l'amitié, Massacrer mon ami sans honte et sans pitié.
Ah!	Ah!
Madame apres tout, vous aymez trop la gloire Pour approuuer vous-meſme vne actionſi noire:	Madame après tout, vous aimez trop la gloire Pour approuver vous-même un actions noire:
Et pour m'aymer encor ſi j'auois merité L’honneur que vous m'offrez par vne lâcheté;	Et pour m'aimer encor si j'avais mérité L'honneur que vous m'offrez par une lâcheté;
Certes pour eſtre aymé d’vne ſi grande Reyne, Il faut eſtre ſans tache, & tel que Philoxene, Lu'y feul a merité l’honneur de vous ſeruir, Lu y ſeulmerite vnbien qu’on ne luy peut rauir, Et vous ne pouuez plus ſans faire vne iniustice, Luy refuſer le prix qu’on doit à ſon ſeruice.	Certes pour être aimé d'une si grande Reine, Il faut être sans tache, et tel que Philoxène, Lub'y feu a mérité l'honneur de vous servir, Lu y seulmerite unien qu'on ne lui peut ravir, Et vous ne pouvez plus sans faire une injustice, Lu refuser le prix qu'on doit à son service.
HELE.	HÉLÉ.
HELENE.	HELENE.
Ces diſcours ſu perflus M’aigriſſent contre luy, bien, bien, n’en parlons plus, Deportez-vous d’vn ſoin qui n'est plus neceſſeure;	Ces discours su perflus M'aigrissent contre M, adem, bien, n'en parlons plus, Déportez-vous d'un soin qui n'est plus nécesseure;
Cet importun me nuit, ie ſçauray m'en deffaire, Et le chaſſer ſi loin qu’auant que me reuoir, Peut-eſtre on le verra rentré dans ſon deuoir.	Cet importun me nuit, ie ncaurai m'en défaire, Et le chasser si loin qu'avant que me revoir, Peut-être on le verra rentré dans son devoir.
PHALANTE.	PHALANTE.
Ah!	Ah!
Madame, ſongez.	Madame, songez.
HELENE.	HELENE.
SongeZ pluſtoſt vous-meſme.	Songez plutôt vous-même.
PHALANTE.	PHALANTE.
RE	RE
HELENE.	HELENE.
& Qu'Helene vous ayme.	et Qu'Hélène vous aime.
PHALAREE.	PHALARE.
Le lairrez-vous perir?	Le lairrez-vous périr?
HELENE.	HELENE.
VerreZ-vous mon treſpas?	Verrez-vous mon trépas?
A *- –	À *- -
PHALANTE.	PHALANTE.
Pouuez-vous l’oublier 7 --e	Pouvez-vous l'oublier 7 -
HELENE.	HELENE.
Ne l’oublierez-vous pas?	Ne l'oublierez-vous pas?
PHALANTE.	PHALANTE.
Prieray-je ſans eſpoir?	Prierai-je sans espoir?
HELENE.	HELENE.
PriereZ-vous pour vn autre?	PriereZ-vous pour un autre?
TLIMEANTE.	TLIMEANTE.
L’intereſt que i’y prends.	L'intérêt que j'y prends.
HELENE.	HELENE.
Esteindra-il le voſtre?	Éteindra-il le vôtre?
PHALANTE.	PHALANTE.
Celuy de mon amy ſera touſiours le mien, Le bien qu’on luy fera ſera mon propre bien, Et ſi vous l’honorez d’vne amour parfaite, Vous me rendeZ heureux au poinct que ie ſouhaite;	Celui de mon ami sera toujours le mien, Le bien qu'on lui fera sera mon propre bien, Et si vous l'honorez d'une amour parfaite, Vous me rendez heureux au point que sans souhaite;
C’eſt moy qui ſentiray l’effet de vos bontez, L empeſchant de mourir vous me reſſuſcitez, Et l’eleuant au poinct de ſa gloire ſu preme, A ce dernier bonheur vous m'eleuez moy-meſme.	C'est moi qui sentirai l'effet de vos bontés, L empêchant de mourir vous me ressuscitez, Et l'eleuant au point de sa gloire su preme, À ce dernier bonheur vous m'élevez moi-même.
HELENE.	HELENE.
De portez-vous enfin de ce cruël deſſein, .	De portez-vous enfin de ce cruel dessein, .
*2-	*2-
Ou mẽ porteZ vous-meſme vn poignard dans le ſein.	Ou mon portez -vous-même un poignard dans le sein.
Ce traittement de vous ſera plus ſupportable Que l’outrageux meſpris dont vous eſtes coupable, A cauſe qu’il me nuit vos ſoins officieux A ce cœur irrité le rendent odieux, Autrefois ie l’ay veu ſans meſpris & ſans haine, Maintenant ie meſpriſe, & ie hay Philoxene, Et ſi cet inſolent m’en vient entretenir, De ſa preſompiton ie te ſçauray punir, Et luy faire cognoistre	Ce traitement de vous sera plus supportable Que l'outrageux mépris dont vous êtes coupable, À cause qu'il me nuit vos soins officieux À ce cœur irrité le rendent odieux, Autrefois ainsi l'ai vu sans mépris et sans haine, Maintenant ie apprise, et ainsi ha Philoxène, Et si cet insolent m'en vient entretenir, De sa présompiton ie te saurai punir, Et lui faire connaître
FHALANTE.	FHALANTE.
Ah!	Ah!
Madame.	Madame.
HELENE.	HELENE.
Ah!	Ah!
Phalante.	Phalante.
PHALANTE.	PHALANTE.
Hoffaon pas Jecourir	Hoffaon pas Jécourir
.	.
	
HELENE.	HELENE.
Vne Reyne mourante.	Une Reine mourante.
PHALANTE.	PHALANTE.
Ie fais ce que ie dois	Je fais ce que vertu dois
HELENE.	HELENE.
Ie fais ce que ie puis.	Je fais ce que Que puis.
– --- ---	– --- ---
7	7
PHALANTE.	PHALANTE.
Iusgez de mon deuoir.	Jusgez de mon devoir.
.	.
.	.
HELENE.	HELENE.
Et voyez qui ie ſuis.	Et voyez qui personne suis.
PHALANTE.	PHALANTE.
Vous eſtes en merite enbeauté, grande Reyne, Vn chef-d’œuure du ciel, mais i’ayme Philoxene, Et parma propre mort ie le dois ſecourir, Sauuez-le par pitié.	Vous êtes en mérite enbeauté, grande Reine, Un chef-d'œuvre du ciel, mais j'aime Philoxène, Et parma propre mort ie le dois secourir, Sauvez-le par pitié.
HELENE.	HELENE.
Ie ne puis ſans mourir, Et ſans m’aſſaſsiner vous ne pouueZ encore AH entreiemraelul.	Je ne puis sans mourir, Et sans m'assassiner vous ne pouueZ encore AH entreiemraelul.
PHALANTE.	PHALANTE.
Madame il vous adore.	Madame il vous adore.
HELENE.	HELENE.
Et i’adore Phalante.	Et j'adore Phalante.
PHALANTE.	PHALANTE.
Il meurt.	Il meurt.
HELENE.	HELENE.
Ie meurs auſsi.	Je meurs aussi.
PHALANTE.	PHALANTE.
Que fais-tu miſerable!	Que fais-tu misérable!
eſloigne toy d’icy, Ne perſecute plus vne Reyne qui t'ayme, Ne perds point ton amy, ne te perds point toy-meſme, Amant infortuné, mal-heureux confident, Et ſauue ta vertu d’vn naufrage euident, Elle rend les abois.	éloigne toi d'ici, Ne persécute plus quelque Reine qui t'aime, Ne perds point ton ami, ne te perds point toi-même, Amant infortuné, malheureux confident, Et sauve ta vertu d'un naufrage évident, Elle rend les abois.
HELENE, Enfin l’ingrat balance, Amour en ma faueur témoigne ta puiſſance:	HELENE, Enfin l'ingrat balance, Amour en ma faveur témoigne ta puissance:
Fay grand Dieu quelque effort ſurce cœur endurcy.	Fais grand Dieu quelque effort surce cœur endurci.
PHALANTE, Ie prends congé, Madame, & m'eſloigne d’icy, Pour regretter ailleurs ma mauuaiſe fortune, Qurcote cend mon diſcours Ce me eremrpertare.	PHALANTE, Je prends congé, Madame, et m'éloigne d'ici, Pour regretter ailleurs ma mauvaise fortune, Qurcote cend mon discours Ce mère eremrpertare.
SCENE III	SCÈNE III
