M.	M.
ZENOBIE, RHADAMISTE, TYRIDATE, PERSIDE, PTHCAARTE, HELVIDIVS.	ZENOBIE, RHADAMISTE, TYRIDATE, PERSIDE, PTHCARTE, HÉLVIDIUS.
aou a lese Ve voulez-vous de moy?	avou a les Ve voulez-vous de moi?
RHADAMISTE.	RHADAMISTE.
si cu me vois lcy I'obeïs au Conſul qui le commande ainſi;	si cv me vois l 'obéis au Consul qui le commande ainsi;
Ouy femme ſans honneus ta preſence me tut, I'en voulois épargner la douleur à ma veuë, Puis qu’enfin ie ne vois, pour aigrir mon courroux Que ton crime viuant dans ce Roy ton Eſpoux:	Oui femme sans honnus ta présence me tut, J'en voulais épargner la douleur à ma vue, Puis qu'enfin ici ne vois, pour aigrir mon courroux Que ton crime vivant dans ce Roi ton Époux:
l'eſtois moit, il eſt vray, i'ay toit de m'en deffendre;	l'étais moit, il est vrai, j'ai toit de m'en défendre;
TTon cœur fut mon tombeau, ie n'y ſuis plus que cendre, Ie n'y ſuis qu'vn objet, & de haine, & d’oubly, Et dans ton ſouuenir j'eſtois euſcuely :	TTon cœur fut mon tombeau, je n'y suis plus que cendre, Je n'y suis qu'un objet, et de haine, et d'oubli, Et dans ton souvenir j'étais euscuely :
Ce Roy n’en eſt-pas mieux qui ſe voit en ma placei Il à part en ta couche, & part en ſa diſgrace;	Ce Roi n'en est-pas mieux qui se voit en ma placey Il à part en ta couche, et part en sa disgrâce;
Ton lit eſt vn preſent funeſte, empoiſonné Qui fait perir iõus ceux à qui tu l’as donné:	Ton lit est un présent funeste, empoisonné Qui fait périr iõus ceux à qui tu l'as donné:
Tũ ſouhaittes ma moit, contente ton enuie, Elſè me plaira plus qu’vne honteuſe vie;	T souhaittes ma moit, contente ton envie, Élus me plaira plus qu'une honteuse vie;
Ton cœur par cét hymen qui me bleſſe ſi fort Trlomphe du viuant, qu’il uiomphe du morti Mais ſouuiens toy toſjours, que tant que ie reſplro Rien ne peut t’affranchir du joug de mon Emple, Ie ſuis ton Souuërain,	Ton cœur par cet hymen qui me blesse si fort Tromphe du vivant, qu'il uiomphe du morty Mais souviens toi tosjours, que tant que sans resplo Rien ne peut taffranchir du joug de mon Emple, Je suis ton Souuërain,
ZENORIE.	ZENORIE.
Ie le puis blen ſçauoli, Et lo ſoûple encor du ſouuerain pouuoir;	Je le puis blen sçauoli, Et lo souple encor du souverain pouvoir;
Ouy ton pouuoir encor elt marqué par tes erlmes, At mon Pere, & mon Frere ont eſté tes victimes, Dans le ſein de la toye, au milieu du ſeſtin, Eruel, par le poiſon tu fus leur aſſaiſin:	Oui ton pouvoir encor élt marqué par tes ermes, At mon Père, et mon Frère ont été tes victimes, Dans le sein de la toie, au milieu du sestin, Eruel, par le poison tu fus leur assaisin:
La toy de ndirs hfmeh n’eut poſnr de priuilege;	La toi de nédirs homme n'eut pônr de privilège;
Et ce dépoſt ſacré treuua ſon ſacrilege:	Et ce dépôt sacré trouva son sacrilège:
L Echanſon qui fut pris, ſalué par jon moyen, Ne découurlt.	 Echanson qui fut pris, salué par jon moyen, Ne découurlt.
Il pas, & ſon erlme, & le tient	Il pas, et son erlême, et le tient
R HADAMISTE.	 RADAMISTE.
de neſoy coun, Mlavoeiede letaue, Mais le ne pleuray point le trépas de ton Peres.	de nesoy coun, Mlavoeiede letave, Mais le ne pleurai point le trépas de ton Pères.
Il vouloit attenter ſur moy, ſur iet Eſtis.	Il voulait attenter sur moi, sur jet Étis.
ZENOFIE.	ZENOFIE.
Cherclie vn autre pretexte à tes aſſaſſinas;	Cherclie un autre prétexte à tes assassinas;
Et ne ſçait-on pas bien quoy que tu puiſſes dire que c’eſt l’ardante ſoif d'vſutper ſon Empire ?	Et ne sait-on pas bien quoi que tu puisses dire que c'est l'ardante soif d'vsutper son Empire ?
Et qu’en vn meſme iour tu te vis ſans elltoy Q De aime;	Et qu'en un même jour tu te vis sans elletoi Q De aime;
en crime, & Gendre & Pariieide, & Ror?	en crime, et Gendre et Paride, et Ror?
Mais la couronne eſt mienne, & malgié ton atteinie Ie vais faite regner le ſang dont tu l’as telnie, Puis qu’euſla pour punir ton iy rannique effort Si ſouuerainement ie prononce ta mort, Que c’eſt moy qui commande, & qu’icy ton ſuppllee:	Mais la couronne est mienne, et malgié ton atteinie Je vais faite régner le sang dont tu l'as telnie, Puis qu'eusse pour punir ton ji rannique effort Si souverainement ie prononce ta mort, Que c'est moi qui commande, et qu'ici ton suppllee:
Va marquer mon pouuoit autant que ma iuſtice, Mais Tyran, qu’en courtoux le Ciel me ſait ſouſſiir;	Va marquer mon pouvait autant que ma justice, Mais Tyran, qu'en courtoux le Ciel me sait soussiir;
eroit tu me voir eucor, toy qui m’as faſt mourtr?	erait tu me voir eucor, toi qui m'as fât mourtr?
De trois coups de poignard tu vis finir ma trame, Et tu n'enterds parlet que l'ombte de ta Femme, qui de ſon ſtoid tombeau ne vient d’ouutli le ſelhi Que pour te reprocher l’outrage de ia maiu.	De trois coups de poignard tu vis finir ma trame, Et tu n'enterds parlet que l'ombte de ta Femme, qui de son stoid tombeau ne vient d'ouutli le selhi Que pour te reprocher l'outrage de ja maiu.
RHADAMISTÉ.	RHADAMISTÉ.
Ce coup ne marque point vn pouuoir tyrannique.	Ce coup ne marque point un pouvoir tyrannique.
Impuie à mon amour vn eſfect ſi tragique;	Impuie à mon amour un esfect si tragique;
Me voyant pieſque attaint par les Armenienss.	Me voyant piesque attaint par les Arménienss.
Les maiſtres abſolus demes iours dedei tiene, La vertu m’inſpira la genereuſe enuie Pour ſauuer ton honteur de t’arracher la vies Ce ſeutiment eſt noble, & digne d’vn grand cœur, C’eſt ainſi qu’vn vaincu peut vaincre ſon vainqueur, Et tu de vtois toſjours gardes en ta memoire Que ce iour de ta mort ſut celuy de ta glolre, Que mon amour parur dant va crime ſi beau Que tu me dois vn temple & non pas vn tombeau, Br qu’a chaque moment malgré tes impoſtures Ton œil voit ton triomphe en voyant tes bleſsures;	Les maîtres absolus dèmes jours dedei tiene, La vertu m'inspira la généreuse envie Pour sauver ton honteur de t'arracher la vies Ce seutiment est noble, et digne d'un grand cœur, C'est ainsi qu'un vaincu peut vain son vainqueur, Et tu de vtois tosjours gardes en ta mémoire Que ce iour de ta mort sut celui de ta glolre, Que mon amour parur dant va crime si beau Que tu me dois temple et non pas tombeau, a chaque moment malgré tes impostures Ton voit ton triomphe en voyant tes blessures;
Mais i’ay ſçeu que depuit ce bien-ueureux malheur Le Ciel ie fit guerit par la main d’vn Peſcheur, Et que dans ſa maiſon vne Fille eſtoit née Le ſeulisepessaue dau poncue lepacnée.	Mais j'ai su que dépuit ce bien-ueureux heur Le Ciel ie fit guérit par la main d'un Pêcheur, Et que dans sa maison ici Fille était née Le seulisepessave dau poncue lepacnée.
Si proche de la mort, auant mon dernier iour Falamoy voit cet object, par haine, ou par amour.	Si proche de la mort, avant mon dernier jour Falamoi voit cet object, par haine, ou par amour.
Quoy !	Quoi !
ta Fille 2 ZENOBIE.	ta Fille 2 ZENOBIE.
RHADAMISTE.	RHADAMISTE.
Vit-elle encore?	Vit-elle encore?
ZENOBIE.	ZENOBIE.
Que t’imperte?	Que t'imperte?
Peut-eſtre qu'elle vit, peut eſtre qu'elle eſt mortej Pour comble de ta pelne, incertain de ſon ſort Ou doute de ſa vie, ou doute de ſa moit,	Peut-être qu'elle vit, peut -être qu'elle est mortej Our comble de ta pelne, incertain de son sort Ou doute de sa vie, ou doute de sa moit,
Helas!	Hélas!
ZENORIE à Tyridate.	ZENORIE à Tyridate.
Silence, Prlnce;	Silence, Prélnce;
au ſoupir qui t’échappe.	au soupir qui t'échappe.
Et toy, coupable Roy, que le meſme coup frappen Pourquoy dans mes malheurs me perſuadois tu La mort de mon Eſpoux pour ſouſſler ma vertu?	Et toi, coupable Roi, que le même coup frappen Pourquoi dans mes malheurs me persuadais tu La mort de mon Époux pour soussler ma vertu?
Cauſe de mon peché, pourquoy par cette ſeinte A l'honneur de mon lit vins tu donner atteinte?	Cause de mon péché, pourquoi par cette seinte A l'honneur de mon lit vins tu donner atteinte?
N’auois-ie pas aſſez d’vn tyran rigoureux?	N'avais-je pas assez d'un tyran rigoureux?
Pourquoy par cét hymen m’en as tu donné deuxi	Pourquoi par cet hymen m'en as tu donné deuxi
TYRIDATE.	TYRIDATE.
Rendi grace à mon amour qui t'a ſi bien traittée?	Rendi grâce à mon amour qui t'a si bien traitée?
Et reçeu dans ſes bras vne Perſecutee:	Et reçu dans ses bras une Persécute:
Par la loy de la guerte, il m’eût eſté permis D’agir d’vne autre ſorte auec mes ennenut;	Par la loi de la guerte, il m'eût été permis D'agir d'une autre sorte avec mes ennenut;
Ia ais loin de ſon conſeil qui m’a ſemiblé ſarouche, Ie t’ay ſait partager, & nion thione, & ma couches Cependant iu te plains de mes ſeductions, Tu m’impuies l’erreus de tes aflections:	Ia ais loin de son conseil qui m'a semiblé sarouche, Je t'ai sait partager, et nion thione, et ma couches Cependant ju te plains de mes séductions, Tu ctimpuies l'erreus de tes aflections:
Saus ce menſonge heureux dont le crime t’étonne Tu ſerois ſugltiue, & Reyne ſans couronne;	Saus ce mensonge heureux dont le crime t'étonne Tu serais suglive, et Reine sans couronne;
bans ce ſecond hynien dont iu plains l’attentat Tu ſerois en ma Cour prlſonniere d’Eſtat.	bans ce second hynien dont ju plains l'attentat Tu serais en ma Cour prlsonniere d'État.
ZENOBIE.	ZENOBIE.
Quoy!	Quoi!
ces auguſtes norus & de ſemme & de Reyne Ont- ils pû iuſqu’icy faire ceſſer ma peinel Ioinie à toy par l’hymen n’ay.	ces augustes norus et de semme et de Reine Ont- ils pu jusqu'ici faire cesser ma peinel Ioinie à toi par l'hymen n'ai.
ie pas éprouué?	Hé pas éprouvé?
Tout ce que ta tigueur pour me perdre a trouue!	Tout ce que ta tigueur pour me perdre a trouve!
Intettoge les muis de cétre Tous obſcure Qui fut ſix mois entiers ma viue ſepulture, Ils parleront encor de mes grandes douleurs, Et tu les treuueras humides de mes pleurs.	Intettoge les muis de cattre Tous obscure Qui fut six mois entiers ma vive sépulture, Ils parleront encor de mes grandes douleurs, Et tu les trouveras humides de mes pleurs.
TYRIDATE.	TYRIDATE.
I'eſtois bien infornié de ta funeſte enule, Ie ſçeus que tu voulols attanter à ma vle, Et que la nuſt ta haine allumant le flambeau Tu deuois de mon lit en falre mon tombeau;	J'étais bien infornié de ta funeste envle, Je sais que tu voulols attanter à ma veule, Et que la nust ta haine allumant le flambeau Tu devais de mon lit en falre mon tombeau;
Pldt au Ciel que ta mort eut reparé ee erime, Ie ne me vestois pas aujourd’huy ta vidime.	Plût au Ciel que ta mort eut réparé ce erime, Je ne me vêtais pas aujourd'hui ta vidime.
ZENOBIE.	ZENOBIE.
Tyran, ton cœur demant ce que ta bouche diti Le sehus de mon tntone à cauſé ton dépit;	Tyran, ton cœur demant ce que ta bouche diti Le sehus de mon tyrone à causé ton dépit;
Quid malgeé mo hymen qui t’en portolt les marques Le reuple te chaſſa laſſé de ſes Monaraiſes.	Quid malgeé mo hymen qui t'en portolt les marques Le reuple te chassa lassé de ses Monaraises.
De là vint ta ſureur, de là vint ma priſon, De là tes attentats, le ſtr & le poiſon.	De là vint ta fureur, de là vint ma prison, De là tes attentats, le str et le poison.
Ie ſ ta liberté, TYRIDATE.	Je s a liberté, TYRIDATE.
ZENOBIE.	ZENOBIE.
Ia rlgueui furmoms ſeime Quand mon accouchement fut proche de ſon termej Alors malgré ta haine, vn ches gage d’amour cenunt de houe hymen, Peſſtſe vint au four.	Ia règueui furmoms seime Quand mon accouchement fut proche de son termejà Alors malgré ta haine, un chez gage d'amour cenunt de houe hymen, Pesstse vint au four.
TYRIDATE.	TYRIDATE.
Puiſque contre mes iouis ta ſureur eſt mortelle, Vien prouoncer ma morti le vois teulure en elle (	Puisque contre mes jouis ta fureur est mortelle, Viens provoncer ma morty le vois teulure en elle (
ZENORIE.	ZENORIE.
Tu vas reulure en elle!	Tu vas reulure en elle!
eſtoit ce t'on deſſeln Quand tu leuois le bras armé contre ſon ſeln?	était ce t'on desseln Quand tu levais le bras armé contre son seln?
Quand ce ſiege d’auour trembloit ſous ta colere!	Quand ce siège d'avour tremblait sous ta colère!
Quand tu faiſois ſremir & la Fille & la Mere!	Quand tu faisais sremir et la Fille et la Mère!
Tu vas teuiure en elle!	Tu vas teuiure en elle!
& t’imagine-tu Que ton erime s’accorde auecques ſa vertu?	et t'imagine-tu Que ton erime s'accorde auecques sa vertu.
Tu ſtrois trop heureux, ſuſpends tes eſperances, ettocese queto vonneu pasceque to peules,	Tu strais trop heureux, suspends tes espérances, ettoces queto vonneu pasceque to peules,
TYRIDATE.	TYRIDATE.
Sont ils de ton party?	Sont ils de ton parti?
PARAARTE.	PARARTE.
Selaneur, que dites vous?	Sélaneur, que dites -vous?
ond aaco pome sarbrer femten aueua de nouss	ond aaco pome sarbrer fûten aveua de nouss
PERSIDE.	PERSIDE.
Pour conſeruer ves iours il n’eſt rilen que le n’oſe, Et contie ſon courroux que mon amour n’oppoſe,	Pour conserver vez jours il n'est rilen que le n'ose, Et contie son courroux que mon amour n'oppose,
ZENOBIE.	ZENOBIE.
Seigneur, n’affligez plus ny mon cœur ny mes yeux, Suceuu, mimt deces lleux,	Seigneur, n'affligez plus ni mon cœur ni mes yeux, Sucu, mimt décès lleux,
RHADAMISTE.	RHADAMISTE.
Mourous, ſi par ton choix on m’oblige de viure,	Mourous, si par ton choix on m'oblige de vivre,
TIRIDATPe C'eſt là mon ſentiment	TIRIDATPe C'est là mon sentiment
ZENOBIE.	ZENOBIE.
Et bien, ie le vais ſuiure, selgneur, encor vn coup faites les retirer,	Et bien, Seigneur le vais suivre, selgneur, un vn coup faites les retirer,
HELVIDIVS.	HÉLVIDIUS.
Qu’on remene ces Roys.	Qu'on remène ces Rois.
Ju ſertent:	Ju sertent:
ZENOBIE.	ZENOBIE.
Ceſlez de differer, C’eſt à vous malntenant d’accomplit ma vengeane, Vous ſçauez ce que Rome a mis en ma puiſſance, Et que quaud vue fois le Senat a parlé Son ordie impunément n’eit iamais vlolé, A veux la mort des deux, taites qu’on m’obeiſſe,	Ceslez de différer, C'est à vous malntenant d'accomplit ma vengeane, Vous savez ce que Rome a mis en ma puissance, Et que quaud vue fois le Sénat a parlé Son ordie impunément n'éit jamais vlolé, A veux la mort des deux, taites qu'on m'obéisse,
PHRAARTE, Ah !	PHRARTE, Ah !
Madame, ecoutez.	Madame, écoutez.
doucors jauuta, Qu'on hâte leur ſuplice.	doucors javuta, Qu'on hâte leur supplice.
YHRRARTE.	YHRRARTE.
suiuons, allons Princeſſt, embraſſer ſes geuoux,	suivons, allons Princest, embrasser ses guoux,
Soigneur!	Soigneur!
PERSIDE.	PERSIDE.
HELVIDIVS.	HÉLVIDIUS.
Ns craiguez rlen, le ſeray tout pous rouil	Ns craiguez rlen, le serai tout pous rouil
Fin du ſecond Acte.	Fin du second Acte.
ACTE	ACTE
AQIE I.	AQIE I.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
ZRNOBIE, BERENICE.	ZRNOBIE, BERENICE.
RERENICE.	RERENICE.
1.	1.
p' que pouüez-vous ſalre apres ces grands, Resasse Nor Perſide, & le-Conſul ſont icy les plus ſorts, I'iy pelne à conceuoit le ſecours qui nouz reſte.	p' que pouvez-vous salre après ces grands, Résasse Nor Perside, et le-Consul sont ici les plus sorts, J'y pelne à concevait le secours qui nouz reste.
ZENOBIE.	ZENOBIE.
Ce iour à mes Tyrans peur-eſtre encor ſuneſte, Et malgté ce Romain qui falt mal ſon deuoir Ronie encor vne ſois me Iendra mon pouuoir:	Ce jour à mes Tyrans peur-être encor suneste, Et malgté ce Romain qui fallt mal son devoir Ronie encor une sois me Jendra mon pouvoir:
Quand, General d’armée il vint pour ma deſfenſe Mẽ fairo lcy ſçauoir ſon ordre, & ma puiſſance;	Quand, Général d'armée il vint pour ma défense M airo l' avoir son ordre, et ma puissance;
Il vit aupres de moy, Perſide, & ſes appas, Et ſon cœur ne fut pas armé comme ſon biasz Perſide, qui craignoit le ſuccez de ſes armes Tendir à ſa valeur ce plege par ſes charmes;	Il vit auprès de moi, Perside, et ses appas, Et son cœur ne fut pas armé comme son biz Perside, qui craignait le succès de ses armes Tendir à sa valeur ce plege par ses charmes;
Dẽ leurs deſſeini depui;	Dẽ leurs desseini dépui;
le çommerce ſecret M'en a fait dés ce temps apprehander l’effect, Et cralgnant que ce ſeu s’allumant dauantage Apres rant de rrauaux renuerſa mon ouurage, A Rome eueoz vn cour expres i'ay deputés C:	le çommerce secret M'en a fait dès ce temps appréhander l'effect, Et cralgnant que ce s 'allumant davantage Apres rant de ravaux renversa mon ouvrage, À Rome eueoz un cour exprès j'ai députés Ç:
:	:
I’ay fait volr du Conſul le peu de ſermeté, Et i’attent Corbulon, dont l’ame Inacceſlible A l'intereſt de Rome eſt ſeulement ſenſible, Dont le cœur genereux ne peur lamais uauit Qui ne ſçait point aimer, & ſçait bien obelt:	J'ai fait volr du Consul le peu de sermeté, Et j'attent Corbulon, dont l'âme Inacceslible À l'intérêt de Rome est seulement sensible, Dont le cœur généreux ne peur lamais uauit Qui ne sait point aimer, et sait bien obelt:
De ce braue Romain l’eſpere ma vengeance, On m’en a ſair certainq, & le ſçay qu’il auance i Pour rompre leurs deſſelns en attendant ce lour Ma haine va s’armer du nom de nion amour, Ie m’en vay les flauter d’vne fauſſe clemence, Et d’vn cal.	De ce brave Romain l'espère ma vengeance, On m'en a sair certainq, et le sais qu'il avance y Pour rompre leurs desselns en attendant ce lour Ma haine va s'armer du nom de nion amour, Je m'en vais les flauter d'une fausse clémence, Et d'un cal.
ne trompeur faire voir l’apparence;	ne trompeur faire voir l'apparence;
I’en veux parles au Prince, il ſe dolt reudtelcy.	J'en veux parles au Prince, il se dolt recudtelci.
Expres ie l'ay mandé.	Exprès lieux l'ai mandé.
DEREDICN.	DEREDICN.
Madame, le voley!	Madame, le voley!
uuul L10 PHRAARTE, ZENOBIE	Ouul L10 PHRARTE, ZENOBIE
ZENOBIE.	ZENOBIE.
E ne reſiſte plus, Peince, & vôtre prlere A ſur mes ſentimens vne puiſſance eutlere ?	E ne résiste plus, Peince, et votre prlère A sur mes sentiments une puissance eutère ?
Ie me ſouulens coſjoirs que tout mes déplaiſirs Qui me coûtolent des pleurs, vous coûtolent des ſou, plrs, Et comme ces deux Roys par le meſine hiymenéo elttal engagez en meſme deſtinée, Ie veux qu’également ils partagent le ftuit Quela pitié pour eux dans mon cœur a produit:	Je me souulents cosjoirs que tout mes déplaisirs Qui me coûtolent des pleurs, vous coûtolent des sou, plrs, Et comme ces deux Rois par le mine hiymenéo eltal engagez en même destinée, Je veux qu'également ils partagent le fûtuit Quela pitié pour eux dans mon cœur a produit:
Ie ne demande plus leur mort, iy ma vengeance, C'eſt aſſez d’en auoit témoigné la puiſſance, Que Rome s’intereſſe, & que par ſon ſecouis Ie me voye aujourd'huy maiſtrelle de leurs lours :	Je ne demande plus leur mort, iy ma vengeance, C'est assez d'en avait témoigné la puissance, Que Rome s'intéresse, et que par son secouis Je me voie aujourd'hui maîtrelle de leurs lours :
Ie veux quand mon courteux ne treuue plus d’obſtacle Dompter ma propte haine, & falie ce miracle;	Je veux quand mon courteux ne trouve plus d'obstacle Dompter ma propte haine, et sallie ce miracle;
Ouy vous auen tant ſait que nion cœut s’y teſour, Et c’eſt votre priere à qui ie donne tout,	Oui vous avez tant sait que nion cœut s'y témour, Et c'est votre prière à qui ie donne tout,
PHRAARTE.	PHRARTE.
Cetre ſaueur n’eſt pas du rang des ordinaires, Et les paroles ſont pour let graces vulgitres;	Cetre saveur n'est pas du rang des ordinaires, Et les paroles sont pour let grâces vulgitres;
Mais puilque de leurs iouis vous prononcez l’aireſt, Comment decidez vous leur coinuiun intereſt?	Mais puilque de leurs jouis vous prononcez l'airêt, Comment décidez -vous leur coinvun intérêt?
ZENOBIE.	ZENOBIE.
Lethrône d’Arnienie eſt mon propre heritage, Rhadamiſtoy doit ſeoir par l’hymen qui m’engage, Ie viuray ſous ſes loix, ce ie luy rends ma foy, La Princeſſe eſt le fiuſt de ce Prinee & de moy;	Lethrône d'Arnienie est mon propre héritage, Rhadamîtoi doit seoir par l'hymen qui m'engage, Je vivrai sous ses lois, ce secret se rends ma foi, La Princesse est le fiût de ce Prinee et de moi;
Ie quitie ce ſejour, mon deuoit me l’ordonne, Et liiſle à Tyridate à remplit ſa couronne.	Je quitie ce séjour, mon devait me l'ordonne, Et livisle à Tyridate à remplit sa couronne.
PHRAARTE.	PHRARTE.
Ainſi done vous tendez par vne iuſte loy, La femme à ſon Eſroux, & le thione à ſon Roy!	Ainsi donce vous tendez par une juste loi, La femme à son Éroux, et le thione à son Roi!
Mais de ce grand bon-heur ce que i'en conſidere, Eſt qu’en rendant par vous la Priuceſſe à ſon Pete, La crainte qui glaȩa ma volx iuſqu’à ce lour.	Mais de ce grand bonheur ce que j'en considère, Est qu'en rendant par vous la Privcesse à son Pète, La crainte qui glaȩa ma volx jusqu'à ce lour.
Né m’empeſchera plus d’expliquer mon amous.	Né m'empêchera plus d'expliquer mon amous.
Et que la bouche au cœur peut preſter des paroles, Puiſque voſtre bonté rend mes ctaintes ſriuoles,	Et que la bouche au cœur peut prêter des paroles, Puisque votre bonté rend mes ctaintes srivoles,
ZENOBIEE.	ZENOBIE.
Ouy, Pelnce, cét hymen qui va vous faire Roy, Eſt.	Oui, Pelnce, cet hymen qui va vous faire Roi, Est.
ce qui peut ręjoindre, & Tyridate, & moy, Perſide ſeule en eſt le lien neceſſaire, A ces conditions ie ſauue vôtre Pere:	ce qui peut ręjoindre, et Tyridate, et moi, Perside seule en est le lien nécessaire, À ces conditions ici sauve votre Père:
Comme elle ne ſçait rien du ſort de mes Eſpoux, Ie veux qu’elle n’en ſeit inſtruite que par vous, Afin que vôtre amour, ainſi que ſur des aiſles Se porte dans ſon cœur ſur ces bonnes nouuelles:	Comme elle ne sait rien du sort de mes Époux, Je veux qu'elle n'en seit instruite que par vous, Afin que votre amour, ainsi que sur des ailes Se porte dans son cœur sur ces bonnes nouvelles:
Vous ne manquerez pas dans ces commencemens, Aſin que vôtre amour ait de bons fondemens, I	Vous ne manquerez pas dans ces commencements, Asin que votre amour ait de bons fondements, I
G.	G.
ij.	ij.
De la blen éclaircir du point de ſa naiſſance;	De la blen éclaircir du point de sa naissance;
Deji par quelaue bruit elle en a connoiſſances Vous luy stuelerez ce ſeciet important;	Déjà par quele bruit elle en a connaissances Vous Vous stuelerez ce seciet important;
Ie vay vous l’enuoyer, & dans le meſme luſtants.	Je vais vous l'envoyer, et dans le même lustants.
Afin qu’auec honneur toute choſe ſe face, Auertir le Contul de tout ce qui ſe paſſe,	Afin qu'avec honneur toute chose se face, Avertir le Contul de tout ce qui se passe,
PHRAARTE.	PHRARTE.
Ie l’attendray, Madante, ah!	Je l'attendrai, Madante, ah!
ſenſible hon heus A quel tauiſſement éleues-tu mon cœut?	sensible hon heus À quel tavissement éleues-tu mon cœut?
tufin ie vois le port où tend mon eſperance, Ie ne couutir ay plus mon amour du ſilence, Man feu voit pour agir l’empeſchement ouuert Il va percer ſa cendie & luire à decouuert!	tufin ie vois le port où tend mon espérance, Je ne couutir ai plus mon amour du silence, Man feu voit pour agir l'empêchement ouvert Il va percer sa cendie et luire à découvert!
Cét éclairciſſemeut n’a plus rien que ie cralgne, Mon Pere deſoruais n’a rien qui me contraiſne;	Cet éclaircissemeut n'a plus rien que sans cralgne, Mon Père désoruais n'a rien qui me contraine;
O Cieli qu’auec plaiſir mon cœur s’en entieiſent!	Ô Cieli qu'avec plaisir mon cœur s'en entisent!
Que de bon-heur pour moy!	Que de bonheur pour moi!
mais la Princeſſe vlent.	mais la Princesse vlent.
OUEEMENI PERSIDE, PHRAARTE.	OUEEMENI PERSIDE, PHRARTE.
OL2056 On Frere quels ſecrets me deuez vous appreu:	OL2056 On Frère quels secrets me devez vous appru:
drel Mon cœur impatient brdle de les entendre,	drel Mon cœur impatient brdle de les entendre,
PHRAARTE.	PHRARTE.
Enuj c'eſt à ce coup que nous ſommes en Paix, Et que l’eueneinent répond à nos ſouhaits, Et pour veus dire tout, aprenez que la Reyne N'a plus pour ſes Epoux de courroux ny de hajne;	Enussi c'est à ce coup que nous sommes en Paix, Et que l'eueneinent répond à nos souhaits, Et pour veux dire tout, apprenez que la Reine N'a plus pour ses Époux de courroux ni de hajne;
Ces deux Roys auiourd’luy doiuent à ſa bonté.	Ces deux Rois aujourd'lui doivent à sa bonté.
Le rétabliſſement de leur authorlit;	Le rétablissement de leur autorlit;
Neus pe demandons rlen deſormais pour vn Pere, Etle Conſul pour nous n’a plus de chois a falie.	Nus pe demandons rlen désormais pour un Père, Etle Consul pour nous n'a plus de chois à salie.
PERSIDE, Ah!	PERSIDE, Ah!
mon Fiere, eſt il tien d’égal à ce bon-heur?	mon Fière, est -il tien d'égal à ce bonheur?
De quel encez de jole accablez vous mon cœus?	De quel encez de jole accablez -vous mon cœus?
O moment blen heureux, où i'apprens que la Reyne!	Ô moment blen heureux, où j'apprends que la Reine!
Allume de l’amour ſur des ceudtes de hayne!	Allume de l'amour sur des ceudtes de haine!
Nous luy deuont beaucoup, puiſque ce meſme amour Nous rend, comme à mon Pere, & le thiône, & le iour Mais le luy dolr encor autant que la lumiere:	Nous deux devont beaucoup, puisque ce même amour Nous rend, comme à mon Père, et le thiône, et le jour Mais le Roy olr encor autant que la lumière:
D'vn cœur qu’elle aſſtanchit la libercé premierer.	D'un cœur qu'elle astanchit la libercé première.
Car l’inclinaiton que l’ame doit auoir Ne fii pas mon amour, ce fut mon ſeul deuoir:	Car l'inclinaiton que l'âme doit avoir Ne fi pas mon amour, ce fut mon seul devoir:
Pour vn Pete, il n’eſt iien que ce deuoir ne braue;	Pour un Pète, il n'est jien que ce devoir ne brave;
I'aimois Heluidius, l'euſſt eſté ſon eſclaue, I'euſſe ſuiuy ſon char, & perdu par amors:	J'aimais Héluidius, l'eût été son esclave, J'eusse suivi son char, et perdu par amors:
Lhonneur de ma naiſſance, & le thrône, & le lour;	Lhonneur de ma naissance, et le trône, et le lour;
demens cer cuoit, os danscene conanteToutes mes paſſions teleuoient de ma crainte, Mon Frete, en cét Eſtat, ie, vous laiſſe à iuger:	démens cer cuger: os danscène conanteToutes mes passions teleuaient de ma crainte, Mon Frère, en cet État, Seigneur, vous laisse à juger:
Auecques quel plaiſit ie me vay degiges.	Avec quel plaisit Seigneur me vais dégiges.
PHRAARTE, l'approuue ce deſſeln, & le vous en conuiexiinsens, ccle vi romMoneut ema visa Par ſortè comme vous ie me ſouſſtois ce mal, Et iamais le Conſul ne ſût que mon rlual,	PHRARTE, l'approuve ce desseln, et le vous en conuiexiinsens, cècle vi romMonut ema visa Par sorté comme vous ie me soustais ce mal, Et jamais le Consul ne sut que mon rual,
Ton Riual?	Ton Rival?
PERSIDE;	PERSIDE;
P'HRAARTES Ce diſcours a dtoit de vous ſurprendrer:	P'HRARTES Ce discours a dtait de vous surprendrer:
Mais c’eſt vn des ſecrets que ie dois vous aprendie;	Mais c'est un des secrets que sans dois vous apendie;
Tyridate n’eſt point la ſource de ce ſang Qui rend illuſtre en vous, & le nom, & le rang.	Tiridate n'est point la source de ce sang Qui rend illustre en vous, et le nom, et le rang.
It n’eſt point voſtre Pere.	It n'est point votre Père.
PERSIDE.	PERSIDE.
Et qui done?	Et qui donce?
C 1bj.	Ç 1bj.
i	y
PHRAARTE.	PHRARTE.
Rhadamiſte;	Rhadamiste;
En ceule verſte tout mon bou-heur conſ:	En ceule vers tout mon bouheur cons:
ſte.	site.
PERSIDE.	PERSIDE.
Ce diſcours me ſurprend & ſurpaſſe ma ſoy:	Ce discours me surprend et surpasse ma soi:
