M.	M.
.	.
Enchoſe qui te peuſt donner ſuiet de plaindre, Si le party ſe treuue eſgal & dans ton choix, Tes honneſtes deſirs me ſeruiront de loix.	Enchose qui te pût donner sujet de plaindre, Si le parti se trouve égal et dans ton choix, Tes honnêtes désirs me serviront de lois.
AXIANE.	AXIANE.
Sire, la loy vous donne vne entiere puiſſance De diſpoſer touſiours de mon obeyſſance, Ol le veux pn eſponx pons tedenez cnoiſir, Ma volonté ne pend que de voſtre deſir.	Sire, la loi vous donne une entière puissance De disposer toujours de mon obéissance, Ol le veux p esponx pons tedenez cnoisir, Ma volonté ne pend que de votre désir.
SYNAME.	SYNAME.
Le pouuoir abſolu que la nature donne I dur veut pas neãtmoins que l’on force perſonne, Vn pere à ſes enfans permet l’eſlection Du party plus ſortable à leur extraction.	Le pouvoir absolu que la nature donne I dur veut pas néanmoins que l'on force personne, Un père à ses enfants permet l'élection Du parti plus sortable à leur extraction.
Or ſus, quoy que s’en ſoit, tu vois bien que ſans Tous les Roys mes voiſins te veulent pour maiConſulte là deſſus pour la derniere fois, (ſtreſſe,	Or sus, quoi que s'en soit, tu vois bien que sans Tous les Rois mes voisins te veulent pour maiConsulte là dessus pour la dernière fois, (stresse,
AXIANE.	AXIANE.
Ceux de qui nous tenons le bon-heur de la vie Doiuent à leur vouloir diſpoſer noſtreenuie, Vn pere à qui les ans ont fait le iugement Diſcerne touſiours mieux le vray contẽtement.	Ceux de qui nous tenons le bonheur de la vie Doivent à leur vouloir disposer notreenvie, Un père à qui les ans ont fait le jugement Discerne toujours mieux le vrai contẽtement.
SYNAME.	SYNAME.
Iceſſe;	Icesse;
Puiſque ie t’aydonné la liberté du choix, -e-- M.	Puisque ici t'aidonné la liberté du choix, - M.
ſſ--- ------- - a le dm--s:	ss- -est-est - a le dmoi:
Acceptant vn eſpoux tu me donnes vn gendre, Regarue maintenant quel party tu veux prẽdre	Acceptant un époux tu me donnes un gendre, Regarue maintenant quel parti tu veux prendre
AXIANE.	AXIANE.
Ah!	Ah!
Sire, nullement, en m’eſloignant de vous C’eſt m’oſter vn plaiſir que ie tiens le plus doux, *inum eſpunumtocemuome ceucemonous dage Ne peut encor ſouffrir les loix de mariage.	Sire, nullement, en m'éloignant de vous C'est m'ôter un plaisir que ie tiens le plus doux, *inum espunumtocemuome ceucemonous dage Ne peut encor souffrir les lois de mariage.
SYNAME.	SYNAME.
Il faut que cela ſoit, conſidere qu’icy C’eſt par raiſon d’eſtat que ie te parle ainſi:	Il faut que cela soit, considère qu'ici C'est par raison d'état que personne te parle ainsi:
Ces traittez d’alliance auec telles perſonnes Sõt des puiſſans moyẽs d’aſſeurer nos Courõnes, Ce lien fauorable auec de ſainctes loix Vnit eſgalement deux peuples & deux Roys:	Ces traités d'alliance avec telles personnes Saint des puissants moyens d'assurer nos Courõnes, Ce lien favorable avec de sainte lois Unit également deux peuples et deux Rois:
Croy donc que ſi ie fais cette alliance ſaincte C’eſt par conſeil d’eſtat pluſtoſt que par contrainte:	Crois donc que si ici fais cette alliance sainte C'est par conseil d'état plutôt que par contrainte:
Ne m’importune plus, il ſuffit ſeulement D’auoir mis tes deſirs dans le choix d’vn amant.	Ne m'importune plus, il suffit seulement D'avoir mis tes désirs dans le choix d'un amant.
AXIANE.	AXIANE.
Sire, puiſque le ſort veut que mon innocence S’abandonne au pouuoir de mon obeyſſance, Donnez deux iours de terme à ma timidité  -.	Sire, puisque le sort veut que mon innocence S'abandonne au pouvoir de mon obéissance, Donnez deux jours de terme à ma timidité -.
Pourre ſoudre moname à cette extremité, Accordez vos deſirs à mon humble priere, Puiſque le deſtin veut que ce ſoit la derniere.	Pourre soudre monme à cette extrémité, Accordez vos désirs à mon humble prière, Puisque le destin veut que ce soit la dernière.
97 Et puiſque vos rigueurs m'ont reduit à te point Donnez ce peu de grace à qui n’enattend point,	97 Et puisque vos rigueurs m'ont réduit à te point Donnez ce peu de grâce à qui n'enattend point,
SYNAME.	SYNAME.
Mafille, ne crois point l’affaire ſi preſſante Qu'on refuſe deux iours à ton ame innocente, Non non, ie ne ſuis point inhumain iuſques-là, Ie t’en accorde huict encore outre ceux-là.	Mafille, ne crois point l'affaire si pressante Qu'on refuse deux jours à ton âme innocente, Non non, je ne suis point inhumain iusques-là, Je t'en accorde huit encore outre ceux-là.
la essdne ne Sire, croyez außi que ces iours expirez I’executeray tout ce que vous deſirez.	la essdne ne Sire, croyez aussi que ces jours expirez J'exécuterai tout ce que vous désirez.
ACTE III.	ACTE III.
e aurvne, CLERASTE.	E aurune, CLERASTE.
RODOMARE.	RODOMARE.
MELIDOR.	MELIDOR.
MEANDRE.	MÉANDRE.
ROZEMONDE.	ROZEMONDE.
CLERASTE.	CLÉRASTE.
N fin voicy le temps où la rigueur des D aſtres.	N fin voici le temps où la rigueur des D astres.
Dans la fin de ma vie a borné mes deſaſtres.	Dans la fin de ma vie a borné mes désastres.
Icy, perfide autant qu’adorable beauté, Ie verray mon malheur & ta deſloyauté.	Ici, perfide autant qu'adorable beauté, Je verrai mon malheur et ta déloyauté.
Nuit mere du repos, Déeſſe des tenebres, Qui preſente à nos ſens tes viſions funebres, Retire ta lumiere & cache tes flambeaux Qui paſliront d’horreur à ces crimes nouueaux:	Nuit mère du repos, Déesse des ténèbres, Qui présente à nos sens tes visions funèbres, Retire ta lumière et cache tes flambeaux Qui pâliront d'horreur à ces crimes nouveaux:
Mais nõ, ne le fais pas pour cõplaire à ma rage, Coniure les pluſtoſt d’eſclairer dauantage, Le crime d’Axiane eſt ſi grand & ſi noir, Qu’il te faut bien icy tous tes yeux pour le voir Et ſa deſloyauté qui cherche les lieux ſombres Surpaſſe bien encor la noirceur de tes ombres.	Mais notre, ne le fais pas pour complaire à ma rage, Conjure les plutôt d'éclairer davantage, Le crime d'Axiane est si grand et si noir, Qu'il te faut bien ici tous tes yeux pour le voir Et sa déloyauté qui cherche les lieux sombres Surpasse bien encor la noirceur de tes ombres.
Mais helas!	Mais hélas!
à quel point de rage & de trãſport Me conduit la fureur d’vnſi ſenſible effort?	à quel point de rage et de transport Me conduit la fureur d'unsi sensible effort?
Deſtins qui conſpirez à ruyner ma flame, Et qui ſeruez d’obſtacle au bon heurde mõ ame, Enfin vous n’auez plus de traits aſſez puiſſans Pour preſenter la crainte ou l’eſpoir à mes ſens, Mõ mal & vos rigueurs sõt venus à l’extréme, Axiane me perden ſe perdant ſoy-meſme.	Destins qui conspirez à ruiner ma flamme, Et qui servez d'obstacle au bon heurde mon âme, Enfin vous n'avez plus de traits assez puissants Pour présenter la crainte ou l'espoir à mes sens, Motre mal et vos rigueurs sont venus à l'extrême, Axiane me perd se perdant soi-même.
Que tardes-tu, Cleraſte, eſteins auec ta mort Lé crime d’Axiane & ton iniuſte ſort, Et puiſque tu n’as plus d’amour ny d’aſſeurance, Il faut perdre la vie en perdant l’eſperance, Mais que mõ cœur eſt laſche en ſon reſſentimẽt Et que i’ay peu de force auec tant de tourment, Il ſemble que mes vœux trahiſſent mon courage Et qu'vn foible respect s’oppoſe à mon outrage.	Que tardes-tu, Clerâte, éteins avec ta mort Lé crime d'Axiane et ton injuste sort, Et puisque tu n'as plus d'amour ni d'assurance, Il faut perdre la vie en perdant l'espérance, Mais que mon cœur est lâche en son ressentiment Et que j'ai peu de force avec tant de tourment, Il semble que mes vœux trahissent mon courage Et qu'un faible respect s'oppose à mon outrage.
Friuoles mouuemens vous ne le pouuez pas, Ma fureur contre vous a conclu mon treſpas, Ce fer qui va rougir moins de sãg que de flame, Fera viure mes feux & finira ma trame.	Fruoles mouvements vous ne le pouvez pas, Ma fureur contre vous a conclu mon trépas, Ce fer qui va rougir moins de song que de flamme, Fera vivre mes feux et finira ma trame.
Sus la crainte en arriere, & l’espée à la main, Finis les cruautez de ton ſort inhumain:	Sus la crainte en arrière, et l'épée à la main, Finis les cruautés de ton sort inhumain:
Aruis tu trempie, as-tu peur d'oſſencer cette image A qui iadis ton cœur rendoit vn ſainct hõmage.	Aruis tu trempie, as-tu peur d'ossencer cette image À qui jadis ton cœur rendait un saint hommage.
Rodomare entre & l’eſcoute.	Rodomare entre et l'écoute.
Nõnon, puiſque mes feux n’ont peu la cõſumer, Et que l’eau de mes pleurs la ſembloit animer, L’espée que ie tiens ſecondant monenuie L’oſtera de moname en finiſſant ma vie.	Nõnon, puisque mes feux n'ont pu la consumer, Et que l'eau de mes pleurs la semblait animer, L'épée que je tiens secondant monenuie L'ôtera de monme en finissant ma vie.
Sus doncne tarde plus, plonge la dans ton ſein.	Sus doncne tarde plus, plonge la dans ton sein.
Mais quel nouueau malheur empeſche mon Il luy deſtourne le coup.	Mais quel nouveau malheur empêche mon Il lui détourne le coup.
Ideſſein?	Idessein?
RODOMARE.	RODOMARE.
heure!	heure!
Mon frere en quel eſtat vous trouue-ie à cetee Voyez l’aueuglement où voſtre ame démeure, Helas!	Mon frère en quel état vous trouve-je à cettee Voyez l'aveuglement où votre âme démeure, Hélas!
ie reconnois à voſtre eſprit troublé Que l’amour & la nuit vous ont bien aueuglé,	Ne reconnais à votre esprit troublé Que l'amour et la nuit vous ont bien aveuglé,
CLERASTE.	CLÉRASTE.
Cmnet, nempe ſenc pornt tamortu un miſerable, A qui rien que ce fer ne s’offre ſecourable.	Cmnet, nempe senc pornt tamortu un misérable, À qui rien que ce fer ne s'offre secourable.
RODOMARE.	RODOMARE.
Meſurez vos deſſeins aux loix de la raiſon.	Mesurez vos desseins aux lois de la raison.
CLERASTE.	CLÉRASTE.
Ma raiſon & mõ cœur ſent dans meſme pri ſon.	Ma raison et mons cœur sent dans même pri son.
le dux aa (porte N’en ayant point, c’eſt donc la fureur qui vous Dans cette extrauagãce où voſtre ame s'ẽporte.	le dux a (porte N'en ayant point, c'est donc la fureur qui vous Dans cette extravagance où votre âme s'enporte.
CLERASTE.	CLÉRASTE.
Ah!	Ah!
tu ne connois pas la ſource de mon mal, Axiane me quitte, & cherit mon riual:	tu ne connais pas la source de mon mal, Axiane me quitte, et chérit mon rival:
Et l’ingrate ſignant à toutes ſes requeſtes Accorde à ſes deſirs des faueurs deshonneſtes.	Et l'ingrate signant à toutes ses requêtes Accorde à ses désirs des faveurs déshonnêtes.
RODOMARE.	RODOMARE.
Ne faites point de tort à ſa pudicité, Elle eſt diuine autant en vertu qu'en beauté.	Ne faites point de tort à sa pudicité, Elle est divine autant en vertu qu'en beauté.
Quittez 71 Quiitez tates tonſeils de fureur & d’outrage,	Quittez 71 Quiités tates tonseils de fureur et d'outrage,
CLERASTE.	CLÉRASTE.
Non non, le deſepoir me tient lieu de courage, Les conſeils dont tu veux mon amour ſoulager Accroiſſent mon martyre au lieu de l’alleger.	Non non, le désépoir me tient lieu de courage, Les conseils dont tu veux mon amour soulager Accroissent mon martyre au lieu de l'alléger.
Mon cœur n’ade ſon feuriẽ que la ſeu le eſſence, Et ma flame eſt changée en flambeau de vengeance, Et dans le ſouuenir de mes tourmens ſoufferts Mon ame eſt à lageſne, & mon cœur dans les RODOMARE.	Mon cœur n'ade son feuriẽ que la seu le essence, Et ma flamme est changée en flambeau de vengeance, Et dans le souvenir de mes tourments soufferts Mon âme est à lages, et mon cœur dans les RODOMARE.
Ifers.	Ifers.
CLERASTE.	CLÉRASTE.
1 ſtance.	1 stance.
Mon mal eſt ſans remede eſtant ſans aßiſtance.	Mon mal est sans remède étant sans assistance.
RODOMARE.	RODOMARE.
Eſtes-vous ſi troublé de voſtre paſsion, De vous forger vn mal dans voſtre opinion?	Êtes-vous si troublé de votre passion, De vous forger un mal dans votre opinion?
Eſtes-vous aſſeuré qu'Axiane infidelle Bruſle contre ſa foy d’vne flame nouuelle?	Êtes-vous assuré qu'Axiane infidèle Brusle contre sa foi d'une flamme nouvelle?
CLERASTE.	CLÉRASTE.
I'ay, fait iuges mes yeux de ſad ſloyauté Dans les vers qu'elle addreſſe à ſon Prince effronté, L'ingrate ne tnent u autit vujer que Mieandre, RODOMARE.	J'ai, fait juges mes yeux de sad sloyauté Dans les vers qu'elle adresse à son Prince effronté, L'ingrate ne tint u tit vujer que Mandre, RODOMARE.
I prendre,	I prendre,
Le traiſtre a contrefait ces vers pour vous ſurDés long temps ie connais que ſes pretentions Taſchent à l’attraper dans ſes inuentions.	Le traître a contrefait ces vers pour vous surDès long temps je connais que ses prétentions Tâchent à l'attraper dans ses inventions.
Auluis tanaisorijons la, i'apperçoyce me ſemble Meandre & Melidor qui deuiſent enſemble.	Auluis tanaisorijons la, j'apperçoyce me semble Mère et Melidor qui devisent ensemble.
CLERASTE.	CLÉRASTE.
Voicyceluy qui doit omvrager ma douleur, Et le dernier pinceau qui peindra mon malheur.	Voicicelui qui doit omvrager ma douleur, Et le dernier pinceau qui peindra mon malheur.
I Ie vien Meanurt, itfaut nons monferer cetie Le proſpere ſuccés du bon-heur qui vous ſuit,	I Je viens Meanurt, itfaut nons monférer cet Le prospère succès du bonheur qui vous suit,
MELIDOR.	MELIDOR.
A la fin, Monſeigneur, le voila que i’ameine Qui ſe prepare bien de vous tirer de peine.	À la fin, Monseigneur, le voilà que j'amène Qui se prépare bien de vous tirer de peine.
CLERASTE.	CLÉRASTE.
Inuit	Inuit
Voicy le temps preſcrit & la place choiſie.	Voici le temps prescrit et la place choisie.
MEANDRE.	MÉANDRE.
Voyez ſes priuautez au moins ſans ialouſie:	Voyez ses privautés au moins sans jalousie:
Ott pameurs ſont d’accord auecques mes deſirs, Sans ma veuë elle eſt triſte au milieu des plaiſirs, Ses vœux & ſon amour careſſant ma fortune Ioignent eſtroittement nos volontez en vne?	Ot pameurs sont d'accord avec mes désirs, Sans ma vue elle est triste au milieu des plaisirs, Ses vœux et son amour caressant ma fortune Ioignent étroittement nos volontés en une?
73 En vn mot ſon vouloir ſe treuuant en mes vœux Son ame eſt attachée à tout ce que ie veux.	73 En un mot son vouloir se trouvant en mes vœux Son âme est attachée à tout ce que tu veux.
RODOMARE.	RODOMARE.
Neãtmoins ence tẽps on voit peu de maiſtreſſes Souffrir à leurs amans de pareilles careſſes, L’Amour ne bleſſe plus ſi les traits ne ſont d’or, Vous pourriez en beaute ſurpaſſer vn Medor.	Néanmoins ence temps on voit peu de maîtresses Souffrir à leurs amants de pareilles caresses, L'Amour ne blesse plus si les traits ne sont d'or, Vous pourriez en beauté surpasser un Médor.
Stte metal charmant ne vous ſuit d’ordinaire Voſtre pourſuite eſt vaine autãt que teme raire.	Stte métal charmant ne vous suit d'ordinaire Votre poursuite est vaine autant que teme raire.
MEANDRE.	MÉANDRE.
Außi c’eſt là dedãs que ſont nez tous mes vœux, Et mon cœur eſt captifdans l’or de ſes cheueux.	Aussi c'est là -dedans que sont nés tous mes vœux, Et mon cœur est captifants l'or de ses cheveux.
CLERASTE.	CLÉRASTE.
Treve à ce beau diſcours, deſia l’heure me preſſe Et ie ne vois encor ny flambeau ny maiſtreſſe.	Treve à ce beau discours, déjà l'heure me presse Et tu ne vois encor ni flambeau avait maîtresse.
MEANDRE.	MÉANDRE.
Patientez vn peu, ie voy prés du chaſteau Au trauers de la nuit lumem ue inſlambeau.	Patientez un peu, je vois près du château Au travers de la nuit lume ue inslambeau.
RODOMARE.	RODOMARE.
Et moyie penſe voir briller ſur la riuiere Vn eſclat de rubis auec de la lumiere.	Et moiie pense voir briller sur la rivière Un éclat de rubis homme de la lumière.
MEL’IDOR.	MEL'IDOR.
Il n'en faut plus douter, c’eſt elle aſſeurément Conftucrez vn peu su eueeteng ruiment.	Il n'en faut plus douter, c'est elle assurément Confucrez un peu sujet sujet rument.
RODOMARE.	RODOMARE.
Si ſon crime la cache & ne la fait pareſtre, Ces habits ſomptueux la fontaſſez connaiſtre,	Si son crime la cache et ne la fait paraître, Ces habits somptueux la fontassez connaître,
ROZEMONDE ſous l’habit d’Axiane	ROZEMONDE sous l'habit d'Axiane
dit à Meandre.	dit à Meandre.
Suyce flãbeau, mon cœur, c’eſt celuy de l’Amour Qui nous offre en la nuit les douceurs d’vnbeau iour, Viens gouſter en mon lit au gre de ton enuie Les charmes rauiſſans d’vne amoureuſe enuie,	Suice flambeau, mon cœur, c'est celui de l'Amour Qui nous offre en la nuit les douceurs d'vnbeau jour, Viens goûter en mon lit au gré de ton envie Les charmes ravissants d'une amoureuse envie,
MEANDRE donnant vn papier	MÉANDRE donnant un papier
d Ottrurec.	d Ottrurec.
Cleraſte cependant, prenez d’affection Ce papier qui vous ſert de conſolation.	Cleraste cependant, prenez d'affection Ce papier qui vous sert de consolation.
CLERASTE deſchirant le papier.	CLÉRASTE déchirant le papier.
O raget ôdeſeſpoir!	Ô raget ôdesespoir!
nuit des nuits la plus noire!	nuit des nuits la plus noire!
Quoy!	Quoi!
Meandre triomphe, & moy i’ay la victoire:	Meandre triomphe, et moi j'ai la victoire:
0d reurs, Dieux, Parques & Demons, execrables horI’abandonne ma vie à vos triſtes fureurs, A vous ſeuls ie permets d’entretenir la rage, Qui poſſedant mes ſens maiſtriſe mon courage Amis, c’eſt à ce coup, qu’vn effet genereux 75 Finira par ma mort mes tourmens amoureux, Et ces lieux où ie pris mes delices paſſées, Où i’entretenois ſeul mes fidelles penſées, Comme ils ſont les teſmoins de ſa brutalité, Auſsi le ſeront-ils de ma fidelité:	X0 reurs, Dieux, Parques et Demons, exécrables horI'abandonne ma vie à vos tristes fureurs, À vous seuls était permets d'entretenir la rage, Qui possédant mes sens maîtrise mon courage Amis, c'est à ce coup, qu'un effet généreux 75 Finira par ma mort mes tourments amoureux, Et ces lieux où tu pris mes délices passées, Où j'entretenais seul mes fidèles pensées, Comme ils sont les témoins de sa brutalité, Aussi le seront-ils de ma fidélité:
ſ perte, Mon courage eſt trop grand pour ſuruiure à ma Et la mort eſt le but de ma peine ſoufferte:	s perte, Mon courage est trop grand pour survivre à ma Et la mort est le but de ma peine soufferte:
Et ſienue don tes caux arroſente cnaſteau Me doit icy ſeruir de mort & de tombeau.	Et sienve donc tes caux arrosente cinasteau Me doit ici servir de mort et de tombeau.
Il ſe iette en l’eau.	Il se jette en l'eau.
RODOMARE.	RODOMARE.
I ſenſée, O Dieux!	I sensée, Ô Dieux!
que faites-vous?	que faites-vous?
quelle ardeur inDomine ab ſolument dans voſtre ame bleſſée?	quelle ardeur inDomine ab olument dans votre âme blessée?
Helas!	Hélas!
ma plainte eſt vaine & mes cris ſuperflus, Son corps eſt ſous les eaux puis qu’on ne le voit plus:	ma plainte est vaine et mes cris superflus, Son corps est sous les eaux puis qu'on ne le voit plus:
Cleraſte l’abregé des merueilles du monde, Perd & l’ame & le corps dans la flame & dans l’onde, Sa rage eſtoit ſon guide, & l’amour sõ flãbeau, Le deſeſpoir ſoniuge, & lamer ſon tombeau.	Cleraste l'abrégé des merveilles du monde, Perd et l'âme et le corps dans la flamme et dans l'onde, Sa rage était son guide, et l'amour sont flambeau, Le désespoir sonive, et lamer son tombeau.
*--- d.	*- d.
Mais ie flate mon mal d’vne vaine apparence.	Mais ici flatte mon mal d'une vaine apparence.
L'airemporte ma plainte, & l'eau mõ eſperace.	L'airemporte ma plainte, et l'eau mon espérace.
MELIDOR.	MELIDOR.
Puiſque vous ſçauiez biẽ dãs quelle extremité La rage porteroit ſon eſprit irrité, N’ẽ deuiez vous pas faire vne meilleure garde?	Puisque vous saviez bien chang quelle extrémité La rage porterait son esprit irrité, N'en deviez vous pas faire une meilleure garde?
Cai ſontreſpas pous tontne antam qu'il me regarde.	Cai sontrespas pous tontne antam qu'il me regarde.
RODOMARE.	RODOMARE.
Le peu de ſoin que i’eus d’empe ſcher sõ malheur Renouuelle ma playe auec ma douleur:	Le peu de soin que j'eus d'empe somme s malheur Renouuelle ma plaie auec ma douleur.
Mais dans le iour naiſſant que l’on voit pre ſque encore, A vos pieuis je voi mete rauecteux dc t'Aurore, Amy retirons-nous, & par vn braue effort Employons noſtre eſpée à venger cette mort.	Mais dans le jour naissant que l'on voit pré que encore, À vos pieuis je vois mette raveteux d 'Aurore, Ami retirons-nous, et par un brave effort Employons notre espée à venger cette mort.
MELIDOR.	MELIDOR.
Dans les plus grands perils où ma valeur s’engage Mon bras me ſert de langue, & d’eſprit mon courage, Et tant que i’auray d’ame & de vie en ce corps, Ie la reſerue toute à ces derniers efforts.	Dans les plus grands périls où ma valeur s'engage Mon bras me sert de langue, et d'esprit mon courage, Et tant que j'aurai d'âme et de vie en ce corps, Je la réserve toute à ces derniers efforts.
.	.
––	
ACTE QVATRIESME.	ACTE QUATRIÈME.
SCENE IREMIERE.	SCÈNE IREMIÈRE.
ROZEMONDE en habit d’Hermite.	ROZEMONDE en habit d'Hermite.
7 Ve nos felicitez ſont de peu de durée, Et qu'on tient vainement ſa fortune aſſeurée, » Lors qu’vn peu de bonheur ſecõde nos plaiſirs, , Et qu'vn vent d’eſperance anime nos deſtrs.	7 Ve nos félicités sont de peu de durée, Et qu'on tient vainement sa fortune assurée, " Lors qu'un peu de bonheur seconds nos plaisirs, , Et qu' vent espérance anime nos destrs.
Helas!	Hélas!
voicy l’eſcueil où mon foible courage Au milieu de ſaioye a treuué ſon naufrage, I’auois perdu l’espoir qu’vn deſtin rigoureux Peust iamais trauerſer mes plaiſirs amoureux, Mais les biẽs dont Meandre abuſoit ma creãce Ont trõpé mon amour, non pas ma preuoyance:	voici l'écueil où mon faible courage Au milieu de soient ma treuué son naufrage, J'avais perdu l'espoir qu'un destin rigoureux Peut jamais traverser mes plaisirs amoureux, Mais les biẽs dont Méandre abusait ma créa Ont trõpé mon amour, non pas ma ce:
Car cét ingrat, perfide en l’ame cõme aux yeux, Promettoit d’esleuer noſtre amour iuſqu'aux Cieux, Mais ſon cœur qui me fut vne pierre de touche, De ſaduoüant ſa langue a démenty ſa bouche:	Car cet ingrat, perfide en l'âme cõme aux yeux, Promettoit d'élever notre amour jusqu'aux Cieux, Mais son cœur qui me fut été pierre de touche, De saduoüant sa langue a démenti sa bouche:
1- –	1- „
Cebarbare aueuglé dans ſa brutalité Fait tremper mes deſirs dans vne impieté, Et Cleraſte l’objet des vertus dans le monde, Vuiuãt pour Axiane eſt mort pour Rozemõde, Toutes deux à la fois ont creuſé ſon tombeau, Axiame enla flame, & Rozemonde en l’eau:	Céparbare aveuglé dans sa brutalité Fait tremper mes désirs dans une impiété, Et Craste l'objet des vertus dans le monde, Vuivant pour Axiane est mort pour Rozemonde, Toutes deux à la fois ont creusé son tombeau, Axiame enla flamme, et Rozémonde en l'eau:
L’vne abrûle ſon cœur, l’autre a noyé ſa vie, Qu'vn ſortinexorable a touſiours pourſuiuie.	L'une abrûle son cœur, l'autre a noyé sa vie, Qu'une sortinexorable a toujours poursuivie.
Mais que i ſuis tardiue audeſſein de perir, Cleraſte eſt mort pour moy, pour luyie dois mourir, Cherchõs daus ces deſerts vn repaire effroyable Où ie borne ma vie, & mon ſort pitoyable:	Mais que j' suis tardive audessein de périr, Cleraste est mort pour moi, pour luyie moi mourir, Cherchons daus ces déserts un repaire effroyable Où grands borne ma vie, et mon sort pitoyable:
Mais ie differe icy mon trespas a deſſein, Non non, puiſque la mer me preſente ſon ſein, Ie ne recule plus, il m'eſt trop deſirabie, Et le plaſtoſt vaut mieux à mon ſort deplorable:	Mais mille diffère ici mon trépas a dessein, Non non, puisque la mer me présente son sein, Je ne recule plus, il m'est trop désirabie, Et le plastost vaut mieux à mon sort déplorable:
Mais que ie forme enlair d’inutiles diſcours, Lamer ne peuten rien m'aßiſter de ſecours, Puiſque tous mes tourmens nont peu finir ma trame, Auroit elle aſſez d’eau pour éteindre ma flame?	Mais que ici forme enlair d'inutiles discours, Lamer ne peuten rien m'assister de secours, Puisque tous mes tourments nont pu finir ma trame, Aurait elle assez d'eau pour éteindre ma flamme?
Non non, fuiuõs pluſtoſt le deſſein que i'ay pris, Et puiſque de ſormais i’ay la vie à meſpris, L’amour fera bien toſt augré de monenuie De ma viuante mort vne mourante vie.	Non non, suivons plutôt le dessein que j'ai pris, Et puisque de sormais j'ai la vie à mépris, L'amour fera bien tôt augré de monenvie De ma vivante mort mourante vie.
7 Où ces petits tableaux obiets de mes douleurs Cependant ſeruiront d’entretien à mes pleurs:	7 Où ces petits tableaux objets de mes douleurs Cependant serviront d'entretien à mes pleurs:
Inutile entretiẽ, puis qu’außi biẽ leurs charmes Font naiſtre mes douleurs & tariſſent mes larmes.	Inutile entretiment, puis qu'avez bien leurs charmes Font naître mes douleurs et tarissent mes larmes.
ACTE IV.	ACTE IV.
SCENE II.	SCÈNE II.
Plainte de CLERASTE eſtant ſorty de l’eau.	Plainte de CLERASTE étant sorti de l'eau.
Nfin l’Amour eſt le plus fort, L Il a triomphé de ma rage, Et par vngenereux effort Ma flame a vaincu mon courage, Et l’amoureuſe ardeur qui poſſede mes ſens N’a point trouué dans l’ondeaſſez d’eau pour l’eſteindre:	Nfin l'Amour est le plus fort, LÈS Il a triomphé de ma rage, Et par vngenereux effort Ma flamme a vaincu mon courage, Et l'amoureuse ardeur qui possède mes sens N'a point trouvé dans l'ondeassez d'eau pour l'éteindre:
Iuſtes Dieux que l’amour ades effets puiſſans, Puiſque l’onde ſert d’huile au feu qui nous fait plaindre.	Justes Dieux que l'amour adres effets puissants, Puisque l'onde sert d'huile au feu qui nous fait plaindre.
7	7
Le deſespoir de mon tourment Se finit auec maconſtance, Ma fureur ſe borne au moment Que l’Amour luy fait reſiſtance, Et la mer qui deuoit me ſeruir de tombeau Me iette ſur ſes bords & refuſe moname, O Dieux, helas pourquoy me ſauuiez-vous de l’eau, Pour me faire perir par apres dans la flame?	Le désespoir de mon tourment Se finit avec maconstance, Ma fureur se borne au moment Que l'Amour lui fait résistance, Et la mer qui devait me servir de tombeau Me jette sur ses bords et refuse mon, Ô Dieux, hélas pourquoi me sauviez-vous de l'eau, Pour me faire périr par après dans la flamme?
O mer qui iettes ſur tes bords Les reſtes d’vn ſort pitoyable, Que n'engloutiſſois-tu ce corps Dans le ſein d’vnmonstre effroyable?	Ô mer qui jettes sur tes bords Les restes d'un sort pitoyable, Que n'engloutissais-tu ce corps Dans le sein d'vnmonstre effroyable?
Il est vray que mon corps ayant repeu la faim De ces poiſſons affreux, que tõ empire embr aſſe, Leur naturel brutal ſeroit moins inhumain, Et bruſleroient d’amour au milieu de taglace.	Il est vrai que mon corps ayant repu la faim De ces poissons affreux, que t empire embr asse, Leur naturel brutal serait moins inhumain, Et brûleraient d'amour au milieu de taglace.
En fin cette ingrate beaute Qui diſpoſoit de mon enuie Me plaiſt en ſa deſloyauté, Sa trahiſon me rend la vie, Ma rage auoit marqué dãs l’onde mon tõbeau, Mais la raiſonm'entire & prolõge ma trame, –-- L’amour ſeche mõ corps aux rais de ſon flãbeau Et les pleurs d’Axiane ont r'enf lamé mon ame, Les feux d’vnamour inſolent M’auoient eſloigné de ſes charmes, Et le mien croiſt plus violent Dans le ſouuenir de ſes larmes:	En fin cette ingrate beauté Qui disposait de mon envie Me plaît en sa déloyauté, Sa trahison me rend la vie, Ma rage avait marqué dans l'onde mon temps, Mais la raisonm'entire et prolõge ma trame, - amour seche corps aux rais de son flãbeau Et les pr Axiane ont ens lamé on âme, Les feux vnamour insolent Pô esloigné de ses charmes, Et le m croît plus violent a le souuenir de ses larmes,
Paßion merueilleuſe!	Passion merveilleuse!
effets prodigieux!	effets prodigieux!
Son ardeur diminuë au feu qui me conſume, La miẽne prẽd naiſ, ãce aux larmes de ſes yeux, Son feu s’eſteint au feu, dans l’eau le mien s’alIl continuë.	Son ardeur diminue au feu qui me consume, La mienne prend nais, ance aux larmes de ses yeux, Son feu s'éteint au feu, dans l'eau le mien s'alIl continue.
I lume.	I lume.
