A PARIS Chez CARDIN BESONGNE, au haut de la montée de la S.	À PARIS Chez CARDIN BESONGNE, au haut de la montée de la S.
Allons vaincre ou mourir pour noſtre liberté.	Allons vaincre ou mourir pour notre liberté.
PORTIVS.	PORTIVS.
louuipons as denr qui t’anime & te porte, L’eſperance en nos cœurs ſans doute n’eſt plus morte, Secondant ta valeur qui me vient d’eſchaufer, Allons dans le combat pour vaincre & triompher.	louvions as denr qui t'anime et te porte, L'espérance en nos cœurs sans doute n'est plus morte, Secondant ta valeur qui me vient d'échauffer, Allons dans le combat pour vaincre et triompher.
SCENE IV.	SCÈNE IV.
CATON, BRVIVS.	CATON, BRVIUS.
CATON.	CATON.
Rutus, que vous en-ſemble?	Rutus, que vous en-semble?
BRVTVS.	BRVTUS.
promet beaucoup de choſe.	promet beaucoup de chose.
Vn ſi noble courage,	Un si noble courage,
CATON.	CATON.
Il tendra teſmoignage Qu'vn eœur comme le ſien oſeroit diſputer, L’Empire de la terre à quelque Iupiter, v eu la belle elperance.	Il tendra témoignage Qu'un eœur comme le sien oserait disputer, L'Empire de la terre à quelque Jupiter, v eu la belle elperance.
BRVTVS.	BRVTUS.
Et moy tout au eontraite Ie dis qu’il en dit moins que ce qu’il pret end faire.	Et moi tout au eontraite Je dis qu'il en dit moins que ce qu'il prêt end faire.
CATON.	CATON.
Le temps nous apprendra qu’en de pareils diſcouis On ne doit s’aſſurer d’y trouuer du ſecours;	Le temps nous apprendra qu'en de pareils discouis On ne doit s'assurer d'y trouver du secours;
Toutefois ſecondons le cœur de ce ieune homme.	Toutefois secondons le cœur de ce jeune homme.
Qui prend tant d’intereſt pour la gloire de Rome:	Qui prend tant d'intérêt pour la gloire de Rome:
Il faut apprendre auſſi, ſi nous auons l’honneur, Que Ceſar ſoit vateu, quorpipion viinqueur, Reuient auec triomphe animer nos Orphées.	Il faut apprendre aussi, si nous avons l'honneur, Que César soit vateu, quorpipion viinqueur, Revient toujours triomphe animer nos Orphées.
Pour rendre ce qu’on doit feer nobles tiophées	Pour rendre ce qu'on doit feer nobles tiophées
BRVTVS.	BRVTUS.
Voilà de grands bon-heurs ſi l’on ne trompe point.	Voilà de grands bonheurs si l'on ne trompe point.
SCLNVE V CORNELIE, IVLIE,	SCLNVE V ORNELIE, IVLIE,
CORNELIE.	CORNELIE.
E malheur où ie ſuis ma reduite en vn point.	E malheur où tu suis ma réduite en un point.
LQu’il faut que je cõfeſſe aux yeux de tout le monde, L’effet le plus cruel de ma douleur profonde:	LQu'il faut que je confesse aux yeux de tout le monde, L'effet le plus cruel de ma douleur profonde:
Alors que la vengeance animoit plus mon cœur, Pour tirer ma raiſon d’vn ſuperbe vainqueur, La fortune me braue & me fait recognoiſtre, Que nous ſommes contrains de receuoir vn maiſtre?	Alors que la vengeance animait plus mon cœur, Pour tirer ma raison d'une superbe vainqueur, La fortune me brave et me fait reconnaître, Que nous sommes contrains de recevoir un maître?
O deſtins inconſtans!	Ô destins inconstants!
vous l’auez reſolu, Vous rendrez aujourd’huy ce perfide abſolu, Rome eſt aſſujettis, & ſa pompe & ſa gloire, Vont releuer d’eſclat vne inuſte vidtoire.	vous l'avez résolu, Vous rendrez aujourd'hui ce perfide absolu, Rome est assujettis, et sa pompe et sa gloire, Vont relever d'éclat une inusité vidoire.
Ceſar noſtre ennemy, ce barbare inbumain, Triomphe tout à fait de l’Empire Romain:	César notre ennemi, ce barbare inbumain, Triomphe tout à fait de l'Empire Romain:
Sa puiſſance inuincible en deſpit des obſtacles;	Sa puissance invincible en dépit des obstacles;
Vient encor de nouueau produire des miracles;	Vient encor de nouveau produire des miracles;
Les Dieux nous ont trahis ſecondant ſa valeur, Pour nous teduire au point d’vn extréme malheur.	Les Dieux nous ont trahis secondant sa valeur, Pour nous teduire au point d'un extrême malheur.
Cornelie, à quoy bon eſtre tant occupée.	Cornelie, à quoi bon être tant occupée.
A chercher les moyens de vanger ton Pompée, Si contre tes projets le ſort injurieux;	À chercher les moyens de venger ton Pompée, Si contre tes projets le sort injurieux;
Oppoſe iniuſtement & la terre & les Cieux;	Oppose injustement et la terre et les Cieux;
Non, Ceſar ne peut plus tomber ſous ma puiſſance, Pour langer denus fuyies craits de ma rangeance;	Non, César ne peut plus tomber sous ma puissance, Pour langer denus fuyiez craits de ma rangéance;
Vainqueur de tous coſtez, il peut bien ſe vanter, Que rien dans l’vniuers ne luy peut reſiſter.	Vainqueur de tous côtés, il peut bien se vanter, Que rien dans l'univers ne te peut résister.
IVLIE.	IVLIE.
Quoy!	Quoi!
vous donnez creance à ces triſtes nouuelles, Vous allez au deuant les effets du hazard, Et prenez le party du coſté de Ceſar;	vous donnez créance à ces tristes nouvelles, Vous allez au devant les effets du hasard, Et prenez le parti du côté de César;
Madame, aſſurez-vous que ce bruit du vulgaire, N’eſt qu’vne inuention qui vient de l’aduerſaire, Se voyant attaqué, redoutant le malheur, Il ſe ſert de la feinte à faute de valeur;	Madame, assurez-vous que ce bruit du vulgaire, N'est qu'une invention qui vient de l'adversaire, Se voyant attaqué, redoutant le malheur, Il se sert de la feinte à faute de valeur;
Ainſi pour eſtonner.	Ainsi pour étonner.
CORNELIE.	CORNELIE.
Tu te trompe Iulie Et ta parole offençe en vn point Cornelie:	Tu te trompe Julie Et ta parole offense en un point Cornelie:
Ceſar eſt genereux, & ſa vertu me plaiſt, I’ay peine à le haïr, tout ennemy qu’il eſt;	César est généreux, et sa vertu me plaît, J'ai peine à le haïr, tout ennemi qu'il est;
Si la moit d’vn eſpoux ne le rendoit blâmable, Il ſeroit dans mon ame aſſez conſiderable:	Si la moit d'être époux ne le rendait blâmable, Il serait dans mon âme assez considérable:
I’adjoûte à ce malheur ces furieux deſſeins;	J'ajoute à ce malheur ces furieux desseins;
Qui nous font tedouter la perte des Romains;	Qui nous font tedouter la perte des Romains;
Ces diuers ſentimens combatent ma penſée, Et dans châque party ie ſuis intereſlée, Ie voudrois que Ceſar fuſt bien moins vertueux Ie voudrois que mon bras fuſt plus impetueux, On me verroit bien-toſt en ſurpaſſant la foudre;	Ces divers sentiments combattent ma pensée, Et dans châque parti ie suis intereslée, Je voudrais que César fût bien moins vertueux Je voudrais que mon bras fût plus impétueux, On me verrait bientôt en surpassant la foudre;
Attaquer ſon audace & la reduire en poudre:	Attaquer son audace et la réduire en poudre:
Mais ie reſpecte encor ſa gloire & ſon honneur.	Mais ici respecte encor sa gloire et son honneur.
Sans porter de l’enuie à ſon plus grand bon-heur;	Sans porter de l'envie à son plus grand bonheur;
Il ſemble que le Ciel lors qu’il nous abandonne.	Il semble que le Ciel lors qu'il nous abandonne.
L’éleuant d’vne main, de l’autre il le couronne, Porçant la deſtinée à ſuiure ſon conſeil, Il va rendre ce Prince au monde ſans pareil.	L'élevant d'une main, de l'autre il le couronne, Porçant la destinée à suivre son conseil, Il va rendre ce Prince au monde sans pareil.
IVLIE.	IVLIE.
Vous le croyez vainqueur & d’vne iuſte guerre.	Vous le croyez vainqueur et d'une juste guerre.
CORNELIE.	CORNELIE.
Tvon reuiement cela, mais que toute la terre.	Tuon reviement cela, mais que toute la terre.
Abaiſſée à ſes pieds cherira quelque iour, La grandeur de ſon ſort, par force ou par amour.	Abaissée à ses pieds chérira quelque jour, La grandeur de son sort, par force ou par amour.
IVLIE.	IVLIE.
Ainſi voſtre vengeance eſt vn peu moderée.	Ainsi votre vengeance est un peu modérée.
Bien-toſt.	Bientôt.
CORNELIE.	CORNELIE.
Helas!	Hélas!
ie parle en inconſiderée Si i’ayme ſa vertu ie hay ſon attentat, Mais quoy qu’il puiſſe faire à nous rauir l’Oſtat, Ie te peux aſſurer qu’il n’aura point d’eſtime, Qu’elle ne ſoit iugée & iuſte & tegiennt, Et ſi noſtre party ſe retrouue abatu, Sa gloire n’en doit rien qu’à ſa ſeule vertu.	nos parle en inconsidérée Si j'aime sa vertu ie ha son attentat, Mais quoi qu’il puisse faire à nous ravir l'Ostat, Je te peux assurer qu'il n'aura point d'estime, Qu'elle ne soit jugée et juste et tegiennt, Et si notre parti se retrouve abattu, Sa gloire n'en doit rien qu'à sa seule vertu.
IVLIE.	IVLIE.
Vous l’eſtimez beaucoup dedans ſon inſolence,	Vous l'estimez beaucoup dedans son insolence,
CORNELIE.	CORNELIE.
Ie le deſire tel pour plaire à ma vengeance, Offrant vne victime aux Manes d’vn eſpoux, Elle ne peut ſans gloire aſſouuir mon courroux.	Je le désire tel pour plaire à ma vengeance, Offrant une victime aux Manes d'un époux, Elle ne peut sans gloire assouvir mon courroux.
IVLIE	IVLIE
IVLIE.	IVLIE.
le m’entonne beaucoup de voſtre procedure.	le m'entonne beaucoup de votre procédure.
CORNELIE.	CORNELIE.
Dis que tu ne ſens pas les douleurs que i’endure, Et parmy tant d’ennuis vn cœur comt le mien, S’emporte à des excez lors qu’il n’eſpere rien.	Dis que tu ne sens pas les douleurs que j'endure, Et parmi tant d'ennuis un cœur compt le mien, S'emporte à des excès lors qu'il n'espère rien.
13 EIL.	13 EIL.
Martia vous apporte vn remede à vos larmes,	Martia vous apporte un remède à vos larmes,
CORNELIE.	CORNELIE.
Iulie, ah!	Julie, ah!
qui pourroit accoiſer mes alarmes?	qui pourrait accoiser mes alarmes?
Ne pouuant adouçir les rigueurs de mon ſoit, Ie dois fuit la vie & couni à la moit.	Ne pouvant adouçir les rigueurs de mon soit, Je dois fuit la vie et couni à la moit.
SCENE VI.	SCÈNE VI.
MARTIA, PHIEANIE, CORNELIE, IVLIE.	MARTIA, PHIEANIE, CORNELIE, IVLIE.
MARTIA.	MARTIA.
E raux bruit qui couroit n’a plus de certitude, Bonnez quelque relâche à voſtre inquietude, Et penſez que le Ciel par vn noble deſſein, Va releuer la gloire a l’Empire Romain.	E raux bruit qui courait n'a plus de certitude, Bonnés quelque relâche à votre inquiétude, Et pensez que le Ciel par un noble dessein, Va relever la gloire à l'Empire Romain.
CORVELIL.	CORVELIL.
Ie voudrois l’eſperer, ſi la moindre apparence, Diſpoſoit mon eſprit d’en auoir la creance;	Je voudrais l'espérer, si la moindre apparence, Disposait mon esprit d'en avoir la créance;
Mais parmy nos malheurs i’ay peine à conçeuoir, Quel ſeroit le motif d’en donner de l’eſpoir.	Mais parmi nos malheurs j'ai peine à concevoir, Quel serait le motif d'en donner de l'espoir.
MARTIA.	MARTIA.
Nous croyons que Ceſar dans le bruit du vulgaire, Rencontre à ſes deſſeins la Fortune contraire, Et meſmes Portius, auec la joye au cœur, M’a dit que Sçipion eſtoit reſte vainqueur;	Nous croyons que César dans le bruit du vulgaire, Rencontre à ses desseins la Fortune contraire, Et mêmes Portius, avec la joie au cœur, M'a dit que Sçipion était reste vainqueur;
Et vous deuez penſer que voſtre repugnanee, N’en peut pas amoindrir la gloire & l’eſperance;	Et vous devez penser que votre répugnance, N'en peut pas amoindrir la gloire et l'espérance;
Lucius effrayé retournant ſur ſes pas, Confirme aſſez la choſe, & ie n’en doute pas.	Lucius effrayé retournant sur ses pas, Confirme assez la chose, et ton n'en doute pas.
CORNELIE.	CORNELIE.
Quoy!	Quoi!
ſans l'interroger, Martia voudroit croire?	sans l'interroger, Martia voudrait croire?
Que Sçipion remporte aujourd’huy la victoire?	Que Sçipion remporte aujourd'hui la victoire?
Et que Ceſar vaincu dans ce dernier combat;	Et que César vaincu dans ce dernier combat;
Recognoiſtra ſon crime.	Reconnaîtra son crime.
MARTIA.	MARTIA.
Oüy meſme en plein Senat, On nous fait eſperer cette belle occurence.	Oui même en plein Sénat, On nous fait espérer cette belle occurence.
PHILANTE.	PHILANTE.
Si l’on doit s’aulurer denus vne apparence, Le peuple à pleine voix témoigne en diuers lieux, Ce bon-heur eſperé.	Si l'on doit s'aulurer denus une apparence, Le peuple à pleine voix témoigne en divers lieux, Ce bonheur espéré.
IVLIE.	IVLIE.
Meſme on prépare aux Dieux, La victime ordinaire en de pareilles feſtes.	Même on prépare aux Dieux, La victime ordinaire en de pareilles fêtes.
MARTIA.	MARTIA.
Rome n’apas encor de borne en ſes conqueſtes, On voit changer de face à ſon mauuais deſtin, La Paix va retourner chez le peuple Latin;	Rome n'apas encor de borne en ses conquêtes, On voit changer de face à son mauvais destin, La Paix va retourner chez le peuple Latin;
Ses ennemis domptez adorant ſa puiſſance, Luy tendront des deuoirs de leur obeïſſance.	Ses ennemis domptés adorant sa puissance, Lui tendront des devoirs de leur obéissance.
CORNELIE.	CORNELIE.
Ie ne ſçay quel ſujet me eontraint d’en douter, Mais i’ay plus d’vn motif d’y vouloir ieſiſter, Et ce caprice eſt range où mon eſprit s’engage:	Je ne sais quel sujet me eontraint d'en douter, Mais j'ai plus d'un motif d'y vouloir iesister, Et ce caprice est range où mon esprit s'engage:
Donne à noſtre ennemy la gloire & l’auantage:	Donne à notre ennemi la gloire et l'avantage:
Contre mon ſentiment le renens que mon cœur, Ne conçoit rien de bas du ſort de ce vainqueur, Et quoy que ie repugne où va ſa tyrannie, Ie luis aueñglément l’effort de mon genle, Et ne peut déme ntir d’vn eſprit interdit, Lagloire & le bon-heur que ſon deſtin m’en dit;	Contre mon sentiment le renens que mon cœur, Ne conçoit rien de bas du sort de ce vainqueur, Et quoi que ie répugne où va sa tyrannie, Je luis aueñglément l'effort de mon genle, Et ne peut déme nir d'un esprit interdit, Lagloire et le bonheur que son destin m'en dit;
Et bien que mon court oux ſoit iuſte & legitime, Martia, ie ne peux offençer ſon eſtime.	Et bien que mon court oux soit juste et légitime, Martia, Seigneur ne peux offenser son estime.
MARTIA.	MARTIA.
Ie penſe que ſa lettre auroit quelque pouuoir, D goriger comen a luidte tan vouioir, L’amour peut adoucir la colere & la haine.	Je pense que sa lettre aurait quelque pouvoir, D goriger comen a luidte tan vouioir, L'amour peut adoucir la colère et la haine.
CORNELIE.	CORNELIE.
Quittons la raillerie, & ſans vous mettre en peine, Si Ceſar eſt vaincu ie vous ptomers ma foy.	Quittons la raillerie, et sans vous mettre en peine, Si César est vaincu ie vous ptomers ma foi.
Qu’on verra quel pouuoir il peut auoir ſur moy.	Qu'on verra quel pouvoir il peut avoir sur moi.
IICID IV,	IICID IV,
SCENE PREMIERE.	SCÈNE PREMIÈRE.
CATON ſeul, tenant la lettre de Ceſar.	CATON seul, tenant la lettre de César.
STANCES.	STANCES.
Aton, de grace tu dois croire, Que la fin de tous mes deſſeins, Regarde l’honneur des Romains, Et non pas les motifs de releuer ma gloire:	Aton, de grâce tu dois croire, Que la fin de tous mes desseins, Regarde l'honneur des Romains, Et non pas les motifs de relever ma gloire:
Si i’ay ſi ſouuent combattu, Pour rendre Pompée abaitu, Iuge ſans paſſion de ma iuſte colere, Et de ce qu’il a fait & de ce que ie fis, Par ainſi tu verras ſi le fort d’vn beau-pere, Doit rendre obeïſſance à celuy d’vn beau -fils.	Si j'ai si souvent combattu, Pour rendre Pompée abait, Juge sans passion de ma juste colère, Et de ce qu'il a fait et de ce que je fis, Par ainsi tu verras si le fort d'un beau-père, Doit rendre obéissance à celui d'un beau -fils.
Si Rome a ſouffert en ſa perte, Ceſar regrette ce malheur, Et ne peut pas voir ſans douleur, Sa playe encor ſanglante & tous les iours ouuerte;	Si Rome a souffert en sa perte, César regrette ce malheur, Et ne peut pas voir sans douleur, Sa plaie encor sanglante et tous les jours ouverte;
Quiconque ac cuſera mon ſont, D'eſtre la cauſe de ſa mort, Offence ma valeur, trahit ma renommée, Et doit s inſtruire mieux des effets du hazard, Qui luy firent trouuez aux mains de Ptolomée, Ce qu’il n’euſt pas receu de celles de Ceſar.	Quiconque ac cusera mon sont, D'être la cause de sa mort, Offense ma valeur, trahit ma renommée, Et doit s instruire mieux des effets du hasard, Qui Seigneur firent trouvez aux mains de Ptolomée, Ce qu'il n'eût pas reçu de celles de César.
Toutefois ſon deſtin me touche, Et i'oſe en accuſer les Dieux:	Toutefois son destin me touche, Et j'ose en accuser les Dieux:
Souuent on peut voir à mes yeux, Le regret que iemporte auſſi bien qu'en ma bouche:	Souvent on peut voir à mes yeux, Le regret que icimporte aussi bien qu'en ma bouche:
Celuy qui creuſa ſon tombeau, N'a pas eu le deſtin plus beau, Deſirant me ſur prendre auec de l auantage, Son orgueil combatu d'vn genereux pouuoir, Eſpro uua ma fortune & trouua ſon naufrage, Oú ie crûs voir le mien reduit au deſeſpoir.	Celui qui creusa son tombeau, N'a pas eu le destin plus beau, Désirant me sur prendre avec de l avantage, Son orgueil combattu d'un généreux pouvoir, Épro ua ma fortune et trouva son naufrage, Où ie cru voir le mien réduit au désespoir.
Ainſi l’on voit que la Iuſtice, S intereſſe en tous mes emplois, Si i’ay peché contre les loix, Ie veux á mon retour ſouffrir plus d’vn ſupplice;	Ainsi l'on voit que la Justice, S intéresse en tous mes emplois, Si j'ai péché contre les lois, Je veux endre mon retour souffrir plus d'un supplice;
Oüy, ie deſire en plein Senat, Me iuſtifier de l’attentat, Duquel ie ſuis coupable au rapport de l’enuie, Et ſi ſon équité me trouue vn criminel, Ie liure en ja puiſſance & ma gloire & ma vie, Pour les noircir tous deux d'vn re proche eternel.	Oui, Seigneur désire en plein Sénat, Me justifier de l'attentat, Duquel ! au coupable au rapport de l'envie, Et si son équité me trouve un criminel, Je livre en ja puissance et ma gloire et ma vie, Pour les noircir tous deux d'un re che éternel.
Guidez d’vne belle eſperance Donnons trefue à tant de combats, Mettans tous deux les armes bas, Que Rome en noſtre accord reprenne vne aſſurance:	Guidez d'une belle espérance Donnons trêve à tant de combats, Mettant tous deux les armes bas, Que Rome en notre accord reprenne rendre assurance:
Pour moy tout vainqueur que ie ſuis, On me verra bien toſt ſubmis.	Pour moi tout vainqueur que ici suis, On me verra bien tôt submis.
Au vouloir du Senat qui fattembler la terre, Je donneray parole au pied de nos Autels, Que iamais mon deſtin n’entreprendra la guerre, Qu'en deffendant lempire & les Dieux immortels.	Au vouloir du Sénat qui fattembler la terre, Je donnerai parole au pied de nos Autels, Que jamais mon destin n'entreprendra la guerre, Qu'en défendant lempire et les Dieux immortels.
Mais Caton Ceſar te conjure, D'adoueir ce uſte courroux, Que Cornelie à d’vn eſpoux, A qui ie n’ay point fait ny de tort ny dinjure:	Mais Caton César te conjure, D'avouir ce uste courroux, Que Cornelie à d'H époux, A qui On n'ai point fait ni de tort ni Einjure:
Dis luy que touché de pitié, Ie plains que ſa chere moitté, N’ait peu fléchir le cœur d'vn Monarque barbare, Qu'au contraire on verra la peuſpart de mes ſoins, S’employer pour ſeruir vne vertu ſi rare, Sans iamais la quiter dans ſes plus grands beſoins.	Dis lui que touché de pitié, Je plains que sa chère moité, N'ait peu fléchir le cœur d'un Monarque barbare, Qu'au contraire on verra la peuspart de mes soins, S'employer pour servir une vertu si rare, Sans jamais la quitter dans ses plus grands besoins.
Trompeuſe illuſion!	Trompeuse illusion!
deçeuable artifice!	decevable artifice!
Qui cachoient de Ceſar la haine & la malice, Voſtre maſque eſt leué, l’on voit à deſcouuert Le preterete inſolent de celuy qui nous perd:	Qui cachaient de César la haine et la malice, Votre masque est levé, l'on voit à découvert Le preterete insolent de celui qui nous perd:
Dois-je accuſer les Dieux ou bien mon imprudence, Caton, de qui prens tu maintenant confidence?	Dois-je accuser les Dieux ou bien mon imprudence, Caton, de qui prends tu maintenant confidence?
T’eſtant trompé toy-meſme, arreſte ta raiſon, A te tendre l’autheur de cette trahiſon, Ah!	T'étant trompé toi-même, arrête ta raison, A te tendre l'auteur de cette trahison, Ah!
ce n’eſt pas le Ciel qui me force à me plaindre, L’honneur que ie loy dois me diſpoſe à le craindre;	ce n'est pas le Ciel qui me force à me plaindre, L'honneur que je loi dois me dispose à le craindre;
Mais voyant le deſaſtre où le ſort nous a mis, Ie le prens à partie auec nos ennemis.	Mais voyant le désastre où le sort nous a mis, Je le prends à partie avec nos ennemis.
Les Dieux aiment Ceſar, ie n’en ay point de doute, Quoy!	Les Dieux aiment César, ie n'en ai point de doute, Quoi!
pouuoit-il ſuns eux pourſuiure cette route?	pouvait-il suns eux poursuivre cette route?
Il eſt hois de creance, & ſon ſort abſolu, N’a point de dignitez que les Dieux n’ayent voulu, Depuis long-temps ie ſçay que ſon courage aſpire A tenir dans ſes mains les reſnes de l’Empire, Son orgueil n’a pas craint mille difficultez, Qui trauerſoient le cours de ſes proſperitez:	Il est hois de créance, et son sort absolu, N'a point de dignités que les Dieux n'aient voulu, Depuis longtemps ie sçay que son courage aspire A tenir dans ses mains les rênes de l'Empire, Son orgueil n'a pas craint mille difficultés, Qui traversaient le cours de ses prospérités:
Mépriſant toute choſe, on voit que ſon Genie, S’eſt frayé le chemin iuſqu’à la tyrannie?	Méprisant toute chose, on voit que son Génie, S'est frayé le chemin jusqu'à la tyrannie?
En fin la faute eſt faite, & noſtre illuſtre effort, N’a pû iamais borner le pouuoir de ſon ſort, Rome a ſujet de croire apres vn tel outrage, Que ſa perte eſt prochaine, & qu’il faut que l’orage Eſclate deſſus elle, & que ſa liberté.	En fin la faute est faite, et notre illustre effort, N'a pu jamais borner le pouvoir de son sort, Rome a sujet de croire après un tel outrage, Que sa perte est prochaine, et qu'il faut que l'orage Esclate dessus elle, et que sa liberté.
Arriue au demſer pomt de la Tataité.	Arrive au demser pompt de la Tataité.
SCENE II.	SCÈNE II.
PORTIVS, CATON.	PORTIVS, CATON.
PORTIVS.	PORTIVS.
E vous lurprens icy dans voſtre inquietude?	E vous lurprends ici dans votre inquiétude?
E CATON.	E CATON.
La fortune nous donne vne attaque bien tude.	La fortune nous donne une attaque bien tude.
PORTIVS.	PORTIVS.
Ce n’eſt pas d’aujourd’hay qu’on cognoît ſon erreur,	Ce n'est pas d'aujourd'hai qu'on connaît son erreur,
CAION.	CAION.
Helas!	Hélas!
Caton ſuccombe aux traits de ſa fureur.	Caton succombe aux traits de sa fureur.
PORTIVS.	PORTIVS.
Enſin voſtre conſtance eſt hors de ſon aſſiette, Quoy qu’il ſoit tres certain que l’armée eſt defaite, Que Ceſar eſt vainqueur, & Sçipion vaincu, Voyez comme Caton a iuſqu’icy veſcu:	Ensin votre constance est hors de son assiette, Quoi qu'il soit très certain que l'armée est défaite, Que César est vainqueur, et Sçipion vaincu, Voyez comme Caton a jusqu'ici vécu:
Et ſans aller chercher d’exemple qu’en vous meſme, Monſtrez voſtre courage en ce deſaſtre extrême, Releuez cét eſprit vn peu trop abatu, Et ne trahiſſez pas Caton ny ſa vertu.	Et sans aller chercher d'exemple qu'en vous -même, Montrez votre courage en ce désastre extrême, Releuez cet esprit un peu trop abattu, Et ne trahissez pas Caton quelque vertu.
La fortune autrefois nous fut auſſi fatale, Rome eſprouua ſa haine aux combats de Pharſale, Là du ſang des Romains ſe fit preſqu’vne mer, Vous nageaſtes dedans, mais ſans vous abiſmer:	La fortune autrefois nous fut aussi fatale, Rome éprouva sa haine aux combats de Pharsale, Là du sang des Romains se fit presqu'une mer, Vous nageâtes dedans, mais sans vous abîmer:
Là Lipie aujourd’huy nous eſt pas plus contraire, Vn ſemblable accident, & le meſme aduerſaire, noiuoſt tronuer Caton auec autant de cœur, Qu’il en fit voir alors contre ce fier vainqueur.	Là Lypie aujourd'hui nous est pas plus aire, Venn semblable accident, et le même adversaire, noiuost tronuer Caton était autant de cœur, Qu'il en fit voir alors contre ce fier vainqueur.
CATON Quelque eſperance alors releuoit mon courage, Me rendant immobille au plus fort de l’orage:	CATON Quelque espérance alors relevait mon courage, Me rendant immobille au plus fort de l'orage:
Dans des tortens de ſang roulans de toute parts, Deſſus des monts de corps tombez deſſous les darts, Parmy la meſme horreur, dans Pharſale eſtalée, Ma vertu s’y trouua ſans s’y voir accablée:	Dans des tortents de sang roulants de toute parts, Dessus des monts de corps tombés dessous les darts, Parmi la même horreur, dans Pharsale étalée, Ma vertu s'y trouva sans s'y voir accablée:
Mais icy le deſtin m’oblige au deſeſpoir, La valeur m’abandonne autant que le pouuoir, Et toute mon attente eſtant pteſque eſtouffée, Voulez-vous que ie ſerue à Ceſar de trophée;	Mais ici le destin m'oblige au désespoir, La valeur m'abandonne autant que le pouvoir, Et toute mon attente étant ptesque étouffée, Voulez-vous que ie ue à César de trophée;
I’auray touſiours le bruit dans la poſterité, D’eſtre party du monde auec ma liberté, Le pats que la rortune acous momens nous oraue, C’eſt viure malheureux que de viure en eſclaue, Et l’vnique moyen de vaincre vn mauuais ſort, Conſiſte à ſe reſoudre à rechercher la mort.	J'aurai toujours le bruit dans la postérité, D'être parti du monde avec ma liberté, Le pats que la rortune acous moments nous orave, C'est vivre malheureux que de vivre en esclave, Et l'unique moyen de vaincre un mauvais sort, Consiste à se résoudre à rechercher la mort.
PORTIVS.	PORTIVS.
C’eſt ſe mettre en danger de perdre ſon eſtime, Que ſuiure vn de ſeſpoir ſans cauſe legitime:	C'est se mettre en danger de perdre son estime, Que suivre un de sespoir sans cause légitime:
Ie veux que le malheur vienne fondre ſur nous, Que le Ciel pour nous perdre eſclate en ſon courroux, Qu’vn vainqueur inſolent par ſa victoire aſpire, D'eſleuer ſa fortune au deſſus de l’Empire:	Je veux que le malheur vienne fondre sur nous, Que le Ciel pour nous perdre éclate en son courroux, Qu'un vainqueur insolent par sa victoire aspire, D'élever sa fortune au dessus de l'Empire:
Deuez-vous pour cela ne vous deffendre pas, Et de peur de luy nuire aller dans le treſpas, Voſtre ame genereuſe en ce point d’importance, Doit faire plus d’efforts & plus de reſiſtance;	Devez-vous pour cela ne vous défendre pas, Et de peur de su ivre aller dans le trépas, Votre âme généreuse en ce point d'importance, Doit faire plus d'efforts et plus de résistance;
Et ſans craindre Ceſar, non plus que le malheur, a fouune en deier coup aigue de la valeure	Et sans craindre César, non plus que le malheur, a fouune en de coup aigue de la valure
CATON.	CATON.
Ie feray recognoiſtre à la race future, Les moyens de brauer vne triſte auanture:	Je ferai reconnaître à la race future, Les moyens de braver une triste aventure:
Tel me penſe deſia tributaire à Ceſar, Qu’il cognoiſtra Caton triompher du hazard?	Tel me pense déjà tributaire à César, Qu'il connaîtra Caton triompher du hasard?
Ie ne ſuis pas encor dans cette derniere heure, Où i’ay determiné qu’il faut que Caton meure, Il faut que mon exemple, auant que de mourir, Serue à ceux qu’on ne peut maintenant ſecourir.	Je ne suis pas encor dans cette dernière heure, Où j'ai déterminé qu'il faut que Caton meure, Il faut que mon exemple, avant que de mourir, Serve à ceux qu'on ne peut maintenant secourir.
Vous que le deſtin rend teſmoin d’vne fortune, Aueugle en noſtre endroit, à l’Empire importune, Voyez de quel eſprit conſtant & glorieux, Ie meſpriſe la terre & ie m’eſleue aux Cieux.	Vous que le destin rend témoin d'une fortune, Aveugle en notre endroit, à l'Empire importune, Voyez de quel esprit constant et glorieux, Je méprise la terre et Seigneur m'élève aux Cieux.
Vne gloite immortelle amime voſtre pere, D’aller trouuer vn bien que tout le monde eſpere, Suruiure en nos malheurs c’eſt meſpriſer ce bien, Quì fait le poſſedant qu’on n’eſpere plus rien:	Une gloite immortelle amime votre père, D'aller trouver un bien que tout le monde espère, Suruiure en nos malheurs c'est mépriser ce bien, Quì fait le possédant qu'on n'espère plus rien:
Ie commence à parler d’vne philoſophie, Dout le plus noble effet dans le Ciel ſe deffie, Et cette apotheoſe où tendent mes deſirs, Raſſaſira mon cœur de gloire & de plaiſirs;	Je commence à parler d'une philosophie, Dout le plus noble effet dans le Ciel se défie, Et cette apothéose où tendent mes désirs, Rassasira mon cœur de gloire et de plaisirs;
Vn iour.	Un jour.
Mais Lucius de nouueau vient m’inſtruire, Du deuoir que ie dois au tvran de l’Empire, Remarquez ſon diſcours, & moy d’vne autre part, Ie vay donner encor mes ſoins ſur le rampart.	Mais Lucius de nouveau vient m'instruire, Du deuoir que ie dois au tyran de l'Empire, Remarquez son discours, et moi d'une autre part, Je vais donner encor mes soins sur le rempart.
SCEN	SCEN
SCENE III.	SCÈNE III.
Evelvs, reRnvs.	Évels, reRnus.
LVCIVS.	LUCIUS.
