M.	M.
Il n’eſt meilleur preſage, il n’eſt plus heureux ſort Que quand pour ſon pays l’homme en bataile ſort.	Il n'est meilleur presage, il n'est plus heureux sort Que quand pour son pays l'homme en bataile sort.
Qui te faict redouter la guerre & la bataille, N’eſtant point de l’humeur, n’eſtant point de la taille De t’y faire tuer, tu ſeras quoy aßis Auprez de ton fouyer, lors qu’au combat occis Defendans vaillamment par armes noſtre terre On nous rapportera ſur les pauois de guerre.	Qui te fait redouter la guerre et la bataille, N'étant point de l'humeur, n'étant point de la taille De t'y faire tuer, tu seras quoi aussi Auprez de ton fouter, lors qu'au combat occis Defendans vaillamment par armes notre terre On nous rapportera sur les pavais de guerre.
Si tu vas deſtournant les genereux ſoldards Qui ſe viennent ranger deſſoubs nos eſtandards, Eſtaignan Eſtaignant leur ardeur, rebouchant leur vaillance Par tes laches diſcours, bien-toſt, bien-toſt ma lance Te percera tout outre & te fera paſſer Le fleuue de Lethes, n’ayant crainct tranſgreſſer Mon expreſſe defenſe, ainſi paſſent leur âge euna qine jontuente u pigenerenx conrage.	Si tu vas détournant les généreux soldards Qui se viennent ranger dessous nos étendards, Étaignan Étaignant leur ardeur, rebouchant leur vaillance Par té mèches discours, bientôt, bien-tôt ma lance Te percera tout outre et te fera passer Le fleuve de Lethes, n'ayant craint transgresser Mon expresse défense, ainsi passent leur âge euna qine jontuente pigenerenx conrage.
Calchas.	Calchas.
Ainſi, aiuſi les grands touſiours, hélas, ſurpris Des mauuais conſeillers, les bons ont en meſpris:	Ainsi, aiusi les grands toujours, hélas, surpris Des mauvais conseillers, les bons ont en mépris:
Ainſi ainſi touſiours la verité certaine Cil qui la porte, tuë, ou luy engendre hayne.	Ainsi ainsi toujours la vérité certaine Cil qui la porte, tuue, ou lui engendre haine.
Mais baſte, ie deſire, ô magnanime Roy, Ne voir le grand deſaſtre, & piteux de ſarroy, Voire au prix de mon ſang, & deſpens de ma vie, Ou les Dieux courroucez & te portans enuie, Te precipiteront, on verra tes enfans En honneur, en beauté deſſus tous triomphans Emmener en triomphe, & tes femmes ſi belles Seruir de paſſe-temps aux gendarmes rebelles, On verra ton Royaume, on verra ta maiſon Miſe deſſus deſſoubs, & aucune poiſon Ne pouuant te tuer, vne barbare eſpee En deſeſpoir ſera dedans ton ſang trempee.	Mais baste, Seigneur désire, ô magnanime Roi, Ne voir le grand désastre, et piteux de sarroy, Voire au prix de mon sang, et dépens de ma vie, Ou les Dieux courroucez et te portant envie, Te précipiteront, on verra tes enfants En honneur, en beauté dessus tous triomphants Emmener en triomphe, et tes femmes si belles Servir de passe-temps aux gendarmes rebelles, On verra ton Royaume, on verra ta maison Mise dessus dessoubs, et aucune poison Ne pouuant te tuer, une barbare elle En désespoir sera dedans sera de tombe.
Chœur.	Chœur.
Combien encor voyons nous de Menons Au-moins d’effect s’ils ne le ſont de noms, Doubles en ame, Doubles en langue & qui renuerſent tout Afin de mettre incontinent à bout Ieur folle trame.	Combien encor voyons nous de Menons Au-moins d'effet s'ils ne le sont de noms, Doubles en âme, Doubles en langue et qui renversent tout Afin de mettre incontinent à bout Jeur folle trame.
Qui la douceur eſtiment lacheté, Qui ne font cas que de la cruauté, Et de l’eſpee, Qui va touſiours, horreur, s’eſiouiſſant D’eſtre cruelle au carnage & au ſang Aemteneupee.	Qui la douceur estiment lécheté, Qui ne font cas que de la cruauté, Et de l'épée, Qui va toujours, horreur, s'esiouissant D'être cruelle au carnage et au sang Amteneupe.
Qui ſans reſpect faulſent à leur amis, Et ſans terreur außi aux ennemis La foy promiſe:	Qui sans respect faulsent à leur amis, Et sans terreur aussi aux ennemis La foi promise:
De la garder prenans ſeulement ſoin Tune quieseronone iom en que beſoin A l’entrepriſe.	De la garder prenants seulement soin Tune quieserone jom en que besoin À l'entreprise.
La ſaincte foy à quicté l'vniuers Voyant le monde eſtre de cœur diuers Et de parole:	La sainte foi à quicté l'univers Voyant le monde être de cœur divers Et de parole:
v o junsiemonue ompejenoſeulement Sans fermeté à ioüer finement Chacun ſon role.	v ô junsiemonue ompejenoseulement Sans fermeté à jouer finement Chacun son rôle.
Vous remarquez debauche en tous eſtats En toutes gens, & diuers attentats Saus nul ſcrupule, Conttre la foy, contre le droict diuin, Contre l’humain, dont au monde malin Tout mal pullule.	Vous remarquez debauche en tous états En toutes gens, et divers attentats Saus nul scrupule, Conttre la foi, contre le droit divin, Contre l'humain, dont au monde mal Tout in pullule.
Leſpouze faict a ſon eſpoux maints traictz Faulſant ſa ſoy & par ſubtils attraictz Son ame abuſe:	Lépouze fait a son époux maints traits Faulsant sa soi et par subtils attraits Son âme abuse:
Le frere au frere vſe de trahiſon Et inhumain de glaiue ou de poiſon Contre luy vſe.	Le frère au frère vse de trahison Et inhumain de glaiue ou de poison Contre homme use.
I’enfant ingrat meſpriſe bien ſouuent Ses pere & mere, & laiſſe aller au vent Ieur remonſtrance:	J'enfant ingrat méprise bien souvent Ses père et mère, et laisse aller au vent Jeur remonstrance:
Et le diſciple oſe impieux tramer Mal à ſon maiſtre & pour los le blaſmer A tonte outrante.	Et le disciple ose impieux tramer Mal à son maître et pour los le blâmer A tonte outrante.
L'hoſte n'eſt plus à ſon hoſte loyal, I’aſſocié circonuient deſloyal Sa compaignie:	L'hôte n'est plus à son hôte loyal, J'associé circonvient déloyal Sa compagnie:
Ie citoyen cherche tous les moyens De jangerjey a jes tuneadena Par vilanie.	Je citoyen cherche tous les moyens De jangerai à jes tuneadena Par vilanie.
Ie peuple n’eſt aux Roys fidelle aſſez, Mais encontre eux il faict pluſieurs excez, Par felonnie.	Je peuple n'est aux Rois fidèle assez, Mais encontre eux il fait plusieurs excès, Par félonnie.
1ts Royone font des penpresamoureux, Ains bien ſouuent ſe monſtrent rigoureux, Par tyrannie.	1ts Rone font des penprésamoureux, Ains bien souvent se montrent rigoureux, Par tyrannie.
Somme la foy du monde l’ornement, Nœu de la vie endure eſtonnement, Et les monarques Oſent l’enfraindre, au lieu de la garder, Ne venans poinct en rien apprehender Ialoy des Parques.	Somme la foi du monde l'ornement, Nœu de la vie endure étonnement, Et les monarques Osent l'enfraindre, au lieu de la garder, Ne venants point en rien appréhender Jaloi des Parques.
Seuere loy, mais iuſte neantmoins, Qui nous punit du mal ou plus ou moins, Quelle eſt l’offenſe:	Seuère loi, mais juste néanmoins, Qui nous punit du mal ou plus ou moins, Quelle est l'offense:
Nul orateur, quoy qu’il ſoit tres-ſcauant, Ny eſt admis pour parler en aduant Pour leur defenſe.	Nul orateur, quoi qu’il soit très -scauant, Ni est admis pour parler en avant Pour leur défense.
Chacun alors vient reſpondre pour ſoy, Et reçoit heur, où malheur pour ſa foy, Comme il la garde:	Chacun alors vient répondre pour soi, Et reçoit heur, où malheur pour sa foi, Comme il la garde:
Qui bien la garde en a gloire & honneur, Mais au contraire ennuy & deshonneur Qui la hazarde.	Qui bien la garde en a gloire et honneur, Mais au contraire ennui et déshonneur Qui la hasarde.
ACTE QVATRIESME.	ACTE QUATRIÈME.
Rutilie.	Rutilie.
Dieux adſiſtez moy, quels cris, quels vrlemẽs, ODe femmes & d’enfans, quels grands elanceD’hommes de tous coſtez crians miſericorde, (mens Que nul ô grand horreur, ne leur faict ny accorde.	Dieux adsistez moi, quels cris, quels vrlements, ODe femmes et d'enfants, quels grands elanceD'hommes de tous côtés criants miséricorde, (ments Que nul ô grand horreur, ne leur fait ton accorde.
Ie voy' venir mon hoſte, il ne me celera I a verité certaine, ains me deſuoil era A pertement le tout, ſi on eſt en la ville En trouble ou en tumulte ou en guerre ciuile.	Je vois' venir mon hôte, il ne me cèlera I a vérité certaine, ains me desuoil era A pertement le tout, si on est en la ville En trouble ou en tumulte ou en guerre civile.
Philoxene.	Philoxène.
Sauuez-vous Rutilie, allez vous en tous droict De peur deſtre ſurpris en quelque obſcur endroict, Ronteje en jurts & memune emnopre Mytilene, Iamais comme ie croy il ny euſt pour Helene, Tant de carnage en Troye, ô dur, ô dur deſtin, O grand rigueur du ciel, ceſt faict du nom Latin.	Sauvez-vous Rutilie, allez -vous en tous droit De peur dêtre surpris en quelque obscur endroit, Ronteje en jurts et mémène emnopre Mytilene, Iamais comme je crois il ni eût pour Hélène, Tant de carnage en Troie, ô dur, dur destin, Ô grand rigueur du ciel, st y du nom Latin,
Rutilie.	Rutilie.
He Dieux que dictes vous mon amy Philoxene,	He Dieux que dites -vous mon ami Philoxène,
Philoxene.	Philoxène.
Il ſe iouë auiourd’huy, horreur, ſur noſtre ſcene Vne grand' tragedie, vn execrable faict, Vn meurtre eſpouuentable, entre maint & maint faict Par les plus grands tyrans, ſans reſpect d’aucun âge, D’innocent ou coupable on faict par tout carnage De ceux qui ſont Latins, ce iour eſt preparé Pour les faire paſſer par le fer coniuré.	Il se joue aujourd'hui, horreur, sur notre scène grand tragédie, un exécrable fait, V meurtre espouuentable, entre maint et maint fait Par les plus grands tyrans, sans respect d'aucun âge, D'innocent ou coupable on fait par tout carnage De ceux qui sont Latins, ce jour est préparé Pour les faire passer par le fer né.
Rutilie.	Rutilie.
Iit Dienx eſt-it autun entre la race mamaine, Qui aye en tel meſpris l'a puiſſance Romaine.	Jit Dienx est-it autun entre la race mamaine, Qui aie en tel mépris l'a puissance Romaine.
Philoxene.	Philoxène.
Le puiſſant Roy de Pont, qui d’vn bras furieux Seſt de pos tujenes tuejs renai piclbsrenx, e Auecque tant d’horreur ſignale ſa victoire, Pour aux ſiecles futurs en laiſſer la memoire.	Le puissant Roi de Pont, qui d'un bras furieux Sest de pô tujène tuerjs renay piclbsrenx, eu Avec tant d'horreur signale sa victoire, Pour aux siècles futurs en laisser la mémoire.
Rutilie.	Rutilie.
Ce n’eſt point à vn Roy & Iuge de bon ſens Les vns ayans failly, s’en prendre aux innocens:	Ce n'est point à un Roi et Juge de bon sens Les uns ayants failly, s'en prendre aux innocents:
Popilie & Minuce Oppie & ſes complices, Ayans enfrainct la paix meritent des ſuplices Non moindre qu’autrefois Phalaris inuenta, Non moindres que Buſire en Aegypte appreſta Aux hoſtes eſtrangers:	Popilie et Minuce Opie et ses complices, Ayants enfraint la paix méritent des suplices Non moindre qu'autrefois Phalaris inventa, Non moindres que Busire en Aégypte apprêta Aux hôtes étrangers:
en quoy ces perſonnages, Deſquels cruel bourreau il faict tant de carnages, L’ont ils tant offenſé, ſont-ce faicts triomphans De monſtrer ſa fureur aux femmes & enfans, Que pluſtoſt Romme ſoit de ſes gens aſſaillie, Groſſe de tant de chefs, qu’il coure l’Italie, Qui fourmille en guerriers, qu’il s’acquiere vn renom Non moindre qu'Annibal fauory de Iunon.	en quoi ces personnages, Desquels cruel bourreau il fait tant de carnages, L'ont ils tant offensé, sont-ce faits triomphants De montrer sa fureur aux femmes et enfants, Que plutôt Romme soit de ses gens assaillie, Grosse de tant de chefs, qu'il coure l'Italie, Qui fourmille en guerriers, qu'il s'acquière un renom Non moindre qu'Hannibal favori de Junon.
Philoxene.	Philoxène.
Ne parlez de raiſon, ne parlez de iuſtice A l’endroict d’vn tyran, pourueu qu’ils inueſtiſſe Les royaumes voyſins, qu’il regne à ſon d’eſir, Et que tout ſe gouuerne, & faſſe à ſon plaiſir, Il peruertit tout droict, il meſle ciel & terre, Et feroit s’il pouuoit meſme à Pluton la guerre.	Ne parlez de raison, ne parlez de justice À l'endroit d'un tyran, pourvu qu'ils investisse Les royaumes voisins, qu'il règne à son d'ésir, Et que tout se gouverne, et fasse à son plaisir, Il pervertit tout droit, il mêle ciel et terre, Et ferait s'il pouvait même à Pluton la guerre.
Mais ceſt trop trop vſé d’inutiles diſcours, Il faut pour vous ſauuer auoir autre recours:	Mais cet te trop usé d'inutiles discours, Il faut pour vous sa voir autre recours:
Les cris de tous coſtez de plus en plus redoublent.	Les cris de tous côtés de plus en plus redoublent.
Les ſoldards animez toute la ville troublent, Et ià parmy la ruë on voit de toutes parts Les corps morts maſſacrez horriblement eſparts, Sauuez vous promptement, ſauuez vous Rutilie, Tel lien d’amitié nos deux ames allie, Quelles ſont deux en vne, & vne en toutes deux:	Les soldards animés toute la ville troublent, Et ià parmi la rue on voit de toutes parts Les corps morts massacrez horriblement éparts, Sauvez vous promptement, sauvez vous Rutilie, Tel lien d'amitié nos deux âmes allie, Quelles sont deux en une, et une en toutes deux:
Ce me ſeroit hélas, ſpectacle trop hideux, De vous voir n’eſtant point autheur de ces querelles Tomber entre les mains de ces troupes bourrelles, De vous voir à mes yeux demeurant quoy aßis, Redoutant ces meurtriers cruellement occis, Sauuez vous promptement.	Ce me serait hélas, spectacle trop hideux, De vous voir n'étant point auteur de ces querelles Tomber entre les mains de ces troupes bourrelles, De vous voir à mes yeux demeurant quoi assis, Redoutant ces meurtriers cruellement occis, Sauvez vous promptement.
Rutilie.	Rutilie.
Mais bons Dieux que feray-ie, En ſi grande deſtreſſe, où me retireiay-ie?	Mais bons Dieux que ferai-je, En si grande détresse, où me retire-je?
La terre eſt ennemie, & ie n’ay pour raner Nauire ny galere à m’enfuir par mer, Tous paſſages ſont clos:	La terre est ennemie, et ie n'ai pour raner Navire ni galère à m'enfuir par mer, Tous passages sont clos:
au moins donc mon cher hoſte, Que de voſtre logis la cruauté ne m’oſte, Reſpectez les hauts Dieux, & l’hoſpitalité, Dont Iupiter à ſoin, eſmeuue à pieté Et a pitié außi voſtre ſaincte poictrine, Laiſſez à vos nepueux vne belle doctrine Vne exemple imitable à maintenir la foy, me preſeruant icy des cruautez du Roy	au moins donc mon cher hôte, Que de votre logis la cruauté ne m'ôte, Respectez les hauts Dieux, et l'hospitalité, Dont Jupiter à soin, émue à piété Et a pitié aussi votre sainte poitrine, Laissez à vos neveux une belle doctrine Ve exemple imitable à maintenir la foi, me préservant ici des cruautés du Roy
Philoxene.	Philoxène.
Il a faict vn edict, & ſeuere ordonnance, Que les Italiens, & de l’appartenance De voſtre gent Romaine à certain iour nommé Paſſent tous à l’eſpee, & tout Gregeois ſommé De les mettre ſoudain dehors de ſon demeure, Où que les recelant, ſans retarder il meure.	Il a fait un édict, et sévère ordonnance, Que les Italiens, et de l'appartenance De votre gent Romaine à certain jour nommé Passent tous à l'épée, et tout Grègeais sommé De les mettre soudain dehors de son demeure, Où que les recelant, sans retarder il meure.
Rutilie.	Rutilie.
O tyrans, ô bourreaux, ô cruels Leſtrygons, Plus alterez de ſang que les loups ou dragons.	Ô tyrans, ô bourreaux, ô cruels Lestrygons, Plus altérez de sang que les loups ou dragons.
S’il y a dans l’Olympe vn Dieu qui prenne cure De telle indignité, & qui iuſte en procure Vne digne vengeance, ou verra par le fer, Par le feu, par la corde aller droict en Enfer Ceſte cruelle race, & la ſubir les peines Que Pluton y reſerue aux d’extres inhumaines.	S'il y a dans l'Olympe un Dieu qui prenne cure De telle indignité, et qui juste en procure Vne digne vengeance, ou verra par le fer, Par le feu, par la corde aller droit en Enfer Cette cruelle race, et la subir les peines Que Pluton y réserve aux d'extres inhumaines.
Venerable Themis fille de Iupiter Peux-tu eſtre ſi quoye, & ſans te depiter D’vn œil ſerain aux cieux contempler telles choſes, Où ſi d’horreur ſurpriſe, en ton ame tu n’oſes Deſcendre icy pour voir de ſi enormes faicts:	Venérable Themis fille de Jupiter Peux-tu être si quoie, et sans te dépiter D'un œil serain aux cieux contempler telles choses, Où si d'horreur surprise, en ton âme tu n'oses Descendre ici pour voir de si énormes faits:
C iiij Non pren en main l’eſclair, & les tonnerres faict Des Cyclopes ſueux, où le plus ardant foudre Que ton pere manie, & les mets tous en poudre.	Ç iiij Non pren en main l'éclair, et les tonnerres fait Des Cyclopes sueux, où le plus ardant foudre Que ton père manie, et les mets tous en poudre.
Que ce tyran cruel laiſſé de tous amis, Trahy de ſes enfans, preßé des ennemis, Banny de ſes palais vagabond comme beſte, Abominable à tous aille par tout en queſte, Aille au Scythe, aille au Celte, aille au Parthe àreEt qu'vn ſeul toutefois ne luy donne ſecours.	Que ce tyran cruel laissé de tous amis, Trahi de ses enfants, pressé des ennemis, Banny de ses palais vagabond comme bête, Abominable à tous aille par tout en quête, Aille au Scythe, aille au Celte, aille au Parthe àreEt qu'un seul toutefois ne lui donne secours.
cours, Qu’il voye auant ſa mort ſes filles, & ſes femmes Violer, maſſacrer par perſonnes infames, Qu'il ne tombe au comour jonos te gtaie Romain.	cours, Qu'il voie avant sa mort ses filles, et ses femmes Violer, massacrer par personnes infâmes, Qu'il ne tombe au comour jonos te gtaie Romain.
Mais meure par le coup d’vne barbare main.	Mais meure par le coup d'une barbare main.
Philoxene.	Philoxène.
Ceſt de par Dieu ietté trop de cris & de larmes, I’entens de plus en plus s’allumer les allarmes, Sauuez-vous Rutilie.	Cest de par Dieu jeté trop de cris et de larmes, J'entends de plus en plus s'allumer les alarmes, Sauvez-vous Rutilie.
Rutilie.	Rutilie.
Hélas par quels moyens, Au moins ſi ie pouuois ſauuer mes citoyens Où l’oſt comme Decie, auec vn grand courage Ie m’iroy de plain front preſenter à leur rage, Mais ce que plus i’abhorre il me faut laſchement Tomber deſſoubs les mains d’vn laſche garnement.	Hélas par quels moyens, Au moins si a pouuois sauver mes citoyens Où l'ost comme Décie, avec un grand courage Je m'irais de plain ont présenter à leur rage, Mais ce que plus j'abhorre il me faut lâchement Tomber dessoubs les mains d'un lâche garnement.
I’aymeroy mieux mourir ou d’eſtoc, ou de taille Renuerſé d’vn fort bras en plain champ de bataille.	J'aimerais mieux mourir ou d'étoc, ou de taille Renversé d'un fort bras en plain champ de bataille.
En extreme malheur ceſt vn grand reconfort De ceder d’vn Achille au genereux effort, Mais il faut que ie meure, & voje ity mu ne Par vn Therſite infame indignement rauie.	En extrême malheur cet un grand réconfort Dé der d'un Achille au généreux effort, Mais il faut que de meure, et voje iti mu ne Par un Thersite infâme indignement ravie.
Philoxene.	Philoxène.
Le ciel l’empeſchera, n’en ſoyez en eſmoy, Et vous en repoſez aſſeurement ſur moy:	Le ciel l'empêchera, n'en soyez en émoi, Et vous en reposez assurément sur moi:
Ilne faut que changer la Romaine veſture, Et vohs rettrengret pom Jehle tonhentares	Ilne faut que changer la Romaine vêture, Et us retengret pom Jehle tonhentares
Rutilie.	Rutilie.
Quoy changer de veſture?	Quoi changer de vêture?
hà i’ayme mieux mourir Que i’aye pour la craincte abiuré ma patrie?	hà j'aime mieux mourir Que j'aie pour la crainte abjuré ma patrie?
Qu'en tout le corps ma chair ſoit tranchee & meurtrie.	Qu'en tout le corps ma chair soit tranchée et meurtrie.
Ie ne feray iamais à mon honneur ce tord:	Je ne ferai jamais à mon honneur ce tord:
Car quoy que nous faßions la Parque nous retord Le filet de nos ans, fuyon par mer, par terre, Quand elle a reſolu de prez elle nous ſerre.	Car quoi que nous fassions la Parque nous retord Le filet de nos ans, fuyon par mer, par terre, Quand elle a résolu de près elle nous serre.
Philoxene.	Philoxène.
Nous ſommes en ce monde en ſentinelle mis, Comme dedans vn camp enclos des ennemis, Ou chacun a en garde vne place certaine, Dont il ne doit partir, que le grand Capitaine Ne luy aye permis, & qui faict autrement, e quueupable aprez au diuin iugement DeteCe Maieſte, it ne ſant que t'ennte Nous prenne de ſortir pluſtoſt de ceſte vie, Que Dieu ne le commande.	Nous sommes en ce monde en sentinelle mis, Comme dedans un camp enclos des ennemis, Ou chacun a en garde une place certaine, Dont il ne doit partir, que le grand Capitaine Ne lui aie permis, et qui fait autrement, eu quupable apprès au divin jugement DetéeChe Majest, it ne sant que t'ennte Nous prenne de sortir plutôt de cette vie, Que Dieu ne le commande.
Or donc changez d’habitt Puis qu’il le faut ainſi en ces troubles ſubits.	Or donc changez d'habitt Puis qu'il le faut ainsi en ces troubles subits.
Rutilie.	Rutilie.
Que dira t’on de moy deſormais en la ville Que comme vn lache cœur, & comme vne ame vile, Au lieu que ie debuois d’exemple à tous ſeruir, I’aye hélas enduré de me voir aſſeruir Degenerant des miens à vn habit eſtrange.	Que dira -t-on de moi désormais en la ville Que comme un lache cœur, et comme une âme vile, Au lieu que je débuais d'exemple à tous servir, J'aie hélas enduré de me voir asservir Degénérant des miens à un habit étrange.
Philoxene.	Philoxène.
Ceſt par neceßité, neceßité nous range el fuirt muinte tnoje ontre la votonte.	Cest par nécessité, necemité nous range elle fuirt muinte tnoje ontre la votonte.
Rutilie.	Rutilie.
Vn bon cœur ne s’eſclaue à la neceßité.	Un bon cœur ne s'esclave à la necessité.
Philoxene, Le pouuoir des grands Dieux à grand peine y reſiſte, Monſtrez vn tour de ſage, vn ſage ne pecſiſte Au conſeil temeraire, ains guidé des grands Dieux Il s’accõmode aux temps, aux hom nes & aux lieux.	Philoxène, Le pouvoir des grands Dieux à grand peine y résiste, Montrez un tour de sage, un sage ne pecsiste Au conseil téméraire, ains guidé des grands Dieux Il s'accõmode aux temps, aux hom nés et aux lieux.
Aedliiic.	Aedliiic.
Ie nyreſiſte plus, puiſque le ciel coniure A me faire cruel tel affront & iniure.	Je nyresiste plus, puisque le ciel conjure À me faire cruel tel affront et injure.
Chœur.	Chœur.
Il ny a point d’arreſt en ce grand vniuers Les affaires y vont toutes d’vn pas diuers:	Il ni a point d'arrêt en ce grand vniuers Les affaires y vont toutes d'un pas divers:
On ne voit point ainſi ſe changer à toute heure Les Syrtes de Libye au ſoufflement de l’Eure:	On ne voit point ainsi se changer à toute heure Les Syrtes de Libye au soufflement de l'Eure:
Comme fortune on voit changer à tous propos, Ne donnant aux mortels ſeureté ny repos.	Comme fortune on voit changer à tous propos, Ne donnant aux mortels sûreté ni repos.
Tel penſe aſſeuré d’elle auoir heureuſe vie, Que ſoudain inconſtante elle expoſe à l’enuie, Abandonne au malheur, & le faict ſouſpirer, Venant à coup de luy ſes faueurs retirer,	Tel pense assuré d'elle avoir heureuse vie, Que soudain inconstante elle expose à l'envie, Abandonne au malheur, et le fait soupirer, Venant à coup de quel ses faveurs retirer,
Philoxene.	Philoxène.
Prenon bien garde à nous, i’oy s’accroictre le bruit.	Prenon bien garde à nous, j'ois s'accroître le bruit.
Rurilie.	Rurilie.
I'oy quel qu’vn qui accourt qui tempeſte & qui bruit.	J'ois quel qu'un qui accourt qui tempête et qui bruit.
le Soldard Venez ça pitoxene aues pous juns fallace Faict ſortir les Latins de chez vous en la place.	le Soldard Venez ça pitoxène avez pous juns fallace Fait sortir les Latins de chez vous en la place.
Philoxene.	Philoxène.
Indubitablement:	Indubitablement:
le Roy na ſeruiteur De ſes commandemens plus prompt executeus.	le Roy na serviteur De ses commandements plus prompt exécuteus.
le Soldard.	le Soldard.
Regardez Philoxene à n'expoſer en perte Voſtre vie & vos biens à la fureur aperte Du Roy Mithridates, qui ſans compaßion En ce iour les Romains met a deſtruction.	Regardez Philoxène à n'exposer en perte Votre vie et vos biens à la fureur aperte Du Roy Iithridates, qui sans compassion En ce jour les Romains met a destruction.
Maint pour ſauuec autray ſouaent ſe precipite, Et preßé du danrer en vain blaſme & deſpite Comme autheurs de ſon inal les cieux & les deſtins:	Maint pour sauvec autrai souaent se précipite, Et pressé du danrer en vain blâme et dépite Comme auteurs de son inal les cieux et les destins:
Si vous prenez auSi quelques vns des atins Soit ou expreſſement, ſoit pac quelque meſgarde Contre l’edict du Roy en voſtre ſaauegarde, Et en arriue mal, ne m’en blaſmez aprez, Ie vous en vien icyaduertir tont expre¬.	Si vous prenez auSi quelques uns des atins Soit ou expressément, soit pac quelque mégarde Contre l'édict du Roy en votre saaugarde, Et en arrive mal, ne m'en blâmez aprez, Je vous en vien icyaduertir tont expreche.
Il s’en va & dict.	Il s'en va et dit.
Ie penſoy, bien trouuer vn opime butin, Car quelqu’vn m’auoit dict qu’vn grãd Seigneur Latin Auoit chez Philoxene icy prins ſon demeure, Menteur il ma deçeu, où il faut que ie meure, ontuy pont ceſtiijromt, Mton miurenr sactont.	Je pensais, bien trouver un opime butin, Car quelqu'un m'avait dit qu'en a Seigneur Satin Auoit chez Philoxène ici prins son demeure, Menteur il ma déçu, où il faut que ie meure, ont pont cestijrompt, Muton mivrenr sactont.
Philoxene.	Philoxène.
Allez par tous les Dieux ſans reuenir, tallon De gendarme eſt plaiſant, remettez vous en voye, Que iamais plus rentrer chez nous on ne vous voye.	Allez par tous les Dieux sans revenir, tallon De gendarme est plaisant, remettez -vous en voie, Que jamais plus rentrer chez nous on ne vous voie.
Ie n’ay onques tant eu en mon ame d’effroy.	Je n'ai onques tant eu en mon âme d'effroi.
Que m’en a faicticy ce gendarme du Roy, (che Nous ſupprenant de court:	Que m'en a faitici ce gendarme du Roi, (che Nous supprenant de court:
comme vn que l’ours farou.	comme un que l'ours farou.
Vient flairer de plus prez aunez & à la bouche Demeure eſpouuenté & quoy ſans remser Pieds nymains de frayeur, ny de couleur muer, Paſle ſemblable aux morts:	Vient flairer de plus près aunés et à la bouche Demeure espouuenté et quoi sans remser Pieds atmains de frayeur, ni de couleur muer, Pâle semblable aux morts:
mais ſi toſt que la beſte S’eſt retiree ailleurs en plus commode queſte, Il ſe leue & prend cœur, ainſi mon grand amy, Ayant heureuſement du deſtin ennemy Eſquiué la fureur, & euité la rage Du ſoldard animé, prenez meilleur courage, Toutefois tenez vous bien clos & bien couuert, Afin de n’eſtre point des tyrans deſcouuert, Ils ne pourront touſiours auec telle furie, Et telle cruauté pourſuiure leur tuerie.	mais si tôt que la bête S'est retirée ailleurs en plus commode quête, Il se lève et prend cœur, ainsi mon grand ami, Ayant heureusement du destin ennemi Esquiué la fureur, et euité la rage Du soldard animé, prenez meilleur courage, Toutefois tenez vous bien clos et bien couvert, Afin de n'être point des tyrans découvert, Ils ne pourront toujours auec telle furie, Et telle cruauté poursuivre leur tuerie.
Alecton.	Alecton.
I'ay tenu ma promeſſe ô diuine Iunon Iay preſques aboly en la Grece le nom Et le pouuoir Latin, & ià deſ-ià l’Aſie	J'ai tenu ma promesse ô divine Junon Iais presques aboli en la Grèce le nom Et le pouvoir Latin, et ià dé-ià l'Asie
S'eſgaye de ſe voir de leurs mains deſaiſie.	S'égaie de se voir de leurs mains désaisie.
I’ay faict rompre la trefue & faulſer les accords Au Roy Nicomedez, i’ay ſemé les diſcors, Et les debats entre eux, i’ay donné les allarmes, Et faict venir aux mains les furieux gendarmes.	J'ai fait rompre la trefue et faulser les accords Au Roi Nicomédés, j'ai semé les discors, Et les débats entre eux, j'ai donné les alarmes, Et fait venir aux mains les furieux gendarmes.
Ces Empereurs Iatins, Proconſuls & Præteurs Nourris en longue paix feurent premiers moteurs Du trouble & de la guerre & par leur ignorance Decheurent malheureux de leur grand eſperance Mithridate muny d’hommes & chars armez Ies eut en vn moment vaincus & deſarmez:	Ces Empereurs Iatins, Proconsuls et Præteurs Nourris en longue paix feurent premiers moteurs Du trouble et de la guerre et par leur ignorance Decheurent malheureux de leur grand espérance Mithridate muni d'hommes et chars armés Jés eut en un moment vaincus et désarmés:
Popilie & Minuce, Appius & Manie Eſpris en leurs eſprits d’vne ardante manie Penſoient faire außi-tost ſes troupes trebucher Que le dur moiſſonneur vient en esté faucher L’herbe dedans les prez, où en la pleine belle Les eſpis iauniſſans ſur le dos de Cybelle:	Popilie et Minuce, Appius et Manie Espris en leurs esprits d'une ardante manie Pensaient faire aussitôt ses troupes trébucher Que le dur moissonneur vient en été faucher L'herbe dedans les prez, où en la pleine belle Les épis jaunissants sur le dos de Cybelle:
Ils auoient preparé, grandes temeritez, Les fers & les liens qu’ils auoient meritez, Ils auoient imprudens approfondy la foſſe Où ils ſont trebuchez, & l’eſperance fauſſe Leur auoient faict dreſſer vn piege captieux Où le premier s’eſt pris leur pied ambitieux.	Ils avaient préparé, grandes témérités, Les fers et les liens qu'ils avaient mérités, Ils avaient imprudents approfondi la fosse Où ils sont trébuchez, et l'espérance fausse Leur avaient fait dresser un piège captieux Où le premier s'est pris leur pied ambitieux.
